panel,outcome,weight_col,event_month,high_tag,value,weight_sum,n_rows
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,1,0,0.1916605705925384,2734.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,1,1,0.2511550308008213,7792.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,2,0,0.17490039840637445,2510.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,2,1,0.24368018812463257,6804.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,3,0,0.25078003120124803,2564.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,3,1,0.3601731601731602,6930.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,4,0,0.29917032698877494,2049.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,4,1,0.42666920296747196,5257.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,5,0,0.297583081570997,1986.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,5,1,0.4312647289866457,5092.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,6,0,0.30446058091286304,1928.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,6,1,0.45052757316344816,5023.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,7,0,0.3293172690763052,1992.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,7,1,0.4810025860354088,5027.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,8,0,0.35936727632229365,2023.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,8,1,0.4740570952281725,4799.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,9,0,0.34105385060799065,1727.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,9,1,0.4695121951219512,4100.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,10,0,0.3532033426183844,1795.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,10,1,0.48054187192118225,4060.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,11,0,0.35435992578849723,1617.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,11,1,0.4934486373165618,3816.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,12,0,0.37700145560407566,1374.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,12,1,0.5206707140792136,3459.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,13,0,0.38378684807256236,1764.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,13,1,0.503751617076326,3865.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,14,0,0.39231738035264485,1588.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,14,1,0.5055803571428571,3584.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,15,0,0.3998703823720026,1543.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,15,1,0.5196241017136539,3618.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,16,0,0.413768115942029,1380.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,16,1,0.5352637614678899,3488.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,17,0,0.4392338177014531,1514.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,17,1,0.5461515777056916,3391.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,18,0,0.4184277261200338,1183.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,18,1,0.5448859455481972,2718.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,19,0,0.40702314445331206,1253.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,19,1,0.5327929255711128,2714.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,20,0,0.44281045751633985,1224.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,20,1,0.5513803680981595,2608.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,21,0,0.4110486891385768,1068.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,21,1,0.5281385281385281,2079.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,22,0,0.3958529688972667,1061.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,22,1,0.5342871238283177,2027.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,23,0,0.4502032520325203,984.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,23,1,0.5618639528655597,1867.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,24,0,0.4703030303030303,825.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,24,1,0.543398533007335,1636.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,25,0,0.4105960264900662,906.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,25,1,0.5448444173276388,1639.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,26,0,0.42800528401585203,757.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,26,1,0.5305706521739131,1472.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,27,0,0.4225941422594142,717.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,27,1,0.5342878673700076,1327.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,28,0,0.475,520.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,28,1,0.559322033898305,1121.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,29,0,0.46485260770975056,441.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,29,1,0.590042372881356,944.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,30,0,0.4740932642487047,386.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,30,1,0.5606276747503567,701.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,31,0,0.45012787723785164,391.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,31,1,0.6086350974930362,718.0,7
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,32,0,0.4474708171206226,257.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,32,1,0.5791505791505791,518.0,7
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,33,0,0.44745762711864406,295.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,33,1,0.5801217038539553,493.0,7
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,34,0,0.4444444444444444,225.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,34,1,0.5421940928270043,474.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,35,0,0.4195121951219512,205.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,35,1,0.5890736342042755,421.0,6
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,36,0,0.43243243243243246,185.0,8
p1_jmis_residual_queue_panel.csv,brand_new_platform_share,n_new_answerers_profiles,36,1,0.625,328.0,6
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-35,0,0.630317445796359,10931.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-35,1,0.7370091545786008,38123.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-34,0,0.619348054679285,10461.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-34,1,0.7359186469255493,37958.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-33,0,0.5957881642082815,11254.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-33,1,0.7301350743973695,42273.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-32,0,0.6112517803449913,12638.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-32,1,0.7359873756541888,50062.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-31,0,0.5992440021599938,12963.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-31,1,0.7399077054329701,51574.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-30,0,0.6049937578027466,12015.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-30,1,0.7408354467523213,47711.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-29,0,0.6060841089279558,11604.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-29,1,0.743324110417605,46623.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-28,0,0.6020268953420386,10262.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-28,1,0.7446165651527504,41702.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-27,0,0.587384744341995,9544.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-27,1,0.7421559411600315,39361.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-26,0,0.5723499427858109,9613.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-26,1,0.7457113520823421,39931.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-25,0,0.5706247129076711,8708.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-25,1,0.7402651416688328,38470.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-24,0,0.5869689030641303,8779.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-24,1,0.7401307324103145,38858.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-23,0,0.5915953964734453,9471.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-23,1,0.733392999204455,40224.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-22,0,0.5855491329479768,8650.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-22,1,0.7249323582201506,37329.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-21,0,0.5843485442907289,9686.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-21,1,0.718616608459449,41232.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-20,0,0.5789650162065497,8947.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-20,1,0.722327035897966,38693.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-19,0,0.5691615081598199,8885.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-19,1,0.7319924674373595,38234.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-18,0,0.5778376478856742,8537.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-18,1,0.7211208905705904,36471.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-17,0,0.5758838233543626,8401.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-17,1,0.7184094338568155,35786.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-16,0,0.5716539254944788,8241.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-16,1,0.7252457512968217,34893.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-15,0,0.5621803667207185,8017.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-15,1,0.7251118401431553,33530.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-14,0,0.5582255083179297,7574.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-14,1,0.7246147885434984,33553.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-13,0,0.5463903919757159,7577.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-13,1,0.7089958096823086,33649.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-12,0,0.541782729805014,7180.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-12,1,0.7076485658938949,32006.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-11,0,0.5456962025316455,7900.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-11,1,0.7079813316004018,33854.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-10,0,0.5423682031465636,7246.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-10,1,0.69810795770729,32346.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-9,0,0.5157648890618918,7707.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-9,1,0.6871474087281868,34211.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-8,0,0.5247065642660484,6901.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-8,1,0.6926633045148896,33312.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-7,0,0.5134649910233393,7241.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-7,1,0.6913716137711735,32706.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-6,0,0.5324378393826807,6998.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-6,1,0.6826335877862595,31440.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-5,0,0.5474764756201882,7014.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-5,1,0.6930021148322338,31681.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-4,0,0.5450991343200223,7162.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-4,1,0.7065036305912678,31813.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-3,0,0.5478287745325298,6471.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-3,1,0.7106371323907015,29209.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-2,0,0.5385786029523665,6571.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-2,1,0.7082317274105319,30346.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-1,0,0.518753874767514,6452.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,-1,1,0.6978190135627074,31041.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,0,0,0.5315586807299515,5973.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,0,1,0.6878072763028515,26442.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,1,0,0.5286530612244899,6125.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,1,1,0.6840556136478061,25821.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,2,0,0.5255650240829937,5398.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,2,1,0.6806320541760722,22150.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,3,0,0.49358059914407987,5608.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,3,1,0.6695656092285508,22192.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,4,0,0.49501219241853245,4511.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,4,1,0.6397110230715451,17164.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,5,0,0.4960254372019078,4403.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,5,1,0.6409784807798419,16311.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,6,0,0.45664053219291995,4209.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,6,1,0.6259537131230926,15728.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,7,0,0.4839773798303487,4244.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,7,1,0.639992199180914,15383.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,8,0,0.4897008337420304,4078.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,8,1,0.6226002258610954,14168.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,9,0,0.47012278308321964,3665.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,9,1,0.6289426376858964,12238.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,10,0,0.5004181767493727,3587.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,10,1,0.6362277934584094,12046.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,11,0,0.4698514418875619,3433.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,11,1,0.6235406036495719,11563.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,12,0,0.4610169491525424,2950.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,12,1,0.6150505050505051,9900.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,13,0,0.48624140087554724,3198.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,13,1,0.6243444659122275,10869.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,14,0,0.4614646626159258,3127.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,14,1,0.6121367035879959,10563.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,15,0,0.497923875432526,2890.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,15,1,0.6111705750705458,10277.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,16,0,0.4817005545286506,2705.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,16,1,0.6022030551802972,9623.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,17,0,0.4752796824251173,2771.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,17,1,0.5972192048663915,9206.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,18,0,0.4438228438228438,2145.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,18,1,0.590020132297958,6954.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,19,0,0.4427975914775359,2159.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,19,1,0.6067989495185293,6854.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,20,0,0.485729112610275,1927.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,20,1,0.6291632145816073,6035.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,21,0,0.4578512396694215,1815.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,21,1,0.612772525564345,5183.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,22,0,0.4937578027465668,1602.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,22,1,0.6156455374178503,4717.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,23,0,0.49658002735978113,1462.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,23,1,0.6066362106275547,4159.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,24,0,0.4710547184773989,1261.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,24,1,0.5872583719030765,3673.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,25,0,0.37832699619771865,1578.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,25,1,0.515889584783113,4311.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,26,0,0.3600273785078713,1461.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,26,1,0.5391574780887758,3537.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,27,0,0.337709700948213,1371.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,27,1,0.5307606263982103,3576.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,28,0,0.3262752646775746,1039.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,28,1,0.5730295106462457,2677.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,29,0,0.3412887828162291,838.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,29,1,0.5677390122338015,2207.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,30,0,0.3707533234859675,677.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,30,1,0.5744047619047619,1680.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,31,0,0.3993610223642172,626.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,31,1,0.6280821917808219,1460.0,7
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,32,0,0.37360178970917224,447.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,32,1,0.6233766233766234,1078.0,7
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,33,0,0.386,500.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,33,1,0.570363466915191,1073.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,34,0,0.33076923076923076,390.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,34,1,0.5897435897435898,975.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,35,0,0.3680981595092024,326.0,8
p1_jmis_residual_queue_panel.csv,first_answer_1d_rate_closure,first_answer_1d_denom_closure,35,1,0.606516290726817,798.0,7
