specification,dropped_tag_a,dropped_tag_b,coef,se,pval
first_answer_1d,javascript,sql,0.003046667976315858,0.011463320009076704,0.7904122225340015
first_answer_1d,kubernetes,linux,0.0024664069849187633,0.009489069101453316,0.7949248215319336
first_answer_1d,kubernetes,memory-management,0.002783288326727385,0.009598955159539652,0.7718488084426496
first_answer_1d,kubernetes,multithreading,0.004084702529120332,0.010159045050428044,0.68762850557854
first_answer_1d,kubernetes,numpy,0.0026360328647158367,0.00958200369424733,0.7832375155202891
first_answer_1d,kubernetes,pandas,0.0014908644714524784,0.00947659908200049,0.8749921678344907
first_answer_1d,kubernetes,python,0.0061565250746226105,0.011028543186642254,0.5766835357695316
first_answer_1d,kubernetes,regex,0.001338822993020923,0.009941701204562463,0.8928748541313933
first_answer_1d,kubernetes,sql,-0.0014915009016666907,0.008651653565700966,0.86312708587613
first_answer_1d,linux,memory-management,0.003066089279791688,0.008869008154023776,0.7295619842476155
first_answer_1d,linux,multithreading,0.00421708686665651,0.009272933502678743,0.6492720073474697
first_answer_1d,linux,numpy,0.002936152101929349,0.008863840201366201,0.7404552263975612
first_answer_1d,linux,pandas,0.0018994790125540736,0.008800299668321142,0.8291104894905361
first_answer_1d,linux,python,0.006405028853100132,0.010380026429322585,0.537199615181847
first_answer_1d,linux,regex,0.0017867447499701386,0.00921462045108931,0.8462516476199108
first_answer_1d,linux,sql,-0.000829244855661919,0.008146147405639473,0.9189186363240669
first_answer_1d,memory-management,multithreading,0.004466053081233327,0.009358748465306134,0.633215274605111
first_answer_1d,memory-management,numpy,0.003195202246077542,0.008953739845250356,0.7211990704994287
first_answer_1d,memory-management,pandas,0.0021605555339768616,0.008890795050514948,0.8079973519901098
first_answer_1d,memory-management,python,0.006745056902524811,0.010525352467426472,0.5216272572704008
first_answer_1d,memory-management,regex,0.002059352536548829,0.009310685288095569,0.8249510131894986
first_answer_1d,memory-management,sql,-0.0005838710368768554,0.00823250357226855,0.9434593101561364
first_answer_1d,multithreading,numpy,0.004329442853803685,0.009342301268936738,0.6430607681954155
first_answer_1d,multithreading,pandas,0.003289226583762796,0.00925313732857778,0.7222363940649313
first_answer_1d,multithreading,python,0.007740904293216476,0.010751410521450044,0.4715313683970438
first_answer_1d,multithreading,regex,0.003218935187246356,0.009697351986982242,0.7399348638744185
first_answer_1d,multithreading,sql,0.0005363507939099166,0.008557674185536625,0.9500254389480455
first_answer_1d,numpy,pandas,0.0020273593933008236,0.008891418864880625,0.8196361076156309
first_answer_1d,numpy,python,0.006678519083914113,0.010585142777671927,0.528084136138185
first_answer_1d,numpy,regex,0.0019224238538688722,0.009313410436413257,0.8364670702605281
first_answer_1d,numpy,sql,-0.0007349790762919161,0.008234202228385813,0.928875843698396
first_answer_1d,pandas,python,0.00569129952137793,0.010699705046751863,0.594787074472251
first_answer_1d,pandas,regex,0.0007749115940186074,0.009246048180342034,0.9332074716895928
first_answer_1d,pandas,sql,-0.002014698606178011,0.008051236265628894,0.8024058601470019
first_answer_1d,python,regex,0.005929867683703583,0.011511284251600072,0.606458548688299
first_answer_1d,python,sql,0.0031557188683291027,0.01132388158985367,0.780491798625807
first_answer_1d,regex,sql,-0.00235526375222428,0.00837759377809007,0.7786042090258034
accepted_7d,android,apache-spark,0.008110926324491672,0.004374240535471168,0.06370370216821446
accepted_7d,android,bash,0.00771389029343562,0.004326369048833379,0.07458727109065419
accepted_7d,android,docker,0.01476036794090674,0.004284234634757222,0.0005704779640984568
accepted_7d,android,excel,0.007584159544754574,0.004317940203359971,0.07901502069687462
accepted_7d,android,firebase,0.006311300365334969,0.0038241545628759127,0.09886565825153716
accepted_7d,android,javascript,0.00787326446648436,0.00440556148764442,0.07391819024409839
accepted_7d,android,kubernetes,0.005362666198695658,0.0031718288287824366,0.09089078896543248
accepted_7d,android,linux,0.007817223276429835,0.004442511037465521,0.0784687444256352
accepted_7d,android,memory-management,0.007906950014349467,0.00438377349672838,0.07128057659113718
accepted_7d,android,multithreading,0.00823182678888068,0.004677952027964553,0.07845743089705771
accepted_7d,android,numpy,0.007891528595437586,0.004348412728452918,0.06955361894885059
accepted_7d,android,pandas,0.00807373267136635,0.004452209338039366,0.06976681744355397
accepted_7d,android,python,0.007991682318106265,0.004224530680896823,0.058526620339303975
accepted_7d,android,regex,0.00796002541240463,0.004613875323439535,0.08448488773569007
accepted_7d,android,sql,0.006704171168103739,0.004107706081952466,0.10265923851292884
accepted_7d,apache-spark,bash,0.009198005440519163,0.0041374358419923015,0.026207887438740415
accepted_7d,apache-spark,docker,0.015059975088431524,0.0028054082295764005,7.9529067207507e-08
accepted_7d,apache-spark,excel,0.009061321950589087,0.004131369149270015,0.028285946009975603
accepted_7d,apache-spark,firebase,0.008298307940673407,0.003941057172620217,0.03523871652410362
accepted_7d,apache-spark,javascript,0.00942608612966913,0.004311036343812987,0.02877895714859419
accepted_7d,apache-spark,kubernetes,0.00766765099289527,0.0037866166978296856,0.042874084932946054
accepted_7d,apache-spark,linux,0.009359477869387367,0.004238388857037569,0.02722593549340259
accepted_7d,apache-spark,memory-management,0.009400875834418046,0.004191317483062255,0.024900650054323716
accepted_7d,apache-spark,multithreading,0.009716125299773651,0.004409791672434762,0.027573110921356978
accepted_7d,apache-spark,numpy,0.00941381082146669,0.00417622976887222,0.024187297952805976
accepted_7d,apache-spark,pandas,0.009602671555446538,0.0042726543389000156,0.02460986966391058
accepted_7d,apache-spark,python,0.00953110746411068,0.004141091283669695,0.021358125003267846
accepted_7d,apache-spark,regex,0.009530950380640349,0.004420437137328515,0.03107504744673202
accepted_7d,apache-spark,sql,0.008257315075585782,0.003959440155569078,0.03702616811752581
accepted_7d,bash,docker,0.014406432734019616,0.0029083488672689535,7.289981462535579e-07
accepted_7d,bash,excel,0.008592749399122824,0.004067159611511907,0.03462516273855016
accepted_7d,bash,firebase,0.00785337661638597,0.003874339166708947,0.04266000735636569
accepted_7d,bash,javascript,0.008817353705046365,0.004235622298598321,0.037368612577479886
accepted_7d,bash,kubernetes,0.007197899509456983,0.003696319385747055,0.051496938531736015
accepted_7d,bash,linux,0.00891785463401516,0.004169380204576264,0.03244440310069498
accepted_7d,bash,memory-management,0.008954336088014077,0.004122013417620703,0.029831463176336625
accepted_7d,bash,multithreading,0.009268333485629438,0.004332819315168922,0.032427576239289935
accepted_7d,bash,numpy,0.0089634273789299,0.004105197518558136,0.02900387263799751
accepted_7d,bash,pandas,0.009136790689154713,0.004195379349328511,0.029419269263090443
accepted_7d,bash,python,0.008929539751680938,0.004092380676530612,0.029110161852154842
accepted_7d,bash,regex,0.009034852572269613,0.004336075620400477,0.03719225458954427
accepted_7d,bash,sql,0.007734126886294769,0.003873361993066282,0.04585259096504624
accepted_7d,docker,excel,0.014232926854668976,0.0029452820689130285,1.348633297295594e-06
accepted_7d,docker,firebase,0.013192053978707948,0.003079700697661837,1.8393418817938506e-05
accepted_7d,docker,javascript,0.014734212336556175,0.003113165958853973,2.213663779708034e-06
accepted_7d,docker,kubernetes,0.012764130483799197,0.003324796677935749,0.0001235007200084596
accepted_7d,docker,linux,0.014851686627159126,0.002919141063157324,3.624499954466299e-07
accepted_7d,docker,memory-management,0.014753563498733652,0.0028724826275706426,2.8039175316070496e-07
accepted_7d,docker,multithreading,0.0157284635227133,0.0026553392614758822,3.1547758684716942e-09
accepted_7d,docker,numpy,0.014708046047020317,0.002877579452225829,3.20023493325803e-07
accepted_7d,docker,pandas,0.01513216786320338,0.00284049209987118,9.968068337256152e-08
accepted_7d,docker,python,0.014625230128523603,0.002975703407433018,8.883609987371145e-07
accepted_7d,docker,regex,0.01536159421344381,0.0029400092561174787,1.7414043183322813e-07
accepted_7d,docker,sql,0.013241128571155154,0.002956005111766319,7.4853233647836755e-06
accepted_7d,excel,firebase,0.007710300222526954,0.003868465031915801,0.04624872734525964
accepted_7d,excel,javascript,0.00860854992824807,0.004247283054496376,0.04267909758736547
accepted_7d,excel,kubernetes,0.007037276812717688,0.0036789778048397716,0.05576920318403007
accepted_7d,excel,linux,0.008771444572959327,0.004162778950370813,0.03510780800340675
accepted_7d,excel,memory-management,0.008807038569999532,0.004116301721531823,0.032391048441997666
accepted_7d,excel,multithreading,0.009120918411875062,0.004325616194068467,0.03498063866405835
accepted_7d,excel,numpy,0.008818493582428784,0.0040994780736859715,0.03146626138061669
accepted_7d,excel,pandas,0.008989780787494921,0.004190002262984107,0.031910395723994775
accepted_7d,excel,python,0.008744237566260173,0.004108607562099607,0.03331447503529842
accepted_7d,excel,regex,0.00887699292227838,0.004332733294894513,0.04047966756389674
accepted_7d,excel,sql,0.0075150908819917135,0.003847115446831484,0.05076804405626284
accepted_7d,firebase,javascript,0.008001807002843687,0.004023088935640333,0.04670441004890736
accepted_7d,firebase,kubernetes,0.005988481938635853,0.0032817858877365286,0.06803677966037397
accepted_7d,firebase,linux,0.007992553041888792,0.003968669484197858,0.0440187220088025
accepted_7d,firebase,memory-management,0.008056006046667803,0.003923995704943212,0.04007151808400789
accepted_7d,firebase,multithreading,0.008346680389323397,0.004125124846129134,0.043034352236632815
accepted_7d,firebase,numpy,0.008061672641641265,0.003908975947326995,0.03917452093096589
accepted_7d,firebase,pandas,0.008234187157506909,0.0039945077517619595,0.03926706942173158
accepted_7d,firebase,python,0.008145711368322758,0.003877086196366117,0.03564202430016212
accepted_7d,firebase,regex,0.008109513185549916,0.004127823616984101,0.049460807123830546
accepted_7d,firebase,sql,0.00682519401511189,0.003647217818357839,0.061297611711208774
accepted_7d,javascript,kubernetes,0.007289241734071634,0.0038379017991311934,0.05752795850358013
accepted_7d,javascript,linux,0.009030243394420127,0.004319508635284982,0.036566456471026604
accepted_7d,javascript,memory-management,0.009072292545844138,0.004284285519875703,0.03421114385306767
accepted_7d,javascript,multithreading,0.009382444662261302,0.004494414725375766,0.036835850767254354
accepted_7d,javascript,numpy,0.009117253772692156,0.0042726546551431184,0.03285411021888623
accepted_7d,javascript,pandas,0.009333199874930287,0.004385577840080715,0.03332403662905834
accepted_7d,javascript,python,0.009221102083650165,0.004510301209671153,0.040908745011016295
accepted_7d,javascript,regex,0.009220429736453277,0.004568867373942671,0.043580882125528776
accepted_7d,javascript,sql,0.0075670721821979306,0.004025037549183263,0.06010802409429919
accepted_7d,kubernetes,linux,0.007338278919545196,0.003799957747927968,0.0534648138240437
accepted_7d,kubernetes,memory-management,0.007414095619650649,0.0037597700375263986,0.04861479556110995
accepted_7d,kubernetes,multithreading,0.007708691936624011,0.003983657186791409,0.05298058447184439
accepted_7d,kubernetes,numpy,0.0074183412445538045,0.003742638719357448,0.047466344200698535
accepted_7d,kubernetes,pandas,0.00759222910107977,0.0038387326785211695,0.04795175537758921
accepted_7d,kubernetes,python,0.0074638017224365714,0.003706633108938913,0.04404799475415425
accepted_7d,kubernetes,regex,0.007427609143575984,0.003960183795098006,0.06071409841819638
accepted_7d,kubernetes,sql,0.006047144940072953,0.003312588291851591,0.06792492788275341
accepted_7d,linux,memory-management,0.009121141019362873,0.0042221120174187115,0.03074739296806814
accepted_7d,linux,multithreading,0.00944206519595688,0.004445922188441052,0.033690339874386036
accepted_7d,linux,numpy,0.009127217234235437,0.004204087540194202,0.029928597948718935
accepted_7d,linux,pandas,0.009305843140663685,0.004297565305113894,0.030358931476607762
accepted_7d,linux,python,0.009131750835666667,0.004172126818545233,0.028614871663289417
accepted_7d,linux,regex,0.0092156779515006,0.004442328726740719,0.03803149934964906
accepted_7d,linux,sql,0.007939395590858806,0.003978808837999706,0.04599706787666465
accepted_7d,memory-management,multithreading,0.00947591876262555,0.004390489203163674,0.030905825831548803
accepted_7d,memory-management,numpy,0.009166768906018377,0.004156817916676892,0.0274374641329652
accepted_7d,memory-management,pandas,0.009345163033876915,0.004249691549297561,0.027876394431957406
accepted_7d,memory-management,python,0.0091708259615454,0.004135916727327535,0.026598341547744472
accepted_7d,memory-management,regex,0.00925591568400137,0.004393236903387122,0.035130100008874385
accepted_7d,memory-management,sql,0.00797588786197721,0.003933508778376538,0.042593157489813516
accepted_7d,multithreading,numpy,0.009480710037897574,0.004370765502455507,0.030073658517361067
accepted_7d,multithreading,pandas,0.009666995997489897,0.004473304749413517,0.030692154683974546
accepted_7d,multithreading,python,0.00948115809676023,0.004341073627695639,0.028957960809968236
accepted_7d,multithreading,regex,0.009587675688163268,0.004629456657922555,0.03835736386912146
accepted_7d,multithreading,sql,0.008287985710715822,0.004143401840556143,0.045469467599241434
accepted_7d,numpy,pandas,0.009357868100468174,0.00423401846565698,0.027093898582761615
accepted_7d,numpy,python,0.009211767636211567,0.0041182861247008,0.025299649027443395
accepted_7d,numpy,regex,0.00927164904079529,0.004377747032877998,0.03418317771786187
accepted_7d,numpy,sql,0.007995183265327808,0.003920625832683239,0.04142388630642255
accepted_7d,pandas,python,0.009421079518529931,0.0042152344879469285,0.025416874687046308
accepted_7d,pandas,regex,0.009466381612658226,0.004485803054491329,0.03483268811818222
accepted_7d,pandas,sql,0.008161350958438328,0.004014857582566711,0.042074030534756966
accepted_7d,python,regex,0.009308803403617625,0.0043850240113124835,0.03376536861035096
accepted_7d,python,sql,0.007682202631295979,0.0038767478434232052,0.047522897344778284
accepted_7d,regex,sql,0.007986801728676097,0.004145115586334885,0.054004769523408824
accepted_30d,android,apache-spark,0.010702264579239904,0.0050672613198358245,0.03468291732894758
accepted_30d,android,bash,0.010215424271513594,0.005009183828362776,0.04141619923754243
accepted_30d,android,docker,0.01825298170406027,0.005305432194842514,0.0005807851419994816
accepted_30d,android,excel,0.010120456150950308,0.005003487070402853,0.043106089922479475
accepted_30d,android,firebase,0.00837969390104407,0.004254062982972676,0.04886020137531867
accepted_30d,android,javascript,0.010472687441312068,0.0051000008594322115,0.04002723153107753
accepted_30d,android,kubernetes,0.007670288061938731,0.003933442232663778,0.05117382500887452
accepted_30d,android,linux,0.010290555603239823,0.005125140801257844,0.04465837002697759
accepted_30d,android,memory-management,0.010405562588765318,0.00506209768505029,0.03982271554860632
accepted_30d,android,multithreading,0.010944232467772317,0.005451005736387486,0.04467033842640059
accepted_30d,android,numpy,0.0104370826666679,0.005037712787544417,0.03828503540814721
accepted_30d,android,pandas,0.010662459408950716,0.005160188554532846,0.0388008600227888
accepted_30d,android,python,0.010432026330246712,0.004935714375669148,0.03455117043936387
accepted_30d,android,regex,0.010525583527149664,0.005347704813645196,0.0490400641852827
accepted_30d,android,sql,0.00895467757826351,0.004706695335063319,0.05710055484760386
accepted_30d,apache-spark,bash,0.011657553034686999,0.004625838531403876,0.011732313025488153
accepted_30d,apache-spark,docker,0.01808404392269216,0.0035867477689096924,4.609184916806878e-07
accepted_30d,apache-spark,excel,0.011572405678314777,0.004633841753429116,0.012511922283883077
accepted_30d,apache-spark,firebase,0.010431073652594179,0.004256592027166545,0.014263051259102908
accepted_30d,apache-spark,javascript,0.012050196208356458,0.004839269495960528,0.01277122635376688
accepted_30d,apache-spark,kubernetes,0.009966821755086001,0.0042433440639667,0.01883336204119102
accepted_30d,apache-spark,linux,0.011798728523222148,0.0047204841966346795,0.012437775069014787
accepted_30d,apache-spark,memory-management,0.011863923055052489,0.0046762078226684186,0.011178074358097131
accepted_30d,apache-spark,multithreading,0.012343937722146307,0.004950213011028427,0.012644873008001533
accepted_30d,apache-spark,numpy,0.011921151442383449,0.00467057269972908,0.01069848200570759
accepted_30d,apache-spark,pandas,0.01215135948150378,0.004780501619671259,0.011026474970528012
accepted_30d,apache-spark,python,0.011916908259221759,0.0046563855037532985,0.010489479702710263
accepted_30d,apache-spark,regex,0.012056388690643335,0.0049464042020346535,0.014793114273474739
accepted_30d,apache-spark,sql,0.010480582960847308,0.004365334415268101,0.016356324965117075
accepted_30d,bash,docker,0.01729330655678315,0.0037029646464290817,3.0101699201963996e-06
accepted_30d,bash,excel,0.011003311522180858,0.004563157211968761,0.015894138414476035
accepted_30d,bash,firebase,0.009890893812597681,0.004186858855090705,0.018158695369509748
accepted_30d,bash,javascript,0.011310279264645017,0.004765007188264617,0.017615039620078578
accepted_30d,bash,kubernetes,0.009396833189203849,0.004145441875856879,0.023403248974689345
accepted_30d,bash,linux,0.011262287380259616,0.004645295153656091,0.015331580346644308
accepted_30d,bash,memory-management,0.01132167067537982,0.004600480725889632,0.013855980070367677
accepted_30d,bash,multithreading,0.011799301459632452,0.00486361699646268,0.015264829189327945
accepted_30d,bash,numpy,0.011374231964123592,0.00459227203042031,0.01325586748323115
accepted_30d,bash,pandas,0.011585350600407723,0.004694814533479664,0.013598772978630375
accepted_30d,bash,python,0.01119181390578509,0.004610154636199389,0.015197255543956149
accepted_30d,bash,regex,0.01145375690809675,0.004853304612123627,0.018275361140067076
accepted_30d,bash,sql,0.009845666040714386,0.0042715029851210515,0.02116851844469419
accepted_30d,docker,excel,0.017185000145051754,0.00373974654294116,4.322696228090492e-06
accepted_30d,docker,firebase,0.015461210309684805,0.003719165047844709,3.2221083120834504e-05
accepted_30d,docker,javascript,0.017811207035581627,0.003905282053301439,5.095930875062212e-06
accepted_30d,docker,kubernetes,0.015446922638848191,0.0042953724379961086,0.0003229272274478436
accepted_30d,docker,linux,0.017700592944462964,0.0037639558228197848,2.5679770193352607e-06
accepted_30d,docker,memory-management,0.017636366319192326,0.0036798452152688945,1.6455780359541072e-06
accepted_30d,docker,multithreading,0.018968213262341313,0.0034471981448846454,3.7443985554744826e-08
accepted_30d,docker,numpy,0.01766296288124603,0.003666015327245404,1.4498434824300086e-06
accepted_30d,docker,pandas,0.01816290823383183,0.00364396784291071,6.216188583441264e-07
accepted_30d,docker,python,0.017433874108627366,0.0037922487242322694,4.281262195263796e-06
accepted_30d,docker,regex,0.018383415563559147,0.0038166929269297695,1.4603795333792463e-06
accepted_30d,docker,sql,0.0157762844026539,0.0037098673059955574,2.1137846244148792e-05
accepted_30d,excel,firebase,0.00979763966210961,0.0041965216080991265,0.019558840864145683
accepted_30d,excel,javascript,0.011175485450311336,0.004800753985085365,0.01991951363080703
accepted_30d,excel,kubernetes,0.009286406739324675,0.004146176074095639,0.025107018471092306
accepted_30d,excel,linux,0.011162813841851593,0.004651469127939614,0.016401929594557395
accepted_30d,excel,memory-management,0.011222104129110054,0.004607894501393058,0.014874997800915878
accepted_30d,excel,multithreading,0.011698921600355445,0.004869739138591091,0.016289164792614053
accepted_30d,excel,numpy,0.011278236789479926,0.004600098702823232,0.014216813495214848
accepted_30d,excel,pandas,0.011489170055906672,0.004703822890695214,0.014585219645409158
accepted_30d,excel,python,0.011067317930493158,0.004646712358848337,0.017230482188289382
accepted_30d,excel,regex,0.011350606178334876,0.004866434300371376,0.01967820212961694
accepted_30d,excel,sql,0.009677018009661413,0.004260600915626353,0.023130028027967556
accepted_30d,firebase,javascript,0.010182493583327267,0.004384469965838736,0.02021140080287689
accepted_30d,firebase,kubernetes,0.0077857513962030075,0.0034630259730470793,0.024560193176398744
accepted_30d,firebase,linux,0.00999718820964871,0.004267896384361268,0.01915935310242023
accepted_30d,firebase,memory-management,0.010093659667100635,0.004230412593337891,0.017033898244273326
accepted_30d,firebase,multithreading,0.010545979739760184,0.004467796216090598,0.01825310734352088
accepted_30d,firebase,numpy,0.010145653932470253,0.004224726809552118,0.01632829957552899
accepted_30d,firebase,pandas,0.010353963607227144,0.004318516305260982,0.016504034476085474
accepted_30d,firebase,python,0.010122349441211258,0.004230461705749023,0.016723577116863286
accepted_30d,firebase,regex,0.010190371588281578,0.004464551401275486,0.02245940139576937
accepted_30d,firebase,sql,0.008604938925051668,0.003859740190689879,0.0257867141808457
accepted_30d,javascript,kubernetes,0.009623894481038413,0.004341515922481002,0.026642714652883804
accepted_30d,javascript,linux,0.011511023524636049,0.0048365114101985235,0.01731141054433252
accepted_30d,javascript,memory-management,0.011575266890127642,0.004806005353745927,0.016018198936034993
accepted_30d,javascript,multithreading,0.012042022725042291,0.005071777810529907,0.017581313287223177
accepted_30d,javascript,numpy,0.011671336795052584,0.0048030188678478206,0.015098814625933144
accepted_30d,javascript,pandas,0.01193785947331966,0.004929958440820925,0.015456902019943729
accepted_30d,javascript,python,0.011595959708293715,0.005164101486432797,0.024736426989034846
accepted_30d,javascript,regex,0.011800411880526723,0.005140382104020033,0.021697084783890437
accepted_30d,javascript,sql,0.009764744340901781,0.004473385114143714,0.02904660053801468
accepted_30d,kubernetes,linux,0.009505702397839232,0.004235943160127702,0.024828665836572755
accepted_30d,kubernetes,memory-management,0.009613958582348507,0.00420321044779409,0.02217893846507759
accepted_30d,kubernetes,multithreading,0.010093188045391558,0.004489623055003529,0.024568870458091373
accepted_30d,kubernetes,numpy,0.009667089675678845,0.004197485252325306,0.021275074911814868
accepted_30d,kubernetes,pandas,0.009880418475003263,0.004307514233473852,0.02180409305115335
accepted_30d,kubernetes,python,0.009580020564619733,0.004191895755023296,0.022291312580502813
accepted_30d,kubernetes,regex,0.009679699766525461,0.004447343142824778,0.02951692938741277
accepted_30d,kubernetes,sql,0.007971169756466888,0.0036375694619410646,0.028426833878175857
accepted_30d,linux,memory-management,0.011468390833642473,0.004693373430506746,0.014544428553724394
accepted_30d,linux,multithreading,0.011954925069979777,0.004970797860407697,0.016171075072359736
accepted_30d,linux,numpy,0.01151828787559044,0.004684579419492046,0.013941518294400155
accepted_30d,linux,pandas,0.011735358633473695,0.004790335795757269,0.01429360806597901
accepted_30d,linux,python,0.011392409648341054,0.004677302573601557,0.014863850870290076
accepted_30d,linux,regex,0.011616426886788926,0.004952234129242344,0.01899168192739574
accepted_30d,linux,sql,0.01003950520781418,0.004372287914966294,0.021666308685490025
accepted_30d,memory-management,multithreading,0.012010299975413608,0.00491741287229826,0.014589882467202366
accepted_30d,memory-management,numpy,0.011581276709749127,0.004639977809420914,0.012561083604703031
accepted_30d,memory-management,pandas,0.011797797221409723,0.004745220141120161,0.01290977252507234
accepted_30d,memory-management,python,0.01144976269112286,0.004644907122084714,0.013700776595201304
accepted_30d,memory-management,regex,0.01168042873901137,0.00490613184249389,0.01727594800932089
accepted_30d,memory-management,sql,0.010098159275225654,0.00432901125383167,0.019665416159572197
accepted_30d,multithreading,numpy,0.012059295894726027,0.004907572350632384,0.013999221563260122
accepted_30d,multithreading,pandas,0.012286150375897975,0.005025954170285561,0.014503664716236512
accepted_30d,multithreading,python,0.011921434622865759,0.0049043457969445816,0.015065944731758733
accepted_30d,multithreading,regex,0.012184416076165038,0.005202310652891223,0.019174743806055477
accepted_30d,multithreading,sql,0.010574335218167297,0.004589264619449831,0.021214455370195492
accepted_30d,numpy,pandas,0.011855235942111584,0.00473910450157116,0.012364146995459813
accepted_30d,numpy,python,0.011537729832126708,0.004635492437848278,0.012810380879180483
accepted_30d,numpy,regex,0.01174277087653198,0.004900795723560102,0.01657080639338022
accepted_30d,numpy,sql,0.01016400377380942,0.004325542715238846,0.018785326458048698
accepted_30d,pandas,python,0.011784002863951511,0.004745571700605048,0.013022342625672634
accepted_30d,pandas,regex,0.011979570337970785,0.005023794499813199,0.017099273261755272
accepted_30d,pandas,sql,0.010364526473755754,0.004430236433884244,0.019309707665886282
accepted_30d,python,regex,0.011625663676720542,0.004940046353594268,0.01860505601622706
accepted_30d,python,sql,0.009587117199667601,0.004272483224834921,0.024837449040770274
accepted_30d,regex,sql,0.010140418727388033,0.004571483437282497,0.026541882054662732
