user_id,created_at,source,post_id,labels
2429098,2025-01-07 18:15:01.160000+00:00,comment,72820546,chatgpt;claude
2429852,2024-01-10 15:51:54.680000+00:00,answer_post,77794651,openai
2429852,2024-01-13 20:52:16.210000+00:00,answer_post,77813057,chatgpt;openai
2429887,2015-12-08 11:32:20.533000+00:00,answer_post,34154796,gemini
2430414,2022-11-18 17:27:32.200000+00:00,answer_post,74493336,openai
2430414,2022-11-18 18:10:10.257000+00:00,comment,74493336,openai
2430414,2025-04-16 14:04:48.167000+00:00,comment,46342318,chatgpt
2431627,2025-02-28 12:36:41.107000+00:00,comment,77038464,claude
2436425,2021-05-02 14:10:33.443000+00:00,comment,49166899,claude
2437508,2024-07-23 04:51:18.663000+00:00,comment,78781244,chatgpt
2437514,2024-04-25 21:32:28.293000+00:00,comment,78387304,copilot
2439704,2025-09-12 15:36:18.220000+00:00,answer_post,79763119,llm
2439704,2025-09-12 18:37:28.483000+00:00,comment,77208755,llm
2440863,2024-11-27 22:05:24.400000+00:00,comment,66715929,chatgpt
2441637,2023-03-11 10:58:03.073000+00:00,answer_post,75704429,llm
2441655,2025-07-12 12:14:50.433000+00:00,answer_post,79699258,llm
2442613,2025-02-05 01:23:58.500000+00:00,answer_post,79413449,chatgpt
2442652,2025-12-26 09:23:21.763000+00:00,answer_post,79855213,openai
2442804,2022-01-02 20:49:09.890000+00:00,comment,70559637,copilot
2442804,2023-04-24 08:24:19.303000+00:00,comment,76086053,chatgpt
2442804,2024-11-22 17:41:05.447000+00:00,comment,79215965,chatgpt
2444877,2021-06-05 02:05:49.677000+00:00,answer_post,67845671,gpt_family
2448122,2023-07-17 12:11:05.987000+00:00,answer_post,76704339,chatgpt
2449192,2023-10-10 16:10:42.517000+00:00,answer_post,77267402,openai
2449617,2025-06-04 13:54:06.410000+00:00,answer_post,79652916,copilot
2450311,2024-05-23 18:59:16.050000+00:00,answer_post,78525072,llm
2452287,2024-03-14 16:07:00.173000+00:00,answer_post,78161886,copilot
2453432,2023-04-19 10:05:09.730000+00:00,comment,76028567,chatgpt
2454958,2023-03-21 20:25:31.193000+00:00,comment,75804779,copilot
2456038,2025-03-02 15:23:25.603000+00:00,answer_post,79479317,gpt_family;openai
2456038,2025-10-25 07:35:35.743000+00:00,comment,77426086,llm
2456722,2025-05-18 04:24:09.063000+00:00,comment,79246313,llm
2456799,2023-06-12 21:07:10.327000+00:00,comment,54163476,chatgpt
2458149,2023-02-08 19:52:08.043000+00:00,answer_post,75391066,openai
2458437,2023-11-02 19:27:27.610000+00:00,comment,73920063,chatgpt
2458991,2019-02-09 12:47:15.093000+00:00,answer_post,54606354,gemini
2462733,2022-09-11 19:37:11.900000+00:00,answer_post,73682163,openai
2464671,2021-03-30 14:16:51.250000+00:00,answer_post,66872714,claude
2464808,2024-09-07 20:40:59.047000+00:00,comment,78960532,chatgpt
2464948,2023-12-28 11:48:56.867000+00:00,answer_post,77726690,copilot
2466641,2025-03-02 03:11:33.783000+00:00,comment,79475873,gemini
2466641,2025-08-14 17:20:13.410000+00:00,comment,79475873,gemini
2466958,2023-05-31 07:03:21.613000+00:00,answer_post,76370913,openai
2468182,2022-12-08 08:21:47.187000+00:00,comment,74721017,gpt_family
2469118,2025-07-19 05:05:08.737000+00:00,comment,79698830,gemini
2470782,2024-02-12 16:42:53.640000+00:00,comment,77982926,chatgpt
2471385,2024-04-25 06:06:49.820000+00:00,answer_post,78382542,gpt_family;openai
2474366,2013-09-30 12:45:37.067000+00:00,answer_post,19094649,gemini
2475746,2024-02-03 09:31:16.283000+00:00,comment,77931311,llm
2476549,2023-01-14 02:53:33.543000+00:00,comment,75038657,chatgpt
2476549,2023-01-14 02:54:05.153000+00:00,answer_post,75115456,chatgpt
2477178,2012-02-08 19:35:22.777000+00:00,comment,9200006,claude
2482283,2024-07-27 13:24:45.050000+00:00,answer_post,78801504,chatgpt;openai
2482439,2024-01-04 15:03:42.160000+00:00,answer_post,77759236,openai
2483313,2023-03-26 07:41:05.987000+00:00,comment,75838150,claude
2483313,2024-04-08 06:46:47.313000+00:00,answer_post,78290649,gemini
2487565,2023-03-20 14:50:47.187000+00:00,comment,75783017,chatgpt
2488499,2023-05-16 16:37:57.457000+00:00,answer_post,76265365,chatgpt
2488499,2023-09-11 06:57:33.387000+00:00,comment,77075029,openai
2489494,2025-05-04 09:22:09.033000+00:00,comment,79230016,copilot
2494754,2025-09-25 16:29:52.107000+00:00,comment,79773280,chatgpt
2495341,2024-11-01 07:32:46.897000+00:00,answer_post,79147240,llm
2496643,2019-04-12 06:00:29.753000+00:00,comment,55633531,llm
2498017,2024-06-15 18:37:36.073000+00:00,comment,78621477,chatgpt
2498193,2021-09-07 11:40:35.340000+00:00,comment,69075915,claude
2501279,2023-11-17 06:49:10.960000+00:00,comment,77495057,chatgpt
2501279,2024-01-12 09:42:10.157000+00:00,answer_post,77805658,openai
2501279,2024-01-19 09:25:54.360000+00:00,comment,77844928,chatgpt
2501279,2025-10-11 10:13:50.690000+00:00,comment,79787575,openai
2501323,2020-09-09 13:44:51.263000+00:00,answer_post,63813025,gemini
2502532,2025-01-23 20:45:14.127000+00:00,comment,79378676,copilot
2503443,2023-07-19 15:46:34.033000+00:00,answer_post,76723080,gpt_family
2504224,2025-11-24 11:43:55.067000+00:00,comment,79828426,openai
2506126,2023-03-24 04:17:31.757000+00:00,answer_post,75829995,chatgpt
2506522,2025-06-21 13:21:14.610000+00:00,answer_post,79674462,copilot
2506522,2025-06-21 13:35:16.387000+00:00,answer_post,79674467,copilot
2509281,2024-12-18 20:12:41.200000+00:00,comment,79218956,copilot
2509417,2024-02-22 21:21:23.260000+00:00,answer_post,78044064,openai
2512399,2025-03-22 04:46:57.623000+00:00,comment,79526874,chatgpt
2512586,2023-03-15 21:51:40.317000+00:00,comment,68640554,chatgpt
2513309,2023-03-26 08:01:14.310000+00:00,answer_post,75846546,openai
2513309,2023-11-08 09:35:53.243000+00:00,answer_post,77444334,gpt_family;openai
2514521,2014-09-22 04:37:12.320000+00:00,comment,25966628,claude
2514521,2014-09-22 04:44:10.137000+00:00,comment,25966628,claude
2515768,2023-05-31 10:11:49.753000+00:00,answer_post,76372388,llm
2516916,2023-02-07 19:32:37.040000+00:00,comment,75377682,llm
2516916,2025-05-17 05:02:29.803000+00:00,comment,46270309,llm
2518004,2023-12-15 15:36:15.793000+00:00,comment,73764741,copilot
2518200,2023-04-29 18:23:52.620000+00:00,comment,75783276,openai
2518894,2023-05-03 09:56:18.323000+00:00,comment,76162470,openai
2518894,2023-06-13 13:06:57.730000+00:00,comment,76162470,openai
2519059,2024-01-31 14:05:00.303000+00:00,comment,77907521,chatgpt
2519631,2023-12-14 15:12:43.683000+00:00,comment,77661142,chatgpt
2520497,2024-11-28 17:33:15.673000+00:00,answer_post,79234867,gemini;openai
2520497,2024-11-29 08:23:33.267000+00:00,comment,79234867,gemini;openai
2520800,2023-04-09 14:53:35.243000+00:00,answer_post,75971199,chatgpt
2520800,2023-04-10 15:35:25.163000+00:00,comment,75977968,chatgpt
2520800,2023-06-12 11:12:49.257000+00:00,comment,76454387,chatgpt
2520800,2023-07-26 18:30:25.517000+00:00,comment,76772198,chatgpt;copilot
2520800,2023-11-14 10:10:18.513000+00:00,comment,77460661,chatgpt
2520800,2024-09-16 08:36:08.793000+00:00,answer_post,78989406,chatgpt
2520800,2024-10-04 10:47:17.160000+00:00,answer_post,79053907,chatgpt
2521214,2015-03-10 08:13:41.500000+00:00,answer_post,28958816,gemini
2521743,2025-12-17 10:53:06.923000+00:00,answer_post,79849318,gemini
2523899,2024-09-16 09:08:25.260000+00:00,comment,5524980,copilot
2523899,2024-09-16 09:11:09.667000+00:00,comment,5524980,copilot
2524956,2023-04-25 14:41:47.963000+00:00,comment,75965716,llm
2525275,2024-07-01 10:11:16.540000+00:00,answer_post,78691592,gemini
2525275,2024-07-01 10:22:12.460000+00:00,answer_post,78691643,gemini
2527905,2020-10-11 21:32:35.310000+00:00,answer_post,64309217,gemini
2528538,2024-04-26 16:22:30+00:00,comment,75114779,claude
2529125,2023-12-18 05:33:16.387000+00:00,comment,77661039,llm
2529954,2024-03-06 15:40:31.337000+00:00,comment,78105758,llm
2529954,2024-03-06 15:42:33.013000+00:00,comment,78105758,llm
2529954,2024-04-19 14:46:28.920000+00:00,answer_post,78354523,openai
2530121,2023-04-22 12:03:38.637000+00:00,answer_post,76079533,chatgpt
2530121,2024-07-14 22:57:51.057000+00:00,comment,78725533,chatgpt
2530121,2025-09-25 21:09:23.823000+00:00,answer_post,79775306,chatgpt
2530121,2025-10-13 22:49:43.267000+00:00,answer_post,79789686,chatgpt
2530121,2025-12-09 21:43:17.253000+00:00,comment,79842249,chatgpt
2530680,2025-12-04 16:06:58.200000+00:00,comment,79833726,openai
2531058,2025-06-30 07:52:14.973000+00:00,comment,26088614,chatgpt
2531336,2025-04-20 20:46:50.230000+00:00,comment,79583625,openai
2531403,2023-03-30 04:22:52.057000+00:00,comment,75877272,chatgpt
2531403,2023-03-30 19:59:51.047000+00:00,comment,75877272,chatgpt
2531657,2025-03-29 19:41:40.367000+00:00,comment,79543711,chatgpt
2532954,2023-03-23 06:14:37.873000+00:00,answer_post,75819747,openai
2534771,2024-11-20 07:51:28.390000+00:00,answer_post,79206265,chatgpt;gemini
2535743,2025-02-01 01:26:40.167000+00:00,answer_post,79404288,openai
2537258,2024-08-07 22:55:23.487000+00:00,comment,19627159,chatgpt
2538939,2023-03-21 20:02:00.597000+00:00,comment,75805772,openai
2541573,2023-12-10 20:07:47.770000+00:00,comment,77635964,chatgpt
2544357,2024-05-08 21:17:45.183000+00:00,answer_post,78451187,chatgpt
2545680,2025-06-19 12:50:41.693000+00:00,comment,79671794,chatgpt
2548721,2014-11-20 18:38:21.067000+00:00,answer_post,27047061,claude
2550406,2024-10-11 10:36:34.023000+00:00,answer_post,79077838,copilot
2550932,2024-06-10 20:19:24.863000+00:00,comment,76754239,openai
2552943,2024-02-26 12:14:39.457000+00:00,comment,77480081,llm
2553927,2020-01-31 09:25:02.757000+00:00,answer_post,60001086,gemini
2554330,2019-01-25 11:35:14.840000+00:00,answer_post,54364536,claude
2554330,2023-02-18 17:53:54.943000+00:00,comment,75495086,chatgpt
2554330,2024-03-01 14:16:51.543000+00:00,answer_post,78088375,chatgpt
2555999,2023-12-22 10:28:43.667000+00:00,comment,77309956,llm
2556515,2024-01-05 15:34:31+00:00,comment,30737262,openai
2557108,2024-10-04 11:13:55.073000+00:00,comment,79051973,chatgpt
2557263,2023-08-14 16:47:58.670000+00:00,comment,76900400,chatgpt
2557651,2024-08-27 08:15:41.777000+00:00,answer_post,78917800,chatgpt
2558063,2023-02-14 14:27:36.257000+00:00,comment,75407450,chatgpt
2559493,2017-05-04 09:31:07.830000+00:00,answer_post,43779050,llm
2560750,2023-10-09 03:41:43.927000+00:00,answer_post,77256161,chatgpt
2561452,2023-02-12 20:00:46.333000+00:00,comment,74729716,openai
2562063,2023-11-26 19:13:25.833000+00:00,comment,77533368,openai
2562564,2019-05-28 04:19:44.227000+00:00,comment,56334886,copilot
2564643,2016-11-20 04:22:00.710000+00:00,answer_post,40700680,llm
2566740,2023-03-02 16:44:59.280000+00:00,comment,75429559,openai
2566942,2023-10-06 19:19:45.527000+00:00,answer_post,77246909,gpt_family;openai
2569096,2014-01-30 18:13:16.853000+00:00,answer_post,21464354,llm
2569887,2024-01-05 19:19:02.600000+00:00,answer_post,77766742,llm;openai
2570424,2023-08-17 20:09:50.160000+00:00,answer_post,76924805,llm;openai
2570523,2014-09-22 12:30:59.957000+00:00,comment,25966628,claude
2571321,2024-07-25 00:55:38.557000+00:00,answer_post,78791078,chatgpt
2571881,2025-07-03 03:15:14.943000+00:00,comment,79676790,chatgpt
2572844,2023-01-19 17:42:45.467000+00:00,comment,75174317,chatgpt
2573075,2024-04-20 10:16:23.277000+00:00,answer_post,78357830,chatgpt
2573309,2024-07-13 17:46:57.697000+00:00,comment,78743996,openai
2573395,2015-04-18 14:05:34.100000+00:00,comment,29718253,gemini
2573615,2024-06-02 06:58:10.743000+00:00,comment,78564567,openai
2573621,2025-02-08 02:20:22.190000+00:00,comment,77381847,chatgpt
2574114,2024-09-17 20:05:30.800000+00:00,comment,47189725,chatgpt
2574550,2024-08-19 11:56:29.283000+00:00,answer_post,78887775,claude
2574605,2025-05-17 15:33:37.190000+00:00,comment,79410413,copilot
2575403,2024-12-24 00:36:11.073000+00:00,comment,57439361,chatgpt;gemini
2576372,2023-04-05 12:43:02.493000+00:00,answer_post,75939562,openai
2577092,2020-12-09 16:10:12.413000+00:00,comment,49830427,claude
2578235,2024-04-26 13:43:33.653000+00:00,comment,78388910,chatgpt
2578235,2024-06-01 19:44:46.827000+00:00,answer_post,78564766,llm
2578235,2024-06-06 14:21:59.193000+00:00,answer_post,78587273,openai
2578235,2024-06-09 15:55:58.783000+00:00,comment,78597265,llm
2578235,2024-06-22 15:29:49.150000+00:00,answer_post,78656463,gpt_family;openai
2578235,2024-07-22 17:36:24.070000+00:00,comment,78779077,llm;openai
2578235,2024-08-01 14:07:36.360000+00:00,answer_post,78821406,openai
2579072,2025-01-03 06:02:50.963000+00:00,answer_post,79325617,copilot
2579220,2019-04-02 09:14:08.203000+00:00,answer_post,55471014,claude
2579738,2023-01-01 11:16:00.790000+00:00,comment,74972351,chatgpt
2581372,2022-10-16 19:10:48.477000+00:00,comment,69436152,gemini
2581396,2024-04-29 18:43:40.983000+00:00,answer_post,78404620,openai
2585501,2024-03-19 02:33:10.730000+00:00,answer_post,78183956,gpt_family;openai
2586098,2013-07-16 08:27:38.543000+00:00,comment,17669765,gemini
2587053,2014-02-07 16:55:26.220000+00:00,comment,21171820,claude
2587749,2025-02-18 03:17:49.763000+00:00,answer_post,79447042,llm
2587749,2025-02-18 13:34:05.280000+00:00,comment,79447042,deepseek
2589810,2025-03-25 19:53:00.243000+00:00,answer_post,79534716,chatgpt
2590591,2023-06-02 14:04:36.120000+00:00,answer_post,76390864,chatgpt
2590616,2023-02-25 15:28:20.643000+00:00,comment,75566322,chatgpt
2590854,2024-02-03 01:08:47.547000+00:00,answer_post,77930553,chatgpt
2590981,2024-12-03 18:28:17.877000+00:00,comment,79248780,chatgpt
2592760,2023-01-23 15:58:50.457000+00:00,comment,75211783,chatgpt
2592760,2023-01-23 16:01:55.037000+00:00,comment,75211783,chatgpt
2592937,2023-08-26 16:15:54.160000+00:00,comment,76972459,chatgpt
2592937,2024-04-19 15:58:50.413000+00:00,comment,920680,chatgpt
2593423,2025-08-21 18:24:05.987000+00:00,comment,5437641,llm
2593480,2023-05-01 15:49:36.880000+00:00,answer_post,76148268,openai
2594912,2025-09-29 13:10:13.493000+00:00,comment,12403798,chatgpt
2595659,2023-05-20 02:52:29.227000+00:00,answer_post,76293347,chatgpt
2595659,2023-09-08 14:25:07.540000+00:00,answer_post,77067717,chatgpt
2595929,2024-12-18 17:30:42.933000+00:00,answer_post,79291995,copilot
2597706,2016-01-17 09:04:09.793000+00:00,answer_post,34836729,llm
2597913,2023-02-25 04:37:24.153000+00:00,comment,75539582,chatgpt
2598770,2018-09-20 15:01:15.987000+00:00,comment,52427121,claude
2598770,2021-08-20 18:26:04.267000+00:00,comment,68866462,copilot
2598770,2023-03-18 11:55:53.423000+00:00,comment,75775656,chatgpt
2598770,2023-12-24 22:08:37.783000+00:00,comment,77711988,copilot
2598771,2024-02-21 19:40:27.613000+00:00,comment,53995996,chatgpt
2598777,2023-04-24 10:39:23.723000+00:00,answer_post,76091031,openai
2599709,2025-03-12 16:00:04.517000+00:00,answer_post,79504165,llm
2600554,2023-04-25 08:15:54.020000+00:00,answer_post,76098985,chatgpt
2601222,2024-04-03 00:20:11.850000+00:00,answer_post,78264614,gpt_family;llm
2601293,2023-09-25 04:17:38.380000+00:00,comment,65861938,openai
2602877,2022-11-06 20:12:19.753000+00:00,comment,74337747,copilot
2602877,2023-01-28 16:13:48.763000+00:00,comment,75265511,chatgpt
2602877,2023-06-11 20:52:47.427000+00:00,comment,76436938,chatgpt
2602877,2023-07-09 11:52:43.600000+00:00,comment,76647264,ai_generated;chatgpt
2602877,2023-07-23 15:28:20.887000+00:00,comment,76747524,ai_generated;chatgpt
2602877,2023-07-23 15:28:33.667000+00:00,comment,76747524,ai_generated
2602877,2023-08-05 14:15:31.143000+00:00,comment,76840856,chatgpt
2602877,2023-08-25 16:35:08.970000+00:00,comment,76978557,chatgpt
2602877,2023-08-31 06:13:29.050000+00:00,comment,77004983,ai_generated;llm
2602877,2023-10-09 14:50:16.680000+00:00,comment,77259092,ai_generated
2602877,2024-01-28 08:42:25.287000+00:00,comment,77872609,ai_generated
2602877,2024-02-21 19:20:37.500000+00:00,comment,78034877,chatgpt
2602877,2024-03-15 11:27:02.197000+00:00,comment,78157067,chatgpt
2602877,2024-03-20 15:45:52.197000+00:00,comment,78194364,chatgpt
2602877,2024-05-21 13:03:21.407000+00:00,comment,78508729,chatgpt
2602877,2024-05-31 11:04:29.193000+00:00,comment,78559028,chatgpt
2602877,2024-08-27 12:43:29.783000+00:00,comment,78898299,llm
2602877,2024-09-02 18:18:07.693000+00:00,comment,78936198,llm
2602877,2024-11-06 18:02:26.477000+00:00,comment,79162878,chatgpt
2602877,2024-11-25 11:11:23.090000+00:00,comment,77336981,ai_generated;chatgpt
2602877,2024-12-12 18:18:25.147000+00:00,comment,79268055,chatgpt
2602877,2025-02-22 21:06:54.443000+00:00,comment,79448321,llm
2602877,2025-03-19 16:42:13.300000+00:00,comment,79520532,copilot;llm
2602877,2025-04-21 09:57:15.677000+00:00,comment,79583903,ai_generated
2602877,2025-05-10 23:07:37.833000+00:00,comment,79612435,copilot;gemini
2602877,2025-05-15 07:50:49.717000+00:00,comment,79622804,ai_generated
2602877,2025-05-17 13:52:50.940000+00:00,comment,79527583,ai_generated;chatgpt
2602877,2025-09-17 08:51:58.587000+00:00,comment,79766152,ai_generated
2602877,2025-10-12 17:01:23.630000+00:00,comment,79788254,llm
2604453,2024-06-04 19:23:51.630000+00:00,answer_post,78577352,openai
2605696,2024-08-27 17:51:45.863000+00:00,answer_post,78920184,copilot
2605758,2023-12-01 04:55:44.597000+00:00,comment,77583070,openai
2605758,2024-11-13 01:47:56.420000+00:00,comment,78214600,openai
2605793,2024-05-15 06:14:29.500000+00:00,answer_post,78481930,chatgpt
2606058,2014-01-17 12:19:42.050000+00:00,answer_post,21185887,gemini
2607372,2025-12-11 03:48:11.907000+00:00,comment,14467459,llm
2607372,2025-12-11 03:50:11.173000+00:00,comment,77227173,llm
2608688,2023-12-15 18:27:10.817000+00:00,answer_post,77668180,anthropic;claude
2609625,2016-09-13 20:07:04.623000+00:00,comment,39471757,claude
2610061,2023-05-12 04:30:47.643000+00:00,comment,76233119,chatgpt
2610061,2023-07-25 21:15:58.763000+00:00,answer_post,76766565,gemini
2610061,2023-08-14 05:47:17.297000+00:00,comment,76896236,chatgpt
2610808,2024-03-31 12:43:19.983000+00:00,answer_post,78251337,gemini
2612592,2023-06-28 16:02:37.583000+00:00,answer_post,76574917,chatgpt
2612592,2023-06-28 16:12:58.773000+00:00,comment,76574949,chatgpt
2612676,2017-03-23 11:39:12.140000+00:00,comment,42971802,claude
2612676,2017-03-23 13:07:52.233000+00:00,comment,42971802,claude
2612676,2017-04-05 18:49:45.187000+00:00,comment,42995248,claude
2615088,2024-09-04 10:14:58.007000+00:00,answer_post,78948082,openai
2615100,2023-11-02 16:13:58.517000+00:00,comment,71873182,openai
2617062,2016-06-03 11:16:03.917000+00:00,answer_post,37612952,llm
2617176,2023-11-09 02:08:29.227000+00:00,comment,71430836,chatgpt
2620025,2023-11-15 11:49:12.530000+00:00,comment,77485763,openai
2620553,2024-09-17 07:57:17.773000+00:00,comment,56502262,copilot
2622119,2023-12-12 12:41:39.610000+00:00,comment,77220814,chatgpt
2623214,2025-07-25 13:00:11.797000+00:00,answer_post,79714764,gemini
2625442,2018-05-31 19:46:57.183000+00:00,answer_post,50631727,llm
2625630,2023-05-09 14:17:47.937000+00:00,answer_post,76210319,openai
2625630,2023-05-09 15:07:25.173000+00:00,answer_post,76210789,chatgpt
2626737,2025-09-08 23:35:22.937000+00:00,answer_post,79759400,chatgpt
2626737,2025-09-16 23:21:13.973000+00:00,comment,79761173,copilot;gpt_family
2627243,2023-11-29 11:30:11.083000+00:00,comment,77570312,llm
2627777,2023-05-02 08:57:26.530000+00:00,comment,76141160,llm;openai
2627842,2023-06-21 08:54:55.933000+00:00,comment,74958669,chatgpt
2628868,2023-03-24 05:28:55.793000+00:00,comment,75825362,openai
2628868,2023-04-16 09:54:04.157000+00:00,answer_post,76027035,chatgpt
2628868,2023-05-24 18:00:56.143000+00:00,comment,76326230,bard
2628868,2023-07-09 16:50:04.680000+00:00,answer_post,76648533,gpt_family;openai
2629034,2023-02-15 02:41:39.960000+00:00,comment,75447943,chatgpt
2631633,2016-09-19 16:59:45.120000+00:00,comment,31524701,claude
2632312,2023-08-16 05:36:23.510000+00:00,answer_post,76910762,copilot
2633917,2023-04-07 06:53:06.420000+00:00,answer_post,75956130,openai
2637212,2021-07-18 19:19:08.127000+00:00,answer_post,68432365,openai
2639772,2024-08-19 11:58:25.033000+00:00,comment,71824125,chatgpt
2639922,2023-06-07 06:08:31.083000+00:00,answer_post,76420304,chatgpt
2640467,2023-06-30 16:05:49.373000+00:00,comment,31647044,llm
2641825,2023-06-21 12:32:32.267000+00:00,comment,76522693,chatgpt;openai
2641825,2023-06-21 12:35:22.333000+00:00,comment,76522820,openai
2642356,2023-05-04 00:42:40.450000+00:00,comment,76168695,chatgpt
2643846,2024-12-03 23:03:17+00:00,comment,76461203,llm
2647009,2023-02-17 17:32:25.547000+00:00,comment,46292650,chatgpt
2648035,2016-02-29 07:21:45.290000+00:00,answer_post,35693926,llm
2648490,2024-05-21 15:21:18.877000+00:00,comment,78496325,chatgpt;copilot
2648551,2025-04-18 09:14:09.290000+00:00,comment,79579429,chatgpt;gemini
2649570,2023-11-11 19:01:15.283000+00:00,answer_post,77466454,openai
2649661,2016-03-02 16:07:12.363000+00:00,comment,35752073,claude
2650842,2024-08-31 03:54:16.550000+00:00,answer_post,78934276,gemini
2651194,2024-09-04 13:18:52.303000+00:00,answer_post,78948880,gpt_family
2652091,2024-07-02 10:09:55.440000+00:00,answer_post,78696363,openai
2652875,2023-07-28 13:59:04.960000+00:00,answer_post,76788505,openai
2655102,2024-03-26 07:34:01.100000+00:00,answer_post,78223605,chatgpt
2658050,2022-12-16 22:42:05.003000+00:00,comment,74828988,chatgpt
2659869,2023-05-23 02:52:34.180000+00:00,comment,76275152,llm
2660789,2020-10-29 17:20:24.673000+00:00,answer_post,64596161,claude
2661720,2023-11-27 07:50:36.520000+00:00,answer_post,77555259,openai
2661881,2023-11-07 05:10:06.460000+00:00,answer_post,77435689,chatgpt
2663863,2014-07-30 09:37:01.253000+00:00,comment,25032419,copilot
2667066,2024-06-22 08:51:19.017000+00:00,answer_post,78655543,ai_generated;claude
2667262,2015-03-30 12:28:11.650000+00:00,answer_post,29346255,gemini
2667307,2023-04-04 11:20:04.497000+00:00,comment,35667681,chatgpt
2669280,2025-04-04 14:49:23.010000+00:00,answer_post,79555629,claude;copilot
2669564,2024-09-03 10:01:05.153000+00:00,comment,49411610,chatgpt;copilot;gemini
2670892,2019-07-01 18:19:32.753000+00:00,comment,56838814,gemini
2670892,2023-04-25 17:18:20.680000+00:00,comment,76103721,chatgpt
2670892,2024-01-02 09:15:42.073000+00:00,comment,77745019,chatgpt
2670892,2024-03-08 14:17:28.120000+00:00,comment,78126901,chatgpt
2671514,2010-05-17 11:48:41.183000+00:00,answer_post,2848723,gemini
2671514,2024-03-04 14:38:18.260000+00:00,comment,75384790,chatgpt
2673005,2023-01-26 03:13:38.440000+00:00,comment,75215237,chatgpt
2673041,2015-12-19 00:41:36.883000+00:00,answer_post,34366041,llm
2673041,2016-03-10 12:21:55.580000+00:00,answer_post,35916393,llm
2673575,2025-03-16 17:18:19.680000+00:00,answer_post,79512942,gemini
2674672,2024-01-23 17:36:06.367000+00:00,answer_post,77868236,chatgpt
2676163,2023-05-03 13:50:39.757000+00:00,comment,76157827,chatgpt
2677026,2024-05-06 06:53:12.890000+00:00,answer_post,78434971,openai
2679594,2019-12-20 20:22:54.113000+00:00,comment,59416387,llm
2680474,2023-11-19 17:38:33.293000+00:00,answer_post,77511797,gpt_family;openai
2681005,2024-01-27 14:24:19.747000+00:00,answer_post,77891521,copilot
2681948,2014-03-19 08:28:57.447000+00:00,comment,22497122,llm
2682293,2023-05-05 10:28:07.833000+00:00,answer_post,76181232,chatgpt
2684660,2015-02-05 09:10:22.447000+00:00,answer_post,28340009,claude
2684771,2013-09-18 04:59:00.863000+00:00,answer_post,18864180,llm
2684771,2013-12-18 04:57:08.300000+00:00,comment,20642273,llm
2685300,2024-10-21 14:44:58.863000+00:00,answer_post,79110563,gemini
2686197,2023-03-07 07:37:43.193000+00:00,comment,75656307,openai
2687250,2023-12-20 18:39:40.733000+00:00,comment,77687336,chatgpt
2688427,2024-09-04 12:46:28.673000+00:00,comment,57732480,chatgpt;copilot
2692688,2023-07-06 05:44:34.087000+00:00,comment,76625768,llm
2692688,2023-07-06 05:51:25.617000+00:00,answer_post,76625866,llm
2694949,2018-11-12 17:40:54.360000+00:00,answer_post,53267397,openai
2695990,2025-07-29 06:10:22.307000+00:00,answer_post,79718179,chatgpt
2696260,2013-09-11 12:02:51.143000+00:00,comment,18739445,gemini
2696260,2023-07-21 08:22:29.417000+00:00,comment,76736213,chatgpt
2697183,2024-05-13 07:36:26.913000+00:00,comment,78469766,openai
2699667,2024-04-06 16:47:59.673000+00:00,answer_post,78285172,chatgpt
2701228,2024-06-14 05:13:15.957000+00:00,answer_post,78621136,gemini
2702736,2025-11-29 13:13:29.067000+00:00,answer_post,79833267,copilot
2703038,2019-09-23 20:57:51.743000+00:00,comment,58069815,openai
2703052,2023-04-13 16:35:06.570000+00:00,comment,76006909,chatgpt
2704400,2023-04-14 11:28:49.800000+00:00,comment,76008725,openai
2704659,2023-07-09 13:25:52.060000+00:00,comment,4584213,copilot
2705542,2025-05-30 22:16:58.163000+00:00,answer_post,79646148,openai
2705777,2024-11-04 21:45:56.653000+00:00,answer_post,79157092,copilot
2706048,2023-11-08 06:06:15.793000+00:00,answer_post,77443152,openai
2706707,2024-08-13 19:51:41.013000+00:00,comment,16169639,openai
2706707,2024-08-18 12:55:16.933000+00:00,comment,78884609,chatgpt
2706707,2025-04-19 18:09:36.090000+00:00,answer_post,79582689,ai_generated
2707792,2024-01-20 03:00:00.830000+00:00,comment,11393854,copilot
2708147,2013-11-02 16:56:27.623000+00:00,answer_post,19744405,gemini
2708174,2024-05-22 15:41:42.870000+00:00,answer_post,78518653,anthropic;llm
2708646,2018-11-16 02:12:17.603000+00:00,comment,53329923,claude
2710873,2024-08-02 09:12:24.363000+00:00,answer_post,78824657,llm
2711488,2023-10-13 06:45:31.183000+00:00,comment,5174482,claude
2712050,2022-07-31 14:17:09.420000+00:00,comment,73182798,copilot
2712565,2017-07-11 17:49:51.997000+00:00,answer_post,45041438,gemini
2712726,2023-08-14 10:59:16.970000+00:00,comment,1060061,copilot
2712726,2024-09-25 13:50:35.143000+00:00,comment,11492179,copilot
2714301,2018-01-30 15:19:27.537000+00:00,comment,48517827,gemini
2714852,2020-07-31 04:18:25.853000+00:00,comment,63182893,openai
2717169,2023-04-26 13:54:32.470000+00:00,answer_post,76111630,chatgpt;gpt_family;openai
2718856,2024-05-31 17:44:33.657000+00:00,comment,78558261,chatgpt
2718902,2024-06-04 13:46:56.157000+00:00,answer_post,78575824,copilot
2725773,2024-10-09 09:43:50.220000+00:00,comment,79067685,chatgpt
