primary_tag,month_id,n_questions,exposure_index,high_tag,first_answer_12h_num,first_answer_12h_denom,first_answer_1d_num,first_answer_1d_denom,first_answer_7d_num,first_answer_7d_denom,accepted_7d_num,accepted_7d_denom,accepted_14d_num,accepted_14d_denom,accepted_30d_num,accepted_30d_denom,first_answer_12h_rate,first_answer_1d_rate,first_answer_7d_rate,accepted_7d_rate,accepted_14d_rate,accepted_30d_rate,post_chatgpt,exposure_post,time_index,n_answers,n_answerers,expert_answer_share,incumbent_answer_share,accepted_answer_expert_share,n_new_answerers,novice_entrants,novice_entry_share,exposure_index_exp,high_tag_exp,n_questions_closure,high_tag_closure,exposure_index_closure,post_chatgpt_closure,time_index_closure,first_answer_1d_rate_closure,first_answer_1d_denom_closure,accepted_vote_30d_rate,accepted_vote_30d_denom,high_tag_p1_median,time_index_p1,high_post,n_new_answerers_profiles,brand_new_platform_count,low_tenure_existing_count,established_cross_tag_count,brand_new_platform_share,low_tenure_existing_share,established_cross_tag_share,residual_queue_complexity_index_mean,body_word_count_mean,tag_count_full_mean,has_edit_mean,complexity_index_broad_mean
bash,2020-01,656,0.4267372425853595,1,483,656,499,656.0,530,656,111,656,119,656,123,656,0.7362804878048781,0.760670731707317,0.8079268292682927,0.1692073170731707,0.1814024390243902,0.1875,0,0.0,1.0,851.0,364.0,0.5851938895417156,0.6933019976498237,0.5962145110410094,364.0,54.0,0.1483516483516483,0.4267372425853595,1,656,1,0.4267372425853595,0,1,0.760670731707317,656.0,0.1875,656.0,1,0,0,364.0,11.0,43.0,310.0,0.0302197802197802,0.1181318681318681,0.8516483516483516,-0.2133667765686102,131.3003048780488,2.8445121951219514,0.5259146341463414,-0.0879546678686887
bash,2020-02,719,0.4267372425853595,1,558,719,579,719.0,604,719,121,719,135,719,145,719,0.7760778859527121,0.8052851182197497,0.8400556328233658,0.168289290681502,0.1877607788595271,0.2016689847009735,0,0.0,2.0,994.0,407.0,0.5835010060362174,0.6800804828973843,0.6289473684210526,310.0,59.0,0.1903225806451612,0.4267372425853595,1,719,1,0.4267372425853595,0,2,0.8052851182197497,719.0,0.2016689847009735,719.0,1,1,0,310.0,12.0,47.0,251.0,0.0387096774193548,0.1516129032258064,0.8096774193548387,-0.1964626148398621,132.08205841446454,2.8762169680111267,0.5354659248956884,-0.0980798996546461
bash,2020-03,800,0.4267372425853595,1,629,800,647,800.0,675,800,153,800,162,800,174,800,0.78625,0.80875,0.84375,0.19125,0.2025,0.2175,0,0.0,3.0,1100.0,406.0,0.6436363636363637,0.7445454545454545,0.6619047619047619,282.0,51.0,0.1808510638297872,0.4267372425853595,1,800,1,0.4267372425853595,0,3,0.80875,800.0,0.2175,800.0,1,2,0,282.0,15.0,36.0,231.0,0.0531914893617021,0.1276595744680851,0.8191489361702128,-0.206970163817782,141.5525,2.795,0.52625,-0.1052248380945656
bash,2020-04,907,0.4267372425853595,1,643,907,679,907.0,722,907,156,907,169,907,184,907,0.7089305402425579,0.7486218302094818,0.7960308710033076,0.1719955898566703,0.1863285556780595,0.2028665931642778,0,0.0,4.0,1076.0,428.0,0.5585501858736059,0.6700743494423792,0.5862831858407079,308.0,60.0,0.1948051948051948,0.4267372425853595,1,907,1,0.4267372425853595,0,4,0.7486218302094818,907.0,0.2028665931642778,907.0,1,3,0,308.0,12.0,48.0,248.0,0.0389610389610389,0.1558441558441558,0.8051948051948052,-0.1642387926665157,141.41234840132304,2.8357221609702314,0.5733186328555678,-0.08114139248644
bash,2020-05,820,0.4267372425853595,1,616,820,646,820.0,682,820,157,820,171,820,185,820,0.751219512195122,0.7878048780487805,0.8317073170731707,0.1914634146341463,0.2085365853658536,0.2256097560975609,0,0.0,5.0,1020.0,424.0,0.5725490196078431,0.692156862745098,0.5798687089715536,280.0,64.0,0.2285714285714285,0.4267372425853595,1,820,1,0.4267372425853595,0,5,0.7878048780487805,820.0,0.2256097560975609,820.0,1,4,0,280.0,9.0,55.0,216.0,0.0321428571428571,0.1964285714285714,0.7714285714285715,-0.1681342936263755,137.07439024390243,2.915853658536585,0.5463414634146342,-0.0870970297509154
bash,2020-06,757,0.4267372425853595,1,567,757,592,757.0,622,757,136,757,148,757,161,757,0.7490092470277411,0.7820343461030383,0.821664464993395,0.1796565389696169,0.1955085865257596,0.2126816380449141,0,0.0,6.0,948.0,417.0,0.5464135021097046,0.6835443037974683,0.5710955710955711,260.0,68.0,0.2615384615384615,0.4267372425853595,1,757,1,0.4267372425853595,0,6,0.7820343461030383,757.0,0.2126816380449141,757.0,1,5,0,260.0,11.0,57.0,192.0,0.0423076923076923,0.2192307692307692,0.7384615384615385,-0.1421523602716104,137.97225891677675,2.9220607661822986,0.5799207397622193,-0.0739512860661737
bash,2020-07,665,0.4267372425853595,1,513,665,539,665.0,557,665,125,665,134,665,143,665,0.7714285714285715,0.8105263157894737,0.837593984962406,0.18796992481203,0.2015037593984962,0.2150375939849624,0,0.0,7.0,877.0,383.0,0.5461801596351197,0.6818700114025086,0.575,233.0,58.0,0.2489270386266094,0.4267372425853595,1,665,1,0.4267372425853595,0,7,0.8105263157894737,665.0,0.2150375939849624,665.0,1,6,0,233.0,15.0,43.0,175.0,0.0643776824034334,0.1845493562231759,0.7510729613733905,-0.1956041539927889,135.37744360902255,2.899248120300752,0.5172932330827068,-0.0873105876724856
bash,2020-08,613,0.4267372425853595,1,473,613,490,613.0,522,613,121,613,133,613,136,613,0.7716150081566069,0.799347471451876,0.8515497553017944,0.197389885807504,0.2169657422512235,0.2218597063621533,0,0.0,8.0,875.0,404.0,0.552,0.6742857142857143,0.5794392523364486,243.0,65.0,0.2674897119341564,0.4267372425853595,1,613,1,0.4267372425853595,0,8,0.799347471451876,613.0,0.2218597063621533,613.0,1,7,0,243.0,11.0,54.0,178.0,0.0452674897119341,0.2222222222222222,0.7325102880658436,-0.1525813651732606,144.47960848287113,2.9690048939641107,0.5252854812398042,-0.0665395853644004
bash,2020-09,614,0.4267372425853595,1,478,614,495,614.0,525,614,120,614,133,614,134,614,0.7785016286644951,0.8061889250814332,0.8550488599348535,0.1954397394136807,0.2166123778501628,0.2182410423452769,0,0.0,9.0,849.0,385.0,0.5406360424028268,0.6890459363957597,0.5572289156626506,223.0,52.0,0.2331838565022421,0.4267372425853595,1,614,1,0.4267372425853595,0,9,0.8061889250814332,614.0,0.2182410423452769,614.0,1,8,0,223.0,12.0,40.0,171.0,0.0538116591928251,0.179372197309417,0.7668161434977578,-0.1234016792366728,146.02280130293158,3.03257328990228,0.5374592833876222,-0.0527717074757676
bash,2020-10,682,0.4267372425853595,1,532,682,550,682.0,574,682,143,682,153,682,158,682,0.7800586510263929,0.8064516129032258,0.841642228739003,0.2096774193548387,0.2243401759530791,0.2316715542521994,0,0.0,10.0,883.0,366.0,0.5934314835787089,0.7021517553793885,0.6452442159383034,219.0,52.0,0.2374429223744292,0.4267372425853595,1,682,1,0.4267372425853595,0,10,0.8064516129032258,682.0,0.2316715542521994,682.0,1,9,0,219.0,16.0,36.0,167.0,0.0730593607305936,0.1643835616438356,0.7625570776255708,-0.1231666610167799,144.5307917888563,2.986803519061584,0.5615835777126099,-0.0554113921121016
bash,2020-11,644,0.4267372425853595,1,504,644,526,644.0,542,644,112,644,123,644,136,644,0.782608695652174,0.8167701863354038,0.8416149068322981,0.1739130434782608,0.1909937888198757,0.2111801242236025,0,0.0,11.0,864.0,354.0,0.6203703703703703,0.7037037037037037,0.6676300578034682,207.0,51.0,0.2463768115942029,0.4267372425853595,1,644,1,0.4267372425853595,0,11,0.8167701863354038,644.0,0.2111801242236025,644.0,1,10,0,207.0,14.0,37.0,156.0,0.0676328502415458,0.178743961352657,0.7536231884057971,-0.1195005736557644,143.07608695652175,3.0232919254658386,0.5559006211180124,-0.0472653322996142
bash,2020-12,539,0.4267372425853595,1,409,539,430,539.0,450,539,101,539,113,539,120,539,0.7588126159554731,0.7977736549165121,0.8348794063079777,0.1873840445269016,0.209647495361781,0.222634508348794,0,0.0,12.0,765.0,312.0,0.6104575163398693,0.7215686274509804,0.6291390728476821,173.0,46.0,0.2658959537572254,0.4267372425853595,1,539,1,0.4267372425853595,0,12,0.7977736549165121,539.0,0.222634508348794,539.0,1,11,0,173.0,13.0,33.0,127.0,0.0751445086705202,0.1907514450867052,0.7341040462427746,-0.1229920351119297,146.58627087198516,2.901669758812616,0.5918367346938775,-0.0531064707484909
bash,2021-01,539,0.4267372425853595,1,402,539,419,539.0,442,539,110,539,122,539,135,539,0.7458256029684601,0.7773654916512059,0.8200371057513914,0.2040816326530612,0.2263450834879406,0.2504638218923933,0,0.0,13.0,704.0,316.0,0.5980113636363636,0.6931818181818182,0.6224489795918368,184.0,59.0,0.3206521739130434,0.4267372425853595,1,539,1,0.4267372425853595,0,13,0.7773654916512059,539.0,0.2504638218923933,539.0,1,12,0,184.0,16.0,43.0,125.0,0.0869565217391304,0.233695652173913,0.6793478260869565,-0.1617854815102185,137.45640074211502,2.8719851576994437,0.5732838589981447,-0.0871282475270359
bash,2021-02,570,0.4267372425853595,1,404,570,427,570.0,452,570,130,570,136,570,137,570,0.7087719298245614,0.7491228070175439,0.7929824561403509,0.2280701754385964,0.2385964912280701,0.2403508771929824,0,0.0,14.0,690.0,318.0,0.5898550724637681,0.672463768115942,0.6601941747572816,177.0,45.0,0.2542372881355932,0.4267372425853595,1,570,1,0.4267372425853595,0,14,0.7491228070175439,570.0,0.2403508771929824,570.0,1,13,0,177.0,14.0,31.0,132.0,0.0790960451977401,0.1751412429378531,0.7457627118644068,-0.160579893327696,138.00526315789477,2.9087719298245616,0.5578947368421052,-0.0670771026405969
bash,2021-03,666,0.4267372425853595,1,502,666,525,666.0,551,666,129,666,142,666,155,666,0.7537537537537538,0.7882882882882883,0.8273273273273273,0.1936936936936936,0.2132132132132132,0.2327327327327327,0,0.0,15.0,858.0,362.0,0.5664335664335665,0.696969696969697,0.6191780821917808,213.0,45.0,0.2112676056338028,0.4267372425853595,1,666,1,0.4267372425853595,0,15,0.7882882882882883,666.0,0.2327327327327327,666.0,1,14,0,213.0,9.0,36.0,168.0,0.0422535211267605,0.1690140845070422,0.7887323943661971,-0.1967540182750965,134.7132132132132,2.798798798798799,0.56006006006006,-0.0935933683738595
bash,2021-04,623,0.4267372425853595,1,462,623,484,623.0,510,623,105,623,112,623,122,623,0.7415730337078652,0.7768860353130016,0.8186195826645265,0.1685393258426966,0.1797752808988764,0.1958266452648475,0,0.0,16.0,796.0,367.0,0.542713567839196,0.6909547738693468,0.5942492012779552,210.0,46.0,0.219047619047619,0.4267372425853595,1,623,1,0.4267372425853595,0,16,0.7768860353130016,623.0,0.1958266452648475,623.0,1,15,0,210.0,14.0,32.0,164.0,0.0666666666666666,0.1523809523809524,0.780952380952381,-0.1343771704581022,155.85072231139648,2.9020866773675764,0.5473515248796148,-0.0466000382387585
bash,2021-05,562,0.4267372425853595,1,411,562,431,562.0,452,562,114,562,125,562,136,562,0.7313167259786477,0.7669039145907474,0.8042704626334519,0.2028469750889679,0.2224199288256227,0.2419928825622775,0,0.0,17.0,672.0,299.0,0.5922619047619048,0.7083333333333334,0.6105610561056105,152.0,32.0,0.2105263157894736,0.4267372425853595,1,562,1,0.4267372425853595,0,17,0.7669039145907474,562.0,0.2419928825622775,562.0,1,16,0,152.0,11.0,21.0,120.0,0.0723684210526315,0.1381578947368421,0.7894736842105263,-0.1857737434065059,138.9608540925267,2.777580071174377,0.5729537366548043,-0.0982373730531237
bash,2021-06,585,0.4267372425853595,1,434,585,458,585.0,492,585,121,585,131,585,138,585,0.7418803418803419,0.7829059829059829,0.841025641025641,0.2068376068376068,0.2239316239316239,0.2358974358974359,0,0.0,18.0,785.0,335.0,0.6076433121019108,0.7159235668789808,0.6172839506172839,185.0,54.0,0.2918918918918919,0.4267372425853595,1,585,1,0.4267372425853595,0,18,0.7829059829059829,585.0,0.2358974358974359,585.0,1,17,0,185.0,15.0,39.0,131.0,0.081081081081081,0.2108108108108108,0.7081081081081081,-0.1541057767616967,140.43760683760684,2.871794871794872,0.576068376068376,-0.0604127070100197
bash,2021-07,516,0.4267372425853595,1,402,516,413,516.0,437,516,94,516,110,516,116,516,0.7790697674418605,0.8003875968992248,0.8468992248062015,0.1821705426356589,0.2131782945736434,0.2248062015503876,0,0.0,19.0,684.0,293.0,0.6198830409356725,0.7251461988304093,0.6814814814814815,156.0,42.0,0.2692307692307692,0.4267372425853595,1,516,1,0.4267372425853595,0,19,0.8003875968992248,516.0,0.2248062015503876,516.0,1,18,0,156.0,12.0,30.0,114.0,0.0769230769230769,0.1923076923076923,0.7307692307692307,-0.1691710121493573,136.6996124031008,2.941860465116279,0.5348837209302325,-0.0745625478568485
bash,2021-08,528,0.4267372425853595,1,396,528,428,528.0,444,528,112,528,119,528,126,528,0.75,0.8106060606060606,0.8409090909090909,0.2121212121212121,0.2253787878787878,0.2386363636363636,0,0.0,20.0,705.0,300.0,0.624113475177305,0.7304964539007093,0.6595744680851063,164.0,44.0,0.2682926829268293,0.4267372425853595,1,528,1,0.4267372425853595,0,20,0.8106060606060606,528.0,0.2386363636363636,528.0,1,19,0,164.0,12.0,32.0,120.0,0.073170731707317,0.1951219512195122,0.7317073170731707,-0.1157476936914684,144.6401515151515,2.9071969696969697,0.6060606060606061,-0.0303199669430809
bash,2021-09,498,0.4267372425853595,1,383,498,396,498.0,411,498,86,498,98,498,103,498,0.7690763052208835,0.7951807228915663,0.8253012048192772,0.1726907630522088,0.1967871485943775,0.2068273092369477,0,0.0,21.0,628.0,272.0,0.6162420382165605,0.7245222929936306,0.6505576208178439,135.0,32.0,0.237037037037037,0.4267372425853595,1,498,1,0.4267372425853595,0,21,0.7951807228915663,498.0,0.2068273092369477,498.0,1,20,0,135.0,6.0,26.0,103.0,0.0444444444444444,0.1925925925925926,0.762962962962963,-0.2028095528023904,135.8995983935743,2.7971887550200805,0.5481927710843374,-0.0842919550711673
bash,2021-10,583,0.4267372425853595,1,450,583,468,583.0,491,583,113,583,125,583,134,583,0.7718696397941681,0.8027444253859348,0.8421955403087479,0.1938250428816466,0.2144082332761578,0.2298456260720411,0,0.0,22.0,798.0,347.0,0.6090225563909775,0.7155388471177945,0.6637168141592921,191.0,53.0,0.2774869109947644,0.4267372425853595,1,583,1,0.4267372425853595,0,22,0.8027444253859348,583.0,0.2298456260720411,583.0,1,21,0,191.0,21.0,32.0,138.0,0.1099476439790576,0.1675392670157068,0.7225130890052356,-0.1333404678977556,151.5008576329331,2.8027444253859346,0.6037735849056604,-0.0512902059987763
bash,2021-11,635,0.4267372425853595,1,481,635,500,635.0,525,635,131,635,139,635,146,635,0.75748031496063,0.7874015748031497,0.8267716535433071,0.2062992125984252,0.2188976377952756,0.2299212598425196,0,0.0,23.0,866.0,358.0,0.6247113163972287,0.7159353348729792,0.6676737160120846,182.0,48.0,0.2637362637362637,0.4267372425853595,1,635,1,0.4267372425853595,0,23,0.7874015748031497,635.0,0.2299212598425196,635.0,1,22,0,182.0,15.0,33.0,134.0,0.0824175824175824,0.1813186813186813,0.7362637362637363,-0.2131663174773741,134.53070866141732,2.777952755905512,0.5448818897637795,-0.0751972589236565
bash,2021-12,525,0.4267372425853595,1,392,525,412,525.0,432,525,95,525,103,525,109,525,0.7466666666666667,0.7847619047619048,0.8228571428571428,0.1809523809523809,0.1961904761904762,0.2076190476190476,0,0.0,24.0,746.0,320.0,0.6058981233243967,0.7184986595174263,0.6428571428571429,168.0,43.0,0.2559523809523809,0.4267372425853595,1,525,1,0.4267372425853595,0,24,0.7847619047619048,525.0,0.2076190476190476,525.0,1,23,0,168.0,13.0,30.0,125.0,0.0773809523809523,0.1785714285714285,0.7440476190476191,-0.1765902913770762,141.82095238095238,2.735238095238095,0.5961904761904762,-0.0745429528510187
bash,2022-01,640,0.4267372425853595,1,497,640,515,640.0,539,640,135,640,146,640,155,640,0.7765625,0.8046875,0.8421875,0.2109375,0.228125,0.2421875,0,0.0,25.0,893.0,361.0,0.6382978723404256,0.7088465845464725,0.7180232558139535,217.0,51.0,0.2350230414746544,0.4267372425853595,1,640,1,0.4267372425853595,0,25,0.8046875,640.0,0.2421875,640.0,1,24,0,217.0,15.0,36.0,166.0,0.0691244239631336,0.1658986175115207,0.7649769585253456,-0.1123725350858497,145.646875,2.9375,0.5953125,-0.0477156484187909
bash,2022-02,604,0.4267372425853595,1,441,604,460,604.0,483,604,122,604,133,604,141,604,0.7301324503311258,0.7615894039735099,0.7996688741721855,0.2019867549668874,0.2201986754966887,0.2334437086092715,0,0.0,26.0,782.0,309.0,0.6202046035805626,0.7212276214833759,0.6566666666666666,162.0,44.0,0.2716049382716049,0.4267372425853595,1,604,1,0.4267372425853595,0,26,0.7615894039735099,604.0,0.2334437086092715,604.0,1,25,0,162.0,15.0,29.0,118.0,0.0925925925925925,0.1790123456790123,0.7283950617283951,-0.1543512023265022,137.0794701986755,2.937086092715232,0.5579470198675497,-0.0818268533098198
bash,2022-03,601,0.4267372425853595,1,431,601,453,601.0,474,601,100,601,110,601,116,601,0.7171381031613977,0.7537437603993344,0.7886855241264559,0.1663893510815307,0.1830282861896838,0.1930116472545757,0,0.0,27.0,808.0,360.0,0.5891089108910891,0.6707920792079208,0.6555183946488294,204.0,62.0,0.3039215686274509,0.4267372425853595,1,601,1,0.4267372425853595,0,27,0.7537437603993344,601.0,0.1930116472545757,601.0,1,26,0,204.0,18.0,44.0,142.0,0.088235294117647,0.2156862745098039,0.696078431372549,-0.2008901648768046,139.01497504159732,2.7487520798668883,0.562396006655574,-0.078397787295538
bash,2022-04,610,0.4267372425853595,1,445,610,474,610.0,500,610,110,610,126,610,133,610,0.7295081967213115,0.7770491803278688,0.819672131147541,0.180327868852459,0.2065573770491803,0.2180327868852459,0,0.0,28.0,805.0,341.0,0.5863354037267081,0.6956521739130435,0.6666666666666666,179.0,61.0,0.3407821229050279,0.4267372425853595,1,610,1,0.4267372425853595,0,28,0.7770491803278688,610.0,0.2180327868852459,610.0,1,27,0,179.0,20.0,41.0,118.0,0.1117318435754189,0.2290502793296089,0.659217877094972,-0.1325480335830281,143.9967213114754,2.913114754098361,0.580327868852459,-0.0600117957816873
bash,2022-05,564,0.4267372425853595,1,415,564,433,564.0,457,564,108,564,115,564,120,564,0.7358156028368794,0.7677304964539007,0.8102836879432624,0.1914893617021276,0.2039007092198581,0.2127659574468085,0,0.0,29.0,796.0,326.0,0.6432160804020101,0.7298994974874372,0.7210884353741497,169.0,40.0,0.2366863905325443,0.4267372425853595,1,564,1,0.4267372425853595,0,29,0.7677304964539007,564.0,0.2127659574468085,564.0,1,28,0,169.0,12.0,28.0,129.0,0.0710059171597633,0.165680473372781,0.7633136094674556,-0.1278800355179647,141.8741134751773,2.895390070921986,0.601063829787234,-0.0481695144895456
bash,2022-06,564,0.4267372425853595,1,423,564,445,564.0,470,564,101,564,113,564,117,564,0.75,0.7890070921985816,0.8333333333333334,0.1790780141843971,0.200354609929078,0.2074468085106383,0,0.0,30.0,833.0,339.0,0.6470588235294118,0.723889555822329,0.6357615894039735,180.0,40.0,0.2222222222222222,0.4267372425853595,1,564,1,0.4267372425853595,0,30,0.7890070921985816,564.0,0.2074468085106383,564.0,1,29,0,180.0,8.0,32.0,140.0,0.0444444444444444,0.1777777777777777,0.7777777777777778,-0.1482750947820356,142.86524822695034,2.891843971631206,0.5691489361702128,-0.0617204160303585
bash,2022-07,569,0.4267372425853595,1,423,569,442,569.0,474,569,108,569,118,569,123,569,0.7434094903339191,0.7768014059753954,0.8330404217926186,0.1898066783831282,0.2073813708260105,0.2161687170474516,0,0.0,31.0,845.0,336.0,0.621301775147929,0.7349112426035503,0.6487455197132617,176.0,44.0,0.25,0.4267372425853595,1,569,1,0.4267372425853595,0,31,0.7768014059753954,569.0,0.2161687170474516,569.0,1,30,0,176.0,15.0,29.0,132.0,0.0852272727272727,0.1647727272727272,0.75,-0.1551960308391825,143.34797891036908,2.8717047451669595,0.5659050966608085,-0.0635678677682157
bash,2022-08,525,0.4267372425853595,1,389,525,405,525.0,432,525,110,525,119,525,125,525,0.7409523809523809,0.7714285714285715,0.8228571428571428,0.2095238095238095,0.2266666666666666,0.238095238095238,0,0.0,32.0,747.0,333.0,0.5595716198125836,0.6974564926372155,0.5901060070671378,166.0,52.0,0.3132530120481928,0.4267372425853595,1,525,1,0.4267372425853595,0,32,0.7714285714285715,525.0,0.238095238095238,525.0,1,31,0,166.0,17.0,35.0,114.0,0.1024096385542168,0.2108433734939759,0.6867469879518072,-0.19443247774917,134.0209523809524,2.820952380952381,0.5561904761904762,-0.0890770087921113
bash,2022-09,462,0.4267372425853595,1,346,462,363,462.0,384,462,95,462,105,462,110,462,0.7489177489177489,0.7857142857142857,0.8311688311688312,0.2056277056277056,0.2272727272727272,0.238095238095238,0,0.0,33.0,699.0,287.0,0.6080114449213162,0.7238912732474965,0.6234309623430963,148.0,33.0,0.2229729729729729,0.4267372425853595,1,462,1,0.4267372425853595,0,33,0.7857142857142857,462.0,0.238095238095238,462.0,1,32,0,148.0,12.0,21.0,115.0,0.081081081081081,0.1418918918918918,0.777027027027027,-0.1900940100859725,145.92207792207793,2.8095238095238093,0.5324675324675324,-0.0932864388920665
bash,2022-10,499,0.4267372425853595,1,356,499,371,499.0,395,499,90,499,98,499,101,499,0.7134268537074149,0.7434869739478958,0.7915831663326653,0.1803607214428857,0.1963927855711423,0.2024048096192384,0,0.0,34.0,670.0,284.0,0.6492537313432836,0.7283582089552239,0.6963562753036437,135.0,32.0,0.237037037037037,0.4267372425853595,1,499,1,0.4267372425853595,0,34,0.7434869739478958,499.0,0.2024048096192384,499.0,1,33,0,135.0,12.0,20.0,103.0,0.0888888888888888,0.1481481481481481,0.762962962962963,-0.2006829368192246,146.80160320641284,2.731462925851704,0.5470941883767535,-0.0658228757741445
bash,2022-11,528,0.4267372425853595,1,368,528,389,528.0,413,528,102,528,108,528,116,528,0.696969696969697,0.7367424242424242,0.7821969696969697,0.1931818181818181,0.2045454545454545,0.2196969696969697,0,0.0,35.0,697.0,300.0,0.5925394548063128,0.7087517934002869,0.6653225806451613,143.0,37.0,0.2587412587412587,0.4267372425853595,1,528,1,0.4267372425853595,0,35,0.7367424242424242,528.0,0.2196969696969697,528.0,1,34,0,143.0,13.0,24.0,106.0,0.0909090909090909,0.1678321678321678,0.7412587412587412,-0.1364718388923125,147.64583333333334,2.9204545454545454,0.5606060606060606,-0.0423967199011353
bash,2022-12,482,0.4267372425853595,1,355,482,377,482.0,400,482,101,482,108,482,113,482,0.7365145228215768,0.7821576763485477,0.8298755186721992,0.2095435684647303,0.2240663900414937,0.2344398340248962,1,0.4267372425853595,36.0,650.0,284.0,0.62,0.7015384615384616,0.6371308016877637,134.0,38.0,0.2835820895522388,0.4267372425853595,1,482,1,0.4267372425853595,1,36,0.7821576763485477,482.0,0.2344398340248962,482.0,1,35,1,134.0,15.0,23.0,96.0,0.1119402985074626,0.1716417910447761,0.7164179104477612,-0.1014551881762312,153.84647302904563,2.948132780082988,0.58298755186722,-0.0035194371033318
bash,2023-01,504,0.4267372425853595,1,360,504,381,504.0,406,504,108,504,118,504,122,504,0.7142857142857143,0.7559523809523809,0.8055555555555556,0.2142857142857142,0.2341269841269841,0.242063492063492,1,0.4267372425853595,37.0,701.0,305.0,0.6105563480741797,0.6576319543509273,0.66015625,163.0,52.0,0.3190184049079754,0.4267372425853595,1,504,1,0.4267372425853595,1,37,0.7559523809523809,504.0,0.242063492063492,504.0,1,36,1,163.0,22.0,30.0,111.0,0.1349693251533742,0.1840490797546012,0.6809815950920245,-0.0814868649338969,165.35714285714286,2.9424603174603177,0.5813492063492064,0.0138679792444076
bash,2023-02,424,0.4267372425853595,1,298,424,317,424.0,339,424,73,424,82,424,89,424,0.7028301886792453,0.7476415094339622,0.7995283018867925,0.1721698113207547,0.1933962264150943,0.2099056603773585,1,0.4267372425853595,38.0,600.0,265.0,0.6066666666666667,0.6983333333333334,0.6172248803827751,112.0,35.0,0.3125,0.4267372425853595,1,424,1,0.4267372425853595,1,38,0.7476415094339622,424.0,0.2099056603773585,424.0,1,37,1,112.0,17.0,18.0,77.0,0.1517857142857142,0.1607142857142857,0.6875,-0.0499682777256422,168.2735849056604,3.0306603773584904,0.5825471698113207,0.0127265383735215
bash,2023-03,412,0.4267372425853595,1,294,412,307,412.0,322,412,80,412,92,412,97,412,0.7135922330097088,0.7451456310679612,0.7815533980582524,0.1941747572815534,0.2233009708737864,0.2354368932038835,1,0.4267372425853595,39.0,565.0,250.0,0.6283185840707964,0.7061946902654868,0.628140703517588,110.0,25.0,0.2272727272727272,0.4267372425853595,1,412,1,0.4267372425853595,1,39,0.7451456310679612,412.0,0.2354368932038835,412.0,1,38,1,110.0,18.0,7.0,85.0,0.1636363636363636,0.0636363636363636,0.7727272727272727,-0.1364216488662389,145.94417475728156,2.9781553398058254,0.5412621359223301,-0.0206377437884706
bash,2023-04,316,0.4267372425853595,1,214,316,224,316.0,239,316,60,316,64,316,66,316,0.6772151898734177,0.7088607594936709,0.7563291139240507,0.189873417721519,0.2025316455696202,0.2088607594936709,1,0.4267372425853595,40.0,437.0,201.0,0.6132723112128147,0.6887871853546911,0.625,84.0,23.0,0.2738095238095238,0.4267372425853595,1,316,1,0.4267372425853595,1,40,0.7088607594936709,316.0,0.2088607594936709,316.0,1,39,1,84.0,22.0,1.0,61.0,0.2619047619047619,0.0119047619047619,0.7261904761904762,-0.007925201963586,175.27215189873417,3.018987341772152,0.629746835443038,0.0647240470653377
bash,2023-05,308,0.4267372425853595,1,221,308,237,308.0,247,308,62,308,66,308,73,308,0.7175324675324676,0.7694805194805194,0.801948051948052,0.2012987012987013,0.2142857142857142,0.237012987012987,1,0.4267372425853595,41.0,456.0,225.0,0.6140350877192983,0.6820175438596491,0.74375,102.0,30.0,0.2941176470588235,0.4267372425853595,1,308,1,0.4267372425853595,1,41,0.7694805194805194,308.0,0.237012987012987,308.0,1,40,1,102.0,29.0,1.0,72.0,0.284313725490196,0.0098039215686274,0.7058823529411765,-0.0630618785248956,173.21428571428572,2.8766233766233764,0.6136363636363636,0.0675592326802768
bash,2023-06,243,0.4267372425853595,1,169,243,178,243.0,190,243,50,243,57,243,57,243,0.6954732510288066,0.7325102880658436,0.7818930041152263,0.205761316872428,0.2345679012345679,0.2345679012345679,1,0.4267372425853595,42.0,352.0,190.0,0.5568181818181818,0.6164772727272727,0.6033057851239669,92.0,24.0,0.2608695652173913,0.4267372425853595,1,243,1,0.4267372425853595,1,42,0.7325102880658436,243.0,0.2345679012345679,243.0,1,41,1,92.0,24.0,0.0,68.0,0.2608695652173913,0.0,0.7391304347826086,-0.0959532311344376,169.85185185185185,2.8724279835390947,0.5761316872427984,0.0507936549764578
bash,2023-07,251,0.4267372425853595,1,179,251,186,251.0,201,251,55,251,59,251,62,251,0.7131474103585658,0.7410358565737052,0.8007968127490039,0.2191235059760956,0.2350597609561753,0.247011952191235,1,0.4267372425853595,43.0,369.0,179.0,0.5392953929539296,0.6341463414634146,0.5934959349593496,83.0,24.0,0.2891566265060241,0.4267372425853595,1,251,1,0.4267372425853595,1,43,0.7410358565737052,251.0,0.247011952191235,251.0,1,42,1,83.0,24.0,0.0,59.0,0.2891566265060241,0.0,0.7108433734939759,-0.1015116170367632,170.85258964143426,2.9362549800796813,0.5378486055776892,0.0724324735456972
