high_tags,coef,se,pval,is_observed_split
android;bash;docker;kubernetes;linux;numpy;pandas;python,0.006873421656475601,0.005775512502399168,0.23400816353391607,0
android;bash;docker;kubernetes;linux;numpy;pandas;regex,0.009711718952267849,0.005589819770734649,0.08231766153547292,0
android;bash;docker;kubernetes;linux;numpy;pandas;sql,0.010281472205699513,0.00499436303610822,0.03953110501954205,0
android;bash;docker;kubernetes;linux;numpy;python;regex,0.004190529738836275,0.006259999938723347,0.5032316129370311,0
android;bash;docker;kubernetes;linux;numpy;python;sql,0.006046810612275591,0.00617206024994304,0.3272307713025715,0
android;bash;docker;kubernetes;linux;numpy;regex;sql,0.0067103867484020335,0.004769989287488019,0.15948882808022924,0
android;bash;docker;kubernetes;linux;pandas;python;regex,0.005515044940178848,0.0059951836035696945,0.3576184335668181,0
android;bash;docker;kubernetes;linux;pandas;python;sql,0.007456365801341749,0.0057504906188574996,0.1947521108412188,0
android;bash;docker;kubernetes;linux;pandas;regex;sql,0.008250226659550261,0.004955518666437414,0.09594142090035243,0
android;bash;docker;kubernetes;linux;python;regex;sql,0.0046561188325411965,0.006686560522532742,0.4862159961870077,0
android;bash;docker;kubernetes;memory-management;multithreading;numpy;pandas,0.012137310426570229,0.006083046404647148,0.04601361157737318,0
android;bash;docker;kubernetes;memory-management;multithreading;numpy;python,0.005047585143772071,0.006011048154643565,0.40106653693449257,0
android;bash;docker;kubernetes;memory-management;multithreading;numpy;regex,0.007460238299347971,0.005385117418808738,0.16594740812601216,0
android;bash;docker;kubernetes;memory-management;multithreading;numpy;sql,0.00836863468623919,0.004750586854719915,0.07813687251923038,0
android;bash;docker;kubernetes;memory-management;multithreading;pandas;python,0.006357908257760704,0.005843626998864533,0.2765919283491852,0
android;bash;docker;kubernetes;memory-management;multithreading;pandas;regex,0.009354431216855238,0.005774330376979935,0.1052316814615745,0
android;bash;docker;kubernetes;memory-management;multithreading;pandas;sql,0.00993949558206185,0.005073255987175004,0.05009000481715427,0
android;bash;docker;kubernetes;memory-management;multithreading;python;regex,0.0036854136607246055,0.006307555493915317,0.5590281985161143,0
android;bash;docker;kubernetes;memory-management;multithreading;python;sql,0.0054877339852113655,0.0062806115467294735,0.38225010940277904,0
android;bash;docker;kubernetes;memory-management;multithreading;regex;sql,0.006253274494660371,0.004826934949524,0.19514921067466096,0
android;bash;docker;kubernetes;memory-management;numpy;pandas;python,0.006204449973301926,0.005851074500680681,0.28896494929407934,0
android;bash;docker;kubernetes;memory-management;numpy;pandas;regex,0.0093046253958683,0.0058693300792404405,0.11289910137291168,0
android;bash;docker;kubernetes;memory-management;numpy;pandas;sql,0.009879318000925202,0.005117238594619324,0.05353309002368986,0
android;bash;docker;kubernetes;memory-management;numpy;python;regex,0.003535516731784809,0.006300387193432357,0.5746893931506809,0
android;bash;docker;kubernetes;memory-management;numpy;python;sql,0.005319133003397786,0.006290856687263512,0.3978127767805997,0
android;bash;docker;kubernetes;memory-management;numpy;regex;sql,0.006140172236047278,0.004847033391120844,0.2052304767682277,0
android;bash;docker;kubernetes;memory-management;pandas;python;regex,0.00484503064539344,0.006067057597485086,0.42453400853827994,0
android;bash;docker;kubernetes;memory-management;pandas;python;sql,0.006696905757920979,0.005912864714898569,0.2573826110037548,0
android;bash;docker;kubernetes;memory-management;pandas;regex;sql,0.007752324528888244,0.005061165748652724,0.12558980208772497,0
android;bash;docker;kubernetes;memory-management;python;regex;sql,0.00393572285293857,0.006791983866996135,0.562274868192155,0
android;bash;docker;kubernetes;multithreading;numpy;pandas;python,0.0065686899858540815,0.005824032194549515,0.25937926416257473,0
android;bash;docker;kubernetes;multithreading;numpy;pandas;regex,0.009674757850391978,0.005811771997675926,0.09597602303125399,0
android;bash;docker;kubernetes;multithreading;numpy;pandas;sql,0.010205623125984761,0.005108821560819755,0.045754921400610785,0
android;bash;docker;kubernetes;multithreading;numpy;python;regex,0.0038955820464037366,0.006267865920078569,0.5342598460724103,0
android;bash;docker;kubernetes;multithreading;numpy;python;sql,0.00570660043561956,0.0062241694026810976,0.3592237132475925,0
android;bash;docker;kubernetes;multithreading;numpy;regex;sql,0.0065273142049565025,0.004832999733722814,0.17683256930642866,0
android;bash;docker;kubernetes;multithreading;pandas;python;regex,0.005210171168653507,0.0060293548067644545,0.3875142212382615,0
android;bash;docker;kubernetes;multithreading;pandas;python;sql,0.0070956858842853715,0.005837401780654793,0.22415429171651902,0
android;bash;docker;kubernetes;multithreading;pandas;regex;sql,0.008108426037688549,0.005043682898308823,0.10791406098929292,0
android;bash;docker;kubernetes;multithreading;python;regex;sql,0.0043218370353876046,0.006718984008223865,0.5200763228123702,0
android;bash;docker;kubernetes;numpy;pandas;python;regex,0.005055867211885931,0.006033076759168218,0.40201684343571464,0
android;bash;docker;kubernetes;numpy;pandas;python;sql,0.00691735101250647,0.005862057110356799,0.23799182754502135,0
android;bash;docker;kubernetes;numpy;pandas;regex;sql,0.008020276762063974,0.005076244045639461,0.11411538560183919,0
android;bash;docker;kubernetes;numpy;python;regex;sql,0.004154513029806198,0.006723811558979317,0.5366540176875612,0
android;bash;docker;kubernetes;pandas;python;regex;sql,0.005538677880325686,0.006279318850919994,0.3777493654518257,0
android;bash;docker;linux;memory-management;multithreading;numpy;pandas,0.009696440321683781,0.004957576790598904,0.05047893468469936,0
android;bash;docker;linux;memory-management;multithreading;numpy;python,0.0036923090446623827,0.006291869359092225,0.5573124046672764,0
android;bash;docker;linux;memory-management;multithreading;numpy;regex,0.005051758235859877,0.004549153445418159,0.26679088622962177,0
android;bash;docker;linux;memory-management;multithreading;numpy;sql,0.006415725664368974,0.004181687317829311,0.12496981393552258,0
android;bash;docker;linux;memory-management;multithreading;pandas;python,0.005000432500261394,0.006083673999610265,0.41110940941391927,0
android;bash;docker;linux;memory-management;multithreading;pandas;regex,0.007027207701751234,0.004968449039864897,0.1572543313037187,0
android;bash;docker;linux;memory-management;multithreading;pandas;sql,0.008031768868539055,0.004516395783218337,0.07534506531320356,0
android;bash;docker;linux;memory-management;multithreading;python;regex,0.0023266404991864054,0.006692821512342065,0.7281163945909161,0
android;bash;docker;linux;memory-management;multithreading;python;sql,0.004091708672660503,0.006818696115301076,0.5484582465878238,0
android;bash;docker;linux;memory-management;multithreading;regex;sql,0.0043617292203780855,0.004466318307678518,0.3287757840957638,0
android;bash;docker;linux;memory-management;numpy;pandas;python,0.00484846569797541,0.00608064240969207,0.425241537603699,0
android;bash;docker;linux;memory-management;numpy;pandas;regex,0.006927853064899403,0.005012591127085027,0.1669440076800115,0
android;bash;docker;linux;memory-management;numpy;pandas;sql,0.0079439819692015,0.004528028007395376,0.07936162706852433,0
android;bash;docker;linux;memory-management;numpy;python;regex,0.0021783871889178366,0.006675948254539714,0.7441945242350801,0
android;bash;docker;linux;memory-management;numpy;python;sql,0.003927705038738391,0.006815495538292497,0.5644188720576023,0
android;bash;docker;linux;memory-management;numpy;regex;sql,0.004221773492908837,0.004465957512198113,0.34449386943357163,0
android;bash;docker;linux;memory-management;pandas;python;regex,0.003485218365800756,0.006410970166454691,0.5866936790387706,0
android;bash;docker;linux;memory-management;pandas;python;sql,0.00529809704056447,0.006414914587601438,0.40885913301528276,0
android;bash;docker;linux;memory-management;pandas;regex;sql,0.005876585174608678,0.00465692734092882,0.2069841102762433,0
android;bash;docker;linux;memory-management;python;regex;sql,0.0025334350601219358,0.007411724438718981,0.7324904787640998,0
android;bash;docker;linux;multithreading;numpy;pandas;python,0.0052110492908868655,0.006053821601349738,0.3893555157875489,0
android;bash;docker;linux;multithreading;numpy;pandas;regex,0.007353122338852269,0.00499264107651506,0.14080710300009283,0
android;bash;docker;linux;multithreading;numpy;pandas;sql,0.00830103929215363,0.004543784555707465,0.06771482985905919,0
android;bash;docker;linux;multithreading;numpy;python;regex,0.0025366191806423244,0.006645497001549382,0.7026802191174423,0
android;bash;docker;linux;multithreading;numpy;python;sql,0.004310055744634403,0.0067551938613367845,0.5234503544363253,0
android;bash;docker;linux;multithreading;numpy;regex;sql,0.004638797189672542,0.0044583584163842074,0.29812065658478015,0
android;bash;docker;linux;multithreading;pandas;python;regex,0.0038481040886092707,0.006375235704699873,0.5461083801549373,0
android;bash;docker;linux;multithreading;pandas;python;sql,0.005691268290498791,0.006343598410674778,0.36962971587225935,0
android;bash;docker;linux;multithreading;pandas;regex;sql,0.006260500518260589,0.004650503072832288,0.17823849086209276,0
android;bash;docker;linux;multithreading;python;regex;sql,0.002913721405032939,0.007348915568353701,0.6917486146972022,0
android;bash;docker;linux;numpy;pandas;python;regex,0.003695852657109422,0.006368348986906065,0.5616805931958815,0
android;bash;docker;linux;numpy;pandas;python;sql,0.005518008580904232,0.006355282522280736,0.385254513804565,0
android;bash;docker;linux;numpy;pandas;regex;sql,0.006147496777293884,0.0046607497040257835,0.1871714137390832,0
android;bash;docker;linux;numpy;python;regex;sql,0.0027516614845689708,0.007338737750239106,0.7076974736316539,0
android;bash;docker;linux;pandas;python;regex;sql,0.004127362940089356,0.0068847746331364545,0.5488452668445505,0
android;bash;docker;memory-management;multithreading;numpy;pandas;python,0.004558238530456012,0.006088250847368775,0.45404149741401445,0
android;bash;docker;memory-management;multithreading;numpy;pandas;regex,0.006771743775630938,0.005151717703877628,0.18869034576287924,0
android;bash;docker;memory-management;multithreading;numpy;pandas;sql,0.007805478821474324,0.004582527018681318,0.08850946914524893,0
android;bash;docker;memory-management;multithreading;numpy;python;regex,0.0018946331964732402,0.006647270347819022,0.7756255689878766,0
android;bash;docker;memory-management;multithreading;numpy;python;sql,0.0036141171607721873,0.0068144305759488075,0.5958607505971211,0
android;bash;docker;memory-management;multithreading;numpy;regex;sql,0.003959927849222444,0.004482192223648042,0.37697690385690286,0
android;bash;docker;memory-management;multithreading;pandas;python;regex,0.0031950860574763568,0.0064040345526488384,0.6178373786956936,0
android;bash;docker;memory-management;multithreading;pandas;python;sql,0.0049685072556483675,0.006445981538781878,0.4408305744354494,0
android;bash;docker;memory-management;multithreading;pandas;regex;sql,0.005668992197202585,0.004702032429977803,0.22795355459698685,0
android;bash;docker;memory-management;multithreading;python;regex;sql,0.002226169216952102,0.00738846439368534,0.7631831717833182,0
android;bash;docker;memory-management;numpy;pandas;python;regex,0.003046660082676546,0.00639244884914925,0.6336448708349627,0
android;bash;docker;memory-management;numpy;pandas;python;sql,0.004803366531322781,0.006449774578023857,0.4564325304364457,0
android;bash;docker;memory-management;numpy;pandas;regex;sql,0.005547196459965903,0.004714669379458336,0.23936227284693812,0
android;bash;docker;memory-management;numpy;python;regex;sql,0.0020702288916617795,0.007372058400143322,0.7788476875305653,0
android;bash;docker;memory-management;pandas;python;regex;sql,0.003420024321723572,0.006964197372956364,0.6233651669055155,0
android;bash;docker;multithreading;numpy;pandas;python;regex,0.003404751944066614,0.006364293972243857,0.5926656478626375,0
android;bash;docker;multithreading;numpy;pandas;python;sql,0.005186096212362393,0.006390296254008413,0.41704528457322365,0
android;bash;docker;multithreading;numpy;pandas;regex;sql,0.005948250734229735,0.004707767374774849,0.2064105646023987,0
android;bash;docker;multithreading;numpy;python;regex;sql,0.0024422720480376803,0.007319646888183552,0.7386362741528644,0
android;bash;docker;multithreading;pandas;python;regex;sql,0.0038013387348741004,0.006899484393653577,0.581661213181542,0
android;bash;docker;numpy;pandas;python;regex;sql,0.0036375289955415183,0.006897541469932321,0.5979394353991716,0
android;bash;excel;firebase;javascript;kubernetes;linux;memory-management,-0.0017245602322578935,0.006529258274609188,0.7916812531728624,0
android;bash;excel;firebase;javascript;kubernetes;linux;multithreading,-0.001371757054468431,0.006544368238282718,0.8339730249735118,0
android;bash;excel;firebase;javascript;kubernetes;linux;numpy,-0.0015163056355311788,0.00656656737633208,0.8173824073148162,0
android;bash;excel;firebase;javascript;kubernetes;linux;pandas,-0.00022463274985644321,0.006777040292881647,0.9735580457793086,0
android;bash;excel;firebase;javascript;kubernetes;linux;python,-0.004340062159418748,0.00557225587486635,0.4360563794201364,0
android;bash;excel;firebase;javascript;kubernetes;linux;regex,-0.0028829118019421257,0.006229322823581124,0.6435098947896771,0
android;bash;excel;firebase;javascript;kubernetes;linux;sql,-0.001266461999111082,0.006000625917197082,0.8328443675362573,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;multithreading,-0.00200458478901977,0.00656303112565638,0.7600342444650406,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;numpy,-0.0021507241174003183,0.006582723702413667,0.7438777610240348,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;pandas,-0.0008555495242621447,0.006808610845347948,0.9000034513303165,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;python,-0.005161972455905259,0.0053507643146654005,0.3346866568211647,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;regex,-0.003515737223616297,0.006244490209196781,0.5734251530699814,0
android;bash;excel;firebase;javascript;kubernetes;memory-management;sql,-0.0018930893336960436,0.006041790970879037,0.7540280780122504,0
android;bash;excel;firebase;javascript;kubernetes;multithreading;numpy,-0.0017959791498474431,0.006602297373452596,0.78560405367068,0
android;bash;excel;firebase;javascript;kubernetes;multithreading;pandas,-0.0005025771507138344,0.006827198567490023,0.9413175594889588,0
android;bash;excel;firebase;javascript;kubernetes;multithreading;python,-0.004629650856604328,0.005399584298574723,0.39121902187869095,0
android;bash;excel;firebase;javascript;kubernetes;multithreading;regex,-0.0031615239853914068,0.006254365203720124,0.613214168116851,0
android;bash;excel;firebase;javascript;kubernetes;multithreading;sql,-0.0015411867595631346,0.0060380268908693325,0.7985325228092944,0
android;bash;excel;firebase;javascript;kubernetes;numpy;pandas,-0.0006472056194461034,0.006853238176959866,0.9247612875468704,0
android;bash;excel;firebase;javascript;kubernetes;numpy;python,-0.0047868142456058,0.0053386137462386254,0.3699110849007029,0
android;bash;excel;firebase;javascript;kubernetes;numpy;regex,-0.003307156868557301,0.006271282757749088,0.5979510116628537,0
android;bash;excel;firebase;javascript;kubernetes;numpy;sql,-0.0016838789619284117,0.006060856148388832,0.7811439629538888,0
android;bash;excel;firebase;javascript;kubernetes;pandas;python,-0.002448225503839954,0.004830595573632146,0.6122835834191325,0
android;bash;excel;firebase;javascript;kubernetes;pandas;regex,-0.002013631807165267,0.006436775962144852,0.7544080296346567,0
android;bash;excel;firebase;javascript;kubernetes;pandas;sql,-0.00038417218534866904,0.006165131657733179,0.9503130159747796,0
android;bash;excel;firebase;javascript;kubernetes;python;regex,-0.007748981950297593,0.005145525012011821,0.132076090113118,0
android;bash;excel;firebase;javascript;kubernetes;python;sql,-0.006776627225941093,0.007118191856936053,0.34108924602811697,0
android;bash;excel;firebase;javascript;kubernetes;regex;sql,-0.0030712101138814785,0.005878991632523882,0.6013889094469034,0
android;bash;excel;firebase;javascript;linux;memory-management;multithreading,-0.0033580092028392544,0.00626180134984693,0.5917727343575883,0
android;bash;excel;firebase;javascript;linux;memory-management;numpy,-0.003504939314770514,0.006273041736212036,0.5763457074940399,0
android;bash;excel;firebase;javascript;linux;memory-management;pandas,-0.0022086276187014142,0.006462880219657066,0.7325462252969326,0
android;bash;excel;firebase;javascript;linux;memory-management;python,-0.007777993498113728,0.006303898294413487,0.21726302598871272,0
android;bash;excel;firebase;javascript;linux;memory-management;regex,-0.004868293299815266,0.006044792524826473,0.42060631813905003,0
android;bash;excel;firebase;javascript;linux;memory-management;sql,-0.0032566996347901667,0.0059504331172868935,0.5841694589672625,0
android;bash;excel;firebase;javascript;linux;multithreading;numpy,-0.0031493338323276138,0.006292311104806239,0.6167194622233516,0
android;bash;excel;firebase;javascript;linux;multithreading;pandas,-0.0018552054015148062,0.006480458571534862,0.7746660715354252,0
android;bash;excel;firebase;javascript;linux;multithreading;python,-0.007321309977239086,0.0064048408914804756,0.25300119966650536,0
android;bash;excel;firebase;javascript;linux;multithreading;regex,-0.004513801974472542,0.006053413523969102,0.4558714660179959,0
android;bash;excel;firebase;javascript;linux;multithreading;sql,-0.0029075721595630682,0.005939898087079484,0.6244887023421812,0
android;bash;excel;firebase;javascript;linux;numpy;pandas,-0.0020002263426543015,0.006499533495744274,0.7582731663916078,0
android;bash;excel;firebase;javascript;linux;numpy;python,-0.007410414660358945,0.006282635214168607,0.23819619599638564,0
android;bash;excel;firebase;javascript;linux;numpy;regex,-0.004659679567475525,0.006061402391575075,0.44204404040281686,0
android;bash;excel;firebase;javascript;linux;numpy;sql,-0.003047761720158082,0.005956327714647057,0.6088717004510413,0
android;bash;excel;firebase;javascript;linux;pandas;python,-0.005183359240536159,0.00589032665841666,0.37887110183835937,0
android;bash;excel;firebase;javascript;linux;pandas;regex,-0.0033658999666687645,0.006182674850098499,0.5861604840594001,0
android;bash;excel;firebase;javascript;linux;pandas;sql,-0.0017521735417095619,0.00599358994531841,0.7700257271268482,0
android;bash;excel;firebase;javascript;linux;python;regex,-0.010529520017537507,0.006414400411310544,0.10068455720574596,0
android;bash;excel;firebase;javascript;linux;python;sql,-0.010996865009524903,0.008634044265192906,0.20278278059716737,0
android;bash;excel;firebase;javascript;linux;regex;sql,-0.004440834282836877,0.005918081829274792,0.45302342712677157,0
android;bash;excel;firebase;javascript;memory-management;multithreading;numpy,-0.0037917398631107796,0.00627760416121918,0.5458365517051216,0
android;bash;excel;firebase;javascript;memory-management;multithreading;pandas,-0.0024903331422870545,0.0064876498869345395,0.7010840590750564,0
android;bash;excel;firebase;javascript;memory-management;multithreading;python,-0.00787899943894739,0.006031826512754586,0.1914717219431138,0
android;bash;excel;firebase;javascript;memory-management;multithreading;regex,-0.00515388493094017,0.006035854190055364,0.39317242273538633,0
android;bash;excel;firebase;javascript;memory-management;multithreading;sql,-0.0035253212618446828,0.005961291619718395,0.5542734091140348,0
android;bash;excel;firebase;javascript;memory-management;numpy;pandas,-0.002637468498874515,0.006503734777007393,0.6850869616470345,0
android;bash;excel;firebase;javascript;memory-management;numpy;python,-0.00795668214669578,0.005933486126055591,0.17992716936235364,0
android;bash;excel;firebase;javascript;memory-management;numpy;regex,-0.00530351467328187,0.006039597089092475,0.3798764731333244,0
android;bash;excel;firebase;javascript;memory-management;numpy;sql,-0.003665917736168589,0.005974469306935622,0.5394815234332915,0
android;bash;excel;firebase;javascript;memory-management;pandas;python,-0.005920353600911463,0.005605181370367579,0.2908637278625923,0
android;bash;excel;firebase;javascript;memory-management;pandas;regex,-0.004001645302443721,0.0061847928685799265,0.5176231202858479,0
android;bash;excel;firebase;javascript;memory-management;pandas;sql,-0.0023757630892156795,0.006026181562034409,0.6934037007758482,0
android;bash;excel;firebase;javascript;memory-management;python;regex,-0.010828119211023293,0.005988700543631702,0.07059224369179563,0
android;bash;excel;firebase;javascript;memory-management;python;sql,-0.0111623324419097,0.007526901380965002,0.13807661008467292,0
android;bash;excel;firebase;javascript;memory-management;regex;sql,-0.005048806664439305,0.005935831633832258,0.3950114103466823,0
android;bash;excel;firebase;javascript;multithreading;numpy;pandas,-0.002281451951407387,0.006526476448041605,0.7266623970466976,0
android;bash;excel;firebase;javascript;multithreading;numpy;python,-0.007529968694575839,0.006015679405784266,0.21067054827618104,0
android;bash;excel;firebase;javascript;multithreading;numpy;regex,-0.004944628735871787,0.006055155434257704,0.41415811169830774,0
android;bash;excel;firebase;javascript;multithreading;numpy;sql,-0.0033169098661759017,0.005969445127394926,0.5784515545672893,0
android;bash;excel;firebase;javascript;multithreading;pandas;python,-0.0054218285255036094,0.005675033373790726,0.3393842156128921,0
android;bash;excel;firebase;javascript;multithreading;pandas;regex,-0.003646177263369507,0.006197900730061254,0.5563361143975887,0
android;bash;excel;firebase;javascript;multithreading;pandas;sql,-0.0020249687615156373,0.006023380125489724,0.7367315245595223,0
android;bash;excel;firebase;javascript;multithreading;python;regex,-0.01047014569440817,0.006069302769420928,0.08450970529084838,0
android;bash;excel;firebase;javascript;multithreading;python;sql,-0.010730960629336615,0.007847267230555956,0.1714757147714968,0
android;bash;excel;firebase;javascript;multithreading;regex;sql,-0.0047027682438060756,0.0059172437713277916,0.4267551303733179,0
android;bash;excel;firebase;javascript;numpy;pandas;python,-0.005557429641007791,0.005597814998661325,0.3208144908254441,0
android;bash;excel;firebase;javascript;numpy;pandas;regex,-0.0037927942835026957,0.006210928670759151,0.5414216450853545,0
android;bash;excel;firebase;javascript;numpy;pandas;sql,-0.002166964697055185,0.006043399037530302,0.719918884634088,0
android;bash;excel;firebase;javascript;numpy;python;regex,-0.010483269266627293,0.005943975010189577,0.07778588663366649,0
android;bash;excel;firebase;javascript;numpy;python;sql,-0.010680138905855265,0.007557230049615678,0.1575867593868604,0
android;bash;excel;firebase;javascript;numpy;regex;sql,-0.004840567387401143,0.005926852545959344,0.41408958018958353,0
android;bash;excel;firebase;javascript;pandas;python;regex,-0.008470662284391632,0.005458162006580825,0.12067998556781745,0
android;bash;excel;firebase;javascript;pandas;python;sql,-0.007838941283551837,0.007400163654766696,0.2894663788202436,0
android;bash;excel;firebase;javascript;pandas;regex;sql,-0.0035521944447535203,0.005890933567888022,0.5465130365495002,0
android;bash;excel;firebase;javascript;python;regex;sql,-0.01547420677818253,0.0067153914302731715,0.02120639115657542,0
android;bash;excel;firebase;kubernetes;linux;memory-management;multithreading,0.015032490788174598,0.006041020152248351,0.012831834821900241,0
android;bash;excel;firebase;kubernetes;linux;memory-management;numpy,0.015078577304282033,0.0061771746162999335,0.01464603716784715,0
android;bash;excel;firebase;kubernetes;linux;memory-management;pandas,0.01657068293702625,0.006404616214483657,0.009673048181425684,0
android;bash;excel;firebase;kubernetes;linux;memory-management;python,0.00909103180205642,0.005256325706021096,0.08371228166311691,0
android;bash;excel;firebase;kubernetes;linux;memory-management;regex,0.012494749146104989,0.005940016496985733,0.03542319602147401,0
android;bash;excel;firebase;kubernetes;linux;memory-management;sql,0.01269480274784008,0.0053077358845110304,0.016768040744492594,0
android;bash;excel;firebase;kubernetes;linux;multithreading;numpy,0.015313363839875603,0.0060845599327124435,0.011844020698984733,0
android;bash;excel;firebase;kubernetes;linux;multithreading;pandas,0.01677802880927584,0.00630331763736475,0.007772924956002398,0
android;bash;excel;firebase;kubernetes;linux;multithreading;python,0.009476809010941722,0.00520066118070053,0.06841985560906472,0
android;bash;excel;firebase;kubernetes;linux;multithreading;regex,0.012781194709509017,0.005859161811814706,0.029153602317831397,0
android;bash;excel;firebase;kubernetes;linux;multithreading;sql,0.012975408644958768,0.005279031540563083,0.013974640497499349,0
android;bash;excel;firebase;kubernetes;linux;numpy;pandas,0.016843942384879726,0.006449596137146302,0.009011238968717522,0
android;bash;excel;firebase;kubernetes;linux;numpy;python,0.009305997232156367,0.0052431511861872745,0.07591666210727813,0
android;bash;excel;firebase;kubernetes;linux;numpy;regex,0.012778801569370404,0.005962980053911694,0.03211127627563528,0
android;bash;excel;firebase;kubernetes;linux;numpy;sql,0.012940477708957392,0.005336057741773633,0.015304138280069334,0
android;bash;excel;firebase;kubernetes;linux;pandas;python,0.010669865878015189,0.0050833102208868546,0.035816940195875745,0
android;bash;excel;firebase;kubernetes;linux;pandas;regex,0.014305625152313907,0.006127259012343528,0.01955642339445821,0
android;bash;excel;firebase;kubernetes;linux;pandas;sql,0.014306316465264923,0.005525868910361546,0.009626309440243402,0
android;bash;excel;firebase;kubernetes;linux;python;regex,0.007956566773719705,0.005305889852121536,0.133725162721532,0
android;bash;excel;firebase;kubernetes;linux;python;sql,0.010080755323288948,0.004569746653893982,0.0273856207410642,0
android;bash;excel;firebase;kubernetes;linux;regex;sql,0.010937259156887584,0.005230300461211701,0.03651605308898418,0
android;bash;excel;firebase;kubernetes;memory-management;multithreading;numpy,0.01526540428587837,0.006525963229087002,0.019326106876636336,0
android;bash;excel;firebase;kubernetes;memory-management;multithreading;pandas,0.016793255899660797,0.006767921000956142,0.013090341439976418,0
android;bash;excel;firebase;kubernetes;memory-management;multithreading;python,0.008765818965232652,0.0053733701664775745,0.10281760551056635,0
android;bash;excel;firebase;kubernetes;memory-management;multithreading;regex,0.012553243639009698,0.0062078653171322535,0.04316071169883601,0
android;bash;excel;firebase;kubernetes;memory-management;multithreading;sql,0.012671705351068943,0.005463213366592485,0.02037010287238315,0
android;bash;excel;firebase;kubernetes;memory-management;numpy;pandas,0.016880340791475844,0.006951683379780282,0.015172388812023797,0
android;bash;excel;firebase;kubernetes;memory-management;numpy;python,0.008603466964513709,0.005409803130173471,0.111756493881383,0
android;bash;excel;firebase;kubernetes;memory-management;numpy;regex,0.012559084447204605,0.006334742325359983,0.04741522781162551,0
android;bash;excel;firebase;kubernetes;memory-management;numpy;sql,0.012642084846116758,0.005533161622066702,0.02232543583330873,0
android;bash;excel;firebase;kubernetes;memory-management;pandas;python,0.009942779128242277,0.005273260348342867,0.059361168872002094,0
android;bash;excel;firebase;kubernetes;memory-management;pandas;regex,0.014160739050600009,0.006518778396165087,0.029833079727203747,0
android;bash;excel;firebase;kubernetes;memory-management;pandas;sql,0.014050482198613344,0.00573762891938521,0.014332077145394537,0
android;bash;excel;firebase;kubernetes;memory-management;python;regex,0.007251811794207655,0.005477985571800365,0.18556617148119792,0
android;bash;excel;firebase;kubernetes;memory-management;python;sql,0.009254428626082487,0.004876385091303448,0.057721757628468935,0
android;bash;excel;firebase;kubernetes;memory-management;regex;sql,0.01054591596774429,0.005402135934609401,0.050917403790034406,0
android;bash;excel;firebase;kubernetes;multithreading;numpy;pandas,0.017075129083285345,0.006818429691490403,0.01227073995960668,0
android;bash;excel;firebase;kubernetes;multithreading;numpy;python,0.008979039899628595,0.00536271748591679,0.09406279004776459,0
android;bash;excel;firebase;kubernetes;multithreading;numpy;regex,0.012847203220088782,0.006235077545091038,0.0393534319772058,0
android;bash;excel;firebase;kubernetes;multithreading;numpy;sql,0.01292304321154801,0.005494242732890164,0.01866743693308192,0
android;bash;excel;firebase;kubernetes;multithreading;pandas;python,0.010326818331074288,0.005225916986478272,0.048145970903676526,0
android;bash;excel;firebase;kubernetes;multithreading;pandas;regex,0.014414530334664138,0.006413312402295997,0.024602012306868603,0
android;bash;excel;firebase;kubernetes;multithreading;pandas;sql,0.014311882027036864,0.005694622151397568,0.011963209849172292,0
android;bash;excel;firebase;kubernetes;multithreading;python;regex,0.007628818717410023,0.005416116158694687,0.1589710966575636,0
android;bash;excel;firebase;kubernetes;multithreading;python;sql,0.009676848102583333,0.004765558788582818,0.042297623845513214,0
android;bash;excel;firebase;kubernetes;multithreading;regex;sql,0.0108562403509231,0.005361380180145749,0.04287798563275927,0
android;bash;excel;firebase;kubernetes;numpy;pandas;python,0.01015700800802529,0.005271978374294997,0.054029156294775324,0
android;bash;excel;firebase;kubernetes;numpy;pandas;regex,0.014446238162027052,0.006550917876565877,0.027438413701377156,0
android;bash;excel;firebase;kubernetes;numpy;pandas;sql,0.014296971710064159,0.005772128963447143,0.013252996220520417,0
android;bash;excel;firebase;kubernetes;numpy;python;regex,0.00746512583394756,0.005450263781796085,0.17078632536614125,0
android;bash;excel;firebase;kubernetes;numpy;python;sql,0.009480116604777697,0.004831696856198505,0.0497545964129077,0
android;bash;excel;firebase;kubernetes;numpy;regex;sql,0.010799063146024787,0.005417339219881653,0.04621485363539224,0
android;bash;excel;firebase;kubernetes;pandas;python;regex,0.008811777691681733,0.005221273159920259,0.0914749020398094,0
android;bash;excel;firebase;kubernetes;pandas;python;sql,0.010934520303372386,0.004434707289633886,0.01367576433105284,0
android;bash;excel;firebase;kubernetes;pandas;regex;sql,0.012224699462397584,0.005561125899231204,0.027931878674699373,0
android;bash;excel;firebase;kubernetes;python;regex;sql,0.008112511228780053,0.005092993726907472,0.11118784595923865,0
android;bash;excel;firebase;linux;memory-management;multithreading;numpy,0.012958343137148234,0.005706754357283755,0.02316497499803135,0
android;bash;excel;firebase;linux;memory-management;multithreading;pandas,0.014559283463747345,0.006006627430424623,0.015356105427746404,0
