primary_tag,month_id,any_answer_7d_num,any_answer_7d_denom,first_positive_answer_latency_sum,first_positive_answer_latency_denom,accepted_cond_any_answer_30d_num,accepted_cond_any_answer_30d_denom,any_answer_7d_rate,first_positive_answer_latency_mean,accepted_cond_any_answer_30d_rate,time_index,high_post,exposure_post,first_answer_1d_rate_closure,first_answer_1d_denom_closure,accepted_vote_30d_rate,accepted_vote_30d_denom,brand_new_platform_share,low_tenure_existing_share,established_cross_tag_share,exposure_index,residual_queue_complexity_index_mean,brand_new_platform_share_accepted_current,brand_new_platform_share_first_answer,brand_new_platform_share_first_positive,brand_new_platform_share_top_score,incumbent_365d_share_accepted_current,incumbent_365d_share_first_answer,incumbent_365d_share_first_positive,incumbent_365d_share_top_score,recent_entrant_365d_share_accepted_current,recent_entrant_365d_share_first_answer,recent_entrant_365d_share_first_positive,recent_entrant_365d_share_top_score,recent_entrant_90d_share_accepted_current,recent_entrant_90d_share_first_answer,recent_entrant_90d_share_first_positive,recent_entrant_90d_share_top_score,first_recent_share,accepted_recent_share,recent_gap_first_vs_accepted,accepted_incumbent_share,high_complexity_tm
excel,2024-03,514,699,4994.141967777778,295,271,520,0.7353361945636624,16.929294806026366,0.5211538461538462,51.0,1,0.5121987286806099,0.6895565092989986,699.0,0.2088698140200286,699.0,0.5118110236220472,0.0,0.4881889763779528,0.5121987286806099,0.0464239240385111,0.5035460992907801,0.4780114722753346,0.4115646258503401,0.4646271510516252,0.6205673758865248,0.5965583173996176,0.7448979591836735,0.609942638623327,0.3794326241134751,0.4034416826003824,0.2551020408163265,0.390057361376673,0.1631205673758865,0.2160611854684512,0.1156462585034013,0.2103250478011472,0.2160611854684512,0.1631205673758865,0.0529406180925647,0.6205673758865248,0
excel,2024-04,459,609,13758.63855861111,259,231,467,0.7536945812807881,53.12215659695409,0.4946466809421841,52.0,1,0.5121987286806099,0.6978653530377669,609.0,0.2134646962233169,609.0,0.5135135135135135,0.0,0.4864864864864865,0.5121987286806099,0.1354292695229978,0.3941908713692946,0.376595744680851,0.3255813953488372,0.3531914893617021,0.6556016597510373,0.6212765957446809,0.7131782945736435,0.648936170212766,0.3443983402489626,0.3787234042553191,0.2868217054263566,0.351063829787234,0.1410788381742738,0.1872340425531914,0.1201550387596899,0.176595744680851,0.1872340425531914,0.1410788381742738,0.0461552043789176,0.6556016597510373,1
excel,2024-05,506,648,2791.1002575,306,251,516,0.7808641975308642,9.121242671568629,0.4864341085271317,53.0,1,0.5121987286806099,0.7376543209876543,648.0,0.2067901234567901,648.0,0.5416666666666666,0.0,0.4583333333333333,0.5121987286806099,0.1466315988922896,0.4362934362934363,0.4107485604606526,0.3986928104575163,0.3992322456813819,0.6563706563706564,0.6314779270633397,0.6895424836601307,0.6429942418426103,0.3436293436293436,0.3685220729366603,0.3104575163398693,0.3570057581573896,0.1312741312741312,0.1957773512476007,0.1470588235294117,0.182341650671785,0.1957773512476007,0.1312741312741312,0.0645032199734695,0.6563706563706564,1
excel,2024-06,364,469,6665.251654444444,231,185,370,0.7761194029850746,28.853903265993264,0.5,54.0,1,0.5121987286806099,0.7249466950959488,469.0,0.2217484008528784,469.0,0.5833333333333334,0.0,0.4166666666666667,0.5121987286806099,0.0492876410534169,0.4361702127659574,0.384,0.354978354978355,0.384,0.6914893617021277,0.688,0.7575757575757576,0.7013333333333334,0.3085106382978723,0.312,0.2424242424242424,0.2986666666666667,0.0957446808510638,0.152,0.0952380952380952,0.136,0.152,0.0957446808510638,0.056255319148936195,0.6914893617021277,0
excel,2024-07,407,524,1917.523468888889,239,190,419,0.7767175572519084,8.023110748489076,0.4534606205250596,55.0,1,0.5121987286806099,0.7309160305343512,524.0,0.2061068702290076,524.0,0.6,0.0,0.4,0.5121987286806099,0.0797788989129684,0.3210526315789473,0.3333333333333333,0.3034188034188034,0.3142857142857143,0.7947368421052632,0.7023809523809523,0.8034188034188035,0.7404761904761905,0.2052631578947368,0.2976190476190476,0.1965811965811965,0.2595238095238095,0.1105263157894736,0.2142857142857142,0.1367521367521367,0.1857142857142857,0.2142857142857142,0.1105263157894736,0.10375939849624059,0.7947368421052632,1
excel,2024-08,334,425,1528.179416111111,182,148,338,0.7858823529411765,8.396590198412698,0.4378698224852071,56.0,1,0.5121987286806099,0.72,425.0,0.2070588235294117,425.0,0.5411764705882353,0.0,0.4588235294117647,0.5121987286806099,0.0865708982832693,0.2142857142857142,0.2558823529411764,0.2472527472527472,0.2441176470588235,0.7532467532467533,0.7235294117647059,0.7747252747252747,0.7382352941176471,0.2467532467532467,0.2764705882352941,0.2252747252747252,0.2617647058823529,0.1298701298701298,0.1764705882352941,0.1153846153846153,0.15,0.1764705882352941,0.1298701298701298,0.0466004583651643,0.7532467532467533,1
excel,2024-09,365,445,4355.252814722222,215,155,371,0.8202247191011236,20.256989835917317,0.4177897574123989,57.0,1,0.5121987286806099,0.7460674157303371,445.0,0.1797752808988764,445.0,0.6336633663366337,0.0,0.3663366336633663,0.5121987286806099,0.1050072725301587,0.2453987730061349,0.2453333333333333,0.1906976744186046,0.24,0.7607361963190185,0.72,0.827906976744186,0.7226666666666667,0.2392638036809816,0.28,0.1720930232558139,0.2773333333333333,0.1104294478527607,0.184,0.0976744186046511,0.1786666666666666,0.184,0.1104294478527607,0.0735705521472393,0.7607361963190185,1
excel,2024-10,335,400,14632.90522638889,232,147,336,0.8375,63.07286735512452,0.4375,58.0,1,0.5121987286806099,0.785,400.0,0.1875,400.0,0.4673913043478261,0.0,0.532608695652174,0.5121987286806099,0.0900374746407448,0.3112582781456953,0.2404692082111437,0.2424242424242424,0.2551319648093841,0.8410596026490066,0.7976539589442815,0.8658008658008658,0.7947214076246334,0.1589403973509933,0.2023460410557184,0.1341991341991342,0.2052785923753665,0.0794701986754966,0.1466275659824047,0.0779220779220779,0.1407624633431085,0.1466275659824047,0.0794701986754966,0.0671573673069081,0.8410596026490066,1
excel,2024-11,252,317,1975.551638611111,166,117,257,0.7949526813880127,11.900913485609102,0.4552529182879377,59.0,1,0.5121987286806099,0.7350157728706624,317.0,0.2397476340694006,317.0,0.582089552238806,0.0,0.417910447761194,0.5121987286806099,0.0487992866825683,0.2941176470588235,0.2807692307692307,0.2349397590361445,0.2692307692307692,0.8739495798319328,0.7923076923076923,0.8554216867469879,0.8038461538461539,0.1260504201680672,0.2076923076923077,0.144578313253012,0.1961538461538461,0.0840336134453781,0.1615384615384615,0.0963855421686747,0.1576923076923077,0.1615384615384615,0.0840336134453781,0.07750484809308339,0.8739495798319328,0
excel,2024-12,251,303,830.8928638888889,142,118,255,0.8283828382838284,5.851358196400626,0.4627450980392157,60.0,1,0.5121987286806099,0.7491749174917491,303.0,0.2442244224422442,303.0,0.4925373134328358,0.0,0.5074626865671642,0.5121987286806099,0.0975521361233474,0.360655737704918,0.3607843137254902,0.3381294964028777,0.3647058823529411,0.860655737704918,0.7843137254901961,0.841726618705036,0.796078431372549,0.1393442622950819,0.2156862745098039,0.158273381294964,0.2039215686274509,0.0655737704918032,0.1411764705882353,0.0863309352517985,0.1333333333333333,0.1411764705882353,0.0655737704918032,0.0756027000964321,0.860655737704918,1
excel,2025-01,250,341,2099.5574325,154,131,254,0.7331378299120235,13.633489821428572,0.515748031496063,61.0,1,0.5121987286806099,0.7067448680351907,341.0,0.2463343108504398,341.0,0.4938271604938271,0.0,0.5061728395061729,0.5121987286806099,0.0480953400042926,0.3308270676691729,0.3215686274509804,0.3116883116883117,0.3294117647058823,0.8947368421052632,0.8117647058823529,0.8701298701298701,0.8156862745098039,0.1052631578947368,0.188235294117647,0.1298701298701298,0.1843137254901961,0.0977443609022556,0.1607843137254902,0.1038961038961039,0.1647058823529411,0.1607843137254902,0.0977443609022556,0.0630399528232346,0.8947368421052632,0
excel,2025-02,205,274,481.7486502777778,113,85,207,0.7481751824817519,4.263262391838742,0.4106280193236715,62.0,1,0.5121987286806099,0.7116788321167883,274.0,0.1605839416058394,274.0,0.7111111111111111,0.0,0.2888888888888888,0.5121987286806099,0.0631914608943792,0.2765957446808511,0.2663551401869158,0.2300884955752212,0.2570093457943925,0.8829787234042553,0.8738317757009346,0.9026548672566372,0.883177570093458,0.1170212765957446,0.1261682242990654,0.0973451327433628,0.116822429906542,0.0957446808510638,0.0934579439252336,0.0707964601769911,0.0887850467289719,0.0934579439252336,0.0957446808510638,-0.0022867369258302017,0.8829787234042553,1
excel,2025-03,187,254,1426.86652,130,85,192,0.7362204724409449,10.975896307692308,0.4427083333333333,63.0,1,0.5121987286806099,0.6653543307086615,254.0,0.2086614173228346,254.0,0.5666666666666667,0.0,0.4333333333333333,0.5121987286806099,0.0683566872003897,0.1724137931034483,0.2938144329896907,0.2615384615384615,0.2783505154639175,0.8620689655172413,0.8041237113402062,0.8307692307692308,0.7989690721649485,0.1379310344827586,0.1958762886597938,0.1692307692307692,0.2010309278350515,0.1264367816091954,0.1752577319587628,0.1615384615384615,0.1804123711340206,0.1752577319587628,0.1264367816091954,0.048820950349567405,0.8620689655172413,1
excel,2025-04,163,214,1254.4475838888889,110,76,169,0.7616822429906542,11.404068944444443,0.4497041420118343,64.0,1,0.5121987286806099,0.7009345794392523,214.0,0.2009345794392523,214.0,0.5178571428571429,0.0,0.4821428571428571,0.5121987286806099,0.0673468875543899,0.240506329113924,0.2941176470588235,0.2727272727272727,0.3058823529411765,0.8607594936708861,0.8058823529411765,0.8545454545454545,0.8058823529411765,0.1392405063291139,0.1941176470588235,0.1454545454545454,0.1941176470588235,0.1392405063291139,0.1705882352941176,0.1454545454545454,0.1705882352941176,0.1705882352941176,0.1392405063291139,0.03134772896500371,0.8607594936708861,1
excel,2025-05,137,166,473.87613166666665,96,73,140,0.8253012048192772,4.936209704861111,0.5214285714285715,65.0,1,0.5121987286806099,0.7590361445783133,166.0,0.2771084337349397,166.0,0.6304347826086957,0.0,0.3695652173913043,0.5121987286806099,0.0837364830823736,0.2602739726027397,0.3142857142857143,0.1875,0.2857142857142857,0.8082191780821918,0.7714285714285715,0.8645833333333334,0.7857142857142857,0.1917808219178082,0.2285714285714285,0.1354166666666666,0.2142857142857142,0.1780821917808219,0.2214285714285714,0.125,0.2071428571428571,0.2214285714285714,0.1780821917808219,0.04334637964774948,0.8082191780821918,1
excel,2025-06,104,140,1604.6590652777777,67,44,105,0.7428571428571429,23.9501353026534,0.419047619047619,66.0,1,0.5121987286806099,0.6785714285714286,140.0,0.1642857142857142,140.0,0.5357142857142857,0.0,0.4642857142857143,0.5121987286806099,0.1231546574069837,0.3695652173913043,0.3551401869158878,0.3181818181818182,0.3644859813084112,0.8913043478260869,0.8317757009345794,0.8787878787878788,0.8411214953271028,0.108695652173913,0.1682242990654205,0.1212121212121212,0.1588785046728972,0.0869565217391304,0.1495327102803738,0.1212121212121212,0.1495327102803738,0.1495327102803738,0.0869565217391304,0.06257618854124339,0.8913043478260869,1
excel,2025-07,97,113,290.41830444444446,68,54,97,0.8584070796460177,4.270857418300654,0.5567010309278351,67.0,1,0.5121987286806099,0.7964601769911505,113.0,0.2300884955752212,113.0,0.5757575757575758,0.0,0.4242424242424242,0.5121987286806099,0.0611026259088301,0.3818181818181818,0.3402061855670103,0.2647058823529412,0.3195876288659793,0.9090909090909092,0.8350515463917526,0.8970588235294118,0.845360824742268,0.0909090909090909,0.1649484536082474,0.1029411764705882,0.1546391752577319,0.0909090909090909,0.1649484536082474,0.1029411764705882,0.1546391752577319,0.1649484536082474,0.0909090909090909,0.0740393626991565,0.9090909090909092,1
excel,2025-08,73,84,171.1234963888889,54,31,74,0.8690476190476191,3.168953636831276,0.4189189189189189,68.0,1,0.5121987286806099,0.7738095238095238,84.0,0.2261904761904762,84.0,0.55,0.0,0.45,0.5121987286806099,0.0712141584445877,0.4516129032258064,0.4054054054054054,0.3888888888888889,0.3783783783783784,0.8709677419354839,0.8108108108108109,0.9074074074074074,0.8108108108108109,0.1290322580645161,0.1891891891891892,0.0925925925925925,0.1891891891891892,0.0967741935483871,0.1756756756756756,0.074074074074074,0.1756756756756756,0.1756756756756756,0.0967741935483871,0.07890148212728851,0.8709677419354839,1
excel,2025-09,66,89,948.4508483333332,59,35,70,0.7415730337078652,16.07543810734463,0.5,69.0,1,0.5121987286806099,0.6404494382022472,89.0,0.2808988764044944,89.0,0.5882352941176471,0.0,0.4117647058823529,0.5121987286806099,0.0810436776031343,0.3055555555555556,0.2714285714285714,0.288135593220339,0.2857142857142857,0.7777777777777778,0.8142857142857143,0.847457627118644,0.8571428571428571,0.2222222222222222,0.1857142857142857,0.1525423728813559,0.1428571428571428,0.2222222222222222,0.1857142857142857,0.1525423728813559,0.1428571428571428,0.1857142857142857,0.2222222222222222,-0.03650793650793652,0.7777777777777778,1
excel,2025-10,78,91,525.4406041666666,66,28,79,0.8571428571428571,7.961221275252525,0.3544303797468354,70.0,1,0.5121987286806099,0.7582417582417582,91.0,0.1978021978021978,91.0,0.4545454545454545,0.0,0.5454545454545454,0.5121987286806099,0.0705261363523235,0.3214285714285714,0.3924050632911392,0.3384615384615385,0.3544303797468354,0.75,0.7341772151898734,0.8153846153846154,0.8227848101265823,0.25,0.2658227848101265,0.1846153846153846,0.1772151898734177,0.25,0.2658227848101265,0.1846153846153846,0.1772151898734177,0.2658227848101265,0.25,0.0158227848101265,0.75,1
excel,2025-11,46,52,188.9114580555556,35,20,46,0.8846153846153846,5.3974702301587305,0.4347826086956521,71.0,1,0.5121987286806099,0.7692307692307693,52.0,0.25,52.0,0.72,0.0,0.28,0.5121987286806099,-0.0201375601140439,0.15,0.2765957446808511,0.2,0.2553191489361702,0.85,0.7659574468085106,0.8571428571428571,0.7872340425531915,0.15,0.2340425531914893,0.1428571428571428,0.2127659574468085,0.15,0.2340425531914893,0.1142857142857142,0.1914893617021276,0.2340425531914893,0.15,0.08404255319148932,0.85,0
excel,2025-12,34,41,186.97005083333332,24,16,2,0.8292682926829268,7.790418784722223,8.0,72.0,1,0.5121987286806099,0.6444444444444445,45.0,0.5,2.0,0.4545454545454545,0.0,0.5454545454545454,0.5121987286806099,0.1026319789367082,0.25,0.2941176470588235,0.2083333333333333,0.2941176470588235,0.8125,0.7647058823529411,0.7916666666666666,0.8529411764705882,0.1875,0.2352941176470588,0.2083333333333333,0.1470588235294117,0.1875,0.2352941176470588,0.2083333333333333,0.1470588235294117,0.2352941176470588,0.1875,0.04779411764705879,0.8125,1
firebase,2020-01,686,920,229073.66032527777,547,351,706,0.7456521739130435,418.7818287482226,0.4971671388101983,1.0,0,-0.0,0.6804347826086956,920.0,0.1956521739130435,920.0,0.0215827338129496,0.1366906474820144,0.841726618705036,-0.8269317640104322,0.2006325589178118,0.0126582278481012,0.0199733688415446,0.0256410256410256,0.0279627163781624,0.0,0.0039946737683089,0.0018315018315018,0.0039946737683089,1.0,0.996005326231691,0.9981684981684982,0.996005326231691,1.0,0.9880159786950732,0.9908424908424908,0.985352862849534,0.9880159786950732,1.0,-0.011984021304926817,0.0,1
firebase,2020-02,588,803,243415.69306166668,438,322,615,0.7322540473225405,555.7435914649924,0.5235772357723577,2.0,0,-0.0,0.6413449564134496,803.0,0.2328767123287671,803.0,0.048780487804878,0.1680216802168021,0.7831978319783198,-0.8269317640104322,0.1706876261190101,0.0134408602150537,0.0272314674735249,0.0229357798165137,0.0287443267776096,0.0,0.0015128593040847,0.0022935779816513,0.0030257186081694,1.0,0.9984871406959152,0.9977064220183486,0.9969742813918304,0.9946236559139784,0.9954614220877458,0.993119266055046,0.9939485627836612,0.9954614220877458,0.9946236559139784,0.0008377661737674069,0.0,1
firebase,2020-03,755,1029,188269.09616916667,550,413,785,0.7337220602526725,342.30744758030306,0.5261146496815287,3.0,0,-0.0,0.673469387755102,1029.0,0.2429543245869776,1029.0,0.0706806282722513,0.1570680628272251,0.7722513089005235,-0.8269317640104322,0.1344474892296807,0.0168067226890756,0.0417163289630512,0.0346715328467153,0.0441001191895113,0.0021008403361344,0.00238379022646,0.0018248175182481,0.00238379022646,0.9978991596638656,0.99761620977354,0.998175182481752,0.99761620977354,0.9789915966386554,0.9797377830750894,0.9762773722627736,0.9821215733015496,0.9797377830750894,0.9789915966386554,0.0007461864364339821,0.0021008403361344,1
firebase,2020-04,966,1324,330546.93561361113,701,531,1002,0.729607250755287,471.536284755508,0.5299401197604791,4.0,0,-0.0,0.6601208459214502,1324.0,0.2416918429003021,1324.0,0.0693430656934306,0.1806569343065693,0.75,-0.8269317640104322,0.1445602474682816,0.0251256281407035,0.0444033302497687,0.0385714285714285,0.0471785383903792,0.0016750418760469,0.0009250693802035,0.0,0.001850138760407,0.998324958123953,0.9990749306197964,1.0,0.9981498612395928,0.542713567839196,0.6216466234967623,0.5614285714285714,0.6234967622571693,0.6216466234967623,0.542713567839196,0.07893305565756625,0.0016750418760469,1
firebase,2020-05,1036,1420,362035.84598194447,772,593,1091,0.7295774647887324,468.9583497175447,0.5435380384967919,5.0,0,-0.0,0.6507042253521127,1420.0,0.2246478873239436,1420.0,0.0904059040590405,0.2011070110701107,0.7084870848708487,-0.8269317640104322,0.1379103327337953,0.0150829562594268,0.0381355932203389,0.0375647668393782,0.0415254237288135,0.0,0.0042372881355932,0.0025906735751295,0.0059322033898305,1.0,0.9957627118644068,0.9974093264248703,0.9940677966101696,0.521870286576169,0.5872881355932204,0.5349740932642487,0.5822033898305085,0.5872881355932204,0.521870286576169,0.06541784901705139,0.0,1
firebase,2020-06,1009,1351,290318.0721361111,743,541,1054,0.7468541820873427,390.7376475586959,0.5132827324478179,6.0,0,-0.0,0.6617320503330866,1351.0,0.2176165803108808,1351.0,0.0773286467486819,0.2513181019332162,0.671353251318102,-0.8269317640104322,0.1558570633397993,0.0146103896103896,0.0321428571428571,0.0377358490566037,0.0357142857142857,0.0,0.0044642857142857,0.0026954177897574,0.00625,1.0,0.9955357142857144,0.9973045822102424,0.99375,0.5503246753246753,0.5875,0.555256064690027,0.5883928571428572,0.5875,0.5503246753246753,0.037175324675324695,0.0,1
firebase,2020-07,902,1217,319266.0306933333,659,504,939,0.7411668036154478,484.47045628730393,0.536741214057508,7.0,0,-0.0,0.6688578471651603,1217.0,0.2317173377156943,1217.0,0.0907297830374753,0.1854043392504931,0.7238658777120316,-0.8269317640104322,0.1402832167501269,0.0267857142857142,0.0333670374115267,0.0442748091603053,0.0374115267947421,0.0017857142857142,0.0020222446916076,0.0030534351145038,0.0040444893832153,0.9982142857142856,0.9979777553083924,0.9969465648854962,0.9959555106167848,0.4321428571428571,0.5338725985844287,0.4793893129770992,0.531850353892821,0.5338725985844287,0.4321428571428571,0.1017297414415716,0.0017857142857142,1
firebase,2020-08,951,1193,132759.26561222225,671,512,986,0.7971500419111484,197.85285486173208,0.5192697768762677,8.0,0,-0.0,0.7225481978206203,1193.0,0.2497904442581726,1193.0,0.0707070707070707,0.1939393939393939,0.7353535353535353,-0.8269317640104322,0.167597578373664,0.0285714285714285,0.0509803921568627,0.0478325859491778,0.0519607843137254,0.0,0.0009803921568627,0.0,0.0019607843137254,1.0,0.9990196078431371,1.0,0.9980392156862744,0.4589285714285714,0.5264705882352941,0.4678624813153961,0.5303921568627451,0.5264705882352941,0.4589285714285714,0.06754201680672273,0.0,1
firebase,2020-09,768,1009,192539.61708166663,549,401,796,0.7611496531219029,350.70968503035823,0.5037688442211056,9.0,0,-0.0,0.6947472745292369,1009.0,0.2338949454905847,1009.0,0.0797101449275362,0.1545893719806763,0.7657004830917874,-0.8269317640104322,0.1386591022180439,0.0285087719298245,0.0443113772455089,0.0311355311355311,0.0467065868263473,0.0021929824561403,0.0023952095808383,0.0018315018315018,0.0023952095808383,0.9978070175438596,0.9976047904191616,0.9981684981684982,0.9976047904191616,0.418859649122807,0.5041916167664671,0.4413919413919414,0.5125748502994012,0.5041916167664671,0.418859649122807,0.08533196764366008,0.0021929824561403,1
firebase,2020-10,673,924,322140.38923138886,526,360,708,0.7283549783549783,612.4342000596746,0.5084745762711864,10.0,0,-0.0,0.6396103896103896,924.0,0.2261904761904762,924.0,0.1049868766404199,0.1889763779527559,0.7060367454068242,-0.8269317640104322,0.1772490476735043,0.0145985401459854,0.0291005291005291,0.026615969581749,0.033068783068783,0.0,0.0066137566137566,0.0038022813688212,0.0066137566137566,1.0,0.9933862433862434,0.9961977186311788,0.9933862433862434,0.4476885644768856,0.5198412698412699,0.4695817490494297,0.5185185185185185,0.5198412698412699,0.4476885644768856,0.07215270536438428,0.0,1
firebase,2020-11,644,891,177283.8550463889,506,363,663,0.7227833894500562,350.3633498940492,0.5475113122171946,11.0,0,-0.0,0.6430976430976431,891.0,0.2413019079685746,891.0,0.1148325358851674,0.1937799043062201,0.6913875598086124,-0.8269317640104322,0.1838022312901593,0.0413625304136253,0.0489510489510489,0.0555555555555555,0.0559440559440559,0.0,0.0041958041958041,0.0019841269841269,0.0055944055944055,1.0,0.9958041958041958,0.998015873015873,0.9944055944055944,0.5279805352798054,0.5622377622377622,0.5138888888888888,0.5608391608391609,0.5622377622377622,0.5279805352798054,0.034257226957956854,0.0,1
firebase,2020-12,609,802,135192.8796461111,420,335,628,0.7593516209476309,321.88780868121694,0.5334394904458599,12.0,0,-0.0,0.7007481296758105,802.0,0.2331670822942643,802.0,0.0926430517711171,0.2397820163487738,0.667574931880109,-0.8269317640104322,0.1964490810273315,0.0219780219780219,0.0379939209726443,0.0287769784172661,0.0425531914893617,0.0164835164835164,0.0151975683890577,0.014388489208633,0.0151975683890577,0.9835164835164836,0.9848024316109424,0.9856115107913668,0.9848024316109424,0.4203296703296703,0.4802431610942249,0.4292565947242206,0.4832826747720364,0.4802431610942249,0.4203296703296703,0.0599134907645546,0.0164835164835164,1
firebase,2021-01,731,1010,206829.22199833332,538,386,772,0.7237623762376237,384.440933082404,0.5,13.0,0,-0.0,0.6138613861386139,1010.0,0.2386138613861386,1010.0,0.0964125560538116,0.1816143497757847,0.7219730941704036,-0.8269317640104322,0.1277755558354955,0.018348623853211,0.0414634146341463,0.042910447761194,0.0402439024390243,0.3211009174311927,0.2426829268292683,0.2723880597014925,0.2475609756097561,0.6788990825688074,0.7573170731707317,0.7276119402985075,0.7524390243902439,0.4862385321100917,0.5463414634146342,0.5093283582089553,0.5451219512195122,0.5463414634146342,0.4862385321100917,0.06010293130454247,0.3211009174311927,1
firebase,2021-02,664,894,133346.6441538889,484,365,691,0.7427293064876958,275.50959535927456,0.5282199710564399,14.0,0,-0.0,0.6599552572706935,894.0,0.2505592841163311,894.0,0.1012987012987013,0.2025974025974026,0.6961038961038961,-0.8269317640104322,0.0832223541409624,0.0124688279301745,0.040983606557377,0.0227743271221532,0.0423497267759562,0.3665835411471321,0.2827868852459016,0.3271221532091097,0.2827868852459016,0.6334164588528678,0.7172131147540983,0.6728778467908902,0.7172131147540983,0.4937655860349127,0.5478142076502732,0.505175983436853,0.5560109289617486,0.5478142076502732,0.4937655860349127,0.054048621615360504,0.3665835411471321,1
firebase,2021-03,798,1097,257097.9894338889,563,450,830,0.7274384685505926,456.6571748381685,0.5421686746987951,15.0,0,-0.0,0.6563354603463992,1097.0,0.2479489516864175,1097.0,0.0863930885529157,0.183585313174946,0.7300215982721382,-0.8269317640104322,0.0878116584361638,0.0157790927021696,0.0511679644048943,0.0444839857651245,0.0511679644048943,0.3451676528599605,0.2769744160177975,0.3167259786476868,0.2703003337041156,0.6548323471400395,0.7230255839822024,0.6832740213523132,0.7296996662958843,0.5069033530571992,0.5739710789766407,0.5409252669039146,0.5828698553948832,0.5739710789766407,0.5069033530571992,0.06706772591944143,0.3451676528599605,1
firebase,2021-04,723,1019,160026.96756138888,506,381,755,0.7095191364082434,316.2588291727053,0.5046357615894039,16.0,0,-0.0,0.6182531894013739,1019.0,0.2139352306182532,1019.0,0.1098901098901098,0.2175824175824176,0.6725274725274726,-0.8269317640104322,0.1012669631987879,0.0226757369614512,0.0404411764705882,0.0357852882703777,0.0392156862745098,0.3174603174603174,0.2524509803921568,0.2922465208747515,0.2573529411764705,0.6825396825396826,0.7475490196078431,0.7077534791252486,0.7426470588235294,0.5555555555555556,0.6029411764705882,0.5685884691848907,0.5992647058823529,0.6029411764705882,0.5555555555555556,0.04738562091503262,0.3174603174603174,1
firebase,2021-05,742,1012,158969.27763111112,497,398,784,0.733201581027668,319.85770147104853,0.5076530612244898,17.0,0,-0.0,0.6719367588932806,1012.0,0.2371541501976284,1012.0,0.1192468619246862,0.2489539748953975,0.6317991631799164,-0.8269317640104322,0.0935625218394308,0.0188235294117647,0.0378973105134474,0.0425963488843813,0.0391198044009779,0.3694117647058823,0.2713936430317848,0.3387423935091277,0.2823960880195599,0.6305882352941177,0.7286063569682152,0.6612576064908722,0.71760391198044,0.4611764705882353,0.5574572127139364,0.5030425963488844,0.5537897310513448,0.5574572127139364,0.4611764705882353,0.09628074212570115,0.3694117647058823,1
firebase,2021-06,724,975,174977.7918011111,495,356,746,0.7425641025641025,353.4904884870932,0.4772117962466488,18.0,0,-0.0,0.6779487179487179,975.0,0.2266666666666666,975.0,0.1111111111111111,0.2178649237472767,0.6710239651416122,-0.8269317640104322,0.0749950282666072,0.0201511335012594,0.0315656565656565,0.0263157894736842,0.0366161616161616,0.3778337531486146,0.2840909090909091,0.3562753036437247,0.2891414141414141,0.6221662468513854,0.7159090909090909,0.6437246963562753,0.7108585858585859,0.4332493702770781,0.5176767676767676,0.4554655870445344,0.5202020202020202,0.5176767676767676,0.4332493702770781,0.08442739739968952,0.3778337531486146,1
firebase,2021-07,695,928,122672.66758166668,482,386,727,0.7489224137931034,254.50760909059477,0.530949105914718,19.0,0,-0.0,0.6896551724137931,928.0,0.240301724137931,928.0,0.125,0.2045454545454545,0.6704545454545454,-0.8269317640104322,0.112941753736726,0.0094562647754137,0.0395256916996047,0.0311850311850311,0.0355731225296442,0.5130023640661938,0.4295125164690382,0.5072765072765073,0.4361001317523056,0.4869976359338061,0.5704874835309618,0.4927234927234927,0.5638998682476943,0.3309692671394799,0.4110671936758893,0.340956340956341,0.4084321475625823,0.4110671936758893,0.3309692671394799,0.0800979265364094,0.5130023640661938,1
firebase,2021-08,631,820,58989.51802527778,449,356,653,0.7695121951219512,131.37977288480573,0.5451761102603369,20.0,0,-0.0,0.7036585365853658,820.0,0.2475609756097561,820.0,0.1262886597938144,0.1675257731958762,0.7061855670103093,-0.8269317640104322,0.139554054288524,0.0183727034120734,0.0338235294117647,0.0289532293986636,0.0294117647058823,0.5459317585301837,0.4176470588235294,0.487750556792873,0.425,0.4540682414698163,0.5823529411764706,0.512249443207127,0.575,0.3175853018372703,0.4191176470588235,0.3563474387527839,0.413235294117647,0.4191176470588235,0.3175853018372703,0.10153234522155319,0.5459317585301837,1
firebase,2021-09,621,821,179302.13075638888,453,347,651,0.756394640682095,395.8104431708364,0.533026113671275,21.0,0,-0.0,0.6894031668696712,821.0,0.2521315468940316,821.0,0.1246537396121883,0.1939058171745152,0.6814404432132964,-0.8269317640104322,0.1533703899306002,0.0155440414507772,0.0217391304347826,0.0221238938053097,0.0260869565217391,0.4352331606217616,0.3608695652173913,0.4314159292035398,0.3579710144927536,0.5647668393782384,0.6391304347826087,0.5685840707964602,0.6420289855072464,0.4326424870466321,0.508695652173913,0.4292035398230088,0.5043478260869565,0.508695652173913,0.4326424870466321,0.07605316512728089,0.4352331606217616,1
