primary_tag,month_id,time_index,role,post_chatgpt,exposure_index,high_tag,high_post,residual_queue_complexity_index_mean,n_role_rows,brand_new_platform_share,low_tenure_existing_share,established_cross_tag_share,exposure_post
apache-spark,2023-04,40,accepted_30d,1,0.6785814699695615,1,1,0.1579044598452021,39,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.6785814699695615
apache-spark,2023-04,40,accepted_current,1,0.6785814699695615,1,1,0.1579044598452021,73,0.0684931506849315,0.1232876712328767,0.8082191780821918,0.6785814699695615
apache-spark,2023-04,40,first_answer,1,0.6785814699695615,1,1,0.1579044598452021,163,0.12269938650306748,0.12883435582822086,0.7484662576687117,0.6785814699695615
apache-spark,2023-04,40,first_positive,1,0.6785814699695615,1,1,0.1579044598452021,97,0.061855670103092786,0.1134020618556701,0.8247422680412371,0.6785814699695615
apache-spark,2023-04,40,later_answer,1,0.6785814699695615,1,1,0.1579044598452021,37,0.1891891891891892,0.05405405405405406,0.7567567567567568,0.6785814699695615
apache-spark,2023-04,40,top_score,1,0.6785814699695615,1,1,0.1579044598452021,163,0.1165644171779141,0.12883435582822086,0.754601226993865,0.6785814699695615
apache-spark,2023-05,41,accepted_30d,1,0.6785814699695615,1,1,0.0606485839705147,47,0.2553191489361702,0.0851063829787234,0.6595744680851063,0.6785814699695615
apache-spark,2023-05,41,accepted_current,1,0.6785814699695615,1,1,0.0606485839705147,80,0.1875,0.0625,0.75,0.6785814699695615
apache-spark,2023-05,41,first_answer,1,0.6785814699695615,1,1,0.0606485839705147,180,0.18888888888888888,0.08888888888888889,0.7222222222222222,0.6785814699695615
apache-spark,2023-05,41,first_positive,1,0.6785814699695615,1,1,0.0606485839705147,70,0.2714285714285714,0.07142857142857142,0.6571428571428571,0.6785814699695615
apache-spark,2023-05,41,later_answer,1,0.6785814699695615,1,1,0.0606485839705147,44,0.2727272727272727,0.045454545454545456,0.6818181818181818,0.6785814699695615
apache-spark,2023-05,41,top_score,1,0.6785814699695615,1,1,0.0606485839705147,180,0.19444444444444445,0.08888888888888889,0.7166666666666667,0.6785814699695615
apache-spark,2023-06,42,accepted_30d,1,0.6785814699695615,1,1,0.1447996411606708,66,0.15151515151515152,0.12121212121212122,0.7272727272727273,0.6785814699695615
apache-spark,2023-06,42,accepted_current,1,0.6785814699695615,1,1,0.1447996411606708,87,0.14942528735632185,0.10344827586206896,0.7471264367816092,0.6785814699695615
apache-spark,2023-06,42,first_answer,1,0.6785814699695615,1,1,0.1447996411606708,171,0.2046783625730994,0.08771929824561403,0.7076023391812866,0.6785814699695615
apache-spark,2023-06,42,first_positive,1,0.6785814699695615,1,1,0.1447996411606708,91,0.14285714285714285,0.10989010989010989,0.7472527472527473,0.6785814699695615
apache-spark,2023-06,42,later_answer,1,0.6785814699695615,1,1,0.1447996411606708,31,0.12903225806451613,0.03225806451612903,0.8387096774193549,0.6785814699695615
apache-spark,2023-06,42,top_score,1,0.6785814699695615,1,1,0.1447996411606708,171,0.21637426900584794,0.08187134502923976,0.7017543859649122,0.6785814699695615
apache-spark,2023-07,43,accepted_30d,1,0.6785814699695615,1,1,0.105884975383834,45,0.17777777777777778,0.06666666666666667,0.7555555555555555,0.6785814699695615
apache-spark,2023-07,43,accepted_current,1,0.6785814699695615,1,1,0.105884975383834,66,0.19696969696969696,0.045454545454545456,0.7575757575757576,0.6785814699695615
apache-spark,2023-07,43,first_answer,1,0.6785814699695615,1,1,0.105884975383834,156,0.20512820512820512,0.038461538461538464,0.7564102564102564,0.6785814699695615
apache-spark,2023-07,43,first_positive,1,0.6785814699695615,1,1,0.105884975383834,82,0.15853658536585366,0.04878048780487805,0.7926829268292683,0.6785814699695615
apache-spark,2023-07,43,later_answer,1,0.6785814699695615,1,1,0.105884975383834,40,0.25,0.025,0.725,0.6785814699695615
apache-spark,2023-07,43,top_score,1,0.6785814699695615,1,1,0.105884975383834,156,0.20512820512820512,0.04487179487179487,0.75,0.6785814699695615
apache-spark,2023-08,44,accepted_30d,1,0.6785814699695615,1,1,0.0746975450055421,52,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.6785814699695615
apache-spark,2023-08,44,accepted_current,1,0.6785814699695615,1,1,0.0746975450055421,77,0.18181818181818182,0.07792207792207792,0.7402597402597403,0.6785814699695615
apache-spark,2023-08,44,first_answer,1,0.6785814699695615,1,1,0.0746975450055421,163,0.15950920245398773,0.06748466257668712,0.7730061349693251,0.6785814699695615
apache-spark,2023-08,44,first_positive,1,0.6785814699695615,1,1,0.0746975450055421,97,0.18556701030927836,0.07216494845360824,0.7422680412371134,0.6785814699695615
apache-spark,2023-08,44,later_answer,1,0.6785814699695615,1,1,0.0746975450055421,51,0.13725490196078433,0.0392156862745098,0.8235294117647058,0.6785814699695615
apache-spark,2023-08,44,top_score,1,0.6785814699695615,1,1,0.0746975450055421,163,0.15950920245398773,0.05521472392638037,0.7852760736196319,0.6785814699695615
apache-spark,2023-09,45,accepted_30d,1,0.6785814699695615,1,1,0.1079947245608484,45,0.044444444444444446,0.044444444444444446,0.9111111111111111,0.6785814699695615
apache-spark,2023-09,45,accepted_current,1,0.6785814699695615,1,1,0.1079947245608484,58,0.05172413793103448,0.06896551724137931,0.8793103448275862,0.6785814699695615
apache-spark,2023-09,45,first_answer,1,0.6785814699695615,1,1,0.1079947245608484,135,0.11851851851851852,0.037037037037037035,0.8444444444444444,0.6785814699695615
apache-spark,2023-09,45,first_positive,1,0.6785814699695615,1,1,0.1079947245608484,72,0.06944444444444445,0.05555555555555555,0.875,0.6785814699695615
apache-spark,2023-09,45,later_answer,1,0.6785814699695615,1,1,0.1079947245608484,23,0.0,0.043478260869565216,0.9565217391304348,0.6785814699695615
apache-spark,2023-09,45,top_score,1,0.6785814699695615,1,1,0.1079947245608484,135,0.1111111111111111,0.044444444444444446,0.8444444444444444,0.6785814699695615
apache-spark,2023-10,46,accepted_30d,1,0.6785814699695615,1,1,0.0786976545995565,54,0.037037037037037035,0.09259259259259259,0.8703703703703703,0.6785814699695615
apache-spark,2023-10,46,accepted_current,1,0.6785814699695615,1,1,0.0786976545995565,75,0.06666666666666667,0.09333333333333334,0.84,0.6785814699695615
apache-spark,2023-10,46,first_answer,1,0.6785814699695615,1,1,0.0786976545995565,150,0.14,0.06,0.8,0.6785814699695615
apache-spark,2023-10,46,first_positive,1,0.6785814699695615,1,1,0.0786976545995565,81,0.09876543209876543,0.08641975308641975,0.8148148148148148,0.6785814699695615
apache-spark,2023-10,46,later_answer,1,0.6785814699695615,1,1,0.0786976545995565,34,0.08823529411764706,0.029411764705882353,0.8823529411764706,0.6785814699695615
apache-spark,2023-10,46,top_score,1,0.6785814699695615,1,1,0.0786976545995565,150,0.14,0.06,0.8,0.6785814699695615
apache-spark,2023-11,47,accepted_30d,1,0.6785814699695615,1,1,0.1994103259739078,35,0.3142857142857143,0.02857142857142857,0.6571428571428571,0.6785814699695615
apache-spark,2023-11,47,accepted_current,1,0.6785814699695615,1,1,0.1994103259739078,49,0.24489795918367346,0.04081632653061224,0.7142857142857143,0.6785814699695615
apache-spark,2023-11,47,first_answer,1,0.6785814699695615,1,1,0.1994103259739078,105,0.2,0.047619047619047616,0.7523809523809524,0.6785814699695615
apache-spark,2023-11,47,first_positive,1,0.6785814699695615,1,1,0.1994103259739078,56,0.125,0.017857142857142856,0.8571428571428571,0.6785814699695615
apache-spark,2023-11,47,later_answer,1,0.6785814699695615,1,1,0.1994103259739078,15,0.2,0.0,0.8,0.6785814699695615
apache-spark,2023-11,47,top_score,1,0.6785814699695615,1,1,0.1994103259739078,105,0.2,0.0380952380952381,0.7619047619047619,0.6785814699695615
apache-spark,2023-12,48,accepted_30d,1,0.6785814699695615,1,1,0.0866424721016708,23,0.13043478260869565,0.0,0.8695652173913043,0.6785814699695615
apache-spark,2023-12,48,accepted_current,1,0.6785814699695615,1,1,0.0866424721016708,35,0.08571428571428572,0.0,0.9142857142857143,0.6785814699695615
apache-spark,2023-12,48,first_answer,1,0.6785814699695615,1,1,0.0866424721016708,83,0.13253012048192772,0.04819277108433735,0.8192771084337349,0.6785814699695615
apache-spark,2023-12,48,first_positive,1,0.6785814699695615,1,1,0.0866424721016708,46,0.06521739130434782,0.06521739130434782,0.8695652173913043,0.6785814699695615
apache-spark,2023-12,48,later_answer,1,0.6785814699695615,1,1,0.0866424721016708,9,0.2222222222222222,0.0,0.7777777777777778,0.6785814699695615
apache-spark,2023-12,48,top_score,1,0.6785814699695615,1,1,0.0866424721016708,83,0.14457831325301204,0.04819277108433735,0.8072289156626506,0.6785814699695615
apache-spark,2024-01,49,accepted_30d,1,0.6785814699695615,1,1,-0.0056513601659105,25,0.32,0.2,0.48,0.6785814699695615
apache-spark,2024-01,49,accepted_current,1,0.6785814699695615,1,1,-0.0056513601659105,35,0.2857142857142857,0.2,0.5142857142857142,0.6785814699695615
apache-spark,2024-01,49,first_answer,1,0.6785814699695615,1,1,-0.0056513601659105,87,0.25287356321839083,0.06896551724137931,0.6781609195402298,0.6785814699695615
apache-spark,2024-01,49,first_positive,1,0.6785814699695615,1,1,-0.0056513601659105,48,0.3125,0.125,0.5625,0.6785814699695615
apache-spark,2024-01,49,later_answer,1,0.6785814699695615,1,1,-0.0056513601659105,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.6785814699695615
apache-spark,2024-01,49,top_score,1,0.6785814699695615,1,1,-0.0056513601659105,87,0.25287356321839083,0.06896551724137931,0.6781609195402298,0.6785814699695615
apache-spark,2024-02,50,accepted_30d,1,0.6785814699695615,1,1,0.0703608761035661,26,0.038461538461538464,0.11538461538461539,0.8461538461538461,0.6785814699695615
apache-spark,2024-02,50,accepted_current,1,0.6785814699695615,1,1,0.0703608761035661,40,0.125,0.1,0.775,0.6785814699695615
apache-spark,2024-02,50,first_answer,1,0.6785814699695615,1,1,0.0703608761035661,94,0.19148936170212766,0.07446808510638298,0.7340425531914894,0.6785814699695615
apache-spark,2024-02,50,first_positive,1,0.6785814699695615,1,1,0.0703608761035661,41,0.12195121951219512,0.14634146341463414,0.7317073170731707,0.6785814699695615
apache-spark,2024-02,50,later_answer,1,0.6785814699695615,1,1,0.0703608761035661,25,0.16,0.0,0.84,0.6785814699695615
apache-spark,2024-02,50,top_score,1,0.6785814699695615,1,1,0.0703608761035661,94,0.19148936170212766,0.07446808510638298,0.7340425531914894,0.6785814699695615
apache-spark,2024-03,51,accepted_30d,1,0.6785814699695615,1,1,0.110821731499573,32,0.25,0.0,0.75,0.6785814699695615
apache-spark,2024-03,51,accepted_current,1,0.6785814699695615,1,1,0.110821731499573,44,0.18181818181818182,0.0,0.8181818181818182,0.6785814699695615
apache-spark,2024-03,51,first_answer,1,0.6785814699695615,1,1,0.110821731499573,98,0.20408163265306123,0.0,0.7959183673469388,0.6785814699695615
apache-spark,2024-03,51,first_positive,1,0.6785814699695615,1,1,0.110821731499573,57,0.19298245614035087,0.0,0.8070175438596491,0.6785814699695615
apache-spark,2024-03,51,later_answer,1,0.6785814699695615,1,1,0.110821731499573,25,0.28,0.0,0.72,0.6785814699695615
apache-spark,2024-03,51,top_score,1,0.6785814699695615,1,1,0.110821731499573,98,0.21428571428571427,0.0,0.7857142857142857,0.6785814699695615
apache-spark,2024-04,52,accepted_30d,1,0.6785814699695615,1,1,0.1326075650773921,26,0.15384615384615385,0.0,0.8461538461538461,0.6785814699695615
apache-spark,2024-04,52,accepted_current,1,0.6785814699695615,1,1,0.1326075650773921,36,0.1111111111111111,0.0,0.8888888888888888,0.6785814699695615
apache-spark,2024-04,52,first_answer,1,0.6785814699695615,1,1,0.1326075650773921,90,0.12222222222222222,0.022222222222222223,0.8555555555555555,0.6785814699695615
apache-spark,2024-04,52,first_positive,1,0.6785814699695615,1,1,0.1326075650773921,40,0.05,0.025,0.925,0.6785814699695615
apache-spark,2024-04,52,later_answer,1,0.6785814699695615,1,1,0.1326075650773921,18,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.6785814699695615
apache-spark,2024-04,52,top_score,1,0.6785814699695615,1,1,0.1326075650773921,90,0.12222222222222222,0.022222222222222223,0.8555555555555555,0.6785814699695615
apache-spark,2024-05,53,accepted_30d,1,0.6785814699695615,1,1,0.2198861700974665,24,0.041666666666666664,0.125,0.8333333333333334,0.6785814699695615
apache-spark,2024-05,53,accepted_current,1,0.6785814699695615,1,1,0.2198861700974665,32,0.03125,0.09375,0.875,0.6785814699695615
apache-spark,2024-05,53,first_answer,1,0.6785814699695615,1,1,0.2198861700974665,76,0.13157894736842105,0.039473684210526314,0.8289473684210527,0.6785814699695615
apache-spark,2024-05,53,first_positive,1,0.6785814699695615,1,1,0.2198861700974665,32,0.0625,0.09375,0.84375,0.6785814699695615
apache-spark,2024-05,53,later_answer,1,0.6785814699695615,1,1,0.2198861700974665,10,0.0,0.0,1.0,0.6785814699695615
apache-spark,2024-05,53,top_score,1,0.6785814699695615,1,1,0.2198861700974665,76,0.11842105263157894,0.039473684210526314,0.8421052631578947,0.6785814699695615
apache-spark,2024-06,54,accepted_30d,1,0.6785814699695615,1,1,0.1762736801785194,22,0.13636363636363635,0.09090909090909091,0.7727272727272727,0.6785814699695615
apache-spark,2024-06,54,accepted_current,1,0.6785814699695615,1,1,0.1762736801785194,28,0.10714285714285714,0.07142857142857142,0.8214285714285714,0.6785814699695615
apache-spark,2024-06,54,first_answer,1,0.6785814699695615,1,1,0.1762736801785194,74,0.1891891891891892,0.05405405405405406,0.7567567567567568,0.6785814699695615
apache-spark,2024-06,54,first_positive,1,0.6785814699695615,1,1,0.1762736801785194,33,0.15151515151515152,0.09090909090909091,0.7575757575757576,0.6785814699695615
apache-spark,2024-06,54,later_answer,1,0.6785814699695615,1,1,0.1762736801785194,17,0.23529411764705882,0.058823529411764705,0.7058823529411765,0.6785814699695615
apache-spark,2024-06,54,top_score,1,0.6785814699695615,1,1,0.1762736801785194,74,0.1891891891891892,0.05405405405405406,0.7567567567567568,0.6785814699695615
apache-spark,2024-07,55,accepted_30d,1,0.6785814699695615,1,1,0.1302427512089388,23,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.6785814699695615
apache-spark,2024-07,55,accepted_current,1,0.6785814699695615,1,1,0.1302427512089388,35,0.05714285714285714,0.02857142857142857,0.9142857142857143,0.6785814699695615
apache-spark,2024-07,55,first_answer,1,0.6785814699695615,1,1,0.1302427512089388,79,0.17721518987341772,0.012658227848101266,0.810126582278481,0.6785814699695615
apache-spark,2024-07,55,first_positive,1,0.6785814699695615,1,1,0.1302427512089388,37,0.08108108108108109,0.05405405405405406,0.8648648648648649,0.6785814699695615
apache-spark,2024-07,55,later_answer,1,0.6785814699695615,1,1,0.1302427512089388,20,0.3,0.05,0.65,0.6785814699695615
apache-spark,2024-07,55,top_score,1,0.6785814699695615,1,1,0.1302427512089388,79,0.1518987341772152,0.02531645569620253,0.8227848101265823,0.6785814699695615
apache-spark,2024-08,56,accepted_30d,1,0.6785814699695615,1,1,0.1183539988725808,16,0.1875,0.0625,0.75,0.6785814699695615
apache-spark,2024-08,56,accepted_current,1,0.6785814699695615,1,1,0.1183539988725808,21,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.6785814699695615
apache-spark,2024-08,56,first_answer,1,0.6785814699695615,1,1,0.1183539988725808,71,0.22535211267605634,0.028169014084507043,0.7464788732394366,0.6785814699695615
apache-spark,2024-08,56,first_positive,1,0.6785814699695615,1,1,0.1183539988725808,29,0.1724137931034483,0.034482758620689655,0.7931034482758621,0.6785814699695615
apache-spark,2024-08,56,later_answer,1,0.6785814699695615,1,1,0.1183539988725808,19,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.6785814699695615
apache-spark,2024-08,56,top_score,1,0.6785814699695615,1,1,0.1183539988725808,71,0.2112676056338028,0.028169014084507043,0.7605633802816901,0.6785814699695615
apache-spark,2024-09,57,accepted_30d,1,0.6785814699695615,1,1,0.1542584252462521,13,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.6785814699695615
apache-spark,2024-09,57,accepted_current,1,0.6785814699695615,1,1,0.1542584252462521,18,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.6785814699695615
apache-spark,2024-09,57,first_answer,1,0.6785814699695615,1,1,0.1542584252462521,50,0.22,0.02,0.76,0.6785814699695615
apache-spark,2024-09,57,first_positive,1,0.6785814699695615,1,1,0.1542584252462521,19,0.21052631578947367,0.0,0.7894736842105263,0.6785814699695615
apache-spark,2024-09,57,later_answer,1,0.6785814699695615,1,1,0.1542584252462521,12,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2024-09,57,top_score,1,0.6785814699695615,1,1,0.1542584252462521,50,0.24,0.02,0.74,0.6785814699695615
apache-spark,2024-10,58,accepted_30d,1,0.6785814699695615,1,1,0.2030109541685434,16,0.0625,0.0625,0.875,0.6785814699695615
apache-spark,2024-10,58,accepted_current,1,0.6785814699695615,1,1,0.2030109541685434,20,0.05,0.05,0.9,0.6785814699695615
apache-spark,2024-10,58,first_answer,1,0.6785814699695615,1,1,0.2030109541685434,50,0.22,0.04,0.74,0.6785814699695615
apache-spark,2024-10,58,first_positive,1,0.6785814699695615,1,1,0.2030109541685434,20,0.25,0.0,0.75,0.6785814699695615
apache-spark,2024-10,58,later_answer,1,0.6785814699695615,1,1,0.2030109541685434,13,0.23076923076923078,0.0,0.7692307692307693,0.6785814699695615
apache-spark,2024-10,58,top_score,1,0.6785814699695615,1,1,0.2030109541685434,50,0.24,0.04,0.72,0.6785814699695615
apache-spark,2024-11,59,accepted_30d,1,0.6785814699695615,1,1,0.1747696749608643,10,0.2,0.0,0.8,0.6785814699695615
apache-spark,2024-11,59,accepted_current,1,0.6785814699695615,1,1,0.1747696749608643,14,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.6785814699695615
apache-spark,2024-11,59,first_answer,1,0.6785814699695615,1,1,0.1747696749608643,48,0.2708333333333333,0.041666666666666664,0.6875,0.6785814699695615
apache-spark,2024-11,59,first_positive,1,0.6785814699695615,1,1,0.1747696749608643,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.6785814699695615
apache-spark,2024-11,59,later_answer,1,0.6785814699695615,1,1,0.1747696749608643,9,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2024-11,59,top_score,1,0.6785814699695615,1,1,0.1747696749608643,48,0.2708333333333333,0.041666666666666664,0.6875,0.6785814699695615
apache-spark,2024-12,60,accepted_30d,1,0.6785814699695615,1,1,0.1692036202820546,11,0.18181818181818182,0.0,0.8181818181818182,0.6785814699695615
apache-spark,2024-12,60,accepted_current,1,0.6785814699695615,1,1,0.1692036202820546,13,0.15384615384615385,0.0,0.8461538461538461,0.6785814699695615
apache-spark,2024-12,60,first_answer,1,0.6785814699695615,1,1,0.1692036202820546,36,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2024-12,60,first_positive,1,0.6785814699695615,1,1,0.1692036202820546,9,0.1111111111111111,0.0,0.8888888888888888,0.6785814699695615
apache-spark,2024-12,60,later_answer,1,0.6785814699695615,1,1,0.1692036202820546,4,0.0,0.0,1.0,0.6785814699695615
apache-spark,2024-12,60,top_score,1,0.6785814699695615,1,1,0.1692036202820546,36,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-01,61,accepted_30d,1,0.6785814699695615,1,1,-0.0129607289920812,7,0.2857142857142857,0.0,0.7142857142857143,0.6785814699695615
apache-spark,2025-01,61,accepted_current,1,0.6785814699695615,1,1,-0.0129607289920812,11,0.18181818181818182,0.0,0.8181818181818182,0.6785814699695615
apache-spark,2025-01,61,first_answer,1,0.6785814699695615,1,1,-0.0129607289920812,30,0.23333333333333334,0.0,0.7666666666666667,0.6785814699695615
apache-spark,2025-01,61,first_positive,1,0.6785814699695615,1,1,-0.0129607289920812,14,0.21428571428571427,0.0,0.7857142857142857,0.6785814699695615
apache-spark,2025-01,61,later_answer,1,0.6785814699695615,1,1,-0.0129607289920812,9,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-01,61,top_score,1,0.6785814699695615,1,1,-0.0129607289920812,30,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-02,62,accepted_30d,1,0.6785814699695615,1,1,0.0867838289921712,10,0.1,0.0,0.9,0.6785814699695615
apache-spark,2025-02,62,accepted_current,1,0.6785814699695615,1,1,0.0867838289921712,12,0.08333333333333333,0.0,0.9166666666666666,0.6785814699695615
apache-spark,2025-02,62,first_answer,1,0.6785814699695615,1,1,0.0867838289921712,32,0.09375,0.0,0.90625,0.6785814699695615
apache-spark,2025-02,62,first_positive,1,0.6785814699695615,1,1,0.0867838289921712,18,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-02,62,later_answer,1,0.6785814699695615,1,1,0.0867838289921712,9,0.1111111111111111,0.0,0.8888888888888888,0.6785814699695615
apache-spark,2025-02,62,top_score,1,0.6785814699695615,1,1,0.0867838289921712,32,0.09375,0.0,0.90625,0.6785814699695615
apache-spark,2025-03,63,accepted_30d,1,0.6785814699695615,1,1,0.222414511698454,10,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-03,63,accepted_current,1,0.6785814699695615,1,1,0.222414511698454,10,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-03,63,first_answer,1,0.6785814699695615,1,1,0.222414511698454,36,0.19444444444444445,0.0,0.8055555555555556,0.6785814699695615
apache-spark,2025-03,63,first_positive,1,0.6785814699695615,1,1,0.222414511698454,21,0.23809523809523808,0.0,0.7619047619047619,0.6785814699695615
apache-spark,2025-03,63,later_answer,1,0.6785814699695615,1,1,0.222414511698454,10,0.1,0.0,0.9,0.6785814699695615
apache-spark,2025-03,63,top_score,1,0.6785814699695615,1,1,0.222414511698454,36,0.2222222222222222,0.0,0.7777777777777778,0.6785814699695615
apache-spark,2025-04,64,accepted_30d,1,0.6785814699695615,1,1,0.0591024512604766,5,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-04,64,accepted_current,1,0.6785814699695615,1,1,0.0591024512604766,7,0.14285714285714285,0.0,0.8571428571428571,0.6785814699695615
apache-spark,2025-04,64,first_answer,1,0.6785814699695615,1,1,0.0591024512604766,24,0.375,0.0,0.625,0.6785814699695615
apache-spark,2025-04,64,first_positive,1,0.6785814699695615,1,1,0.0591024512604766,8,0.25,0.0,0.75,0.6785814699695615
apache-spark,2025-04,64,later_answer,1,0.6785814699695615,1,1,0.0591024512604766,3,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-04,64,top_score,1,0.6785814699695615,1,1,0.0591024512604766,24,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-05,65,accepted_30d,1,0.6785814699695615,1,1,0.096240235619689,4,0.5,0.0,0.5,0.6785814699695615
apache-spark,2025-05,65,accepted_current,1,0.6785814699695615,1,1,0.096240235619689,5,0.6,0.0,0.4,0.6785814699695615
apache-spark,2025-05,65,first_answer,1,0.6785814699695615,1,1,0.096240235619689,25,0.4,0.0,0.6,0.6785814699695615
apache-spark,2025-05,65,first_positive,1,0.6785814699695615,1,1,0.096240235619689,8,0.5,0.0,0.5,0.6785814699695615
apache-spark,2025-05,65,later_answer,1,0.6785814699695615,1,1,0.096240235619689,3,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-05,65,top_score,1,0.6785814699695615,1,1,0.096240235619689,25,0.4,0.0,0.6,0.6785814699695615
apache-spark,2025-06,66,accepted_30d,1,0.6785814699695615,1,1,0.081132194486346,5,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-06,66,accepted_current,1,0.6785814699695615,1,1,0.081132194486346,7,0.2857142857142857,0.0,0.7142857142857143,0.6785814699695615
apache-spark,2025-06,66,first_answer,1,0.6785814699695615,1,1,0.081132194486346,21,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-06,66,first_positive,1,0.6785814699695615,1,1,0.081132194486346,12,0.4166666666666667,0.0,0.5833333333333334,0.6785814699695615
apache-spark,2025-06,66,later_answer,1,0.6785814699695615,1,1,0.081132194486346,11,0.36363636363636365,0.0,0.6363636363636364,0.6785814699695615
apache-spark,2025-06,66,top_score,1,0.6785814699695615,1,1,0.081132194486346,21,0.38095238095238093,0.0,0.6190476190476191,0.6785814699695615
apache-spark,2025-07,67,accepted_30d,1,0.6785814699695615,1,1,0.1448681960622808,3,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-07,67,accepted_current,1,0.6785814699695615,1,1,0.1448681960622808,4,0.25,0.0,0.75,0.6785814699695615
apache-spark,2025-07,67,first_answer,1,0.6785814699695615,1,1,0.1448681960622808,25,0.24,0.04,0.72,0.6785814699695615
apache-spark,2025-07,67,first_positive,1,0.6785814699695615,1,1,0.1448681960622808,12,0.4166666666666667,0.0,0.5833333333333334,0.6785814699695615
apache-spark,2025-07,67,later_answer,1,0.6785814699695615,1,1,0.1448681960622808,6,0.16666666666666666,0.0,0.8333333333333334,0.6785814699695615
apache-spark,2025-07,67,top_score,1,0.6785814699695615,1,1,0.1448681960622808,25,0.24,0.04,0.72,0.6785814699695615
apache-spark,2025-08,68,accepted_30d,1,0.6785814699695615,1,1,0.884382562481378,3,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-08,68,accepted_current,1,0.6785814699695615,1,1,0.884382562481378,3,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-08,68,first_answer,1,0.6785814699695615,1,1,0.884382562481378,8,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-08,68,first_positive,1,0.6785814699695615,1,1,0.884382562481378,5,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-08,68,later_answer,1,0.6785814699695615,1,1,0.884382562481378,3,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-08,68,top_score,1,0.6785814699695615,1,1,0.884382562481378,8,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-09,69,accepted_30d,1,0.6785814699695615,1,1,0.0530779499967093,3,0.3333333333333333,0.0,0.6666666666666666,0.6785814699695615
apache-spark,2025-09,69,accepted_current,1,0.6785814699695615,1,1,0.0530779499967093,4,0.5,0.0,0.5,0.6785814699695615
apache-spark,2025-09,69,first_answer,1,0.6785814699695615,1,1,0.0530779499967093,12,0.25,0.0,0.75,0.6785814699695615
apache-spark,2025-09,69,first_positive,1,0.6785814699695615,1,1,0.0530779499967093,5,0.2,0.0,0.8,0.6785814699695615
apache-spark,2025-09,69,later_answer,1,0.6785814699695615,1,1,0.0530779499967093,7,0.2857142857142857,0.0,0.7142857142857143,0.6785814699695615
apache-spark,2025-09,69,top_score,1,0.6785814699695615,1,1,0.0530779499967093,12,0.25,0.0,0.75,0.6785814699695615
apache-spark,2025-10,70,accepted_30d,1,0.6785814699695615,1,1,0.2482807255671425,1,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-10,70,accepted_current,1,0.6785814699695615,1,1,0.2482807255671425,1,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-10,70,first_answer,1,0.6785814699695615,1,1,0.2482807255671425,7,0.2857142857142857,0.0,0.7142857142857143,0.6785814699695615
apache-spark,2025-10,70,first_positive,1,0.6785814699695615,1,1,0.2482807255671425,3,0.6666666666666666,0.0,0.3333333333333333,0.6785814699695615
apache-spark,2025-10,70,later_answer,1,0.6785814699695615,1,1,0.2482807255671425,2,0.5,0.0,0.5,0.6785814699695615
apache-spark,2025-10,70,top_score,1,0.6785814699695615,1,1,0.2482807255671425,7,0.2857142857142857,0.0,0.7142857142857143,0.6785814699695615
apache-spark,2025-11,71,accepted_30d,1,0.6785814699695615,1,1,-0.0251849086958431,2,0.0,0.0,1.0,0.6785814699695615
apache-spark,2025-11,71,accepted_current,1,0.6785814699695615,1,1,-0.0251849086958431,2,0.0,0.0,1.0,0.6785814699695615
