question_id,created_at_iso,score,view_count,answer_count,accepted,owner_user_id,title,body_text,question_tags,created_at,month_id,day_id,text_blob,question_tags_list,selected_tags_on_question,selected_tag_overlap,single_focal_tag,keep_single_focal,tag,post_chatgpt,log_views,log_answers,post_policy,in_policy_window,routine_keyword_hit,exposure_index,exposure_group,exposure_rank,pre_questions,routine_keyword_share,exposure_post,policy_period
74652220,2022-12-02T07:30:49Z,0,63,0,0,18089289.0,How to create push notification one device to another device like chat app?,,flutter;firebase;dart;push-notification;chat,2022-12-02 07:30:49+00:00,2022-12,2022-12-02,How to create push notification one device to another device like chat app?,"['flutter', 'firebase', 'dart', 'push-notification', 'chat']",['firebase'],1,firebase,1,firebase,1,4.1588830833596715,0.0,0,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 1-4
74652256,2022-12-02T07:34:18Z,1,126,0,0,18529758.0,Pyspark: You cannot use dbutils within a spark job,,python;apache-spark;pyspark;parallel-processing;databricks,2022-12-02 07:34:18+00:00,2022-12,2022-12-02,Pyspark: You cannot use dbutils within a spark job,"['python', 'apache-spark', 'pyspark', 'parallel-processing', 'databricks']",['apache-spark'],1,apache-spark,1,apache-spark,1,4.844187086458591,0.0,0,1,0,-0.2372010307165302,Mid Exposure,12,13440,0.5390625,-0.2372010307165302,Dec 1-4
74652269,2022-12-02T07:36:32Z,1,35,2,1,4268241.0,Get total count of matching string from different sheets,,excel;excel-formula;count,2022-12-02 07:36:32+00:00,2022-12,2022-12-02,Get total count of matching string from different sheets,"['excel', 'excel-formula', 'count']",['excel-formula'],1,excel-formula,1,excel-formula,1,3.58351893845611,1.0986122886681098,0,1,1,0.3743766322792389,High Exposure,6,4722,0.6264294790343075,0.3743766322792389,Dec 1-4
74652275,2022-12-02T07:37:13Z,1,62,4,1,1065168.0,how list just one file from a (bash) shell directory listing,,bash;shell;file-handling,2022-12-02 07:37:13+00:00,2022-12,2022-12-02,how list just one file from a (bash) shell directory listing,"['bash', 'shell', 'file-handling']",['bash'],1,bash,1,bash,1,4.143134726391533,1.6094379124341003,0,1,1,1.0854312020281593,High Exposure,4,13603,0.4336543409542013,1.0854312020281593,Dec 1-4
74652320,2022-12-02T07:42:31Z,1,66,0,0,6806443.0,"Firestore has already been started and cannot be changed - Nuxt 2, Firebase Emulator",,firebase;google-cloud-firestore;nuxt.js;firebase-tools,2022-12-02 07:42:31+00:00,2022-12,2022-12-02,"Firestore has already been started and cannot be changed - Nuxt 2, Firebase Emulator","['firebase', 'google-cloud-firestore', 'nuxt.js', 'firebase-tools']",['firebase'],1,firebase,1,firebase,1,4.204692619390966,0.0,0,1,0,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 1-4
74652352,2022-12-02T07:44:44Z,0,20,1,0,19485728.0,How to cancel an optimistic lock in a spring boot hibernate,,spring-boot;hibernate;transactions,2022-12-02 07:44:44+00:00,2022-12,2022-12-02,How to cancel an optimistic lock in a spring boot hibernate,"['spring-boot', 'hibernate', 'transactions']",['hibernate'],1,hibernate,1,hibernate,1,3.044522437723423,0.6931471805599453,0,1,1,-0.7689075379636955,Low Exposure,13,5303,0.4301338864793513,-0.7689075379636955,Dec 1-4
74652356,2022-12-02T07:45:09Z,0,37,1,0,14447735.0,How to copy a file in the time stamp folder,,python;linux;timestamp;mkdir,2022-12-02 07:45:09+00:00,2022-12,2022-12-02,How to copy a file in the time stamp folder,"['python', 'linux', 'timestamp', 'mkdir']",['linux'],1,linux,1,linux,1,3.6375861597263857,0.6931471805599453,0,1,1,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74652369,2022-12-02T07:46:44Z,0,44,2,1,20357722.0,I have a dataframe in which one columns contains day and time and I want to put each day and its time in different column,,python;pandas;dataframe;numpy,2022-12-02 07:46:44+00:00,2022-12,2022-12-02,I have a dataframe in which one columns contains day and time and I want to put each day and its time in different column,"['python', 'pandas', 'dataframe', 'numpy']",['numpy'],1,numpy,1,numpy,1,3.8066624897703196,1.0986122886681098,0,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 1-4
74652392,2022-12-02T07:49:04Z,0,23,0,0,1961804.0,How to use Google guice Transactional method to Commit early,,database;multithreading;transactions;commit;guice,2022-12-02 07:49:04+00:00,2022-12,2022-12-02,How to use Google guice Transactional method to Commit early,"['database', 'multithreading', 'transactions', 'commit', 'guice']",['multithreading'],1,multithreading,1,multithreading,1,3.1780538303479458,0.0,0,1,1,1.227659518737151,High Exposure,3,10147,0.29752636247166653,1.227659518737151,Dec 1-4
74652423,2022-12-02T07:51:23Z,0,59,4,1,20422327.0,Create a vector length n with n entries x,,python;numpy;vector,2022-12-02 07:51:23+00:00,2022-12,2022-12-02,Create a vector length n with n entries x,"['python', 'numpy', 'vector']",['numpy'],1,numpy,1,numpy,1,4.0943445622221,1.6094379124341003,0,1,0,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 1-4
74652466,2022-12-02T07:56:38Z,0,45,2,0,6236294.0,Open xml and remove specific text (track changes date/time) using VBA,,xml;vba;replace;ms-word,2022-12-02 07:56:38+00:00,2022-12,2022-12-02,Open xml and remove specific text (track changes date/time) using VBA,"['xml', 'vba', 'replace', 'ms-word']",['vba'],1,vba,1,vba,1,3.828641396489095,1.0986122886681098,0,1,0,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 1-4
74652491,2022-12-02T07:59:49Z,0,31,1,1,3148392.0,How to find distinct records in JPA where id(Primary key) is different,,hibernate;spring-data-jpa,2022-12-02 07:59:49+00:00,2022-12,2022-12-02,How to find distinct records in JPA where id(Primary key) is different,"['hibernate', 'spring-data-jpa']",['hibernate'],1,hibernate,1,hibernate,1,3.4657359027997265,0.6931471805599453,0,1,1,-0.7689075379636955,Low Exposure,13,5303,0.4301338864793513,-0.7689075379636955,Dec 1-4
74652504,2022-12-02T08:01:30Z,2,160,1,1,8089726.0,"Failed to install jupyterhub(z2jh) with helm on k8s, giving hook-image-awaiter with timeout error (Error: pre-upgrade hooks failed)",,kubernetes;kubernetes-helm;jupyterhub;helm3,2022-12-02 08:01:30+00:00,2022-12,2022-12-02,"Failed to install jupyterhub(z2jh) with helm on k8s, giving hook-image-awaiter with timeout error (Error: pre-upgrade hooks failed)","['kubernetes', 'kubernetes-helm', 'jupyterhub', 'helm3']",['kubernetes'],1,kubernetes,1,kubernetes,1,5.081404364984463,0.6931471805599453,0,1,1,-0.8018776113122862,Low Exposure,14,15694,0.2981394163374538,-0.8018776113122862,Dec 1-4
74652505,2022-12-02T08:01:32Z,0,71,1,1,15556346.0,Hot to export Multiple sheets in (.csv) format in Google Sheets,,csv;google-sheets;export-to-csv,2022-12-02 08:01:32+00:00,2022-12,2022-12-02,Hot to export Multiple sheets in (.csv) format in Google Sheets,"['csv', 'google-sheets', 'export-to-csv']",['csv'],1,csv,1,csv,1,4.276666119016055,0.6931471805599453,0,1,1,1.4228963119133813,High Exposure,2,11156,0.8757619218357834,1.4228963119133813,Dec 1-4
74652525,2022-12-02T08:03:01Z,1,163,1,0,20663237.0,Firebase Data stream not visible. No data received in past 48 hrs.(React Native),,firebase;react-native;firebase-analytics;data-stream,2022-12-02 08:03:01+00:00,2022-12,2022-12-02,Firebase Data stream not visible. No data received in past 48 hrs.(React Native),"['firebase', 'react-native', 'firebase-analytics', 'data-stream']",['firebase'],1,firebase,1,firebase,1,5.099866427824199,0.6931471805599453,0,1,1,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 1-4
74652536,2022-12-02T08:04:03Z,0,135,0,0,20346526.0,could not start eureka server in spring boot due to tomcat,,spring;tomcat;build.gradle;spring-cloud;netflix-eureka,2022-12-02 08:04:03+00:00,2022-12,2022-12-02,could not start eureka server in spring boot due to tomcat,"['spring', 'tomcat', 'build.gradle', 'spring-cloud', 'netflix-eureka']",['spring'],1,spring,1,spring,1,4.912654885736052,0.0,0,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74652628,2022-12-02T08:13:43Z,0,90,0,0,10009117.0,App crashes without any error or exceptions; reparenting and surface destroyed observed,,java;android;android-studio;samsung-knox,2022-12-02 08:13:43+00:00,2022-12,2022-12-02,App crashes without any error or exceptions; reparenting and surface destroyed observed,"['java', 'android', 'android-studio', 'samsung-knox']",['android-studio'],1,android-studio,1,android-studio,1,4.51085950651685,0.0,0,1,1,-0.8363397346443171,Low Exposure,15,16873,0.38760149351034195,-0.8363397346443171,Dec 1-4
74652679,2022-12-02T08:18:12Z,1,66,1,1,7393111.0,Spring RabbitMQ binder: does partition producer use multiple channels to publish messages routed to one of queue partitions?,,spring;rabbitmq;spring-rabbit;spring-cloud-stream-binder,2022-12-02 08:18:12+00:00,2022-12,2022-12-02,Spring RabbitMQ binder: does partition producer use multiple channels to publish messages routed to one of queue partitions?,"['spring', 'rabbitmq', 'spring-rabbit', 'spring-cloud-stream-binder']",['spring'],1,spring,1,spring,1,4.204692619390966,0.6931471805599453,0,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74652707,2022-12-02T08:21:28Z,0,39,0,0,20474954.0,ios device stops receiving notifications after user logs out and logs in the application(react-native app with react-native-messaging),,ios;firebase;react-native;notifications;firebase-cloud-messaging,2022-12-02 08:21:28+00:00,2022-12,2022-12-02,ios device stops receiving notifications after user logs out and logs in the application(react-native app with react-native-messaging),"['ios', 'firebase', 'react-native', 'notifications', 'firebase-cloud-messaging']",['firebase'],1,firebase,1,firebase,1,3.6888794541139363,0.0,0,1,0,-1.2702575421930977,Low Exposure,19,31947,0.4521238300935925,-1.2702575421930977,Dec 1-4
74652775,2022-12-02T08:26:28Z,0,36,0,0,12877598.0,Error creating bean with name tutorialController: Unsatisfied dependency expressed SPRING,,java;spring;postgresql,2022-12-02 08:26:28+00:00,2022-12,2022-12-02,Error creating bean with name tutorialController: Unsatisfied dependency expressed SPRING,"['java', 'spring', 'postgresql']",['spring'],1,spring,1,spring,1,3.6109179126442243,0.0,0,1,1,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74652793,2022-12-02T08:27:46Z,0,235,1,1,13019353.0,Reboot Docker container from inside,,docker,2022-12-02 08:27:46+00:00,2022-12,2022-12-02,Reboot Docker container from inside,['docker'],['docker'],1,docker,1,docker,1,5.4638318050256105,0.6931471805599453,0,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 1-4
74652824,2022-12-02T08:29:46Z,1,30,1,1,5147177.0,Removed HalfWidth and Fullwidth spaces regex,,regex;trim;appian,2022-12-02 08:29:46+00:00,2022-12,2022-12-02,Removed HalfWidth and Fullwidth spaces regex,"['regex', 'trim', 'appian']",['regex'],1,regex,1,regex,1,3.4339872044851463,0.6931471805599453,0,1,1,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 1-4
74652850,2022-12-02T08:33:15Z,0,29,0,0,15272137.0,connection issue while running docker images of mongo db and mongo-express,,mongodb;docker;dockerfile;mongo-express,2022-12-02 08:33:15+00:00,2022-12,2022-12-02,connection issue while running docker images of mongo db and mongo-express,"['mongodb', 'docker', 'dockerfile', 'mongo-express']",['docker'],1,docker,1,docker,1,3.4011973816621555,0.0,0,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 1-4
74652852,2022-12-02T08:33:22Z,0,47,2,1,6230282.0,Are these safe to do after the synchronization objects are destroyed?,,c;multithreading;pthreads;mutex;condition-variable,2022-12-02 08:33:22+00:00,2022-12,2022-12-02,Are these safe to do after the synchronization objects are destroyed?,"['c', 'multithreading', 'pthreads', 'mutex', 'condition-variable']",['multithreading'],1,multithreading,1,multithreading,1,3.871201010907891,1.0986122886681098,0,1,0,1.227659518737151,High Exposure,3,10147,0.29752636247166653,1.227659518737151,Dec 1-4
74652883,2022-12-02T08:36:47Z,0,147,3,0,20610995.0,How to do a Lookup of Data from a CSV file in Python?,,python;csv;lookup,2022-12-02 08:36:47+00:00,2022-12,2022-12-02,How to do a Lookup of Data from a CSV file in Python?,"['python', 'csv', 'lookup']",['csv'],1,csv,1,csv,1,4.997212273764115,1.3862943611198906,0,1,1,1.4228963119133813,High Exposure,2,11156,0.8757619218357834,1.4228963119133813,Dec 1-4
74652976,2022-12-02T08:44:06Z,1,33,0,0,10268715.0,how to show same page for any url without redirect,,regex;apache;.htaccess,2022-12-02 08:44:06+00:00,2022-12,2022-12-02,how to show same page for any url without redirect,"['regex', 'apache', '.htaccess']",['regex'],1,regex,1,regex,1,3.5263605246161616,0.0,0,1,1,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 1-4
74652999,2022-12-02T08:46:37Z,0,96,0,0,18817740.0,matplotlib moasic subplots share y axis,,python;matplotlib,2022-12-02 08:46:37+00:00,2022-12,2022-12-02,matplotlib moasic subplots share y axis,"['python', 'matplotlib']",['matplotlib'],1,matplotlib,1,matplotlib,1,4.574710978503383,0.0,0,1,0,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 1-4
74653009,2022-12-02T08:47:16Z,0,74,1,1,6723250.0,Reverse substring matching on an array of objects in jq,,arrays;json;regex;string;jq,2022-12-02 08:47:16+00:00,2022-12,2022-12-02,Reverse substring matching on an array of objects in jq,"['arrays', 'json', 'regex', 'string', 'jq']",['regex'],1,regex,1,regex,1,4.31748811353631,0.6931471805599453,0,1,1,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 1-4
74653088,2022-12-02T08:53:56Z,0,38,0,0,20456501.0,Vba Code Structural error (Set Range Value),,excel;vba;range,2022-12-02 08:53:56+00:00,2022-12,2022-12-02,Vba Code Structural error (Set Range Value),"['excel', 'vba', 'range']",['vba'],1,vba,1,vba,1,3.6635616461296463,0.0,0,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 1-4
74653101,2022-12-02T08:54:45Z,1,103,2,1,18737111.0,How to lookup multiple values based on multiple criteria in one cell?,,excel;excel-formula,2022-12-02 08:54:45+00:00,2022-12,2022-12-02,How to lookup multiple values based on multiple criteria in one cell?,"['excel', 'excel-formula']",['excel-formula'],1,excel-formula,1,excel-formula,1,4.6443908991413725,1.0986122886681098,0,1,1,0.3743766322792389,High Exposure,6,4722,0.6264294790343075,0.3743766322792389,Dec 1-4
74653163,2022-12-02T09:00:09Z,1,42,2,1,10514935.0,Mask an 2Darray row wise by another array,,python;numpy,2022-12-02 09:00:09+00:00,2022-12,2022-12-02,Mask an 2Darray row wise by another array,"['python', 'numpy']",['numpy'],1,numpy,1,numpy,1,3.7612001156935624,1.0986122886681098,0,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 1-4
74653192,2022-12-02T09:02:36Z,0,39,0,0,11492317.0,Development of Python packages compatible with a wide range of Numpy versions,,python;numpy;setuptools;setup.py;python-c-api,2022-12-02 09:02:36+00:00,2022-12,2022-12-02,Development of Python packages compatible with a wide range of Numpy versions,"['python', 'numpy', 'setuptools', 'setup.py', 'python-c-api']",['numpy'],1,numpy,1,numpy,1,3.6888794541139363,0.0,0,1,1,0.17674439068280354,Mid Exposure,7,22279,0.7247632299474842,0.17674439068280354,Dec 1-4
74653217,2022-12-02T09:04:42Z,2,79,1,1,19719202.0,InkEdit control adds line breaks to cells,,excel;vba,2022-12-02 09:04:42+00:00,2022-12,2022-12-02,InkEdit control adds line breaks to cells,"['excel', 'vba']",['vba'],1,vba,1,vba,1,4.382026634673881,0.6931471805599453,0,1,0,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 1-4
74653376,2022-12-02T09:19:19Z,0,31,1,1,16415448.0,How does the second argument use a variable when using bpf_probe_read_kernel_str() in ebpf?,,linux;ebpf,2022-12-02 09:19:19+00:00,2022-12,2022-12-02,How does the second argument use a variable when using bpf_probe_read_kernel_str() in ebpf?,"['linux', 'ebpf']",['linux'],1,linux,1,linux,1,3.4657359027997265,0.6931471805599453,0,1,1,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74653383,2022-12-02T09:19:42Z,-1,36,1,0,18129639.0,Introducing FOREIGN KEY constraint FK_Sessions_Halls_HallId on table Sessions may cause cycles or multiple cascade paths,,sql;sql-server;entity-framework;schema,2022-12-02 09:19:42+00:00,2022-12,2022-12-02,Introducing FOREIGN KEY constraint FK_Sessions_Halls_HallId on table Sessions may cause cycles or multiple cascade paths,"['sql', 'sql-server', 'entity-framework', 'schema']",['entity-framework'],1,entity-framework,1,entity-framework,1,3.6109179126442243,0.6931471805599453,0,1,0,-0.854882259437004,Low Exposure,16,5463,0.4325462200256269,-0.854882259437004,Dec 1-4
74653387,2022-12-02T09:20:11Z,0,346,1,0,2895599.0,How to perform docker image release with maven,,git;docker;maven;pipeline;release,2022-12-02 09:20:11+00:00,2022-12,2022-12-02,How to perform docker image release with maven,"['git', 'docker', 'maven', 'pipeline', 'release']",['docker'],1,docker,1,docker,1,5.849324779946859,0.6931471805599453,0,1,1,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 1-4
74653394,2022-12-02T09:20:37Z,4,45,0,0,12986929.0,Is mingw-w64 not compatible with semaphore?,,c++;linux;windows;mingw;mingw-w64,2022-12-02 09:20:37+00:00,2022-12,2022-12-02,Is mingw-w64 not compatible with semaphore?,"['c++', 'linux', 'windows', 'mingw', 'mingw-w64']",['linux'],1,linux,1,linux,1,3.828641396489095,0.0,0,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74653477,2022-12-02T09:27:50Z,0,119,1,1,18689938.0,Aws elastic beanstalk try add execution permission prebuild hooks error,,bash;git;amazon-web-services;amazon-elastic-beanstalk;hook,2022-12-02 09:27:50+00:00,2022-12,2022-12-02,Aws elastic beanstalk try add execution permission prebuild hooks error,"['bash', 'git', 'amazon-web-services', 'amazon-elastic-beanstalk', 'hook']",['bash'],1,bash,1,bash,1,4.787491742782046,0.6931471805599453,0,1,1,1.0854312020281593,High Exposure,4,13603,0.4336543409542013,1.0854312020281593,Dec 1-4
74653480,2022-12-02T09:28:10Z,0,99,1,1,677987.0,Why would one use runBlocking(IO) instead of just runBlocking in a Spring Boot app,,spring;kotlin;kotlin-coroutines,2022-12-02 09:28:10+00:00,2022-12,2022-12-02,Why would one use runBlocking(IO) instead of just runBlocking in a Spring Boot app,"['spring', 'kotlin', 'kotlin-coroutines']",['spring'],1,spring,1,spring,1,4.605170185988092,0.6931471805599453,0,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74653509,2022-12-02T09:29:26Z,1,49,1,1,13860217.0,How to shift quartile lines in seaborn grouped violin plots?,,python;matplotlib;plot;seaborn;violin-plot,2022-12-02 09:29:26+00:00,2022-12,2022-12-02,How to shift quartile lines in seaborn grouped violin plots?,"['python', 'matplotlib', 'plot', 'seaborn', 'violin-plot']",['matplotlib'],1,matplotlib,1,matplotlib,1,3.912023005428146,0.6931471805599453,0,1,1,-1.200501942192366,Low Exposure,18,13504,0.5553169431279621,-1.200501942192366,Dec 1-4
74653532,2022-12-02T09:31:51Z,0,79,1,1,4641966.0,Azure Pipeline Creating blank folder for drop Artifact with PowerShell,,powershell;azure-pipelines,2022-12-02 09:31:51+00:00,2022-12,2022-12-02,Azure Pipeline Creating blank folder for drop Artifact with PowerShell,"['powershell', 'azure-pipelines']",['powershell'],1,powershell,1,powershell,1,4.382026634673881,0.6931471805599453,0,1,0,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 1-4
74653551,2022-12-02T09:32:47Z,1,49,1,1,20434497.0,Delete character after : but not delete the rest,,excel;excel-formula;excel-2010,2022-12-02 09:32:47+00:00,2022-12,2022-12-02,Delete character after : but not delete the rest,"['excel', 'excel-formula', 'excel-2010']",['excel-formula'],1,excel-formula,1,excel-formula,1,3.912023005428146,0.6931471805599453,0,1,0,0.3743766322792389,High Exposure,6,4722,0.6264294790343075,0.3743766322792389,Dec 1-4
74653552,2022-12-02T09:32:52Z,0,63,1,0,8784383.0,escaped characters in comand,,linux;azure;azure-cli,2022-12-02 09:32:52+00:00,2022-12,2022-12-02,escaped characters in comand,"['linux', 'azure', 'azure-cli']",['linux'],1,linux,1,linux,1,4.1588830833596715,0.6931471805599453,0,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74653610,2022-12-02T09:37:33Z,0,33,0,0,19563955.0,skipping incompatible libSDL2.so when searching for -lSDL2,,linux;makefile;build;sdl;lib,2022-12-02 09:37:33+00:00,2022-12,2022-12-02,skipping incompatible libSDL2.so when searching for -lSDL2,"['linux', 'makefile', 'build', 'sdl', 'lib']",['linux'],1,linux,1,linux,1,3.5263605246161616,0.0,0,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74653632,2022-12-02T09:39:10Z,0,36,0,0,19957744.0,Is it possible to set non-cluster-exclusive environmental variables for a scheduled job in Databricks?,,apache-spark;pyspark;configuration;databricks,2022-12-02 09:39:10+00:00,2022-12,2022-12-02,Is it possible to set non-cluster-exclusive environmental variables for a scheduled job in Databricks?,"['apache-spark', 'pyspark', 'configuration', 'databricks']",['apache-spark'],1,apache-spark,1,apache-spark,1,3.6109179126442243,0.0,0,1,0,-0.2372010307165302,Mid Exposure,12,13440,0.5390625,-0.2372010307165302,Dec 1-4
74653689,2022-12-02T09:43:38Z,0,78,2,1,14416170.0,how can I fix handeling nested entities in controller? (HttpMessageNotWritableException; JsonMappingException),,json;spring;spring-boot;nested;jackson,2022-12-02 09:43:38+00:00,2022-12,2022-12-02,how can I fix handeling nested entities in controller? (HttpMessageNotWritableException; JsonMappingException),"['json', 'spring', 'spring-boot', 'nested', 'jackson']",['spring'],1,spring,1,spring,1,4.3694478524670215,1.0986122886681098,0,1,1,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74653690,2022-12-02T09:43:41Z,0,93,2,1,12421378.0,Is there a way to duplicate every value in an excel array?,,arrays;excel;excel-formula,2022-12-02 09:43:41+00:00,2022-12,2022-12-02,Is there a way to duplicate every value in an excel array?,"['arrays', 'excel', 'excel-formula']",['excel-formula'],1,excel-formula,1,excel-formula,1,4.543294782270004,1.0986122886681098,0,1,1,0.3743766322792389,High Exposure,6,4722,0.6264294790343075,0.3743766322792389,Dec 1-4
74653721,2022-12-02T09:46:17Z,1,59,1,0,20519796.0,Whats the difference between ResponseEntity<MyClass> and ResponseEntity?,,java;spring;spring-boot,2022-12-02 09:46:17+00:00,2022-12,2022-12-02,Whats the difference between ResponseEntity<MyClass> and ResponseEntity?,"['java', 'spring', 'spring-boot']",['spring'],1,spring,1,spring,1,4.0943445622221,0.6931471805599453,0,1,0,-0.0892393838950906,Mid Exposure,9,22554,0.3837013390086016,-0.0892393838950906,Dec 1-4
74653773,2022-12-02T09:50:05Z,0,77,1,1,13342468.0,Bash script ignores positional arguments after first time used,,bash;shell;getopts,2022-12-02 09:50:05+00:00,2022-12,2022-12-02,Bash script ignores positional arguments after first time used,"['bash', 'shell', 'getopts']",['bash'],1,bash,1,bash,1,4.356708826689592,0.6931471805599453,0,1,0,1.0854312020281593,High Exposure,4,13603,0.4336543409542013,1.0854312020281593,Dec 1-4
74653808,2022-12-02T09:52:02Z,1,37,1,1,2725773.0,Regex for matching a phrase followed by certain numbers followed by certain string,,r;regex,2022-12-02 09:52:02+00:00,2022-12,2022-12-02,Regex for matching a phrase followed by certain numbers followed by certain string,"['r', 'regex']",['regex'],1,regex,1,regex,1,3.6375861597263857,0.6931471805599453,0,1,1,-0.23196218290254664,Mid Exposure,11,19178,0.7907498174992178,-0.23196218290254664,Dec 1-4
74653819,2022-12-02T09:52:51Z,0,29,0,0,20664795.0,How do I make a docker container apear as a normal computer on the network and is this what a ipvlan network mode is?,,docker;networking;docker-networking,2022-12-02 09:52:51+00:00,2022-12,2022-12-02,How do I make a docker container apear as a normal computer on the network and is this what a ipvlan network mode is?,"['docker', 'networking', 'docker-networking']",['docker'],1,docker,1,docker,1,3.4011973816621555,0.0,0,1,1,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 1-4
74653835,2022-12-02T09:54:36Z,0,25,0,0,20664998.0,How to corelate a drive with a disk using powershell?,,powershell;disk;drive;hard-drive,2022-12-02 09:54:36+00:00,2022-12,2022-12-02,How to corelate a drive with a disk using powershell?,"['powershell', 'disk', 'drive', 'hard-drive']",['powershell'],1,powershell,1,powershell,1,3.258096538021482,0.0,0,1,1,-0.18736361202769578,Mid Exposure,10,19558,0.3899682994171183,-0.18736361202769578,Dec 1-4
74653891,2022-12-02T09:59:29Z,0,100,0,0,9836706.0,github action buildah fails to pull docker image,,docker;github-actions;podman;buildah,2022-12-02 09:59:29+00:00,2022-12,2022-12-02,github action buildah fails to pull docker image,"['docker', 'github-actions', 'podman', 'buildah']",['docker'],1,docker,1,docker,1,4.61512051684126,0.0,0,1,0,-0.9871119057487143,Low Exposure,17,30781,0.29836587505279233,-0.9871119057487143,Dec 1-4
74653964,2022-12-02T10:04:49Z,0,159,1,1,17539918.0,Is it possible to get https prestashop docker-compose without using nginx or other simiraly dockers?,,linux;nginx;docker-compose;https;prestashop,2022-12-02 10:04:49+00:00,2022-12,2022-12-02,Is it possible to get https prestashop docker-compose without using nginx or other simiraly dockers?,"['linux', 'nginx', 'docker-compose', 'https', 'prestashop']",['linux'],1,linux,1,linux,1,5.075173815233827,0.6931471805599453,0,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
74653988,2022-12-02T10:07:01Z,0,38,0,0,19751811.0,Read Value from Table (with Condition) and Enter Data into Word,,vba;ms-access;ms-word,2022-12-02 10:07:01+00:00,2022-12,2022-12-02,Read Value from Table (with Condition) and Enter Data into Word,"['vba', 'ms-access', 'ms-word']",['vba'],1,vba,1,vba,1,3.6635616461296463,0.0,0,1,1,0.013281227366463009,Mid Exposure,8,23845,0.4707066470958272,0.013281227366463009,Dec 1-4
74654083,2022-12-02T10:14:47Z,-1,58,1,0,14559935.0,Validate user input date as parameter - bash script,,bash;date;validation;paramterized,2022-12-02 10:14:47+00:00,2022-12,2022-12-02,Validate user input date as parameter - bash script,"['bash', 'date', 'validation', 'paramterized']",['bash'],1,bash,1,bash,1,4.07753744390572,0.6931471805599453,0,1,0,1.0854312020281593,High Exposure,4,13603,0.4336543409542013,1.0854312020281593,Dec 1-4
74654094,2022-12-02T10:15:09Z,0,155,0,0,18384579.0,rafthttp: dial tcp timeout on etcd 3-node cluster creation,,linux;cluster-computing;syslog;etcd,2022-12-02 10:15:09+00:00,2022-12,2022-12-02,rafthttp: dial tcp timeout on etcd 3-node cluster creation,"['linux', 'cluster-computing', 'syslog', 'etcd']",['linux'],1,linux,1,linux,1,5.049856007249537,0.0,0,1,0,2.6461737892672623,High Exposure,1,18672,0.36734147386461014,2.6461737892672623,Dec 1-4
