primary_tag,month_id,questions,ai_title_hits,high_tag,exposure_index,chatgpt_hits,copilot_hits,claude_hits,gemini_hits,deepseek_hits,openai_hits,anthropic_hits,bard_hits,llm_hits,gpt_family_hits,internal_ai_title_rate
docker,2024-07,395,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2024-08,376,1,0.0,-2.067518990036933,0,0,0,1,0,0,0,0,0,0,0.0026595744680851063
docker,2024-09,306,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2024-10,261,1,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,1,0,0.0038314176245210726
docker,2024-11,264,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2024-12,215,1,0.0,-2.067518990036933,0,0,0,0,0,1,0,0,0,0,0.004651162790697674
docker,2025-01,310,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-02,267,1,0.0,-2.067518990036933,0,0,0,0,0,1,0,0,0,0,0.003745318352059925
docker,2025-03,237,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-04,164,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-05,126,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-06,93,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-07,65,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-08,43,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-09,56,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-10,44,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-11,42,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
docker,2025-12,42,0,0.0,-2.067518990036933,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-01,2100,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-02,1970,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-03,1953,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-04,1943,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-05,1956,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-06,1940,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-07,1889,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-08,1584,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-09,1481,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-10,1407,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-11,1361,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2020-12,1367,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-01,1586,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-02,1545,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-03,1710,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-04,1382,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-05,1409,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-06,1426,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-07,1410,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-08,1422,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-09,1268,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-10,1175,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-11,1304,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2021-12,1086,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-01,1319,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-02,1321,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-03,1380,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-04,1204,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-05,1321,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-06,1349,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-07,1371,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-08,1413,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-09,1199,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-10,1282,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-11,1344,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2022-12,1068,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-01,1321,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-02,1116,2,1.0,0.5121987286806099,1,0,0,0,0,1,0,0,0,1,0.0017921146953405018
excel,2023-03,1136,1,1.0,0.5121987286806099,0,0,0,0,0,1,0,0,0,0,0.0008802816901408451
excel,2023-04,787,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-05,859,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-06,920,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-07,837,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-08,875,1,1.0,0.5121987286806099,0,0,0,0,0,1,0,0,0,0,0.001142857142857143
excel,2023-09,785,1,1.0,0.5121987286806099,0,0,0,0,0,1,0,0,0,0,0.0012738853503184713
excel,2023-10,856,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2023-11,868,1,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,1,0.001152073732718894
excel,2023-12,621,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-01,742,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-02,745,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-03,699,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-04,609,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-05,648,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-06,469,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-07,524,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-08,425,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-09,445,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-10,400,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-11,317,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2024-12,303,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-01,341,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-02,274,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-03,254,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-04,214,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-05,166,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-06,140,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-07,113,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-08,84,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-09,89,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-10,91,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-11,52,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
excel,2025-12,47,0,1.0,0.5121987286806099,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-01,920,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-02,803,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-03,1029,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-04,1324,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-05,1420,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-06,1351,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-07,1217,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-08,1193,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-09,1009,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-10,924,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-11,891,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2020-12,802,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-01,1010,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-02,894,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-03,1097,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-04,1019,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-05,1012,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-06,975,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-07,928,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-08,820,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-09,821,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-10,781,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-11,758,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2021-12,688,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-01,764,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-02,739,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-03,778,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-04,719,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-05,767,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-06,804,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-07,786,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-08,761,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-09,706,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-10,732,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-11,717,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2022-12,703,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-01,720,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-02,638,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-03,616,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-04,458,1,0.0,-0.8269317640104322,0,0,0,0,0,1,0,0,0,0,0.002183406113537118
firebase,2023-05,474,3,0.0,-0.8269317640104322,2,0,0,0,0,2,0,0,0,0,0.006329113924050633
firebase,2023-06,426,1,0.0,-0.8269317640104322,0,0,0,0,0,1,0,0,0,0,0.002347417840375587
firebase,2023-07,420,3,0.0,-0.8269317640104322,2,0,0,0,0,1,0,0,0,0,0.007142857142857143
firebase,2023-08,347,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-09,315,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-10,299,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-11,301,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2023-12,223,1,0.0,-0.8269317640104322,0,0,0,0,0,1,0,0,0,0,0.004484304932735426
firebase,2024-01,298,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-02,283,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-03,242,1,0.0,-0.8269317640104322,0,0,0,0,0,1,0,0,0,0,0.004132231404958678
firebase,2024-04,234,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-05,224,1,0.0,-0.8269317640104322,0,0,0,1,0,0,0,0,0,0,0.004464285714285714
firebase,2024-06,187,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-07,189,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-08,158,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-09,121,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-10,134,1,0.0,-0.8269317640104322,0,0,0,1,0,0,0,0,0,0,0.007462686567164179
firebase,2024-11,131,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2024-12,98,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-01,118,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-02,109,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-03,119,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-04,67,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-05,80,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-06,43,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-07,34,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-08,26,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-09,37,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-10,19,2,0.0,-0.8269317640104322,0,0,0,2,0,0,0,0,0,0,0.10526315789473684
firebase,2025-11,17,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
firebase,2025-12,13,0,0.0,-0.8269317640104322,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-01,15131,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-02,14907,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-03,16592,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-04,19725,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-05,20191,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-06,18688,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-07,18749,1,1.0,0.484762784788476,0,1,0,0,0,0,0,0,0,0,5.3336177929489575e-05
javascript,2020-08,16933,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-09,15881,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-10,15524,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-11,14625,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2020-12,15180,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-01,15970,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-02,14548,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-03,15844,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-04,14995,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-05,14905,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-06,14195,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-07,13958,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,7.164350193437455e-05
javascript,2021-08,13795,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-09,13558,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2021-10,13067,1,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,1,7.65286599831637e-05
javascript,2021-11,12698,1,1.0,0.484762784788476,0,1,0,0,0,0,0,0,0,0,7.875255945818238e-05
javascript,2021-12,12355,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2022-01,13180,1,1.0,0.484762784788476,0,1,0,0,0,0,0,0,0,0,7.587253414264036e-05
javascript,2022-02,12107,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,8.259684480052862e-05
javascript,2022-03,12846,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,7.784524365561264e-05
javascript,2022-04,12711,2,1.0,0.484762784788476,0,1,0,0,0,1,0,0,0,0,0.0001573440327275588
javascript,2022-05,12606,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,7.932730445819452e-05
javascript,2022-06,11957,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2022-07,12020,2,1.0,0.484762784788476,0,0,0,0,0,2,0,0,0,1,0.00016638935108153079
javascript,2022-08,12383,2,1.0,0.484762784788476,0,0,0,0,0,2,0,0,0,0,0.00016151174997981103
javascript,2022-09,11189,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2022-10,10911,2,1.0,0.484762784788476,0,0,0,0,0,2,0,0,0,0,0.00018330125561360095
javascript,2022-11,11055,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2022-12,9697,10,1.0,0.484762784788476,0,0,0,0,0,10,0,0,0,0,0.0010312467773538208
javascript,2023-01,9475,4,1.0,0.484762784788476,2,0,0,0,0,2,0,0,0,0,0.00042216358839050134
javascript,2023-02,7987,6,1.0,0.484762784788476,2,0,0,0,0,4,0,0,0,2,0.0007512207336922499
javascript,2023-03,7969,10,1.0,0.484762784788476,3,0,0,0,0,6,0,0,0,1,0.0012548625925461162
javascript,2023-04,6177,10,1.0,0.484762784788476,2,0,0,0,0,8,0,0,0,1,0.0016189088554314393
javascript,2023-05,5775,9,1.0,0.484762784788476,2,0,0,0,0,5,0,0,0,2,0.0015584415584415584
javascript,2023-06,5544,12,1.0,0.484762784788476,2,1,0,0,0,9,0,0,0,1,0.0021645021645021645
javascript,2023-07,5573,8,1.0,0.484762784788476,2,0,1,0,0,5,0,0,0,1,0.0014354925533823794
javascript,2023-08,4947,8,1.0,0.484762784788476,1,0,0,0,0,7,0,0,0,0,0.0016171417020416413
javascript,2023-09,4237,6,1.0,0.484762784788476,3,0,0,0,0,3,0,0,0,0,0.0014160962945480293
javascript,2023-10,3930,6,1.0,0.484762784788476,1,0,0,0,0,5,0,0,0,0,0.0015267175572519084
javascript,2023-11,3805,3,1.0,0.484762784788476,1,0,0,0,0,2,0,0,0,0,0.0007884362680683311
javascript,2023-12,3491,1,1.0,0.484762784788476,1,0,0,0,0,0,0,0,0,0,0.0002864508736751647
javascript,2024-01,3786,3,1.0,0.484762784788476,0,0,0,1,0,1,0,0,1,0,0.000792393026941363
javascript,2024-02,3420,5,1.0,0.484762784788476,1,1,0,0,0,3,0,0,0,0,0.0014619883040935672
javascript,2024-03,3460,2,1.0,0.484762784788476,0,0,0,0,0,2,0,0,0,0,0.0005780346820809249
javascript,2024-04,3086,11,1.0,0.484762784788476,0,1,0,3,0,7,0,0,0,1,0.0035644847699287103
javascript,2024-05,2930,4,1.0,0.484762784788476,1,0,1,0,0,2,1,0,0,0,0.0013651877133105802
javascript,2024-06,2157,5,1.0,0.484762784788476,0,0,0,2,0,3,0,0,0,0,0.0023180343069077423
javascript,2024-07,2078,1,1.0,0.484762784788476,0,0,0,1,0,0,0,0,0,0,0.00048123195380173246
javascript,2024-08,1859,5,1.0,0.484762784788476,0,0,1,2,0,2,0,0,0,0,0.0026896180742334587
javascript,2024-09,1610,1,1.0,0.484762784788476,1,0,0,0,0,0,0,0,0,0,0.0006211180124223603
javascript,2024-10,1394,3,1.0,0.484762784788476,1,1,0,1,0,0,0,0,1,0,0.002152080344332855
javascript,2024-11,1231,2,1.0,0.484762784788476,1,0,0,0,0,1,0,0,0,0,0.0016246953696181965
javascript,2024-12,1072,3,1.0,0.484762784788476,1,0,0,1,0,1,0,0,0,0,0.002798507462686567
javascript,2025-01,1300,4,1.0,0.484762784788476,1,1,0,0,0,2,0,0,0,0,0.003076923076923077
javascript,2025-02,1052,2,1.0,0.484762784788476,0,0,0,2,0,0,0,0,0,0,0.0019011406844106464
javascript,2025-03,1039,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,0.0009624639076034649
javascript,2025-04,717,2,1.0,0.484762784788476,0,0,0,0,0,1,0,0,1,0,0.002789400278940028
javascript,2025-05,584,2,1.0,0.484762784788476,0,0,0,0,0,2,0,0,0,0,0.003424657534246575
javascript,2025-06,439,2,1.0,0.484762784788476,0,1,0,1,0,0,0,0,0,0,0.004555808656036446
javascript,2025-07,391,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2025-08,267,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2025-09,274,0,1.0,0.484762784788476,0,0,0,0,0,0,0,0,0,0,0.0
javascript,2025-10,258,1,1.0,0.484762784788476,1,0,0,0,0,0,0,0,0,0,0.003875968992248062
javascript,2025-11,205,1,1.0,0.484762784788476,0,0,0,0,0,1,0,0,0,0,0.004878048780487805
javascript,2025-12,168,2,1.0,0.484762784788476,0,0,0,1,0,0,0,0,1,0,0.011904761904761904
kubernetes,2020-01,737,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-02,731,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-03,727,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-04,842,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-05,814,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-06,780,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-07,856,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-08,752,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-09,686,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-10,789,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-11,626,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2020-12,627,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-01,711,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-02,721,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-03,735,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-04,675,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-05,660,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-06,644,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-07,718,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-08,655,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-09,666,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-10,706,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-11,600,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2021-12,636,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-01,674,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-02,624,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-03,660,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-04,498,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-05,585,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-06,577,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-07,611,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-08,665,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
kubernetes,2022-09,558,0,0.0,-1.5867667726106391,0,0,0,0,0,0,0,0,0,0,0.0
