primary_tag,month_id,is_expert,n_user_tag_pairs,mean_log_answers,share_active,mean_answers,exposure_index,high_tag,post_chatgpt,exposure_post,expert_post,exposure_expert,exposure_post_expert
bash,2022-09,0,361,0.1154558767469978,0.11911357340720222,0.22437673130193905,0.4267372425853595,1,0,0.0,0,0.0,0.0
bash,2022-09,1,152,0.7860609690073211,0.46710526315789475,2.7960526315789473,0.4267372425853595,1,0,0.0,0,0.4267372425853595,0.0
bash,2022-10,0,361,0.08766483908824081,0.10526315789473684,0.14681440443213298,0.4267372425853595,1,0,0.0,0,0.0,0.0
bash,2022-10,1,152,0.8246286832876939,0.5263157894736842,2.861842105263158,0.4267372425853595,1,0,0.0,0,0.4267372425853595,0.0
bash,2022-11,0,361,0.10969565086976833,0.11080332409972299,0.22437673130193905,0.4267372425853595,1,0,0.0,0,0.0,0.0
bash,2022-11,1,152,0.7842269554826614,0.5131578947368421,2.7171052631578947,0.4267372425853595,1,0,0.0,0,0.4267372425853595,0.0
bash,2022-12,0,361,0.08897600104451593,0.11357340720221606,0.14681440443213298,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2022-12,1,152,0.7552558971884009,0.4934210526315789,2.651315789473684,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-01,0,361,0.05774975050226363,0.07479224376731301,0.09141274238227147,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-01,1,152,0.7727626264114814,0.47368421052631576,2.8157894736842106,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-02,0,361,0.08716900606933672,0.10803324099722991,0.1523545706371191,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-02,1,152,0.742483653499356,0.5,2.3947368421052633,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-03,0,361,0.0660481778528287,0.07479224376731301,0.12188365650969529,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-03,1,152,0.7051381470203801,0.47368421052631576,2.335526315789474,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-04,0,361,0.05666098987038107,0.06925207756232687,0.09141274238227147,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-04,1,152,0.5528221319676933,0.3815789473684211,1.763157894736842,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-05,0,361,0.053291473736518206,0.0664819944598338,0.08587257617728532,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-05,1,152,0.6162685820223003,0.4407894736842105,1.8421052631578947,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-06,0,361,0.03409072081241999,0.04155124653739612,0.05817174515235457,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-06,1,152,0.487186416128421,0.3684210526315789,1.2894736842105263,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-07,0,361,0.05006944933262435,0.055401662049861494,0.09695290858725762,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-07,1,152,0.4827709213287812,0.3618421052631579,1.3092105263157894,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-08,0,361,0.04652115613189842,0.05263157894736842,0.09141274238227147,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-08,1,152,0.5176023794320338,0.3355263157894737,1.644736842105263,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-09,0,361,0.05049645952605166,0.055401662049861494,0.10249307479224377,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-09,1,152,0.4957582964999787,0.3618421052631579,1.4605263157894737,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-10,0,361,0.026410419642780715,0.0332409972299169,0.04155124653739612,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-10,1,152,0.47412975661057316,0.3618421052631579,1.3157894736842106,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-11,0,361,0.03086869640852614,0.0332409972299169,0.05817174515235457,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-11,1,152,0.3753310645310608,0.27631578947368424,1.0460526315789473,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2023-12,0,361,0.05383156424717613,0.06371191135734072,0.09695290858725762,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2023-12,1,152,0.3132326872491527,0.2631578947368421,0.8486842105263158,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-01,0,361,0.022244000261128983,0.027700831024930747,0.036011080332409975,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-01,1,152,0.3624301865655744,0.3092105263157895,0.9013157894736842,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-02,0,361,0.021120828216508028,0.030470914127423823,0.030470914127423823,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-02,1,152,0.4167343125255406,0.34210526315789475,1.1973684210526316,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-03,0,361,0.024164075553538805,0.030470914127423823,0.038781163434903045,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-03,1,152,0.39446134216952977,0.29605263157894735,1.0986842105263157,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-04,0,361,0.019527021720930293,0.024930747922437674,0.030470914127423823,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-04,1,152,0.2944302193008955,0.2631578947368421,0.6578947368421053,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-05,0,361,0.015360602339278566,0.0221606648199446,0.0221606648199446,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-05,1,152,0.3706501676940335,0.2894736842105263,0.9605263157894737,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-06,0,361,0.012643623799079878,0.01662049861495845,0.019390581717451522,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-06,1,152,0.29151589799473754,0.2565789473684211,0.7171052631578947,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-07,0,361,0.011520451754458923,0.01662049861495845,0.01662049861495845,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-07,1,152,0.26698741927880193,0.21710526315789475,0.625,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-08,0,361,0.013440527046868746,0.019390581717451522,0.019390581717451522,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-08,1,152,0.24324667864716884,0.2236842105263158,0.5131578947368421,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-09,0,361,0.01648377438389952,0.0221606648199446,0.024930747922437674,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-09,1,152,0.3116289843641728,0.2631578947368421,0.743421052631579,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-10,0,361,0.007680301169639283,0.0110803324099723,0.0110803324099723,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-10,1,152,0.25023663418698616,0.21710526315789475,0.5723684210526315,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-11,0,361,0.011341674687595846,0.0110803324099723,0.0221606648199446,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-11,1,152,0.2594911410999311,0.23684210526315788,0.5592105263157895,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2024-12,0,361,0.013440527046868746,0.019390581717451522,0.019390581717451522,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2024-12,1,152,0.21828607751416387,0.21052631578947367,0.45394736842105265,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-01,0,361,0.013440527046868746,0.019390581717451522,0.019390581717451522,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-01,1,152,0.18535067656846071,0.17763157894736842,0.35526315789473684,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-02,0,361,0.014384922024626622,0.013850415512465374,0.027700831024930747,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-02,1,152,0.2604528681405764,0.23684210526315788,0.5526315789473685,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-03,0,361,0.022244000261128983,0.030470914127423823,0.0332409972299169,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-03,1,152,0.1879889052379264,0.17763157894736842,0.3881578947368421,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-04,0,361,0.006883397921850417,0.008310249307479225,0.0110803324099723,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-04,1,152,0.1735627853235393,0.16447368421052633,0.35526315789473684,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-05,0,361,0.011520451754458923,0.01662049861495845,0.01662049861495845,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-05,1,152,0.1789464058729732,0.16447368421052633,0.4144736842105263,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-06,0,361,0.0019200752924098208,0.002770083102493075,0.002770083102493075,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-06,1,152,0.1549717771869696,0.1513157894736842,0.3355263157894737,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-07,0,361,0.009600376462049105,0.0110803324099723,0.01662049861495845,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-07,1,152,0.13225261019485665,0.13815789473684212,0.23684210526315788,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-08,0,361,0.0,0.0,0.0,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-08,1,152,0.053604389012657544,0.05921052631578947,0.09210526315789473,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-09,0,361,0.0019200752924098208,0.002770083102493075,0.002770083102493075,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-09,1,152,0.133370367015879,0.13157894736842105,0.2565789473684211,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-10,0,361,0.003043247337030775,0.002770083102493075,0.00554016620498615,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-10,1,152,0.08819317435494559,0.1118421052631579,0.13815789473684212,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-11,0,361,0.0,0.0,0.0,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-11,1,152,0.09611404806761621,0.1118421052631579,0.16447368421052633,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
bash,2025-12,0,361,0.0038401505848196416,0.00554016620498615,0.00554016620498615,0.4267372425853595,1,1,0.4267372425853595,0,0.0,0.0
bash,2025-12,1,152,0.061949858259127986,0.08552631578947369,0.09210526315789473,0.4267372425853595,1,1,0.4267372425853595,1,0.4267372425853595,0.4267372425853595
docker,2020-01,0,685,0.11901885935550205,0.11094890510948906,0.2583941605839416,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-01,1,140,0.4415925536953859,0.2785714285714286,1.9,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-02,0,685,0.15142424429546802,0.14890510948905109,0.31532846715328466,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-02,1,140,0.48521438765566643,0.3142857142857143,2.1142857142857143,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-03,0,685,0.14354748057194655,0.14014598540145987,0.29781021897810217,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-03,1,140,0.4539544354086526,0.3,1.7714285714285714,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-04,0,685,0.1680963861509003,0.16204379562043797,0.35912408759124087,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-04,1,140,0.5208580459987774,0.36428571428571427,1.9,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-05,0,685,0.15631672827949386,0.14890510948905109,0.32554744525547447,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-05,1,140,0.5835008855052048,0.40714285714285714,2.3142857142857145,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-06,0,685,0.19339261852925502,0.18248175182481752,0.4218978102189781,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-06,1,140,0.5177061421235419,0.3357142857142857,2.142857142857143,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-07,0,685,0.1619075770208737,0.1678832116788321,0.32408759124087594,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-07,1,140,0.5093116239178599,0.36428571428571427,2.392857142857143,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-08,0,685,0.15089821303404638,0.1416058394160584,0.3182481751824818,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-08,1,140,0.571403686045888,0.35,2.6142857142857143,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-09,0,685,0.13552807905239103,0.1416058394160584,0.2686131386861314,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-09,1,140,0.5221922298279177,0.39285714285714285,1.7714285714285714,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-10,0,685,0.11813034176475773,0.12262773722627737,0.23503649635036497,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-10,1,140,0.4881257185154224,0.4,1.4928571428571429,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-11,0,685,0.1331620470537737,0.12992700729927006,0.2846715328467153,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-11,1,140,0.45636384132046964,0.36428571428571427,1.4357142857142857,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2020-12,0,685,0.14210685473745588,0.15036496350364964,0.2773722627737226,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2020-12,1,140,0.43172277875240894,0.3357142857142857,1.4071428571428573,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-01,0,685,0.12807281115239055,0.13284671532846715,0.24671532846715327,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-01,1,140,0.48860978270204924,0.36428571428571427,1.7285714285714286,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-02,0,685,0.14022170446554927,0.14890510948905109,0.2583941605839416,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-02,1,140,0.5318206507324555,0.4,1.65,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-03,0,685,0.12413108555902846,0.12992700729927006,0.23795620437956205,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-03,1,140,0.633770275019925,0.4,2.7,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-04,0,685,0.11942036439914908,0.12700729927007298,0.23065693430656933,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-04,1,140,0.5327354535898726,0.4,1.7142857142857142,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-05,0,685,0.1302500757935916,0.1386861313868613,0.24525547445255474,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-05,1,140,0.49245170474447264,0.37857142857142856,1.55,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-06,0,685,0.1073047954345231,0.11970802919708029,0.2,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-06,1,140,0.5500980540812157,0.4142857142857143,1.8714285714285714,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-07,0,685,0.13494751712423161,0.145985401459854,0.25255474452554744,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-07,1,140,0.48610139745463954,0.38571428571428573,1.4357142857142857,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-08,0,685,0.12329113790223493,0.13284671532846715,0.2364963503649635,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-08,1,140,0.5629178637336969,0.4142857142857143,1.9285714285714286,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-09,0,685,0.11646693405207399,0.12846715328467154,0.2145985401459854,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-09,1,140,0.5221992578811743,0.35714285714285715,2.0285714285714285,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-10,0,685,0.1106785560631806,0.12262773722627737,0.21313868613138687,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-10,1,140,0.514562627693334,0.37857142857142856,1.6928571428571428,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-11,0,685,0.09117991031459331,0.10218978102189781,0.16934306569343066,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-11,1,140,0.4633432189279563,0.34285714285714286,1.6785714285714286,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2021-12,0,685,0.09862187922947857,0.10948905109489052,0.18832116788321168,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2021-12,1,140,0.46325144300716276,0.35,1.5142857142857142,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-01,0,685,0.09970803909945478,0.10510948905109489,0.1854014598540146,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-01,1,140,0.4420263143254956,0.35,1.5142857142857142,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-02,0,685,0.10201612441027581,0.11678832116788321,0.181021897810219,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-02,1,140,0.4423696097952678,0.35,1.6071428571428572,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-03,0,685,0.09446526665306781,0.10218978102189781,0.181021897810219,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-03,1,140,0.46974990111645465,0.35,1.5928571428571427,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-04,0,685,0.10103433186522878,0.11240875912408758,0.18394160583941604,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-04,1,140,0.4407872635314184,0.30714285714285716,1.8928571428571428,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-05,0,685,0.07962910584946752,0.08175182481751825,0.15474452554744525,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-05,1,140,0.4539648433720744,0.30714285714285716,1.7642857142857142,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-06,0,685,0.07950314041629947,0.10218978102189781,0.13138686131386862,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-06,1,140,0.3599497708601448,0.2357142857142857,1.4928571428571429,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-07,0,685,0.08986072839587712,0.10072992700729927,0.181021897810219,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-07,1,140,0.4245308735228628,0.30714285714285716,1.5928571428571427,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-08,0,685,0.09356572484368998,0.10072992700729927,0.17518248175182483,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-08,1,140,0.4228454010133335,0.3142857142857143,1.4357142857142857,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-09,0,685,0.09681662662854135,0.10072992700729927,0.19562043795620437,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-09,1,140,0.4120866247744437,0.2714285714285714,1.5714285714285714,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-10,0,685,0.10577289856370338,0.11386861313868613,0.2029197080291971,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-10,1,140,0.4187316855218408,0.3,1.3785714285714286,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-11,0,685,0.06669241446598338,0.072992700729927,0.12846715328467154,-2.067518990036933,0,0,-0.0,0,-0.0,-0.0
docker,2022-11,1,140,0.40423457345701674,0.2857142857142857,1.3928571428571428,-2.067518990036933,0,0,-0.0,0,-2.067518990036933,-0.0
docker,2022-12,0,685,0.04715680841376938,0.052554744525547446,0.09343065693430656,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2022-12,1,140,0.32328368843343724,0.2571428571428571,1.05,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-01,0,685,0.03507403468856221,0.040875912408759124,0.059854014598540145,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-01,1,140,0.2995143889094779,0.2357142857142857,1.1357142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-02,0,685,0.04385532092757725,0.059854014598540145,0.06569343065693431,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-02,1,140,0.23587735694362522,0.19285714285714287,0.7214285714285714,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-03,0,685,0.02722691292551964,0.0364963503649635,0.042335766423357665,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-03,1,140,0.23473438694877052,0.21428571428571427,0.6642857142857143,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-04,0,685,0.03379597813768061,0.03941605839416058,0.059854014598540145,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-04,1,140,0.24027994932223545,0.2,0.6642857142857143,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-05,0,685,0.03479319980878491,0.040875912408759124,0.06423357664233577,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-05,1,140,0.22757377659907604,0.18571428571428572,0.6285714285714286,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-06,0,685,0.029174618560528217,0.035036496350364967,0.04817518248175182,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-06,1,140,0.21459465319041643,0.16428571428571428,0.6357142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-07,0,685,0.027245047991210962,0.027737226277372264,0.05401459854014599,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-07,1,140,0.24759407492343888,0.2,0.7857142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-08,0,685,0.032304516462451444,0.0364963503649635,0.06715328467153285,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-08,1,140,0.19685855975371158,0.17857142857142858,0.5285714285714286,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-09,0,685,0.028848861551310393,0.035036496350364967,0.04671532846715328,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-09,1,140,0.22875306896697287,0.17142857142857143,0.6857142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-10,0,685,0.023865474833557526,0.033576642335766425,0.035036496350364967,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-10,1,140,0.1645256464431045,0.12857142857142856,0.4857142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-11,0,685,0.02900267252307364,0.033576642335766425,0.049635036496350364,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-11,1,140,0.18544950489858378,0.1357142857142857,0.6,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2023-12,0,685,0.021155550760031068,0.026277372262773723,0.035036496350364967,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2023-12,1,140,0.1793655605361796,0.1357142857142857,0.55,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-01,0,685,0.019397926228168386,0.026277372262773723,0.029197080291970802,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-01,1,140,0.1566651760336943,0.12857142857142856,0.4142857142857143,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-02,0,685,0.022605553348367245,0.029197080291970802,0.035036496350364967,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-02,1,140,0.1624916727609364,0.14285714285714285,0.4857142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-03,0,685,0.02117368582572239,0.026277372262773723,0.033576642335766425,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-03,1,140,0.15472279235166828,0.12857142857142856,0.4142857142857143,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-04,0,685,0.01838603253392029,0.024817518248175182,0.027737226277372264,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-04,1,140,0.10930344633455434,0.1,0.2857142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-05,0,685,0.01838603253392029,0.024817518248175182,0.027737226277372264,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-05,1,140,0.13747664742543209,0.11428571428571428,0.40714285714285714,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-06,0,685,0.015350351451176004,0.017518248175182483,0.026277372262773723,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-06,1,140,0.11144705056634248,0.1,0.2714285714285714,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
docker,2024-07,0,685,0.020735576931634307,0.026277372262773723,0.033576642335766425,-2.067518990036933,0,1,-2.067518990036933,0,-0.0,-0.0
docker,2024-07,1,140,0.1182517532523784,0.08571428571428572,0.3357142857142857,-2.067518990036933,0,1,-2.067518990036933,1,-2.067518990036933,-2.067518990036933
