primary_tag,answerer_user_id,any_postshock_answer,postshock_answer_count,postshock_active_months,is_expert,exposure_index,high_tag,preshock_answers,postshock_silent,exposure_expert
apache-spark,1305344.0,1,9.0,4,1,0.6785814699695615,1,59,0,0.6785814699695615
apache-spark,1315833.0,1,23.0,10,0,0.6785814699695615,1,12,0,0.0
apache-spark,1340767.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,1374437.0,1,6.0,5,1,0.6785814699695615,1,29,0,0.6785814699695615
apache-spark,1374461.0,0,0.0,0,0,0.6785814699695615,1,11,1,0.0
apache-spark,1386551.0,1,2.0,2,1,0.6785814699695615,1,524,0,0.6785814699695615
apache-spark,1508764.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,1525718.0,0,0.0,0,0,0.6785814699695615,1,18,1,0.0
apache-spark,1527504.0,0,0.0,0,0,0.6785814699695615,1,17,1,0.0
apache-spark,1540264.0,1,3.0,2,0,0.6785814699695615,1,5,0,0.0
apache-spark,1646167.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,1680826.0,1,5.0,4,0,0.6785814699695615,1,7,0,0.0
apache-spark,1751961.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,1759063.0,1,1.0,1,0,0.6785814699695615,1,15,0,0.0
apache-spark,1819618.0,1,3.0,3,0,0.6785814699695615,1,15,0,0.0
apache-spark,1843011.0,1,1.0,1,0,0.6785814699695615,1,10,0,0.0
apache-spark,1859370.0,1,1.0,1,1,0.6785814699695615,1,26,0,0.6785814699695615
apache-spark,1879388.0,0,0.0,0,0,0.6785814699695615,1,13,1,0.0
apache-spark,1918962.0,1,4.0,3,0,0.6785814699695615,1,16,0,0.0
apache-spark,1945636.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,1957412.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,2000823.0,1,2.0,1,0,0.6785814699695615,1,11,0,0.0
apache-spark,2015904.0,0,0.0,0,1,0.6785814699695615,1,22,1,0.6785814699695615
apache-spark,2021516.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,2031483.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,2129801.0,1,34.0,16,1,0.6785814699695615,1,170,0,0.6785814699695615
apache-spark,2131074.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,2142994.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,2204206.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,2205089.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,2205987.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,2230961.0,0,0.0,0,0,0.6785814699695615,1,11,1,0.0
apache-spark,2261274.0,1,45.0,22,1,0.6785814699695615,1,83,0,0.6785814699695615
apache-spark,2269677.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,2286153.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,2308683.0,1,78.0,22,1,0.6785814699695615,1,209,0,0.6785814699695615
apache-spark,2314737.0,1,6.0,4,0,0.6785814699695615,1,10,0,0.0
apache-spark,2359227.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,2451763.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,2504762.0,1,1.0,1,0,0.6785814699695615,1,14,0,0.0
apache-spark,2527458.0,1,1.0,1,0,0.6785814699695615,1,8,0,0.0
apache-spark,2539103.0,0,0.0,0,0,0.6785814699695615,1,13,1,0.0
apache-spark,2550264.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,2577687.0,1,13.0,4,0,0.6785814699695615,1,6,0,0.0
apache-spark,2587904.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,2628137.0,0,0.0,0,0,0.6785814699695615,1,11,1,0.0
apache-spark,2639647.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,2667343.0,1,29.0,5,1,0.6785814699695615,1,66,0,0.6785814699695615
apache-spark,2700344.0,1,5.0,3,1,0.6785814699695615,1,21,0,0.6785814699695615
apache-spark,2743131.0,0,0.0,0,0,0.6785814699695615,1,13,1,0.0
apache-spark,2751573.0,1,2.0,2,0,0.6785814699695615,1,5,0,0.0
apache-spark,2753501.0,1,25.0,11,1,0.6785814699695615,1,339,0,0.6785814699695615
apache-spark,2769015.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,2795857.0,0,0.0,0,1,0.6785814699695615,1,28,1,0.6785814699695615
apache-spark,2827181.0,1,8.0,6,0,0.6785814699695615,1,5,0,0.0
apache-spark,2847330.0,1,4.0,1,0,0.6785814699695615,1,19,0,0.0
apache-spark,2859054.0,1,2.0,2,0,0.6785814699695615,1,8,0,0.0
apache-spark,2870704.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,2890093.0,1,24.0,10,1,0.6785814699695615,1,41,0,0.6785814699695615
apache-spark,2919531.0,0,0.0,0,0,0.6785814699695615,1,18,1,0.0
apache-spark,2924373.0,0,0.0,0,1,0.6785814699695615,1,32,1,0.6785814699695615
apache-spark,2928853.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,2929677.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,2956135.0,1,14.0,12,1,0.6785814699695615,1,20,0,0.6785814699695615
apache-spark,3009929.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,3012093.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,3069125.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,3102035.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,3102968.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,3129977.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,3169669.0,1,2.0,2,0,0.6785814699695615,1,11,0,0.0
apache-spark,3197244.0,0,0.0,0,1,0.6785814699695615,1,28,1,0.6785814699695615
apache-spark,3198638.0,1,2.0,2,0,0.6785814699695615,1,10,0,0.0
apache-spark,3226630.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,3227693.0,1,9.0,7,1,0.6785814699695615,1,26,0,0.6785814699695615
apache-spark,3238085.0,1,31.0,9,0,0.6785814699695615,1,5,0,0.0
apache-spark,3324741.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,3357735.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,3408256.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,3431869.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,3437202.0,1,1.0,1,1,0.6785814699695615,1,25,0,0.6785814699695615
apache-spark,3441510.0,0,0.0,0,1,0.6785814699695615,1,106,1,0.6785814699695615
apache-spark,3475488.0,0,0.0,0,1,0.6785814699695615,1,33,1,0.6785814699695615
apache-spark,3531437.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,3546203.0,0,0.0,0,0,0.6785814699695615,1,15,1,0.0
apache-spark,3613344.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,3632734.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,3647362.0,0,0.0,0,0,0.6785814699695615,1,15,1,0.0
apache-spark,3680831.0,0,0.0,0,0,0.6785814699695615,1,17,1,0.0
apache-spark,3746637.0,1,1.0,1,1,0.6785814699695615,1,75,0,0.6785814699695615
apache-spark,3777211.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,3799453.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,3805899.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,3811895.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,4111404.0,0,0.0,0,0,0.6785814699695615,1,13,1,0.0
apache-spark,4123307.0,1,1.0,1,1,0.6785814699695615,1,23,0,0.6785814699695615
apache-spark,4174003.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,4204198.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,4253286.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,4254517.0,1,2.0,2,0,0.6785814699695615,1,17,0,0.0
apache-spark,4269535.0,1,16.0,9,1,0.6785814699695615,1,28,0,0.6785814699695615
apache-spark,4278032.0,1,1.0,1,0,0.6785814699695615,1,16,0,0.0
apache-spark,4297413.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,4307136.0,0,0.0,0,1,0.6785814699695615,1,64,1,0.6785814699695615
apache-spark,4313160.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,4326922.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,4341662.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,4388399.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,4391011.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,4396113.0,0,0.0,0,1,0.6785814699695615,1,27,1,0.6785814699695615
apache-spark,4455524.0,1,5.0,4,0,0.6785814699695615,1,5,0,0.0
apache-spark,4558358.0,0,0.0,0,0,0.6785814699695615,1,17,1,0.0
apache-spark,4582240.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,4623415.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,4648969.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,4649143.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,4659530.0,0,0.0,0,0,0.6785814699695615,1,15,1,0.0
apache-spark,4681341.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,4700327.0,1,3.0,3,0,0.6785814699695615,1,16,0,0.0
apache-spark,4725074.0,1,1.0,1,0,0.6785814699695615,1,14,0,0.0
apache-spark,4758823.0,0,0.0,0,1,0.6785814699695615,1,240,1,0.6785814699695615
apache-spark,4797842.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,4806179.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,4812170.0,0,0.0,0,1,0.6785814699695615,1,21,1,0.6785814699695615
apache-spark,4826295.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,4850750.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,4872294.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,4878848.0,1,1.0,1,1,0.6785814699695615,1,72,0,0.6785814699695615
apache-spark,4983450.0,0,0.0,0,0,0.6785814699695615,1,11,1,0.0
apache-spark,4993128.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,5004780.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,5013752.0,1,12.0,7,1,0.6785814699695615,1,61,0,0.6785814699695615
apache-spark,5019163.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5040060.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5093581.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5108220.0,0,0.0,0,1,0.6785814699695615,1,61,1,0.6785814699695615
apache-spark,5118843.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,5142886.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,5162372.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,5188955.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,5212614.0,1,1.0,1,0,0.6785814699695615,1,7,0,0.0
apache-spark,5216309.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,5246211.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,5249621.0,1,37.0,8,1,0.6785814699695615,1,23,0,0.6785814699695615
apache-spark,5251665.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5303116.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5352748.0,1,1.0,1,1,0.6785814699695615,1,91,0,0.6785814699695615
apache-spark,5381657.0,1,1.0,1,0,0.6785814699695615,1,9,0,0.0
apache-spark,5389127.0,1,20.0,16,1,0.6785814699695615,1,33,0,0.6785814699695615
apache-spark,5442468.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,5488173.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,5516172.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,5544416.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,5568365.0,1,1.0,1,0,0.6785814699695615,1,17,0,0.0
apache-spark,5587393.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5594180.0,0,0.0,0,0,0.6785814699695615,1,17,1,0.0
apache-spark,5606318.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,5614308.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,5641244.0,0,0.0,0,1,0.6785814699695615,1,29,1,0.6785814699695615
apache-spark,5644037.0,0,0.0,0,1,0.6785814699695615,1,22,1,0.6785814699695615
apache-spark,5718301.0,0,0.0,0,0,0.6785814699695615,1,19,1,0.0
apache-spark,5742662.0,0,0.0,0,1,0.6785814699695615,1,26,1,0.6785814699695615
apache-spark,5761558.0,0,0.0,0,1,0.6785814699695615,1,29,1,0.6785814699695615
apache-spark,5816293.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,5858851.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,5873193.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,5895154.0,1,1.0,1,1,0.6785814699695615,1,23,0,0.6785814699695615
apache-spark,5899997.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,5986036.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,6024518.0,0,0.0,0,0,0.6785814699695615,1,16,1,0.0
apache-spark,6061401.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,6080276.0,0,0.0,0,1,0.6785814699695615,1,52,1,0.6785814699695615
apache-spark,6085803.0,0,0.0,0,0,0.6785814699695615,1,16,1,0.0
apache-spark,6095508.0,1,1.0,1,0,0.6785814699695615,1,16,0,0.0
apache-spark,6150996.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,6180830.0,0,0.0,0,1,0.6785814699695615,1,45,1,0.6785814699695615
apache-spark,6237241.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,6246825.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,6285832.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,6303579.0,0,0.0,0,1,0.6785814699695615,1,146,1,0.6785814699695615
apache-spark,6316508.0,1,8.0,6,1,0.6785814699695615,1,48,0,0.6785814699695615
apache-spark,6322588.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,6336479.0,1,1.0,1,0,0.6785814699695615,1,18,0,0.0
apache-spark,6359584.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,6363731.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,6376877.0,1,2.0,2,1,0.6785814699695615,1,21,0,0.6785814699695615
apache-spark,6378311.0,1,3.0,1,1,0.6785814699695615,1,54,0,0.6785814699695615
apache-spark,6385205.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,6429529.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,6430523.0,1,4.0,4,0,0.6785814699695615,1,13,0,0.0
apache-spark,6513537.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,6551426.0,0,0.0,0,1,0.6785814699695615,1,97,1,0.6785814699695615
apache-spark,6580080.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,6629148.0,1,1.0,1,0,0.6785814699695615,1,10,0,0.0
apache-spark,6659926.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,6664872.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,6686613.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,6770614.0,0,0.0,0,1,0.6785814699695615,1,40,1,0.6785814699695615
apache-spark,6802156.0,1,3.0,2,1,0.6785814699695615,1,71,0,0.6785814699695615
apache-spark,6805190.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,6807769.0,1,9.0,7,1,0.6785814699695615,1,116,0,0.6785814699695615
apache-spark,6818919.0,1,1.0,1,0,0.6785814699695615,1,8,0,0.0
apache-spark,6867048.0,1,6.0,1,1,0.6785814699695615,1,33,0,0.6785814699695615
apache-spark,6869819.0,0,0.0,0,1,0.6785814699695615,1,27,1,0.6785814699695615
apache-spark,6870955.0,1,3.0,2,0,0.6785814699695615,1,12,0,0.0
apache-spark,6874807.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,6933993.0,1,83.0,27,1,0.6785814699695615,1,406,0,0.6785814699695615
apache-spark,7002486.0,0,0.0,0,1,0.6785814699695615,1,23,1,0.6785814699695615
apache-spark,7022343.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,7031065.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,7041871.0,1,1.0,1,0,0.6785814699695615,1,8,0,0.0
apache-spark,7059424.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7094520.0,0,0.0,0,1,0.6785814699695615,1,47,1,0.6785814699695615
apache-spark,7131757.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,7149725.0,1,1.0,1,0,0.6785814699695615,1,14,0,0.0
apache-spark,7178773.0,0,0.0,0,1,0.6785814699695615,1,23,1,0.6785814699695615
apache-spark,7224597.0,1,3.0,2,0,0.6785814699695615,1,7,0,0.0
apache-spark,7241100.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,7241513.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7276107.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7297700.0,1,5.0,4,0,0.6785814699695615,1,6,0,0.0
apache-spark,7338171.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,7366557.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,7379644.0,1,2.0,2,0,0.6785814699695615,1,14,0,0.0
apache-spark,7389604.0,1,1.0,1,0,0.6785814699695615,1,17,0,0.0
apache-spark,7465462.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,7475879.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7484259.0,1,1.0,1,1,0.6785814699695615,1,42,0,0.6785814699695615
apache-spark,7486621.0,1,3.0,2,0,0.6785814699695615,1,6,0,0.0
apache-spark,7576197.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7579547.0,0,0.0,0,1,0.6785814699695615,1,22,1,0.6785814699695615
apache-spark,7592064.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,7596480.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,7632695.0,1,30.0,6,1,0.6785814699695615,1,295,0,0.6785814699695615
apache-spark,7662670.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7712680.0,1,1.0,1,0,0.6785814699695615,1,7,0,0.0
apache-spark,7718273.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,7760910.0,1,2.0,2,0,0.6785814699695615,1,7,0,0.0
apache-spark,7779865.0,1,3.0,2,1,0.6785814699695615,1,23,0,0.6785814699695615
apache-spark,7804876.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,7838169.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,7857701.0,0,0.0,0,1,0.6785814699695615,1,23,1,0.6785814699695615
apache-spark,7864684.0,0,0.0,0,1,0.6785814699695615,1,22,1,0.6785814699695615
apache-spark,7896849.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,7932669.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,7989581.0,0,0.0,0,1,0.6785814699695615,1,32,1,0.6785814699695615
apache-spark,8032731.0,0,0.0,0,0,0.6785814699695615,1,15,1,0.0
apache-spark,8062894.0,0,0.0,0,1,0.6785814699695615,1,21,1,0.6785814699695615
apache-spark,8071124.0,1,1.0,1,0,0.6785814699695615,1,18,0,0.0
apache-spark,8121377.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8180401.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8188433.0,1,1.0,1,1,0.6785814699695615,1,43,0,0.6785814699695615
apache-spark,8271549.0,0,0.0,0,0,0.6785814699695615,1,19,1,0.0
apache-spark,8279585.0,1,20.0,10,1,0.6785814699695615,1,59,0,0.6785814699695615
apache-spark,8313393.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8355679.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8491642.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8571498.0,0,0.0,0,1,0.6785814699695615,1,64,1,0.6785814699695615
apache-spark,8593414.0,1,66.0,6,1,0.6785814699695615,1,406,0,0.6785814699695615
apache-spark,8608603.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,8644847.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,8665843.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,8671053.0,1,1.0,1,0,0.6785814699695615,1,5,0,0.0
apache-spark,8726488.0,1,1.0,1,0,0.6785814699695615,1,13,0,0.0
apache-spark,8773309.0,1,27.0,8,1,0.6785814699695615,1,156,0,0.6785814699695615
apache-spark,8778131.0,1,1.0,1,0,0.6785814699695615,1,6,0,0.0
apache-spark,8805315.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,8893686.0,1,72.0,12,1,0.6785814699695615,1,94,0,0.6785814699695615
apache-spark,8904552.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8932910.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,8973620.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,8986975.0,1,9.0,3,1,0.6785814699695615,1,65,0,0.6785814699695615
apache-spark,9000430.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,9082305.0,0,0.0,0,0,0.6785814699695615,1,16,1,0.0
apache-spark,9101656.0,0,0.0,0,0,0.6785814699695615,1,14,1,0.0
apache-spark,9108912.0,1,2.0,2,1,0.6785814699695615,1,49,0,0.6785814699695615
apache-spark,9128490.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,9155762.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,9185215.0,1,2.0,2,0,0.6785814699695615,1,14,0,0.0
apache-spark,9197726.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
apache-spark,9231518.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,9238928.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,9299259.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,9365576.0,0,0.0,0,0,0.6785814699695615,1,13,1,0.0
apache-spark,9388056.0,1,11.0,7,0,0.6785814699695615,1,6,0,0.0
apache-spark,9411696.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,9437203.0,0,0.0,0,1,0.6785814699695615,1,20,1,0.6785814699695615
apache-spark,9467089.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,9477843.0,1,1.0,1,0,0.6785814699695615,1,16,0,0.0
apache-spark,9510729.0,0,0.0,0,1,0.6785814699695615,1,30,1,0.6785814699695615
apache-spark,9534390.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,9560594.0,1,11.0,3,0,0.6785814699695615,1,15,0,0.0
apache-spark,9569498.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,9599091.0,1,3.0,1,1,0.6785814699695615,1,24,0,0.6785814699695615
apache-spark,9630486.0,1,2.0,1,0,0.6785814699695615,1,7,0,0.0
apache-spark,9687910.0,1,2.0,2,1,0.6785814699695615,1,56,0,0.6785814699695615
apache-spark,9729847.0,1,12.0,6,1,0.6785814699695615,1,47,0,0.6785814699695615
apache-spark,9779227.0,0,0.0,0,0,0.6785814699695615,1,9,1,0.0
apache-spark,9831522.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,9840637.0,1,1.0,1,1,0.6785814699695615,1,23,0,0.6785814699695615
apache-spark,9940263.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,10019464.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,10036098.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,10097157.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,10107389.0,0,0.0,0,1,0.6785814699695615,1,53,1,0.6785814699695615
apache-spark,10174866.0,1,3.0,3,0,0.6785814699695615,1,16,0,0.0
apache-spark,10186323.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,10293253.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,10298551.0,0,0.0,0,0,0.6785814699695615,1,8,1,0.0
apache-spark,10445333.0,1,24.0,12,1,0.6785814699695615,1,27,0,0.6785814699695615
apache-spark,10465355.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,10490428.0,1,6.0,6,0,0.6785814699695615,1,8,0,0.0
apache-spark,10685298.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,10773088.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,10900556.0,0,0.0,0,0,0.6785814699695615,1,7,1,0.0
apache-spark,10938362.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,10944253.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,10947997.0,0,0.0,0,1,0.6785814699695615,1,20,1,0.6785814699695615
apache-spark,10972959.0,0,0.0,0,0,0.6785814699695615,1,10,1,0.0
apache-spark,11055042.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,11086515.0,1,4.0,3,0,0.6785814699695615,1,5,0,0.0
apache-spark,11104805.0,0,0.0,0,1,0.6785814699695615,1,22,1,0.6785814699695615
apache-spark,11110343.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,11137679.0,1,2.0,2,0,0.6785814699695615,1,8,0,0.0
apache-spark,11140326.0,0,0.0,0,0,0.6785814699695615,1,11,1,0.0
apache-spark,11221104.0,0,0.0,0,0,0.6785814699695615,1,12,1,0.0
apache-spark,11237834.0,0,0.0,0,1,0.6785814699695615,1,34,1,0.6785814699695615
apache-spark,11266220.0,0,0.0,0,0,0.6785814699695615,1,5,1,0.0
apache-spark,11271457.0,0,0.0,0,0,0.6785814699695615,1,6,1,0.0
