tag,group,window_id,month_order,post_chatgpt,high_tag,time_index,time_post,n_questions,accepted_rate,answered_share,novice_share,mean_answer_count,mean_log_answers,mean_score,mean_log_views,mean_owner_rep,mean_log_owner_rep,high_post,log_questions
memory-management,low,2023-12,2023-12,1,0,24.0,13.0,7,0.42857142857142855,0.7142857142857143,0.8571428571428571,1.0,0.6109523027165793,0.14285714285714285,5.129770742839815,4308.285714285715,4.89236254277481,0,2.0794415416798357
multithreading,low,2022-01,2022-01,0,0,1.0,0.0,111,0.43243243243243246,0.6036036036036037,0.7297297297297297,0.9369369369369369,0.5898253974039941,1.072072072072072,5.9694539743718575,2623.6486486486488,4.589581517799023,0,4.718498871295094
multithreading,low,2022-02,2022-02,0,0,2.0,0.0,94,0.30851063829787234,0.46808510638297873,0.723404255319149,0.8936170212765957,0.5666819244769974,0.723404255319149,5.98691403058841,2195.755319148936,4.591924864135499,0,4.553876891600541
multithreading,low,2022-03,2022-03,0,0,3.0,0.0,106,0.4339622641509434,0.5943396226415094,0.6981132075471698,0.9622641509433962,0.5919825131202131,0.9056603773584906,5.86761490905113,1930.132075471698,4.970975865467804,0,4.672828834461906
multithreading,low,2022-04,2022-04,0,0,4.0,0.0,83,0.40963855421686746,0.5301204819277109,0.7951807228915663,0.9518072289156626,0.5847452249707775,0.7590361445783133,5.845971845781765,1649.2771084337348,4.090282683885948,0,4.430816798843313
multithreading,low,2022-05,2022-05,0,0,5.0,0.0,104,0.3942307692307692,0.5673076923076923,0.7403846153846154,1.0,0.6009503073313623,1.1346153846153846,5.841128439441237,898.5673076923077,4.6019723435508935,0,4.653960350157523
multithreading,low,2022-06,2022-06,0,0,6.0,0.0,95,0.3684210526315789,0.5578947368421052,0.8,0.9578947368421052,0.5948612817442429,0.8631578947368421,5.682742212887788,1441.6,4.189784378396333,0,4.564348191467836
multithreading,low,2022-07,2022-07,0,0,7.0,0.0,100,0.45,0.63,0.63,0.96,0.6031735574209359,0.67,5.714628445395226,1852.38,5.313393037542325,0,4.61512051684126
multithreading,low,2022-08,2022-08,0,0,8.0,0.0,102,0.35294117647058826,0.5,0.7549019607843137,0.8431372549019608,0.5301865795789616,0.4411764705882353,5.496968350780722,2680.529411764706,4.312832714513351,0,4.634728988229636
multithreading,low,2022-09,2022-09,0,0,9.0,0.0,73,0.3972602739726027,0.6027397260273972,0.7808219178082192,1.0136986301369864,0.6442435106273734,0.6027397260273972,5.8342834501927925,851.5205479452055,4.555331524114386,0,4.30406509320417
multithreading,low,2022-10,2022-10,0,0,10.0,0.0,73,0.3287671232876712,0.5205479452054794,0.6712328767123288,0.9178082191780822,0.5698956420133572,0.6575342465753424,5.624691976755569,2069.6438356164385,4.627110016636675,0,4.30406509320417
multithreading,low,2022-11,2022-11,0,0,11.0,0.0,91,0.34065934065934067,0.5714285714285714,0.7582417582417582,0.9340659340659341,0.5911137257648605,0.7472527472527473,5.413868443895971,2414.1758241758243,4.1829230006378095,0,4.5217885770490405
multithreading,low,2022-12,2022-12,1,0,12.0,1.0,100,0.38,0.53,0.81,0.91,0.5737486798305842,0.98,5.2661760015446255,1435.12,3.9194235725025113,0,4.61512051684126
multithreading,low,2023-01,2023-01,1,0,13.0,2.0,75,0.44,0.5866666666666667,0.7733333333333333,1.0666666666666667,0.6262031700621424,0.72,5.6485656936802275,1023.08,4.315592999558695,0,4.330733340286331
multithreading,low,2023-02,2023-02,1,0,14.0,3.0,84,0.27380952380952384,0.47619047619047616,0.7023809523809523,0.8928571428571429,0.5578556814167006,0.6190476190476191,5.314070874857267,823.9642857142857,4.386214773655178,0,4.442651256490317
multithreading,low,2023-03,2023-03,1,0,15.0,4.0,73,0.3972602739726027,0.6027397260273972,0.7808219178082192,1.0136986301369864,0.6259825538246189,0.3150684931506849,5.450465373088143,578.6164383561644,4.281977127933759,0,4.30406509320417
multithreading,low,2023-04,2023-04,1,0,16.0,5.0,69,0.43478260869565216,0.5362318840579711,0.6811594202898551,0.8985507246376812,0.5669199306838706,0.6231884057971014,5.403532733376802,784.3768115942029,4.921551674658861,0,4.248495242049359
multithreading,low,2023-05,2023-05,1,0,17.0,6.0,71,0.4084507042253521,0.6197183098591549,0.7746478873239436,0.9436619718309859,0.5669359880285361,1.0422535211267605,5.469530110919513,782.8591549295775,4.640825026069498,0,4.276666119016055
multithreading,low,2023-06,2023-06,1,0,18.0,7.0,41,0.43902439024390244,0.6097560975609756,0.7073170731707317,0.9512195121951219,0.6003292786967618,1.170731707317073,5.371784201626097,1895.780487804878,4.837019811979321,0,3.7376696182833684
multithreading,low,2023-07,2023-07,1,0,19.0,8.0,64,0.28125,0.40625,0.765625,0.84375,0.5108879536774001,0.4375,5.256735064956109,550.390625,3.883206137740663,0,4.174387269895637
multithreading,low,2023-08,2023-08,1,0,20.0,9.0,41,0.34146341463414637,0.4634146341463415,0.7317073170731707,0.8780487804878049,0.5496111923143269,0.6341463414634146,5.378822159780343,1311.6341463414635,4.928430199339878,0,3.7376696182833684
multithreading,low,2023-09,2023-09,1,0,21.0,10.0,49,0.30612244897959184,0.5306122448979592,0.673469387755102,0.9795918367346939,0.6120158945765592,0.42857142857142855,5.156826932780521,3764.408163265306,4.931043608805149,0,3.912023005428146
multithreading,low,2023-10,2023-10,1,0,22.0,11.0,42,0.2857142857142857,0.4523809523809524,0.6666666666666666,0.7857142857142857,0.4966686297932317,0.47619047619047616,5.072937419257655,946.0238095238095,4.7420591779917185,0,3.7612001156935624
multithreading,low,2023-11,2023-11,1,0,23.0,12.0,66,0.36363636363636365,0.48484848484848486,0.7121212121212122,0.7121212121212122,0.47181071400088676,0.5,5.179038029252805,2420.5454545454545,4.836364613004215,0,4.204692619390966
multithreading,low,2023-12,2023-12,1,0,24.0,13.0,47,0.48936170212765956,0.6595744680851063,0.6808510638297872,0.9361702127659575,0.5974305601992971,0.23404255319148937,5.14537732378207,686.5106382978723,4.7461282013462105,0,3.871201010907891
numpy,high,2022-01,2022-01,0,1,1.0,0.0,188,0.526595744680851,0.675531914893617,0.6648936170212766,1.297872340425532,0.749517363283832,0.7978723404255319,5.859529248395841,1731.154255319149,4.993334773872572,0,5.241747015059643
numpy,high,2022-02,2022-02,0,1,2.0,0.0,216,0.5324074074074074,0.6666666666666666,0.6944444444444444,1.3055555555555556,0.7449951465225665,0.7916666666666666,5.832442508673361,1371.9722222222222,4.759214915811509,0,5.37989735354046
numpy,high,2022-03,2022-03,0,1,3.0,0.0,262,0.5267175572519084,0.6717557251908397,0.7824427480916031,1.282442748091603,0.7329447769722575,0.6030534351145038,5.650768619297619,971.8473282442748,4.402754545957737,0,5.572154032177765
numpy,high,2022-04,2022-04,0,1,4.0,0.0,222,0.527027027027027,0.6846846846846847,0.8063063063063063,1.2927927927927927,0.761087649833966,0.6036036036036037,5.623588226474401,2708.7927927927926,4.384836704299085,0,5.407171771460119
numpy,high,2022-05,2022-05,0,1,5.0,0.0,207,0.5217391304347826,0.6811594202898551,0.7729468599033816,1.3043478260869565,0.7600851692464156,0.41545893719806765,5.558327071648304,889.7053140096618,4.317802100098528,0,5.337538079701318
numpy,high,2022-06,2022-06,0,1,6.0,0.0,100,0.5,0.68,0.77,1.26,0.7534457867647798,0.3,5.799549930824034,710.69,4.346438694957628,0,4.61512051684126
numpy,high,2022-07,2022-07,0,1,7.0,0.0,200,0.54,0.715,0.715,1.26,0.7535934267042873,0.405,5.56717963233716,1524.295,4.50387777670785,0,5.303304908059076
numpy,high,2022-08,2022-08,0,1,8.0,0.0,219,0.5251141552511416,0.6757990867579908,0.7031963470319634,1.2465753424657535,0.7282629144587882,0.6940639269406392,5.528520905364745,1248.4109589041095,4.8059364685771335,0,5.393627546352362
numpy,high,2022-09,2022-09,0,1,9.0,0.0,150,0.46,0.6066666666666667,0.78,1.1333333333333333,0.6781741469710397,0.14,5.244586316376892,1048.38,4.404186061051392,0,5.017279836814924
numpy,high,2022-10,2022-10,0,1,10.0,0.0,186,0.44623655913978494,0.6290322580645161,0.7795698924731183,1.0591397849462365,0.6578598517864391,0.3333333333333333,5.386981087833467,1145.3924731182797,4.369459155600144,0,5.231108616854587
numpy,high,2022-11,2022-11,0,1,11.0,0.0,100,0.44,0.58,0.84,1.09,0.6598031622222955,0.42,5.237052416265011,614.01,4.1309388449382105,0,4.61512051684126
numpy,high,2022-12,2022-12,1,1,12.0,1.0,213,0.460093896713615,0.6291079812206573,0.8356807511737089,1.136150234741784,0.6856123267622227,0.39906103286384975,5.317394436542411,824.4225352112676,3.9296705297798313,1,5.365976015021851
numpy,high,2023-01,2023-01,1,1,13.0,2.0,175,0.5828571428571429,0.7028571428571428,0.8342857142857143,1.1942857142857144,0.7240953606046266,0.3657142857142857,5.1360899539214095,445.3257142857143,4.0495990836871,1,5.170483995038151
numpy,high,2023-02,2023-02,1,1,14.0,3.0,163,0.49079754601226994,0.656441717791411,0.803680981595092,1.3251533742331287,0.7543772928105101,0.4785276073619632,5.17000959787184,528.920245398773,4.001301687077579,1,5.099866427824199
numpy,high,2023-03,2023-03,1,1,15.0,4.0,163,0.5398773006134969,0.6687116564417178,0.754601226993865,1.0920245398773005,0.6719057672920905,0.5214723926380368,5.140759638901526,1276.9079754601228,4.344755706549984,1,5.099866427824199
numpy,high,2023-04,2023-04,1,1,16.0,5.0,117,0.49572649572649574,0.6324786324786325,0.8290598290598291,1.1452991452991452,0.673844808266489,0.5384615384615384,4.908929722993363,1656.991452991453,4.420805877212624,1,4.770684624465665
numpy,high,2023-05,2023-05,1,1,17.0,6.0,117,0.5128205128205128,0.6410256410256411,0.7350427350427351,1.0854700854700854,0.6513568667283173,0.6581196581196581,5.174737748941675,1290.6068376068376,4.720038008792502,1,4.770684624465665
numpy,high,2023-06,2023-06,1,1,18.0,7.0,118,0.5169491525423728,0.7203389830508474,0.7372881355932204,1.228813559322034,0.724638549380883,0.6016949152542372,5.145098203014906,1069.949152542373,4.547813596492294,1,4.77912349311153
numpy,high,2023-07,2023-07,1,1,19.0,8.0,100,0.46,0.59,0.82,1.23,0.7163198269574673,0.34,5.108046161525575,434.13,4.165541254364174,1,4.61512051684126
numpy,high,2023-08,2023-08,1,1,20.0,9.0,82,0.47560975609756095,0.6463414634146342,0.8048780487804879,1.1829268292682926,0.7087958497333803,0.5609756097560976,5.050692822453706,1337.121951219512,4.061267845380694,1,4.418840607796598
numpy,high,2023-09,2023-09,1,1,21.0,10.0,72,0.4166666666666667,0.6388888888888888,0.7361111111111112,1.2083333333333333,0.6791027714826091,0.75,4.95614661641103,704.9027777777778,4.853815618800777,1,4.290459441148391
numpy,high,2023-10,2023-10,1,1,22.0,11.0,67,0.582089552238806,0.7164179104477612,0.6865671641791045,1.2388059701492538,0.7197381354254542,0.5223880597014925,5.153436493691624,1477.5820895522388,4.717573809802223,1,4.219507705176107
numpy,high,2023-11,2023-11,1,1,23.0,12.0,77,0.5064935064935064,0.7272727272727273,0.8051948051948052,1.2857142857142858,0.7494090982261072,0.36363636363636365,5.143644842337211,1208.5194805194806,4.210057901488554,1,4.356708826689592
numpy,high,2023-12,2023-12,1,1,24.0,13.0,69,0.391304347826087,0.4927536231884058,0.8260869565217391,0.8985507246376812,0.5358314005940561,0.7536231884057971,4.916058235781218,1718.2173913043478,3.738004325066547,1,4.248495242049359
powershell,high,2022-01,2022-01,0,1,1.0,0.0,191,0.5026178010471204,0.7015706806282722,0.743455497382199,1.2303664921465969,0.7281501719037282,0.7905759162303665,6.656033399019058,1095.109947643979,4.550789774905844,0,5.2574953720277815
powershell,high,2022-02,2022-02,0,1,2.0,0.0,206,0.441747572815534,0.616504854368932,0.7961165048543689,1.0631067961165048,0.6520819639416043,0.7330097087378641,6.2729363645844405,1556.4077669902913,4.295867534205847,0,5.332718793265369
powershell,high,2022-03,2022-03,0,1,3.0,0.0,240,0.5041666666666667,0.6041666666666666,0.7208333333333333,1.0291666666666666,0.6381735061781059,0.7833333333333333,6.228326337102371,1562.4291666666666,4.375856433395726,0,5.484796933490655
powershell,high,2022-04,2022-04,0,1,4.0,0.0,227,0.45374449339207046,0.6387665198237885,0.788546255506608,1.0704845814977975,0.6601324064307178,0.6519823788546255,6.320091500462598,704.3568281938326,4.197979920113409,0,5.429345628954441
powershell,high,2022-05,2022-05,0,1,5.0,0.0,198,0.3838383838383838,0.5505050505050505,0.7424242424242424,1.0353535353535352,0.6263869437334879,0.7878787878787878,6.346662157401221,2174.1363636363635,4.336279682958055,0,5.293304824724492
powershell,high,2022-06,2022-06,0,1,6.0,0.0,180,0.42777777777777776,0.5777777777777777,0.7944444444444444,1.0055555555555555,0.624864168598025,0.6666666666666666,6.174269739677181,1583.7277777777779,4.315475864690854,0,5.198497031265826
powershell,high,2022-07,2022-07,0,1,7.0,0.0,186,0.34408602150537637,0.5268817204301075,0.8333333333333334,0.9623655913978495,0.6100412559530912,0.6075268817204301,6.171156687793123,586.0537634408602,3.6571145908857337,0,5.231108616854587
powershell,high,2022-08,2022-08,0,1,8.0,0.0,189,0.3915343915343915,0.5396825396825397,0.8201058201058201,1.0740740740740742,0.6485982856274704,0.48148148148148145,6.158825880877918,1091.100529100529,4.0470912684458735,0,5.247024072160486
powershell,high,2022-09,2022-09,0,1,9.0,0.0,192,0.4635416666666667,0.6041666666666666,0.75,1.1458333333333333,0.6894773363851333,0.4010416666666667,6.04755536120473,1522.8697916666667,4.407144678141106,0,5.262690188904886
powershell,high,2022-10,2022-10,0,1,10.0,0.0,197,0.467005076142132,0.6040609137055838,0.766497461928934,1.0304568527918783,0.6440312925005406,0.5177664974619289,6.068027668036308,1209.6243654822335,4.128846445935207,0,5.288267030694535
powershell,high,2022-11,2022-11,0,1,11.0,0.0,243,0.4609053497942387,0.6008230452674898,0.7160493827160493,1.0246913580246915,0.6381018990437501,0.5473251028806584,5.944921538940661,2099.7901234567903,4.505824338547135,0,5.497168225293202
powershell,high,2022-12,2022-12,1,1,12.0,1.0,223,0.4977578475336323,0.6278026905829597,0.7623318385650224,1.053811659192825,0.6578483107909942,0.48878923766816146,5.844680526319083,902.6905829596412,4.104014566452136,1,5.4116460518550396
powershell,high,2023-01,2023-01,1,1,13.0,2.0,163,0.4662576687116564,0.6196319018404908,0.7791411042944786,0.9877300613496932,0.6163736486307436,0.6196319018404908,5.809071100222788,3097.153374233129,4.209815498468222,1,5.099866427824199
powershell,high,2023-02,2023-02,1,1,14.0,3.0,211,0.3886255924170616,0.5450236966824644,0.7393364928909952,1.009478672985782,0.6152447980172592,0.5308056872037915,5.642642648682664,1284.0426540284361,4.421823463134874,1,5.356586274672012
powershell,high,2023-03,2023-03,1,1,15.0,4.0,155,0.3870967741935484,0.5548387096774193,0.7612903225806451,1.0774193548387097,0.6608423434376429,0.49032258064516127,5.935497510130715,1946.8903225806453,4.313565017724809,1,5.049856007249537
powershell,high,2023-04,2023-04,1,1,16.0,5.0,140,0.38571428571428573,0.5071428571428571,0.8428571428571429,0.9714285714285714,0.6017059821534335,0.4714285714285714,5.777453911133517,1175.3142857142857,3.93195133793691,1,4.948759890378168
powershell,high,2023-05,2023-05,1,1,17.0,6.0,133,0.3458646616541353,0.48872180451127817,0.8421052631578947,0.9172932330827067,0.589510146399771,0.5864661654135338,5.814953151213809,1100.1353383458647,4.010904261117232,1,4.897839799950911
powershell,high,2023-06,2023-06,1,1,18.0,7.0,117,0.42735042735042733,0.6068376068376068,0.7863247863247863,1.0769230769230769,0.6652092762928716,0.5641025641025641,5.590521231455096,1775.8034188034187,4.189600603144726,1,4.770684624465665
powershell,high,2023-07,2023-07,1,1,19.0,8.0,105,0.4380952380952381,0.5619047619047619,0.8095238095238095,0.9142857142857143,0.576576183746741,0.6285714285714286,5.721070698739141,909.4761904761905,3.9812542259306194,1,4.663439094112067
powershell,high,2023-08,2023-08,1,1,20.0,9.0,132,0.4393939393939394,0.5833333333333334,0.7575757575757576,0.9090909090909091,0.5834739023488611,0.5303030303030303,5.554839043645678,1750.75,4.361789872456835,1,4.890349128221754
powershell,high,2023-09,2023-09,1,1,21.0,10.0,102,0.4215686274509804,0.5392156862745098,0.6666666666666666,0.9705882352941176,0.5884154868923829,0.5980392156862745,5.752311603597754,6578.303921568628,4.575923552456848,1,4.634728988229636
powershell,high,2023-10,2023-10,1,1,22.0,11.0,103,0.44660194174757284,0.6601941747572816,0.7281553398058253,1.116504854368932,0.6860431791199394,0.9029126213592233,5.811041263614966,1627.9029126213593,4.6190102457143905,1,4.6443908991413725
powershell,high,2023-11,2023-11,1,1,23.0,12.0,96,0.5208333333333334,0.6354166666666666,0.6875,0.9583333333333334,0.6180888175946028,0.6979166666666666,5.815358860689528,1678.0,4.779030372091056,1,4.574710978503383
powershell,high,2023-12,2023-12,1,1,24.0,13.0,106,0.41509433962264153,0.5660377358490566,0.7358490566037735,1.0,0.6224558134172599,0.46226415094339623,5.722936049979224,3032.698113207547,4.461435940632783,1,4.672828834461906
