primary_tag,month_id,n_questions,exposure_index,high_tag,first_answer_12h_num,first_answer_12h_denom,first_answer_1d_num,first_answer_1d_denom,first_answer_7d_num,first_answer_7d_denom,accepted_7d_num,accepted_7d_denom,accepted_14d_num,accepted_14d_denom,accepted_30d_num,accepted_30d_denom,first_answer_12h_rate,first_answer_1d_rate,first_answer_7d_rate,accepted_7d_rate,accepted_14d_rate,accepted_30d_rate,post_chatgpt,exposure_post,time_index
excel,2021-05,1409,0.5121987286806099,1,928,1409,1003,1409,1077,1409,261,1409,289,1409,302,1409,0.6586231369765791,0.7118523775727467,0.7643718949609652,0.18523775727466288,0.20511000709723207,0.21433640880056778,0,0.0,16
excel,2021-06,1426,0.5121987286806099,1,910,1426,976,1426,1035,1426,254,1426,274,1426,288,1426,0.638148667601683,0.6844319775596073,0.7258064516129032,0.17812061711079943,0.19214586255259467,0.20196353436185133,0,0.0,17
excel,2021-07,1410,0.5121987286806099,1,907,1410,953,1410,1027,1410,235,1410,260,1410,276,1410,0.6432624113475177,0.6758865248226951,0.7283687943262411,0.16666666666666666,0.18439716312056736,0.19574468085106383,0,0.0,18
excel,2021-08,1422,0.5121987286806099,1,995,1422,1048,1422,1132,1422,274,1422,305,1422,324,1422,0.6997187060478199,0.7369901547116737,0.7960618846694796,0.19268635724331926,0.21448663853727146,0.22784810126582278,0,0.0,19
excel,2021-09,1268,0.5121987286806099,1,751,1268,824,1268,896,1268,237,1268,258,1268,273,1268,0.5922712933753943,0.6498422712933754,0.7066246056782335,0.18690851735015773,0.20347003154574134,0.21529968454258674,0,0.0,20
excel,2021-10,1175,0.5121987286806099,1,765,1175,815,1175,888,1175,208,1175,226,1175,237,1175,0.6510638297872341,0.6936170212765957,0.7557446808510638,0.17702127659574468,0.19234042553191488,0.20170212765957446,0,0.0,21
excel,2021-11,1304,0.5121987286806099,1,873,1304,923,1304,996,1304,247,1304,269,1304,281,1304,0.6694785276073619,0.7078220858895705,0.7638036809815951,0.18941717791411042,0.2062883435582822,0.21549079754601227,0,0.0,22
excel,2021-12,1086,0.5121987286806099,1,743,1086,795,1086,845,1086,202,1086,214,1086,225,1086,0.6841620626151013,0.7320441988950276,0.7780847145488029,0.1860036832412523,0.19705340699815838,0.20718232044198895,0,0.0,23
excel,2022-01,1319,0.5121987286806099,1,840,1319,908,1319,988,1319,243,1319,273,1319,287,1319,0.6368460955269143,0.6884003032600455,0.7490523123578469,0.18423047763457165,0.20697498104624715,0.2175890826383624,0,0.0,24
excel,2022-02,1321,0.5121987286806099,1,832,1321,890,1321,966,1321,209,1321,224,1321,233,1321,0.6298258894776685,0.6737320211960636,0.7312641937925813,0.15821347464042393,0.16956850870552612,0.17638152914458743,0,0.0,25
excel,2022-03,1380,0.5121987286806099,1,901,1380,953,1380,1017,1380,224,1380,247,1380,262,1380,0.6528985507246376,0.6905797101449276,0.7369565217391304,0.16231884057971013,0.17898550724637682,0.18985507246376812,0,0.0,26
excel,2022-04,1204,0.5121987286806099,1,742,1204,799,1204,876,1204,198,1204,207,1204,223,1204,0.6162790697674418,0.6636212624584718,0.7275747508305648,0.1644518272425249,0.1719269102990033,0.1852159468438538,0,0.0,27
excel,2022-05,1321,0.5121987286806099,1,786,1321,843,1321,922,1321,209,1321,226,1321,236,1321,0.595003785011355,0.6381529144587433,0.6979560938682816,0.15821347464042393,0.17108251324753973,0.17865253595760788,0,0.0,28
excel,2022-06,1349,0.5121987286806099,1,866,1349,926,1349,1000,1349,243,1349,267,1349,277,1349,0.6419570051890289,0.6864343958487769,0.7412898443291327,0.18013343217197925,0.19792438843587842,0.20533728687916974,0,0.0,29
excel,2022-07,1371,0.5121987286806099,1,874,1371,937,1371,1003,1371,196,1371,215,1371,233,1371,0.637490882567469,0.6834427425237053,0.7315827862873815,0.14296134208606856,0.15681983953318746,0.1699489423778264,0,0.0,30
excel,2022-08,1413,0.5121987286806099,1,928,1413,999,1413,1081,1413,225,1413,245,1413,260,1413,0.656758669497523,0.7070063694267515,0.7650389242745931,0.1592356687898089,0.17338995046001415,0.18400566171266808,0,0.0,31
excel,2022-09,1199,0.5121987286806099,1,776,1199,828,1199,889,1199,181,1199,202,1199,222,1199,0.6472060050041701,0.6905754795663053,0.7414512093411176,0.15095913261050875,0.16847372810675562,0.18515429524603835,0,0.0,32
excel,2022-10,1282,0.5121987286806099,1,791,1282,870,1282,946,1282,224,1282,243,1282,254,1282,0.6170046801872074,0.6786271450858035,0.7379095163806553,0.1747269890795632,0.18954758190327614,0.1981279251170047,0,0.0,33
excel,2022-11,1344,0.5121987286806099,1,854,1344,924,1344,1019,1344,259,1344,272,1344,292,1344,0.6354166666666666,0.6875,0.7581845238095238,0.19270833333333334,0.20238095238095238,0.21726190476190477,0,0.0,34
excel,2022-12,1068,0.5121987286806099,1,717,1068,775,1068,841,1068,173,1068,199,1068,216,1068,0.6713483146067416,0.7256554307116105,0.7874531835205992,0.16198501872659177,0.18632958801498128,0.20224719101123595,1,0.5121987286806099,35
excel,2023-01,1321,0.5121987286806099,1,875,1321,942,1321,1009,1321,245,1321,271,1321,287,1321,0.6623769871309614,0.7130961392884179,0.7638152914458743,0.1854655563966692,0.20514761544284632,0.21725965177895534,1,0.5121987286806099,36
excel,2023-02,1116,0.5121987286806099,1,723,1116,777,1116,844,1116,194,1116,211,1116,230,1116,0.6478494623655914,0.696236559139785,0.7562724014336918,0.17383512544802868,0.18906810035842295,0.2060931899641577,1,0.5121987286806099,37
excel,2023-03,1136,0.5121987286806099,1,748,1136,808,1136,871,1136,207,1136,227,1136,237,1136,0.6584507042253521,0.7112676056338029,0.766725352112676,0.18221830985915494,0.19982394366197184,0.20862676056338028,1,0.5121987286806099,38
excel,2023-04,787,0.5121987286806099,1,467,787,518,787,576,787,133,787,144,787,153,787,0.5933926302414231,0.6581956797966964,0.7318932655654383,0.16899618805590852,0.18297331639135958,0.19440914866581957,1,0.5121987286806099,39
excel,2023-05,859,0.5121987286806099,1,532,859,588,859,648,859,142,859,161,859,172,859,0.619324796274738,0.6845168800931315,0.7543655413271245,0.16530849825378346,0.18742724097788127,0.20023282887077998,1,0.5121987286806099,40
excel,2023-06,920,0.5121987286806099,1,604,920,647,920,699,920,154,920,165,920,173,920,0.6565217391304348,0.7032608695652174,0.7597826086956522,0.1673913043478261,0.1793478260869565,0.18804347826086956,1,0.5121987286806099,41
excel,2023-07,837,0.5121987286806099,1,575,837,617,837,665,837,160,837,182,837,190,837,0.6869772998805257,0.7371565113500598,0.7945041816009558,0.1911589008363202,0.2174432497013142,0.2270011947431302,1,0.5121987286806099,42
excel,2023-08,875,0.5121987286806099,1,548,875,600,875,649,875,153,875,170,875,180,875,0.6262857142857143,0.6857142857142857,0.7417142857142857,0.17485714285714285,0.19428571428571428,0.2057142857142857,1,0.5121987286806099,43
excel,2023-09,785,0.5121987286806099,1,541,785,568,785,608,785,150,785,158,785,166,785,0.689171974522293,0.7235668789808917,0.7745222929936306,0.1910828025477707,0.20127388535031848,0.21146496815286625,1,0.5121987286806099,44
excel,2023-10,856,0.5121987286806099,1,587,856,635,856,669,856,161,856,175,856,185,856,0.6857476635514018,0.741822429906542,0.7815420560747663,0.18808411214953272,0.2044392523364486,0.2161214953271028,1,0.5121987286806099,45
excel,2023-11,868,0.5121987286806099,1,599,868,636,868,682,868,153,868,164,868,173,868,0.6900921658986175,0.7327188940092166,0.7857142857142857,0.17626728110599077,0.1889400921658986,0.19930875576036866,1,0.5121987286806099,46
excel,2023-12,621,0.5121987286806099,1,418,621,455,621,484,621,110,621,120,621,128,621,0.6731078904991948,0.7326892109500805,0.7793880837359098,0.17713365539452497,0.1932367149758454,0.20611916264090177,1,0.5121987286806099,47
excel,2024-01,742,0.5121987286806099,1,505,742,541,742,573,742,145,742,155,742,174,742,0.6805929919137467,0.72911051212938,0.7722371967654986,0.1954177897574124,0.20889487870619947,0.23450134770889489,1,0.5121987286806099,48
excel,2024-02,745,0.5121987286806099,1,478,745,519,745,563,745,135,745,148,745,159,745,0.6416107382550336,0.6966442953020134,0.7557046979865771,0.18120805369127516,0.19865771812080538,0.2134228187919463,1,0.5121987286806099,49
excel,2024-03,699,0.5121987286806099,1,456,699,482,699,514,699,133,699,143,699,146,699,0.6523605150214592,0.6895565092989986,0.7353361945636624,0.19027181688125894,0.20457796852646637,0.2088698140200286,1,0.5121987286806099,50
excel,2024-04,609,0.5121987286806099,1,403,609,425,609,459,609,119,609,127,609,130,609,0.6617405582922824,0.6978653530377669,0.7536945812807881,0.19540229885057472,0.20853858784893267,0.2134646962233169,1,0.5121987286806099,51
excel,2024-05,648,0.5121987286806099,1,446,648,478,648,506,648,113,648,130,648,134,648,0.6882716049382716,0.7376543209876543,0.7808641975308642,0.1743827160493827,0.2006172839506173,0.20679012345679013,1,0.5121987286806099,52
excel,2024-06,469,0.5121987286806099,1,318,469,340,469,364,469,88,469,97,469,104,469,0.6780383795309168,0.7249466950959488,0.7761194029850746,0.18763326226012794,0.2068230277185501,0.22174840085287847,1,0.5121987286806099,53
excel,2024-07,524,0.5121987286806099,1,362,524,383,524,407,524,93,524,101,524,108,524,0.6908396946564885,0.7309160305343512,0.7767175572519084,0.17748091603053434,0.19274809160305342,0.20610687022900764,1,0.5121987286806099,54
excel,2024-08,425,0.5121987286806099,1,284,425,306,425,334,425,80,425,85,425,88,425,0.668235294117647,0.72,0.7858823529411765,0.18823529411764706,0.2,0.20705882352941177,1,0.5121987286806099,55
excel,2024-09,445,0.5121987286806099,1,305,445,332,445,365,445,73,445,78,445,80,445,0.6853932584269663,0.7460674157303371,0.8202247191011236,0.16404494382022472,0.1752808988764045,0.1797752808988764,1,0.5121987286806099,56
excel,2024-10,400,0.5121987286806099,1,303,400,314,400,335,400,69,400,72,400,75,400,0.7575,0.785,0.8375,0.1725,0.18,0.1875,1,0.5121987286806099,57
excel,2024-11,317,0.5121987286806099,1,217,317,233,317,252,317,68,317,74,317,76,317,0.6845425867507886,0.7350157728706624,0.7949526813880127,0.21451104100946372,0.2334384858044164,0.23974763406940064,1,0.5121987286806099,58
excel,2024-12,303,0.5121987286806099,1,213,303,227,303,251,303,65,303,69,303,74,303,0.7029702970297029,0.7491749174917491,0.8283828382838284,0.2145214521452145,0.22772277227722773,0.24422442244224424,1,0.5121987286806099,59
excel,2025-01,341,0.5121987286806099,1,222,341,241,341,250,341,73,341,81,341,84,341,0.6510263929618768,0.7067448680351907,0.7331378299120235,0.21407624633431085,0.2375366568914956,0.24633431085043989,1,0.5121987286806099,60
excel,2025-02,274,0.5121987286806099,1,181,274,195,274,205,274,40,274,42,274,44,274,0.6605839416058394,0.7116788321167883,0.7481751824817519,0.145985401459854,0.15328467153284672,0.16058394160583941,1,0.5121987286806099,61
excel,2025-03,254,0.5121987286806099,1,152,254,169,254,187,254,43,254,49,254,53,254,0.5984251968503937,0.6653543307086615,0.7362204724409449,0.16929133858267717,0.19291338582677164,0.20866141732283464,1,0.5121987286806099,62
excel,2025-04,214,0.5121987286806099,1,136,214,150,214,163,214,39,214,42,214,43,214,0.6355140186915887,0.7009345794392523,0.7616822429906542,0.1822429906542056,0.19626168224299065,0.20093457943925233,1,0.5121987286806099,63
excel,2025-05,166,0.5121987286806099,1,117,166,126,166,137,166,42,166,43,166,46,166,0.7048192771084337,0.7590361445783133,0.8253012048192772,0.25301204819277107,0.25903614457831325,0.27710843373493976,1,0.5121987286806099,64
excel,2025-06,140,0.5121987286806099,1,87,140,95,140,104,140,20,140,23,140,23,140,0.6214285714285714,0.6785714285714286,0.7428571428571429,0.14285714285714285,0.16428571428571428,0.16428571428571428,1,0.5121987286806099,65
excel,2025-07,113,0.5121987286806099,1,87,113,90,113,97,113,23,113,23,113,26,113,0.7699115044247787,0.7964601769911505,0.8584070796460177,0.20353982300884957,0.20353982300884957,0.23008849557522124,1,0.5121987286806099,66
excel,2025-08,84,0.5121987286806099,1,61,84,65,84,73,84,19,84,19,84,19,84,0.7261904761904762,0.7738095238095238,0.8690476190476191,0.2261904761904762,0.2261904761904762,0.2261904761904762,1,0.5121987286806099,67
excel,2025-09,89,0.5121987286806099,1,52,89,57,89,66,89,20,89,23,89,25,89,0.5842696629213483,0.6404494382022472,0.7415730337078652,0.2247191011235955,0.25842696629213485,0.2808988764044944,1,0.5121987286806099,68
excel,2025-10,91,0.5121987286806099,1,67,91,69,91,78,91,15,91,18,91,18,91,0.7362637362637363,0.7582417582417582,0.8571428571428571,0.16483516483516483,0.1978021978021978,0.1978021978021978,1,0.5121987286806099,69
excel,2025-11,52,0.5121987286806099,1,39,52,40,52,46,52,12,52,12,52,13,52,0.75,0.7692307692307693,0.8846153846153846,0.23076923076923078,0.23076923076923078,0.25,1,0.5121987286806099,70
excel,2025-12,47,0.5121987286806099,1,28,46,29,45,30,41,6,41,4,27,1,2,0.6086956521739131,0.6444444444444445,0.7317073170731707,0.14634146341463414,0.14814814814814814,0.5,1,0.5121987286806099,71
firebase,2020-01,920,-0.8269317640104322,0,594,920,626,920,686,920,144,920,162,920,180,920,0.6456521739130435,0.6804347826086956,0.7456521739130435,0.1565217391304348,0.17608695652173914,0.1956521739130435,0,-0.0,0
firebase,2020-02,803,-0.8269317640104322,0,468,803,515,803,588,803,149,803,168,803,187,803,0.5828144458281445,0.6413449564134496,0.7322540473225405,0.1855541718555417,0.20921544209215442,0.2328767123287671,0,-0.0,1
firebase,2020-03,1029,-0.8269317640104322,0,639,1029,693,1029,755,1029,195,1029,222,1029,250,1029,0.6209912536443148,0.673469387755102,0.7337220602526725,0.18950437317784258,0.21574344023323616,0.24295432458697766,0,-0.0,2
firebase,2020-04,1324,-0.8269317640104322,0,807,1324,874,1324,966,1324,275,1324,294,1324,320,1324,0.6095166163141994,0.6601208459214502,0.729607250755287,0.20770392749244712,0.22205438066465258,0.24169184290030213,0,-0.0,3
firebase,2020-05,1420,-0.8269317640104322,0,868,1420,924,1420,1036,1420,252,1420,287,1420,319,1420,0.6112676056338028,0.6507042253521127,0.7295774647887324,0.17746478873239438,0.20211267605633804,0.22464788732394367,0,-0.0,4
firebase,2020-06,1351,-0.8269317640104322,0,828,1351,894,1351,1009,1351,238,1351,277,1351,294,1351,0.612879348630644,0.6617320503330866,0.7468541820873427,0.17616580310880828,0.20503330866025166,0.21761658031088082,0,-0.0,5
firebase,2020-07,1217,-0.8269317640104322,0,754,1217,814,1217,902,1217,225,1217,263,1217,282,1217,0.6195562859490551,0.6688578471651603,0.7411668036154478,0.1848808545603944,0.2161051766639277,0.23171733771569433,0,-0.0,6
firebase,2020-08,1193,-0.8269317640104322,0,808,1193,862,1193,951,1193,239,1193,275,1193,298,1193,0.6772841575859179,0.7225481978206203,0.7971500419111484,0.20033528918692373,0.23051131601005867,0.24979044425817268,0,-0.0,7
firebase,2020-09,1009,-0.8269317640104322,0,651,1009,701,1009,768,1009,186,1009,210,1009,236,1009,0.645193260654113,0.6947472745292369,0.7611496531219029,0.18434093161546086,0.20812685827552033,0.23389494549058473,0,-0.0,8
firebase,2020-10,924,-0.8269317640104322,0,554,924,591,924,673,924,174,924,197,924,209,924,0.5995670995670995,0.6396103896103896,0.7283549783549783,0.18831168831168832,0.2132034632034632,0.2261904761904762,0,-0.0,9
firebase,2020-11,891,-0.8269317640104322,0,536,891,573,891,644,891,185,891,200,891,215,891,0.6015712682379349,0.6430976430976431,0.7227833894500562,0.20763187429854096,0.2244668911335578,0.24130190796857465,0,-0.0,10
firebase,2020-12,802,-0.8269317640104322,0,530,802,562,802,609,802,154,802,170,802,187,802,0.6608478802992519,0.7007481296758105,0.7593516209476309,0.19201995012468828,0.2119700748129676,0.23316708229426433,0,-0.0,11
firebase,2021-01,1010,-0.8269317640104322,0,564,1010,620,1010,731,1010,191,1010,218,1010,241,1010,0.5584158415841585,0.6138613861386139,0.7237623762376237,0.1891089108910891,0.21584158415841584,0.2386138613861386,0,-0.0,12
firebase,2021-02,894,-0.8269317640104322,0,527,894,590,894,664,894,180,894,207,894,224,894,0.5894854586129754,0.6599552572706935,0.7427293064876958,0.20134228187919462,0.23154362416107382,0.2505592841163311,0,-0.0,13
firebase,2021-03,1097,-0.8269317640104322,0,651,1097,720,1097,798,1097,223,1097,254,1097,272,1097,0.593436645396536,0.6563354603463992,0.7274384685505926,0.203281677301732,0.2315405651777575,0.2479489516864175,0,-0.0,14
firebase,2021-04,1019,-0.8269317640104322,0,590,1019,630,1019,723,1019,173,1019,199,1019,218,1019,0.5789990186457311,0.6182531894013739,0.7095191364082434,0.16977428851815504,0.19528949950932287,0.2139352306182532,0,-0.0,15
firebase,2021-05,1012,-0.8269317640104322,0,635,1012,680,1012,742,1012,196,1012,223,1012,240,1012,0.6274703557312253,0.6719367588932806,0.733201581027668,0.19367588932806323,0.22035573122529645,0.23715415019762845,0,-0.0,16
firebase,2021-06,975,-0.8269317640104322,0,602,975,661,975,724,975,170,975,208,975,221,975,0.6174358974358974,0.6779487179487179,0.7425641025641025,0.17435897435897435,0.21333333333333335,0.22666666666666666,0,-0.0,17
firebase,2021-07,928,-0.8269317640104322,0,596,928,640,928,695,928,175,928,203,928,223,928,0.6422413793103449,0.6896551724137931,0.7489224137931034,0.18857758620689655,0.21875,0.24030172413793102,0,-0.0,18
firebase,2021-08,820,-0.8269317640104322,0,539,820,577,820,631,820,167,820,192,820,203,820,0.6573170731707317,0.7036585365853658,0.7695121951219512,0.20365853658536584,0.23414634146341465,0.2475609756097561,0,-0.0,19
firebase,2021-09,821,-0.8269317640104322,0,522,821,566,821,621,821,166,821,190,821,207,821,0.6358099878197321,0.6894031668696712,0.756394640682095,0.20219244823386115,0.23142509135200975,0.25213154689403167,0,-0.0,20
firebase,2021-10,781,-0.8269317640104322,0,440,781,485,781,572,781,184,781,208,781,227,781,0.5633802816901409,0.6209987195902689,0.7323943661971831,0.235595390524968,0.26632522407170295,0.2906530089628681,0,-0.0,21
firebase,2021-11,758,-0.8269317640104322,0,392,758,425,758,528,758,156,758,179,758,197,758,0.5171503957783641,0.5606860158311345,0.6965699208443272,0.20580474934036938,0.23614775725593667,0.2598944591029024,0,-0.0,22
firebase,2021-12,688,-0.8269317640104322,0,359,688,399,688,464,688,110,688,134,688,144,688,0.5218023255813954,0.5799418604651163,0.6744186046511628,0.15988372093023256,0.19476744186046513,0.20930232558139536,0,-0.0,23
firebase,2022-01,764,-0.8269317640104322,0,403,764,451,764,519,764,133,764,152,764,161,764,0.5274869109947644,0.5903141361256544,0.6793193717277487,0.17408376963350786,0.19895287958115182,0.2107329842931937,0,-0.0,24
firebase,2022-02,739,-0.8269317640104322,0,400,739,436,739,514,739,128,739,144,739,160,739,0.5412719891745602,0.5899864682002707,0.6955345060893099,0.17320703653585928,0.19485791610284167,0.2165087956698241,0,-0.0,25
firebase,2022-03,778,-0.8269317640104322,0,407,778,455,778,535,778,123,778,136,778,151,778,0.5231362467866324,0.5848329048843187,0.6876606683804627,0.15809768637532134,0.17480719794344474,0.19408740359897173,0,-0.0,26
firebase,2022-04,719,-0.8269317640104322,0,365,719,413,719,485,719,114,719,124,719,131,719,0.5076495132127955,0.5744089012517385,0.674547983310153,0.15855354659248957,0.17246175243393602,0.18219749652294853,0,-0.0,27
firebase,2022-05,767,-0.8269317640104322,0,391,767,424,767,500,767,124,767,142,767,151,767,0.5097783572359843,0.5528031290743155,0.651890482398957,0.16166883963494133,0.18513689700130379,0.196870925684485,0,-0.0,28
firebase,2022-06,804,-0.8269317640104322,0,455,804,480,804,555,804,141,804,162,804,168,804,0.5659203980099502,0.5970149253731343,0.6902985074626866,0.17537313432835822,0.20149253731343283,0.208955223880597,0,-0.0,29
firebase,2022-07,786,-0.8269317640104322,0,416,786,453,786,520,786,119,786,139,786,149,786,0.5292620865139949,0.5763358778625954,0.6615776081424937,0.15139949109414758,0.17684478371501272,0.1895674300254453,0,-0.0,30
firebase,2022-08,761,-0.8269317640104322,0,437,761,480,761,543,761,126,761,138,761,145,761,0.5742444152431012,0.6307490144546649,0.7135348226018396,0.16557161629434955,0.18134034165571616,0.19053876478318002,0,-0.0,31
firebase,2022-09,706,-0.8269317640104322,0,399,706,440,706,495,706,119,706,133,706,144,706,0.5651558073654391,0.623229461756374,0.7011331444759207,0.16855524079320114,0.18838526912181303,0.20396600566572237,0,-0.0,32
firebase,2022-10,732,-0.8269317640104322,0,378,732,423,732,489,732,116,732,135,732,152,732,0.5163934426229508,0.5778688524590164,0.6680327868852459,0.15846994535519127,0.18442622950819673,0.20765027322404372,0,-0.0,33
firebase,2022-11,717,-0.8269317640104322,0,381,717,428,717,494,717,129,717,150,717,159,717,0.5313807531380753,0.596931659693166,0.6889818688981869,0.1799163179916318,0.20920502092050208,0.2217573221757322,0,-0.0,34
firebase,2022-12,703,-0.8269317640104322,0,402,703,434,703,488,703,119,703,136,703,149,703,0.5718349928876245,0.6173541963015647,0.6941678520625889,0.16927453769559034,0.1934566145092461,0.2119487908961593,1,-0.8269317640104322,35
firebase,2023-01,720,-0.8269317640104322,0,393,720,437,720,497,720,105,720,119,720,130,720,0.5458333333333333,0.6069444444444444,0.6902777777777778,0.14583333333333334,0.16527777777777777,0.18055555555555555,1,-0.8269317640104322,36
firebase,2023-02,638,-0.8269317640104322,0,351,638,385,638,440,638,98,638,112,638,121,638,0.5501567398119123,0.603448275862069,0.6896551724137931,0.1536050156739812,0.1755485893416928,0.1896551724137931,1,-0.8269317640104322,37
firebase,2023-03,616,-0.8269317640104322,0,290,616,319,616,370,616,101,616,110,616,126,616,0.4707792207792208,0.5178571428571429,0.6006493506493507,0.16396103896103897,0.17857142857142858,0.20454545454545456,1,-0.8269317640104322,38
firebase,2023-04,458,-0.8269317640104322,0,231,458,252,458,298,458,81,458,95,458,100,458,0.5043668122270742,0.5502183406113537,0.6506550218340611,0.17685589519650655,0.2074235807860262,0.2183406113537118,1,-0.8269317640104322,39
firebase,2023-05,474,-0.8269317640104322,0,227,474,257,474,302,474,80,474,89,474,97,474,0.47890295358649787,0.5421940928270043,0.6371308016877637,0.16877637130801687,0.1877637130801688,0.20464135021097046,1,-0.8269317640104322,40
firebase,2023-06,426,-0.8269317640104322,0,195,426,216,426,264,426,59,426,67,426,73,426,0.45774647887323944,0.5070422535211268,0.6197183098591549,0.13849765258215962,0.1572769953051643,0.17136150234741784,1,-0.8269317640104322,41
firebase,2023-07,420,-0.8269317640104322,0,190,420,219,420,253,420,69,420,79,420,87,420,0.4523809523809524,0.5214285714285715,0.6023809523809524,0.16428571428571428,0.1880952380952381,0.20714285714285716,1,-0.8269317640104322,42
firebase,2023-08,347,-0.8269317640104322,0,158,347,176,347,205,347,61,347,66,347,70,347,0.4553314121037464,0.5072046109510087,0.590778097982709,0.17579250720461095,0.19020172910662825,0.2017291066282421,1,-0.8269317640104322,43
firebase,2023-09,315,-0.8269317640104322,0,126,315,146,315,179,315,47,315,55,315,61,315,0.4,0.4634920634920635,0.5682539682539682,0.1492063492063492,0.1746031746031746,0.19365079365079366,1,-0.8269317640104322,44
firebase,2023-10,299,-0.8269317640104322,0,140,299,154,299,176,299,40,299,46,299,51,299,0.4682274247491639,0.5150501672240803,0.5886287625418061,0.13377926421404682,0.15384615384615385,0.1705685618729097,1,-0.8269317640104322,45
firebase,2023-11,301,-0.8269317640104322,0,134,301,155,301,182,301,34,301,44,301,46,301,0.44518272425249167,0.5149501661129569,0.6046511627906976,0.11295681063122924,0.1461794019933555,0.15282392026578073,1,-0.8269317640104322,46
firebase,2023-12,223,-0.8269317640104322,0,114,223,126,223,143,223,30,223,35,223,39,223,0.5112107623318386,0.5650224215246636,0.6412556053811659,0.13452914798206278,0.15695067264573992,0.17488789237668162,1,-0.8269317640104322,47
firebase,2024-01,298,-0.8269317640104322,0,156,298,173,298,196,298,45,298,50,298,53,298,0.5234899328859061,0.5805369127516778,0.6577181208053692,0.15100671140939598,0.16778523489932887,0.17785234899328858,1,-0.8269317640104322,48
firebase,2024-02,283,-0.8269317640104322,0,139,283,151,283,171,283,39,283,47,283,49,283,0.4911660777385159,0.5335689045936396,0.6042402826855123,0.13780918727915195,0.16607773851590105,0.17314487632508835,1,-0.8269317640104322,49
firebase,2024-03,242,-0.8269317640104322,0,130,242,142,242,160,242,43,242,46,242,47,242,0.5371900826446281,0.5867768595041323,0.6611570247933884,0.17768595041322313,0.19008264462809918,0.19421487603305784,1,-0.8269317640104322,50
firebase,2024-04,234,-0.8269317640104322,0,111,234,124,234,144,234,33,234,37,234,38,234,0.47435897435897434,0.5299145299145299,0.6153846153846154,0.14102564102564102,0.1581196581196581,0.1623931623931624,1,-0.8269317640104322,51
firebase,2024-05,224,-0.8269317640104322,0,110,224,116,224,138,224,32,224,36,224,41,224,0.49107142857142855,0.5178571428571429,0.6160714285714286,0.14285714285714285,0.16071428571428573,0.18303571428571427,1,-0.8269317640104322,52
firebase,2024-06,187,-0.8269317640104322,0,67,187,76,187,92,187,27,187,29,187,33,187,0.3582887700534759,0.40641711229946526,0.4919786096256685,0.1443850267379679,0.15508021390374332,0.17647058823529413,1,-0.8269317640104322,53
firebase,2024-07,189,-0.8269317640104322,0,94,189,112,189,122,189,32,189,34,189,36,189,0.4973544973544973,0.5925925925925926,0.6455026455026455,0.1693121693121693,0.17989417989417988,0.19047619047619047,1,-0.8269317640104322,54
firebase,2024-08,158,-0.8269317640104322,0,82,158,88,158,104,158,23,158,26,158,28,158,0.5189873417721519,0.5569620253164557,0.6582278481012658,0.14556962025316456,0.16455696202531644,0.17721518987341772,1,-0.8269317640104322,55
firebase,2024-09,121,-0.8269317640104322,0,51,121,59,121,73,121,16,121,20,121,21,121,0.4214876033057851,0.48760330578512395,0.6033057851239669,0.1322314049586777,0.1652892561983471,0.17355371900826447,1,-0.8269317640104322,56
firebase,2024-10,134,-0.8269317640104322,0,67,134,74,134,85,134,23,134,25,134,27,134,0.5,0.5522388059701493,0.6343283582089553,0.17164179104477612,0.1865671641791045,0.20149253731343283,1,-0.8269317640104322,57
firebase,2024-11,131,-0.8269317640104322,0,59,131,68,131,86,131,30,131,33,131,34,131,0.45038167938931295,0.5190839694656488,0.6564885496183206,0.22900763358778625,0.25190839694656486,0.2595419847328244,1,-0.8269317640104322,58
firebase,2024-12,98,-0.8269317640104322,0,47,98,49,98,59,98,18,98,22,98,23,98,0.47959183673469385,0.5,0.6020408163265306,0.1836734693877551,0.22448979591836735,0.23469387755102042,1,-0.8269317640104322,59
firebase,2025-01,118,-0.8269317640104322,0,39,118,45,118,54,118,14,118,15,118,18,118,0.3305084745762712,0.3813559322033898,0.4576271186440678,0.11864406779661017,0.1271186440677966,0.15254237288135594,1,-0.8269317640104322,60
firebase,2025-02,109,-0.8269317640104322,0,36,109,43,109,54,109,16,109,17,109,18,109,0.3302752293577982,0.3944954128440367,0.4954128440366973,0.14678899082568808,0.1559633027522936,0.1651376146788991,1,-0.8269317640104322,61
firebase,2025-03,119,-0.8269317640104322,0,39,119,44,119,54,119,20,119,20,119,20,119,0.3277310924369748,0.3697478991596639,0.453781512605042,0.16806722689075632,0.16806722689075632,0.16806722689075632,1,-0.8269317640104322,62
firebase,2025-04,67,-0.8269317640104322,0,14,67,16,67,24,67,6,67,7,67,7,67,0.208955223880597,0.23880597014925373,0.3582089552238806,0.08955223880597014,0.1044776119402985,0.1044776119402985,1,-0.8269317640104322,63
firebase,2025-05,80,-0.8269317640104322,0,24,80,27,80,33,80,7,80,8,80,8,80,0.3,0.3375,0.4125,0.0875,0.1,0.1,1,-0.8269317640104322,64
firebase,2025-06,43,-0.8269317640104322,0,17,43,18,43,19,43,6,43,6,43,6,43,0.3953488372093023,0.4186046511627907,0.4418604651162791,0.13953488372093023,0.13953488372093023,0.13953488372093023,1,-0.8269317640104322,65
