tag,month_id,n_questions,high_tag,exposure_index,closed_archive_rate,closed_7d_rate,closed_7d_denom,closed_30d_rate,closed_30d_denom,group,post_chatgpt,high_post,exposure_post
bash,2024-09,119,1,0.4267372425853595,0.16806722689075632,0.16806722689075632,119.0,0.16806722689075632,119.0,high,1,1,0.4267372425853595
bash,2024-10,105,1,0.4267372425853595,0.17142857142857143,0.17142857142857143,105.0,0.17142857142857143,105.0,high,1,1,0.4267372425853595
bash,2024-11,86,1,0.4267372425853595,0.20930232558139536,0.20930232558139536,86.0,0.20930232558139536,86.0,high,1,1,0.4267372425853595
bash,2024-12,63,1,0.4267372425853595,0.19047619047619047,0.19047619047619047,63.0,0.19047619047619047,63.0,high,1,1,0.4267372425853595
bash,2025-01,61,1,0.4267372425853595,0.16393442622950818,0.14754098360655737,61.0,0.16393442622950818,61.0,high,1,1,0.4267372425853595
bash,2025-02,67,1,0.4267372425853595,0.22388059701492538,0.22388059701492538,67.0,0.22388059701492538,67.0,high,1,1,0.4267372425853595
bash,2025-03,65,1,0.4267372425853595,0.27692307692307694,0.24615384615384617,65.0,0.24615384615384617,65.0,high,1,1,0.4267372425853595
bash,2025-04,49,1,0.4267372425853595,0.1836734693877551,0.1836734693877551,49.0,0.1836734693877551,49.0,high,1,1,0.4267372425853595
bash,2025-05,43,1,0.4267372425853595,0.09302325581395349,0.09302325581395349,43.0,0.09302325581395349,43.0,high,1,1,0.4267372425853595
bash,2025-06,45,1,0.4267372425853595,0.1111111111111111,0.1111111111111111,45.0,0.1111111111111111,45.0,high,1,1,0.4267372425853595
bash,2025-07,23,1,0.4267372425853595,0.08695652173913043,0.08695652173913043,23.0,0.08695652173913043,23.0,high,1,1,0.4267372425853595
bash,2025-08,15,1,0.4267372425853595,0.26666666666666666,0.2,15.0,0.26666666666666666,15.0,high,1,1,0.4267372425853595
bash,2025-09,29,1,0.4267372425853595,0.3103448275862069,0.3103448275862069,29.0,0.3103448275862069,29.0,high,1,1,0.4267372425853595
bash,2025-10,18,1,0.4267372425853595,0.16666666666666666,0.16666666666666666,18.0,0.16666666666666666,18.0,high,1,1,0.4267372425853595
bash,2025-11,17,1,0.4267372425853595,0.0,0.0,17.0,0.0,17.0,high,1,1,0.4267372425853595
bash,2025-12,12,1,0.4267372425853595,0.6666666666666666,0.75,8.0,1.0,3.0,high,1,1,0.4267372425853595
docker,2020-01,1269,0,-2.067518990036933,0.03309692671394799,0.027580772261623327,1269.0,0.027580772261623327,1269.0,low,0,0,-0.0
docker,2020-02,1331,0,-2.067518990036933,0.02329075882794891,0.021788129226145755,1331.0,0.021788129226145755,1331.0,low,0,0,-0.0
docker,2020-03,1392,0,-2.067518990036933,0.027298850574712645,0.022988505747126436,1392.0,0.022988505747126436,1392.0,low,0,0,-0.0
docker,2020-04,1536,0,-2.067518990036933,0.026692708333333332,0.015625,1536.0,0.015625,1536.0,low,0,0,-0.0
docker,2020-05,1625,0,-2.067518990036933,0.020923076923076923,0.017846153846153845,1625.0,0.017846153846153845,1625.0,low,0,0,-0.0
docker,2020-06,1538,0,-2.067518990036933,0.02600780234070221,0.020156046814044214,1538.0,0.021456436931079324,1538.0,low,0,0,-0.0
docker,2020-07,1440,0,-2.067518990036933,0.027083333333333334,0.020833333333333332,1440.0,0.022222222222222223,1440.0,low,0,0,-0.0
docker,2020-08,1404,0,-2.067518990036933,0.026353276353276354,0.018518518518518517,1404.0,0.019230769230769232,1404.0,low,0,0,-0.0
docker,2020-09,1254,0,-2.067518990036933,0.03269537480063796,0.024720893141945772,1254.0,0.025518341307814992,1254.0,low,0,0,-0.0
docker,2020-10,1187,0,-2.067518990036933,0.03454085930918281,0.02864363942712721,1187.0,0.030328559393428812,1187.0,low,0,0,-0.0
docker,2020-11,1105,0,-2.067518990036933,0.03891402714932127,0.03257918552036199,1105.0,0.0334841628959276,1105.0,low,0,0,-0.0
docker,2020-12,1128,0,-2.067518990036933,0.030141843971631204,0.026595744680851064,1128.0,0.0274822695035461,1128.0,low,0,0,-0.0
docker,2021-01,1282,0,-2.067518990036933,0.028081123244929798,0.0234009360374415,1282.0,0.0234009360374415,1282.0,low,0,0,-0.0
docker,2021-02,1221,0,-2.067518990036933,0.04013104013104013,0.03194103194103194,1221.0,0.03276003276003276,1221.0,low,0,0,-0.0
docker,2021-03,1412,0,-2.067518990036933,0.03328611898016997,0.026912181303116147,1412.0,0.026912181303116147,1412.0,low,0,0,-0.0
docker,2021-04,1206,0,-2.067518990036933,0.02902155887230514,0.022388059701492536,1206.0,0.02321724709784411,1206.0,low,0,0,-0.0
docker,2021-05,1240,0,-2.067518990036933,0.03064516129032258,0.025,1240.0,0.027419354838709678,1240.0,low,0,0,-0.0
docker,2021-06,1169,0,-2.067518990036933,0.03849443969204448,0.03421727972626176,1169.0,0.03421727972626176,1169.0,low,0,0,-0.0
docker,2021-07,1158,0,-2.067518990036933,0.03626943005181347,0.03195164075993091,1158.0,0.03195164075993091,1158.0,low,0,0,-0.0
docker,2021-08,1221,0,-2.067518990036933,0.0343980343980344,0.029484029484029485,1221.0,0.030303030303030304,1221.0,low,0,0,-0.0
docker,2021-09,1178,0,-2.067518990036933,0.029711375212224108,0.02461799660441426,1178.0,0.02631578947368421,1178.0,low,0,0,-0.0
docker,2021-10,1143,0,-2.067518990036933,0.03412073490813648,0.028871391076115485,1143.0,0.028871391076115485,1143.0,low,0,0,-0.0
docker,2021-11,1087,0,-2.067518990036933,0.027598896044158234,0.021159153633854646,1087.0,0.022999080036798528,1087.0,low,0,0,-0.0
docker,2021-12,1131,0,-2.067518990036933,0.03536693191865606,0.03183023872679045,1131.0,0.03183023872679045,1131.0,low,0,0,-0.0
docker,2022-01,1166,0,-2.067518990036933,0.04373927958833619,0.03516295025728988,1166.0,0.03773584905660377,1166.0,low,0,0,-0.0
docker,2022-02,1078,0,-2.067518990036933,0.041743970315398886,0.03339517625231911,1078.0,0.03525046382189239,1078.0,low,0,0,-0.0
docker,2022-03,1122,0,-2.067518990036933,0.03208556149732621,0.029411764705882353,1122.0,0.029411764705882353,1122.0,low,0,0,-0.0
docker,2022-04,1105,0,-2.067518990036933,0.04343891402714932,0.03800904977375565,1105.0,0.03800904977375565,1105.0,low,0,0,-0.0
docker,2022-05,1171,0,-2.067518990036933,0.03159692570452605,0.025619128949615714,1171.0,0.025619128949615714,1171.0,low,0,0,-0.0
docker,2022-06,1121,0,-2.067518990036933,0.036574487065120426,0.029438001784121322,1121.0,0.030330062444246207,1121.0,low,0,0,-0.0
docker,2022-07,1126,0,-2.067518990036933,0.03285968028419183,0.028419182948490232,1126.0,0.028419182948490232,1126.0,low,0,0,-0.0
docker,2022-08,1087,0,-2.067518990036933,0.034958601655933765,0.025758969641214352,1087.0,0.027598896044158234,1087.0,low,0,0,-0.0
docker,2022-09,1093,0,-2.067518990036933,0.03110704483074108,0.024702653247941447,1093.0,0.026532479414455627,1093.0,low,0,0,-0.0
docker,2022-10,1058,0,-2.067518990036933,0.034026465028355386,0.024574669187145556,1058.0,0.02551984877126654,1058.0,low,0,0,-0.0
docker,2022-11,1097,0,-2.067518990036933,0.03463992707383774,0.03099361896080219,1097.0,0.03099361896080219,1097.0,low,0,0,-0.0
docker,2022-12,1025,0,-2.067518990036933,0.037073170731707315,0.027317073170731707,1025.0,0.02829268292682927,1025.0,low,1,0,-2.067518990036933
docker,2023-01,1032,0,-2.067518990036933,0.035852713178294575,0.02810077519379845,1032.0,0.029069767441860465,1032.0,low,1,0,-2.067518990036933
docker,2023-02,915,0,-2.067518990036933,0.033879781420765025,0.02841530054644809,915.0,0.030601092896174863,915.0,low,1,0,-2.067518990036933
docker,2023-03,987,0,-2.067518990036933,0.031408308004052685,0.025329280648429583,987.0,0.025329280648429583,987.0,low,1,0,-2.067518990036933
docker,2023-04,808,0,-2.067518990036933,0.03589108910891089,0.03094059405940594,808.0,0.03094059405940594,808.0,low,1,0,-2.067518990036933
docker,2023-05,795,0,-2.067518990036933,0.0440251572327044,0.03522012578616352,795.0,0.03647798742138365,795.0,low,1,0,-2.067518990036933
docker,2023-06,731,0,-2.067518990036933,0.023255813953488372,0.01094391244870041,731.0,0.01094391244870041,731.0,low,1,0,-2.067518990036933
docker,2023-07,835,0,-2.067518990036933,0.04431137724550898,0.037125748502994015,835.0,0.03832335329341317,835.0,low,1,0,-2.067518990036933
docker,2023-08,730,0,-2.067518990036933,0.038356164383561646,0.0273972602739726,730.0,0.030136986301369864,730.0,low,1,0,-2.067518990036933
docker,2023-09,721,0,-2.067518990036933,0.06657420249653259,0.059639389736477116,721.0,0.06241331484049931,721.0,low,1,0,-2.067518990036933
docker,2023-10,586,0,-2.067518990036933,0.05631399317406143,0.04607508532423208,586.0,0.04778156996587031,586.0,low,1,0,-2.067518990036933
docker,2023-11,598,0,-2.067518990036933,0.056856187290969896,0.05351170568561873,598.0,0.05351170568561873,598.0,low,1,0,-2.067518990036933
docker,2023-12,569,0,-2.067518990036933,0.03866432337434095,0.03866432337434095,569.0,0.03866432337434095,569.0,low,1,0,-2.067518990036933
docker,2024-01,621,0,-2.067518990036933,0.0322061191626409,0.024154589371980676,621.0,0.027375201288244767,621.0,low,1,0,-2.067518990036933
docker,2024-02,658,0,-2.067518990036933,0.05167173252279635,0.0486322188449848,658.0,0.0486322188449848,658.0,low,1,0,-2.067518990036933
docker,2024-03,559,0,-2.067518990036933,0.055456171735241505,0.04114490161001789,559.0,0.044722719141323794,559.0,low,1,0,-2.067518990036933
docker,2024-04,525,0,-2.067518990036933,0.05523809523809524,0.05333333333333334,525.0,0.05333333333333334,525.0,low,1,0,-2.067518990036933
docker,2024-05,503,0,-2.067518990036933,0.033797216699801194,0.03180914512922465,503.0,0.03180914512922465,503.0,low,1,0,-2.067518990036933
docker,2024-06,413,0,-2.067518990036933,0.043583535108958835,0.03631961259079903,413.0,0.0387409200968523,413.0,low,1,0,-2.067518990036933
docker,2024-07,395,0,-2.067518990036933,0.053164556962025315,0.04556962025316456,395.0,0.04810126582278481,395.0,low,1,0,-2.067518990036933
docker,2024-08,376,0,-2.067518990036933,0.05851063829787234,0.0425531914893617,376.0,0.047872340425531915,376.0,low,1,0,-2.067518990036933
docker,2024-09,306,0,-2.067518990036933,0.06209150326797386,0.05228758169934641,306.0,0.05555555555555555,306.0,low,1,0,-2.067518990036933
docker,2024-10,261,0,-2.067518990036933,0.07279693486590039,0.06896551724137931,261.0,0.07279693486590039,261.0,low,1,0,-2.067518990036933
docker,2024-11,264,0,-2.067518990036933,0.04924242424242424,0.04924242424242424,264.0,0.04924242424242424,264.0,low,1,0,-2.067518990036933
docker,2024-12,215,0,-2.067518990036933,0.07906976744186046,0.07441860465116279,215.0,0.07441860465116279,215.0,low,1,0,-2.067518990036933
docker,2025-01,310,0,-2.067518990036933,0.07096774193548387,0.06451612903225806,310.0,0.06451612903225806,310.0,low,1,0,-2.067518990036933
docker,2025-02,267,0,-2.067518990036933,0.052434456928838954,0.04119850187265917,267.0,0.04868913857677903,267.0,low,1,0,-2.067518990036933
docker,2025-03,237,0,-2.067518990036933,0.0379746835443038,0.0379746835443038,237.0,0.0379746835443038,237.0,low,1,0,-2.067518990036933
docker,2025-04,164,0,-2.067518990036933,0.07926829268292683,0.054878048780487805,164.0,0.054878048780487805,164.0,low,1,0,-2.067518990036933
docker,2025-05,126,0,-2.067518990036933,0.03968253968253968,0.015873015873015872,126.0,0.015873015873015872,126.0,low,1,0,-2.067518990036933
docker,2025-06,93,0,-2.067518990036933,0.07526881720430108,0.06451612903225806,93.0,0.06451612903225806,93.0,low,1,0,-2.067518990036933
docker,2025-07,65,0,-2.067518990036933,0.15384615384615385,0.13846153846153847,65.0,0.15384615384615385,65.0,low,1,0,-2.067518990036933
docker,2025-08,43,0,-2.067518990036933,0.13953488372093023,0.13953488372093023,43.0,0.13953488372093023,43.0,low,1,0,-2.067518990036933
docker,2025-09,56,0,-2.067518990036933,0.07142857142857142,0.05357142857142857,56.0,0.07142857142857142,56.0,low,1,0,-2.067518990036933
docker,2025-10,44,0,-2.067518990036933,0.06818181818181818,0.06818181818181818,44.0,0.06818181818181818,44.0,low,1,0,-2.067518990036933
docker,2025-11,42,0,-2.067518990036933,0.23809523809523808,0.23809523809523808,42.0,0.23809523809523808,42.0,low,1,0,-2.067518990036933
docker,2025-12,42,0,-2.067518990036933,0.19047619047619047,0.16129032258064516,31.0,0.0,6.0,low,1,0,-2.067518990036933
excel,2020-01,2100,1,0.5121987286806099,0.029047619047619048,0.02666666666666667,2100.0,0.027142857142857142,2100.0,high,0,0,0.0
excel,2020-02,1970,1,0.5121987286806099,0.029441624365482234,0.028934010152284265,1970.0,0.029441624365482234,1970.0,high,0,0,0.0
excel,2020-03,1953,1,0.5121987286806099,0.029697900665642603,0.02867383512544803,1953.0,0.02867383512544803,1953.0,high,0,0,0.0
excel,2020-04,1943,1,0.5121987286806099,0.024704065877509007,0.020586721564590838,1943.0,0.02110138960370561,1943.0,high,0,0,0.0
excel,2020-05,1956,1,0.5121987286806099,0.028118609406952964,0.02607361963190184,1956.0,0.02607361963190184,1956.0,high,0,0,0.0
excel,2020-06,1940,1,0.5121987286806099,0.023711340206185566,0.020103092783505156,1940.0,0.020618556701030927,1940.0,high,0,0,0.0
excel,2020-07,1889,1,0.5121987286806099,0.028586553732133403,0.026469031233456855,1889.0,0.026998411858125994,1889.0,high,0,0,0.0
excel,2020-08,1584,1,0.5121987286806099,0.020202020202020204,0.019570707070707072,1584.0,0.019570707070707072,1584.0,high,0,0,0.0
excel,2020-09,1481,1,0.5121987286806099,0.04591492234976367,0.04388926401080351,1481.0,0.04523970290344362,1481.0,high,0,0,0.0
excel,2020-10,1407,1,0.5121987286806099,0.053304904051172705,0.051883439943141436,1407.0,0.052594171997157074,1407.0,high,0,0,0.0
excel,2020-11,1361,1,0.5121987286806099,0.0440852314474651,0.04335047759000735,1361.0,0.04335047759000735,1361.0,high,0,0,0.0
excel,2020-12,1367,1,0.5121987286806099,0.029261155815654718,0.027798098024871983,1367.0,0.027798098024871983,1367.0,high,0,0,0.0
excel,2021-01,1586,1,0.5121987286806099,0.02837326607818411,0.025851197982345524,1586.0,0.025851197982345524,1586.0,high,0,0,0.0
excel,2021-02,1545,1,0.5121987286806099,0.027184466019417475,0.027184466019417475,1545.0,0.027184466019417475,1545.0,high,0,0,0.0
excel,2021-03,1710,1,0.5121987286806099,0.027485380116959064,0.027485380116959064,1710.0,0.027485380116959064,1710.0,high,0,0,0.0
excel,2021-04,1382,1,0.5121987286806099,0.03545586107091172,0.03183791606367583,1382.0,0.03328509406657019,1382.0,high,0,0,0.0
excel,2021-05,1409,1,0.5121987286806099,0.0241305890702626,0.0234208658623137,1409.0,0.0241305890702626,1409.0,high,0,0,0.0
excel,2021-06,1426,1,0.5121987286806099,0.03225806451612903,0.030855539971949508,1426.0,0.030855539971949508,1426.0,high,0,0,0.0
excel,2021-07,1410,1,0.5121987286806099,0.03971631205673759,0.03687943262411347,1410.0,0.03829787234042553,1410.0,high,0,0,0.0
excel,2021-08,1422,1,0.5121987286806099,0.03375527426160337,0.03234880450070324,1422.0,0.03234880450070324,1422.0,high,0,0,0.0
excel,2021-09,1268,1,0.5121987286806099,0.031545741324921134,0.026025236593059938,1268.0,0.02917981072555205,1268.0,high,0,0,0.0
excel,2021-10,1175,1,0.5121987286806099,0.03234042553191489,0.03148936170212766,1175.0,0.03234042553191489,1175.0,high,0,0,0.0
excel,2021-11,1304,1,0.5121987286806099,0.03450920245398773,0.03067484662576687,1304.0,0.03067484662576687,1304.0,high,0,0,0.0
excel,2021-12,1086,1,0.5121987286806099,0.049723756906077346,0.0423572744014733,1086.0,0.0432780847145488,1086.0,high,0,0,0.0
excel,2022-01,1319,1,0.5121987286806099,0.03639120545868082,0.032600454890068235,1319.0,0.032600454890068235,1319.0,high,0,0,0.0
excel,2022-02,1321,1,0.5121987286806099,0.03709311127933384,0.03557910673732021,1321.0,0.036336109008327025,1321.0,high,0,0,0.0
excel,2022-03,1380,1,0.5121987286806099,0.03260869565217391,0.03260869565217391,1380.0,0.03260869565217391,1380.0,high,0,0,0.0
excel,2022-04,1204,1,0.5121987286806099,0.026578073089700997,0.02574750830564784,1204.0,0.02574750830564784,1204.0,high,0,0,0.0
excel,2022-05,1321,1,0.5121987286806099,0.04314912944738834,0.03936411809235428,1321.0,0.04239212717638153,1321.0,high,0,0,0.0
excel,2022-06,1349,1,0.5121987286806099,0.02001482579688658,0.01927353595255745,1349.0,0.01927353595255745,1349.0,high,0,0,0.0
excel,2022-07,1371,1,0.5121987286806099,0.034281546316557256,0.032093362509117436,1371.0,0.03355215171407731,1371.0,high,0,0,0.0
excel,2022-08,1413,1,0.5121987286806099,0.03750884642604388,0.03750884642604388,1413.0,0.03750884642604388,1413.0,high,0,0,0.0
excel,2022-09,1199,1,0.5121987286806099,0.03252710592160134,0.0316930775646372,1199.0,0.0316930775646372,1199.0,high,0,0,0.0
excel,2022-10,1282,1,0.5121987286806099,0.031201248049921998,0.028081123244929798,1282.0,0.028861154446177848,1282.0,high,0,0,0.0
excel,2022-11,1344,1,0.5121987286806099,0.027529761904761904,0.026785714285714284,1344.0,0.026785714285714284,1344.0,high,0,0,0.0
excel,2022-12,1068,1,0.5121987286806099,0.026217228464419477,0.025280898876404494,1068.0,0.025280898876404494,1068.0,high,1,1,0.5121987286806099
excel,2023-01,1321,1,0.5121987286806099,0.026495079485238455,0.024224072672218017,1321.0,0.026495079485238455,1321.0,high,1,1,0.5121987286806099
excel,2023-02,1116,1,0.5121987286806099,0.026881720430107527,0.026881720430107527,1116.0,0.026881720430107527,1116.0,high,1,1,0.5121987286806099
excel,2023-03,1136,1,0.5121987286806099,0.03697183098591549,0.03697183098591549,1136.0,0.03697183098591549,1136.0,high,1,1,0.5121987286806099
excel,2023-04,787,1,0.5121987286806099,0.05590851334180432,0.053367217280813214,787.0,0.054637865311308764,787.0,high,1,1,0.5121987286806099
excel,2023-05,859,1,0.5121987286806099,0.048894062863795114,0.048894062863795114,859.0,0.048894062863795114,859.0,high,1,1,0.5121987286806099
excel,2023-06,920,1,0.5121987286806099,0.014130434782608696,0.014130434782608696,920.0,0.014130434782608696,920.0,high,1,1,0.5121987286806099
excel,2023-07,837,1,0.5121987286806099,0.03464755077658303,0.03345280764635603,837.0,0.03345280764635603,837.0,high,1,1,0.5121987286806099
excel,2023-08,875,1,0.5121987286806099,0.04,0.038857142857142854,875.0,0.038857142857142854,875.0,high,1,1,0.5121987286806099
excel,2023-09,785,1,0.5121987286806099,0.02802547770700637,0.022929936305732482,785.0,0.025477707006369428,785.0,high,1,1,0.5121987286806099
excel,2023-10,856,1,0.5121987286806099,0.028037383177570093,0.026869158878504672,856.0,0.026869158878504672,856.0,high,1,1,0.5121987286806099
excel,2023-11,868,1,0.5121987286806099,0.026497695852534562,0.024193548387096774,868.0,0.026497695852534562,868.0,high,1,1,0.5121987286806099
excel,2023-12,621,1,0.5121987286806099,0.037037037037037035,0.033816425120772944,621.0,0.03542673107890499,621.0,high,1,1,0.5121987286806099
excel,2024-01,742,1,0.5121987286806099,0.026954177897574125,0.025606469002695417,742.0,0.025606469002695417,742.0,high,1,1,0.5121987286806099
excel,2024-02,745,1,0.5121987286806099,0.03087248322147651,0.02953020134228188,745.0,0.02953020134228188,745.0,high,1,1,0.5121987286806099
excel,2024-03,699,1,0.5121987286806099,0.05007153075822604,0.05007153075822604,699.0,0.05007153075822604,699.0,high,1,1,0.5121987286806099
excel,2024-04,609,1,0.5121987286806099,0.04433497536945813,0.041050903119868636,609.0,0.041050903119868636,609.0,high,1,1,0.5121987286806099
excel,2024-05,648,1,0.5121987286806099,0.038580246913580245,0.038580246913580245,648.0,0.038580246913580245,648.0,high,1,1,0.5121987286806099
excel,2024-06,469,1,0.5121987286806099,0.042643923240938165,0.04051172707889126,469.0,0.042643923240938165,469.0,high,1,1,0.5121987286806099
excel,2024-07,524,1,0.5121987286806099,0.05916030534351145,0.05152671755725191,524.0,0.05152671755725191,524.0,high,1,1,0.5121987286806099
excel,2024-08,425,1,0.5121987286806099,0.03764705882352941,0.03764705882352941,425.0,0.03764705882352941,425.0,high,1,1,0.5121987286806099
excel,2024-09,445,1,0.5121987286806099,0.04044943820224719,0.04044943820224719,445.0,0.04044943820224719,445.0,high,1,1,0.5121987286806099
excel,2024-10,400,1,0.5121987286806099,0.05,0.0475,400.0,0.0475,400.0,high,1,1,0.5121987286806099
excel,2024-11,317,1,0.5121987286806099,0.031545741324921134,0.031545741324921134,317.0,0.031545741324921134,317.0,high,1,1,0.5121987286806099
excel,2024-12,303,1,0.5121987286806099,0.036303630363036306,0.033003300330033,303.0,0.033003300330033,303.0,high,1,1,0.5121987286806099
excel,2025-01,341,1,0.5121987286806099,0.06158357771260997,0.06158357771260997,341.0,0.06158357771260997,341.0,high,1,1,0.5121987286806099
excel,2025-02,274,1,0.5121987286806099,0.06934306569343066,0.06934306569343066,274.0,0.06934306569343066,274.0,high,1,1,0.5121987286806099
excel,2025-03,254,1,0.5121987286806099,0.07086614173228346,0.07086614173228346,254.0,0.07086614173228346,254.0,high,1,1,0.5121987286806099
excel,2025-04,214,1,0.5121987286806099,0.08878504672897196,0.08878504672897196,214.0,0.08878504672897196,214.0,high,1,1,0.5121987286806099
excel,2025-05,166,1,0.5121987286806099,0.0783132530120482,0.0783132530120482,166.0,0.0783132530120482,166.0,high,1,1,0.5121987286806099
excel,2025-06,140,1,0.5121987286806099,0.10714285714285714,0.10714285714285714,140.0,0.10714285714285714,140.0,high,1,1,0.5121987286806099
excel,2025-07,113,1,0.5121987286806099,0.12389380530973451,0.11504424778761062,113.0,0.12389380530973451,113.0,high,1,1,0.5121987286806099
excel,2025-08,84,1,0.5121987286806099,0.14285714285714285,0.14285714285714285,84.0,0.14285714285714285,84.0,high,1,1,0.5121987286806099
excel,2025-09,89,1,0.5121987286806099,0.06741573033707865,0.06741573033707865,89.0,0.06741573033707865,89.0,high,1,1,0.5121987286806099
excel,2025-10,91,1,0.5121987286806099,0.08791208791208792,0.08791208791208792,91.0,0.08791208791208792,91.0,high,1,1,0.5121987286806099
excel,2025-11,52,1,0.5121987286806099,0.09615384615384616,0.09615384615384616,52.0,0.09615384615384616,52.0,high,1,1,0.5121987286806099
excel,2025-12,47,1,0.5121987286806099,0.0851063829787234,0.06976744186046512,43.0,0.0,8.0,high,1,1,0.5121987286806099
firebase,2020-01,920,0,-0.8269317640104322,0.0641304347826087,0.06195652173913044,920.0,0.06195652173913044,920.0,low,0,0,-0.0
firebase,2020-02,803,0,-0.8269317640104322,0.0660024906600249,0.06102117061021171,803.0,0.06351183063511831,803.0,low,0,0,-0.0
firebase,2020-03,1029,0,-0.8269317640104322,0.04178814382896016,0.04178814382896016,1029.0,0.04178814382896016,1029.0,low,0,0,-0.0
firebase,2020-04,1324,0,-0.8269317640104322,0.05211480362537765,0.04909365558912387,1324.0,0.04984894259818731,1324.0,low,0,0,-0.0
firebase,2020-05,1420,0,-0.8269317640104322,0.035211267605633804,0.0323943661971831,1420.0,0.0323943661971831,1420.0,low,0,0,-0.0
firebase,2020-06,1351,0,-0.8269317640104322,0.05107327905255366,0.04515173945225759,1351.0,0.047372316802368614,1351.0,low,0,0,-0.0
firebase,2020-07,1217,0,-0.8269317640104322,0.0419063270336894,0.03944124897288414,1217.0,0.04026294165981923,1217.0,low,0,0,-0.0
firebase,2020-08,1193,0,-0.8269317640104322,0.05280804694048617,0.04945515507124895,1193.0,0.050293378038558254,1193.0,low,0,0,-0.0
firebase,2020-09,1009,0,-0.8269317640104322,0.07234886025768088,0.06640237859266601,1009.0,0.06838453914767097,1009.0,low,0,0,-0.0
firebase,2020-10,924,0,-0.8269317640104322,0.07792207792207792,0.07251082251082251,924.0,0.07575757575757576,924.0,low,0,0,-0.0
firebase,2020-11,891,0,-0.8269317640104322,0.0819304152637486,0.07631874298540965,891.0,0.07744107744107744,891.0,low,0,0,-0.0
firebase,2020-12,802,0,-0.8269317640104322,0.07605985037406483,0.06982543640897755,802.0,0.07107231920199501,802.0,low,0,0,-0.0
firebase,2021-01,1010,0,-0.8269317640104322,0.031683168316831684,0.031683168316831684,1010.0,0.031683168316831684,1010.0,low,0,0,-0.0
firebase,2021-02,894,0,-0.8269317640104322,0.042505592841163314,0.03803131991051454,894.0,0.040268456375838924,894.0,low,0,0,-0.0
firebase,2021-03,1097,0,-0.8269317640104322,0.03828623518687329,0.03190519598906107,1097.0,0.03372835004557885,1097.0,low,0,0,-0.0
firebase,2021-04,1019,0,-0.8269317640104322,0.04317958783120707,0.04121687929342493,1019.0,0.042198233562315994,1019.0,low,0,0,-0.0
firebase,2021-05,1012,0,-0.8269317640104322,0.037549407114624504,0.03162055335968379,1012.0,0.03458498023715415,1012.0,low,0,0,-0.0
firebase,2021-06,975,0,-0.8269317640104322,0.04923076923076923,0.0441025641025641,975.0,0.046153846153846156,975.0,low,0,0,-0.0
firebase,2021-07,928,0,-0.8269317640104322,0.061422413793103446,0.059267241379310345,928.0,0.0603448275862069,928.0,low,0,0,-0.0
firebase,2021-08,820,0,-0.8269317640104322,0.054878048780487805,0.05365853658536585,820.0,0.05365853658536585,820.0,low,0,0,-0.0
firebase,2021-09,821,0,-0.8269317640104322,0.04263093788063337,0.040194884287454324,821.0,0.04263093788063337,821.0,low,0,0,-0.0
firebase,2021-10,781,0,-0.8269317640104322,0.03713188220230474,0.034571062740076826,781.0,0.03585147247119078,781.0,low,0,0,-0.0
firebase,2021-11,758,0,-0.8269317640104322,0.036939313984168866,0.03430079155672823,758.0,0.03430079155672823,758.0,low,0,0,-0.0
firebase,2021-12,688,0,-0.8269317640104322,0.04215116279069767,0.03924418604651163,688.0,0.04215116279069767,688.0,low,0,0,-0.0
firebase,2022-01,764,0,-0.8269317640104322,0.02225130890052356,0.020942408376963352,764.0,0.02225130890052356,764.0,low,0,0,-0.0
firebase,2022-02,739,0,-0.8269317640104322,0.03382949932341001,0.03112313937753721,739.0,0.03247631935047361,739.0,low,0,0,-0.0
firebase,2022-03,778,0,-0.8269317640104322,0.038560411311053984,0.03470437017994859,778.0,0.03598971722365039,778.0,low,0,0,-0.0
firebase,2022-04,719,0,-0.8269317640104322,0.04033379694019471,0.03616133518776078,719.0,0.03616133518776078,719.0,low,0,0,-0.0
firebase,2022-05,767,0,-0.8269317640104322,0.04432855280312908,0.03780964797913951,767.0,0.03911342894393742,767.0,low,0,0,-0.0
firebase,2022-06,804,0,-0.8269317640104322,0.03731343283582089,0.03482587064676617,804.0,0.036069651741293535,804.0,low,0,0,-0.0
firebase,2022-07,786,0,-0.8269317640104322,0.03816793893129771,0.035623409669211195,786.0,0.035623409669211195,786.0,low,0,0,-0.0
firebase,2022-08,761,0,-0.8269317640104322,0.052562417871222074,0.04993429697766097,761.0,0.04993429697766097,761.0,low,0,0,-0.0
firebase,2022-09,706,0,-0.8269317640104322,0.04107648725212465,0.03824362606232295,706.0,0.039660056657223795,706.0,low,0,0,-0.0
firebase,2022-10,732,0,-0.8269317640104322,0.04371584699453552,0.036885245901639344,732.0,0.03961748633879782,732.0,low,0,0,-0.0
firebase,2022-11,717,0,-0.8269317640104322,0.03347280334728033,0.030683403068340307,717.0,0.030683403068340307,717.0,low,0,0,-0.0
firebase,2022-12,703,0,-0.8269317640104322,0.03982930298719772,0.03982930298719772,703.0,0.03982930298719772,703.0,low,1,0,-0.8269317640104322
firebase,2023-01,720,0,-0.8269317640104322,0.0375,0.0375,720.0,0.0375,720.0,low,1,0,-0.8269317640104322
firebase,2023-02,638,0,-0.8269317640104322,0.05956112852664577,0.05956112852664577,638.0,0.05956112852664577,638.0,low,1,0,-0.8269317640104322
