tag,month_id,n_questions,high_tag,exposure_index,post_chatgpt,first_answer_1d_rate,first_answer_1d_denom,any_answer_7d_rate,any_answer_7d_denom,any_pos_answer_7d_rate,any_pos_answer_7d_denom,first_positive_answer_7d_rate,first_positive_answer_7d_denom,first_positive_answer_latency_mean,first_positive_answer_latency_denom,max_answer_score_30d_zero_mean,max_answer_score_30d_zero_denom,max_answer_score_30d_answered_mean,max_answer_score_30d_answered_denom,accepted_cond_any_answer_30d_rate,accepted_cond_any_answer_30d_denom,accepted_vote_30d_rate,accepted_vote_30d_denom,high_post,time_index
docker,2023-05,795,0,-2.067518990036933,1,0.41132075471698115,795.0,0.5257861635220126,795.0,0.2930817610062893,795.0,0.2930817610062893,795.0,720.6836057063764,291.0,0.9345911949685535,795.0,1.618736383442266,459.0,0.4684095860566449,459.0,0.19622641509433963,795.0,0,41
docker,2023-06,731,0,-2.067518990036933,1,0.426812585499316,731.0,0.5471956224350205,731.0,0.2872777017783858,731.0,0.2872777017783858,731.0,516.581442566974,253.0,0.7523939808481532,731.0,1.2702078521939955,433.0,0.44110854503464203,433.0,0.19151846785225718,731.0,0,42
docker,2023-07,835,0,-2.067518990036933,1,0.4407185628742515,835.0,0.5329341317365269,835.0,0.27904191616766466,835.0,0.27904191616766466,835.0,640.8136584663947,286.0,0.7437125748502994,835.0,1.3101265822784811,474.0,0.40717299578059074,474.0,0.1688622754491018,835.0,0,43
docker,2023-08,730,0,-2.067518990036933,1,0.4780821917808219,730.0,0.5684931506849316,730.0,0.3095890410958904,730.0,0.3095890410958904,730.0,502.0946501471193,270.0,0.6931506849315069,730.0,1.1145374449339207,454.0,0.44052863436123346,454.0,0.21232876712328766,730.0,0,44
docker,2023-09,721,0,-2.067518990036933,1,0.4618585298196949,721.0,0.5464632454923717,721.0,0.2884882108183079,721.0,0.2884882108183079,721.0,638.3633647634986,249.0,0.8890429958391124,721.0,1.5046948356807512,426.0,0.4272300469483568,426.0,0.1941747572815534,721.0,0,45
docker,2023-10,586,0,-2.067518990036933,1,0.4453924914675768,586.0,0.5853242320819113,586.0,0.30204778156996587,586.0,0.30204778156996587,586.0,529.2830974401121,218.0,0.8430034129692833,586.0,1.3173333333333332,375.0,0.4533333333333333,375.0,0.21160409556313994,586.0,0,46
docker,2023-11,598,0,-2.067518990036933,1,0.4916387959866221,598.0,0.5819397993311036,598.0,0.342809364548495,598.0,0.342809364548495,598.0,303.86032855056976,234.0,0.6605351170568562,598.0,1.091160220994475,362.0,0.44751381215469616,362.0,0.19732441471571907,598.0,0,47
docker,2023-12,569,0,-2.067518990036933,1,0.45869947275922673,569.0,0.5500878734622144,569.0,0.3093145869947276,569.0,0.3093145869947276,569.0,387.98157755397585,211.0,0.7311072056239016,569.0,1.2606060606060605,330.0,0.40606060606060607,330.0,0.14762741652021089,569.0,0,48
docker,2024-01,621,0,-2.067518990036933,1,0.47020933977455714,621.0,0.5780998389694042,621.0,0.30434782608695654,621.0,0.30434782608695654,621.0,299.61895083207077,220.0,0.6634460547504025,621.0,1.067357512953368,386.0,0.4481865284974093,386.0,0.22544283413848631,621.0,0,49
docker,2024-02,658,0,-2.067518990036933,1,0.5,658.0,0.5896656534954408,658.0,0.3191489361702128,658.0,0.3191489361702128,658.0,266.6087946462488,234.0,0.5851063829787234,658.0,0.9506172839506173,405.0,0.4567901234567901,405.0,0.1945288753799392,658.0,0,50
docker,2024-03,559,0,-2.067518990036933,1,0.5402504472271914,559.0,0.6511627906976745,559.0,0.3488372093023256,559.0,0.3488372093023256,559.0,164.0410596498157,211.0,0.6153846153846154,559.0,0.9052631578947369,380.0,0.45,380.0,0.21645796064400716,559.0,0,51
docker,2024-04,525,0,-2.067518990036933,1,0.47619047619047616,525.0,0.5676190476190476,525.0,0.2723809523809524,525.0,0.2723809523809524,525.0,258.01878634615383,169.0,0.6171428571428571,525.0,1.0030959752321982,323.0,0.43034055727554177,323.0,0.2,525.0,0,52
docker,2024-05,503,0,-2.067518990036933,1,0.48111332007952284,503.0,0.5864811133200796,503.0,0.2664015904572565,503.0,0.2664015904572565,503.0,254.9543918448637,159.0,0.5825049701789264,503.0,0.9242902208201893,317.0,0.4384858044164038,317.0,0.2047713717693837,503.0,0,53
docker,2024-06,413,0,-2.067518990036933,1,0.41646489104116224,413.0,0.5351089588377724,413.0,0.2566585956416465,413.0,0.2566585956416465,413.0,274.60881206841134,121.0,0.4043583535108959,413.0,0.6706827309236948,249.0,0.4538152610441767,249.0,0.22033898305084745,413.0,0,54
docker,2024-07,395,0,-2.067518990036933,1,0.4531645569620253,395.0,0.5746835443037974,395.0,0.27341772151898736,395.0,0.27341772151898736,395.0,285.014071181694,122.0,0.6936708860759494,395.0,1.1004016064257027,249.0,0.3654618473895582,249.0,0.17468354430379746,395.0,0,55
docker,2024-08,376,0,-2.067518990036933,1,0.45478723404255317,376.0,0.601063829787234,376.0,0.28191489361702127,376.0,0.28191489361702127,376.0,285.02562129861116,120.0,0.4920212765957447,376.0,0.7581967213114754,244.0,0.38114754098360654,244.0,0.19414893617021275,376.0,0,56
docker,2024-09,306,0,-2.067518990036933,1,0.434640522875817,306.0,0.5751633986928104,306.0,0.2581699346405229,306.0,0.2581699346405229,306.0,154.59281083028083,91.0,0.5032679738562091,306.0,0.7897435897435897,195.0,0.3641025641025641,195.0,0.1830065359477124,306.0,0,57
docker,2024-10,261,0,-2.067518990036933,1,0.4482758620689655,261.0,0.5977011494252874,261.0,0.2567049808429119,261.0,0.2567049808429119,261.0,180.02799844877345,77.0,0.5363984674329502,261.0,0.8045977011494253,174.0,0.40804597701149425,174.0,0.2260536398467433,261.0,0,58
docker,2024-11,264,0,-2.067518990036933,1,0.42803030303030304,264.0,0.5227272727272727,264.0,0.2878787878787879,264.0,0.2878787878787879,264.0,175.83509125661377,84.0,0.5,264.0,0.8198757763975155,161.0,0.4161490683229814,161.0,0.18181818181818182,264.0,0,59
docker,2024-12,215,0,-2.067518990036933,1,0.4325581395348837,215.0,0.5674418604651162,215.0,0.2837209302325581,215.0,0.2837209302325581,215.0,187.71000941019784,73.0,0.5441860465116279,215.0,0.8796992481203008,133.0,0.45112781954887216,133.0,0.23255813953488372,215.0,0,60
docker,2025-01,310,0,-2.067518990036933,1,0.3870967741935484,310.0,0.5129032258064516,310.0,0.23870967741935484,310.0,0.23870967741935484,310.0,30.606050893108296,79.0,1.206451612903226,310.0,2.1871345029239766,171.0,0.4269005847953216,171.0,0.1967741935483871,310.0,0,61
docker,2025-02,267,0,-2.067518990036933,1,0.3857677902621723,267.0,0.5205992509363296,267.0,0.27340823970037453,267.0,0.27340823970037453,267.0,52.969405843881866,79.0,0.5917602996254682,267.0,1.0063694267515924,157.0,0.46496815286624205,157.0,0.2209737827715356,267.0,0,62
docker,2025-03,237,0,-2.067518990036933,1,0.35443037974683544,237.0,0.46835443037974683,237.0,0.16033755274261605,237.0,0.16033755274261605,237.0,258.7816852654321,45.0,0.24050632911392406,237.0,0.4453125,128.0,0.375,128.0,0.16877637130801687,237.0,0,63
docker,2025-04,164,0,-2.067518990036933,1,0.3780487804878049,164.0,0.43902439024390244,164.0,0.24390243902439024,164.0,0.24390243902439024,164.0,26.385217791327914,41.0,0.40853658536585363,164.0,0.8701298701298701,77.0,0.37662337662337664,77.0,0.12804878048780488,164.0,0,64
docker,2025-05,126,0,-2.067518990036933,1,0.2857142857142857,126.0,0.4365079365079365,126.0,0.19047619047619047,126.0,0.19047619047619047,126.0,160.905434593254,28.0,0.3333333333333333,126.0,0.711864406779661,59.0,0.4067796610169492,59.0,0.1746031746031746,126.0,0,65
docker,2025-06,93,0,-2.067518990036933,1,0.3655913978494624,93.0,0.4731182795698925,93.0,0.23655913978494625,93.0,0.23655913978494625,93.0,49.65514098379629,24.0,0.40860215053763443,93.0,0.7755102040816326,49.0,0.3877551020408163,49.0,0.13978494623655913,93.0,0,66
docker,2025-07,65,0,-2.067518990036933,1,0.4461538461538462,65.0,0.5692307692307692,65.0,0.24615384615384617,65.0,0.24615384615384617,65.0,63.67224090643275,19.0,0.676923076923077,65.0,1.0731707317073171,41.0,0.4634146341463415,41.0,0.2,65.0,0,67
docker,2025-08,43,0,-2.067518990036933,1,0.4883720930232558,43.0,0.5813953488372093,43.0,0.3023255813953488,43.0,0.3023255813953488,43.0,227.52273146825402,14.0,0.4186046511627907,43.0,0.6923076923076923,26.0,0.5384615384615384,26.0,0.32558139534883723,43.0,0,68
docker,2025-09,56,0,-2.067518990036933,1,0.375,56.0,0.4642857142857143,56.0,0.32142857142857145,56.0,0.32142857142857145,56.0,52.41147343567252,19.0,0.6785714285714286,56.0,1.3571428571428572,28.0,0.39285714285714285,28.0,0.17857142857142858,56.0,0,69
docker,2025-10,44,0,-2.067518990036933,1,0.3409090909090909,44.0,0.4318181818181818,44.0,0.20454545454545456,44.0,0.20454545454545456,44.0,5.8138637654320995,9.0,0.3181818181818182,44.0,0.7368421052631579,19.0,0.3684210526315789,19.0,0.13636363636363635,44.0,0,70
docker,2025-11,42,0,-2.067518990036933,1,0.5476190476190477,42.0,0.5952380952380952,42.0,0.40476190476190477,42.0,0.40476190476190477,42.0,23.85776060185185,18.0,2.9761904761904763,42.0,4.8076923076923075,26.0,0.7307692307692307,26.0,0.38095238095238093,42.0,0,71
docker,2025-12,42,0,-2.067518990036933,1,0.475,40.0,0.5,28.0,0.2857142857142857,28.0,0.2857142857142857,28.0,7.214798484848486,11.0,0.0,4.0,0.8,25.0,0.0,2.0,0.0,4.0,0,72
excel,2020-01,2100,1,0.5121987286806099,0,0.6885714285714286,2100.0,0.741904761904762,2100.0,0.38476190476190475,2100.0,0.38476190476190475,2100.0,193.25644297131973,831.0,0.6895238095238095,2100.0,0.9147188881869868,1583.0,0.5173720783322805,1583.0,0.1819047619047619,2100.0,0,1
excel,2020-02,1970,1,0.5121987286806099,0,0.6923857868020304,1970.0,0.7426395939086294,1970.0,0.38426395939086294,1970.0,0.38426395939086294,1970.0,114.99298819533361,781.0,0.6385786802030456,1970.0,0.8448623237071861,1489.0,0.5278710543989255,1489.0,0.2050761421319797,1970.0,0,2
excel,2020-03,1953,1,0.5121987286806099,0,0.6917562724014337,1953.0,0.7511520737327189,1953.0,0.40706605222734255,1953.0,0.40706605222734255,1953.0,261.8634225122549,816.0,0.6676907322068613,1953.0,0.8739946380697051,1492.0,0.5194369973190348,1492.0,0.20276497695852536,1953.0,0,3
excel,2020-04,1943,1,0.5121987286806099,0,0.7004632012352033,1943.0,0.7534740092640247,1943.0,0.4148224395265054,1943.0,0.4148224395265054,1943.0,171.0534763831857,828.0,0.7143592382913021,1943.0,0.9321692411014103,1489.0,0.5305574210879785,1489.0,0.2002058672156459,1943.0,0,4
excel,2020-05,1956,1,0.5121987286806099,0,0.693762781186094,1956.0,0.7479550102249489,1956.0,0.39263803680981596,1956.0,0.39263803680981596,1956.0,179.8799199877554,794.0,0.6866053169734151,1956.0,0.9068197164078325,1481.0,0.5307224848075625,1481.0,0.21267893660531698,1956.0,0,5
excel,2020-06,1940,1,0.5121987286806099,0,0.6865979381443299,1940.0,0.73659793814433,1940.0,0.3561855670103093,1940.0,0.3561855670103093,1940.0,148.33132091280973,713.0,0.5793814432989691,1940.0,0.7714481811942348,1457.0,0.5092656142759094,1457.0,0.2020618556701031,1940.0,0,6
excel,2020-07,1889,1,0.5121987286806099,0,0.7167813658020117,1889.0,0.7617787188988883,1889.0,0.39703546850185284,1889.0,0.39703546850185284,1889.0,195.63410120993242,773.0,0.6548438327157226,1889.0,0.8501718213058419,1455.0,0.5312714776632302,1455.0,0.2027527792482795,1889.0,0,7
excel,2020-08,1584,1,0.5121987286806099,0,0.7196969696969697,1584.0,0.7720959595959596,1584.0,0.41792929292929293,1584.0,0.41792929292929293,1584.0,57.77515140413782,674.0,0.7190656565656566,1584.0,0.914859437751004,1245.0,0.5036144578313253,1245.0,0.21022727272727273,1584.0,0,8
excel,2020-09,1481,1,0.5121987286806099,0,0.7164078325455773,1481.0,0.7677245104659014,1481.0,0.40310600945307223,1481.0,0.40310600945307223,1481.0,191.47875804872496,610.0,0.6455097906819717,1481.0,0.82842287694974,1154.0,0.5017331022530329,1154.0,0.19041188386225524,1481.0,0,9
excel,2020-10,1407,1,0.5121987286806099,0,0.7270788912579957,1407.0,0.7732764747690121,1407.0,0.38095238095238093,1407.0,0.38095238095238093,1407.0,192.42415607150022,554.0,0.5856432125088842,1407.0,0.7436823104693141,1108.0,0.5252707581227437,1108.0,0.22103766879886283,1407.0,0,10
excel,2020-11,1361,1,0.5121987286806099,0,0.6965466568699485,1361.0,0.7435709037472447,1361.0,0.3739897134459956,1361.0,0.3739897134459956,1361.0,93.24895180555558,524.0,0.5767817781043351,1361.0,0.7651072124756335,1026.0,0.5497076023391813,1026.0,0.19544452608376195,1361.0,0,11
excel,2020-12,1367,1,0.5121987286806099,0,0.7081199707388441,1367.0,0.7505486466715435,1367.0,0.3862472567666423,1367.0,0.3862472567666423,1367.0,161.92004060424352,542.0,0.6276517922457937,1367.0,0.8210526315789474,1045.0,0.5062200956937799,1045.0,0.19092904169714703,1367.0,0,12
excel,2021-01,1586,1,0.5121987286806099,0,0.7005044136191677,1586.0,0.7629255989911727,1586.0,0.3890290037831021,1586.0,0.3890290037831021,1586.0,107.85778517546152,638.0,0.6286254728877679,1586.0,0.8059822150363783,1237.0,0.5198059822150364,1237.0,0.2005044136191677,1586.0,0,13
excel,2021-02,1545,1,0.5121987286806099,0,0.7177993527508091,1545.0,0.7682847896440129,1545.0,0.42006472491909386,1545.0,0.42006472491909386,1545.0,148.70773758312447,665.0,0.6983818770226538,1545.0,0.8946932006633499,1206.0,0.5298507462686567,1206.0,0.1948220064724919,1545.0,0,14
excel,2021-03,1710,1,0.5121987286806099,0,0.6888888888888889,1710.0,0.7345029239766082,1710.0,0.3847953216374269,1710.0,0.3847953216374269,1710.0,159.28540483543586,687.0,0.6152046783625731,1710.0,0.8193146417445483,1284.0,0.4976635514018692,1284.0,0.18362573099415205,1710.0,0,15
excel,2021-04,1382,1,0.5121987286806099,0,0.7076700434153401,1382.0,0.7655571635311144,1382.0,0.39652677279305354,1382.0,0.39652677279305354,1382.0,44.243109141055946,564.0,0.6085383502170767,1382.0,0.775830258302583,1084.0,0.492619926199262,1084.0,0.19826338639652677,1382.0,0,16
excel,2021-05,1409,1,0.5121987286806099,0,0.7118523775727467,1409.0,0.7643718949609652,1409.0,0.4088005677785664,1409.0,0.4088005677785664,1409.0,103.9086998543189,593.0,0.6515259048970902,1409.0,0.8414298808432631,1091.0,0.4995417048579285,1091.0,0.21433640880056778,1409.0,0,17
excel,2021-06,1426,1,0.5121987286806099,0,0.6844319775596073,1426.0,0.7258064516129032,1426.0,0.3702664796633941,1426.0,0.3702664796633941,1426.0,153.61998897692777,549.0,0.5960729312762973,1426.0,0.8011310084825636,1061.0,0.525918944392083,1061.0,0.20196353436185133,1426.0,0,18
excel,2021-07,1410,1,0.5121987286806099,0,0.6758865248226951,1410.0,0.7283687943262411,1410.0,0.4021276595744681,1410.0,0.4021276595744681,1410.0,205.4807696142504,584.0,0.6695035460992907,1410.0,0.9094412331406551,1038.0,0.51252408477842,1038.0,0.19574468085106383,1410.0,0,19
excel,2021-08,1422,1,0.5121987286806099,0,0.7369901547116737,1422.0,0.7960618846694796,1422.0,0.45358649789029537,1422.0,0.45358649789029537,1422.0,83.9908547378657,657.0,0.7151898734177216,1422.0,0.8866608544027899,1147.0,0.5318221447253705,1147.0,0.22784810126582278,1422.0,0,20
excel,2021-09,1268,1,0.5121987286806099,0,0.6498422712933754,1268.0,0.7066246056782335,1268.0,0.3801261829652997,1268.0,0.3801261829652997,1268.0,175.82595165157613,497.0,0.6017350157728707,1268.0,0.8375411635565313,911.0,0.5170142700329309,911.0,0.21529968454258674,1268.0,0,21
excel,2021-10,1175,1,0.5121987286806099,0,0.6936170212765957,1175.0,0.7557446808510638,1175.0,0.38127659574468087,1175.0,0.38127659574468087,1175.0,156.42234883309337,463.0,0.6451063829787234,1175.0,0.838495575221239,904.0,0.49336283185840707,904.0,0.20170212765957446,1175.0,0,22
excel,2021-11,1304,1,0.5121987286806099,0,0.7078220858895705,1304.0,0.7638036809815951,1304.0,0.3512269938650307,1304.0,0.3512269938650307,1304.0,484.1794837795322,475.0,0.549079754601227,1304.0,0.7138584247258225,1003.0,0.5024925224327019,1003.0,0.21549079754601227,1304.0,0,23
excel,2021-12,1086,1,0.5121987286806099,0,0.7320441988950276,1086.0,0.7780847145488029,1086.0,0.4125230202578269,1086.0,0.4125230202578269,1086.0,301.95510448662327,461.0,0.6537753222836096,1086.0,0.8284714119019837,857.0,0.48774795799299886,857.0,0.20718232044198895,1086.0,0,24
excel,2022-01,1319,1,0.5121987286806099,0,0.6884003032600455,1319.0,0.7490523123578469,1319.0,0.3639120545868082,1319.0,0.3639120545868082,1319.0,221.45873630363593,492.0,0.5496588324488249,1319.0,0.7199602780536246,1007.0,0.49056603773584906,1007.0,0.2175890826383624,1319.0,0,25
excel,2022-02,1321,1,0.5121987286806099,0,0.6737320211960636,1321.0,0.7312641937925813,1321.0,0.3959121877365632,1321.0,0.3959121877365632,1321.0,196.63898304738564,544.0,0.6873580620741863,1321.0,0.926530612244898,980.0,0.4704081632653061,980.0,0.17638152914458743,1321.0,0,26
excel,2022-03,1380,1,0.5121987286806099,0,0.6905797101449276,1380.0,0.7369565217391304,1380.0,0.48695652173913045,1380.0,0.48695652173913045,1380.0,58.2679830936184,686.0,0.8724637681159421,1380.0,1.1599229287090558,1038.0,0.4913294797687861,1038.0,0.18985507246376812,1380.0,0,27
excel,2022-04,1204,1,0.5121987286806099,0,0.6636212624584718,1204.0,0.7275747508305648,1204.0,0.4335548172757475,1204.0,0.4335548172757475,1204.0,69.05703708515057,535.0,0.7591362126245847,1204.0,1.0223713646532437,894.0,0.4507829977628635,894.0,0.1852159468438538,1204.0,0,28
excel,2022-05,1321,1,0.5121987286806099,0,0.6381529144587433,1321.0,0.6979560938682816,1321.0,0.38682816048448143,1321.0,0.38682816048448143,1321.0,133.9968123351357,524.0,0.668433005299016,1321.0,0.9423692636072573,937.0,0.4471718249733191,937.0,0.17865253595760788,1321.0,0,29
excel,2022-06,1349,1,0.5121987286806099,0,0.6864343958487769,1349.0,0.7412898443291327,1349.0,0.3617494440326168,1349.0,0.3617494440326168,1349.0,123.820753493014,501.0,0.5648628613787992,1349.0,0.75,1016.0,0.47244094488188976,1016.0,0.20533728687916974,1349.0,0,30
excel,2022-07,1371,1,0.5121987286806099,0,0.6834427425237053,1371.0,0.7315827862873815,1371.0,0.35521517140773157,1371.0,0.35521517140773157,1371.0,64.83089748270861,498.0,0.5667396061269147,1371.0,0.7655172413793103,1015.0,0.4660098522167488,1015.0,0.1699489423778264,1371.0,0,31
excel,2022-08,1413,1,0.5121987286806099,0,0.7070063694267515,1413.0,0.7650389242745931,1413.0,0.4033970276008493,1413.0,0.4033970276008493,1413.0,77.52838572653258,580.0,0.6546355272469923,1413.0,0.847846012832264,1091.0,0.46379468377635197,1091.0,0.18400566171266808,1413.0,0,32
excel,2022-09,1199,1,0.5121987286806099,0,0.6905754795663053,1199.0,0.7414512093411176,1199.0,0.34445371142618847,1199.0,0.34445371142618847,1199.0,62.84867320326798,425.0,0.5354462051709759,1199.0,0.7070484581497798,908.0,0.46916299559471364,908.0,0.18515429524603835,1199.0,0,33
excel,2022-10,1282,1,0.5121987286806099,0,0.6786271450858035,1282.0,0.7379095163806553,1282.0,0.39001560062402496,1282.0,0.39001560062402496,1282.0,112.03722678104576,510.0,0.6482059282371295,1282.0,0.8665276329509907,959.0,0.4786235662148071,959.0,0.1981279251170047,1282.0,0,34
excel,2022-11,1344,1,0.5121987286806099,0,0.6875,1344.0,0.7581845238095238,1344.0,0.4107142857142857,1344.0,0.4107142857142857,1344.0,102.25055815532083,568.0,0.6882440476190477,1344.0,0.8963178294573644,1032.0,0.4932170542635659,1032.0,0.21726190476190477,1344.0,0,35
excel,2022-12,1068,1,0.5121987286806099,1,0.7256554307116105,1068.0,0.7874531835205992,1068.0,0.4232209737827715,1068.0,0.4232209737827715,1068.0,86.62993688177873,461.0,0.7574906367041199,1068.0,0.9495305164319249,852.0,0.4565727699530516,852.0,0.20224719101123595,1068.0,1,36
excel,2023-01,1321,1,0.5121987286806099,1,0.7130961392884179,1321.0,0.7638152914458743,1321.0,0.43224829674489024,1321.0,0.43224829674489024,1321.0,48.01720288248231,581.0,0.7721423164269493,1321.0,1.0,1020.0,0.47941176470588237,1020.0,0.21725965177895534,1321.0,1,37
excel,2023-02,1116,1,0.5121987286806099,1,0.696236559139785,1116.0,0.7562724014336918,1116.0,0.36917562724014336,1116.0,0.36917562724014336,1116.0,162.79383232941177,425.0,0.6102150537634409,1116.0,0.7854671280276817,867.0,0.45213379469434833,867.0,0.2060931899641577,1116.0,1,38
excel,2023-03,1136,1,0.5121987286806099,1,0.7112676056338029,1136.0,0.766725352112676,1136.0,0.43045774647887325,1136.0,0.43045774647887325,1136.0,93.97063844477711,501.0,0.7095070422535211,1136.0,0.912797281993205,883.0,0.48584371460928655,883.0,0.20862676056338028,1136.0,1,39
excel,2023-04,787,1,0.5121987286806099,1,0.6581956797966964,787.0,0.7318932655654383,787.0,0.4625158831003812,787.0,0.4625158831003812,787.0,58.2254401844324,369.0,0.8348157560355781,787.0,1.1269296740994854,583.0,0.4425385934819897,583.0,0.19440914866581957,787.0,1,40
excel,2023-05,859,1,0.5121987286806099,1,0.6845168800931315,859.0,0.7543655413271245,859.0,0.4807916181606519,859.0,0.4807916181606519,859.0,18.42955107416205,421.0,0.9150174621653085,859.0,1.1819548872180452,665.0,0.41353383458646614,665.0,0.20023282887077998,859.0,1,41
excel,2023-06,920,1,0.5121987286806099,1,0.7032608695652174,920.0,0.7597826086956522,920.0,0.5130434782608696,920.0,0.5130434782608696,920.0,46.805663883077656,478.0,0.9869565217391304,920.0,1.273492286115007,713.0,0.4488078541374474,713.0,0.18804347826086956,920.0,1,42
excel,2023-07,837,1,0.5121987286806099,1,0.7371565113500598,837.0,0.7945041816009558,837.0,0.5077658303464755,837.0,0.5077658303464755,837.0,70.18046242091049,432.0,0.8793309438470729,837.0,1.0871491875923192,677.0,0.4918759231905465,677.0,0.2270011947431302,837.0,1,43
excel,2023-08,875,1,0.5121987286806099,1,0.6857142857142857,875.0,0.7417142857142857,875.0,0.448,875.0,0.448,875.0,57.914293313985624,402.0,0.7782857142857142,875.0,1.02406015037594,665.0,0.48270676691729325,665.0,0.2057142857142857,875.0,1,44
excel,2023-09,785,1,0.5121987286806099,1,0.7235668789808917,785.0,0.7745222929936306,785.0,0.4484076433121019,785.0,0.4484076433121019,785.0,19.487335548513308,355.0,0.7541401273885351,785.0,0.9594813614262561,617.0,0.4959481361426256,617.0,0.21146496815286625,785.0,1,45
excel,2023-10,856,1,0.5121987286806099,1,0.741822429906542,856.0,0.7815420560747663,856.0,0.46261682242990654,856.0,0.46261682242990654,856.0,76.77845821369635,404.0,0.7546728971962616,856.0,0.9458272327964861,683.0,0.47291361639824303,683.0,0.2161214953271028,856.0,1,46
excel,2023-11,868,1,0.5121987286806099,1,0.7327188940092166,868.0,0.7857142857142857,868.0,0.4700460829493088,868.0,0.4700460829493088,868.0,10.46144951977401,413.0,0.7407834101382489,868.0,0.9318840579710145,690.0,0.4579710144927536,690.0,0.19930875576036866,868.0,1,47
excel,2023-12,621,1,0.5121987286806099,1,0.7326892109500805,621.0,0.7793880837359098,621.0,0.428341384863124,621.0,0.428341384863124,621.0,38.81567816420665,271.0,0.6006441223832528,621.0,0.758130081300813,492.0,0.42886178861788615,492.0,0.20611916264090177,621.0,1,48
excel,2024-01,742,1,0.5121987286806099,1,0.72911051212938,742.0,0.7722371967654986,742.0,0.4326145552560647,742.0,0.4326145552560647,742.0,64.90627992316784,329.0,0.6900269541778976,742.0,0.8737201365187713,586.0,0.4863481228668942,586.0,0.23450134770889489,742.0,1,49
excel,2024-02,745,1,0.5121987286806099,1,0.6966442953020134,745.0,0.7557046979865771,745.0,0.42818791946308726,745.0,0.42818791946308726,745.0,14.680818798309181,322.0,0.702013422818792,745.0,0.9111498257839721,574.0,0.4930313588850174,574.0,0.2134228187919463,745.0,1,50
excel,2024-03,699,1,0.5121987286806099,1,0.6895565092989986,699.0,0.7353361945636624,699.0,0.41917024320457796,699.0,0.41917024320457796,699.0,16.929294806026366,295.0,0.6666666666666666,699.0,0.8961538461538462,520.0,0.5211538461538462,520.0,0.2088698140200286,699.0,1,51
excel,2024-04,609,1,0.5121987286806099,1,0.6978653530377669,609.0,0.7536945812807881,609.0,0.41707717569786534,609.0,0.41707717569786534,609.0,53.12215659695409,259.0,0.7044334975369458,609.0,0.9186295503211992,467.0,0.49464668094218417,467.0,0.2134646962233169,609.0,1,52
excel,2024-05,648,1,0.5121987286806099,1,0.7376543209876543,648.0,0.7808641975308642,648.0,0.4645061728395062,648.0,0.4645061728395062,648.0,9.121242671568627,306.0,0.7978395061728395,648.0,1.001937984496124,516.0,0.48643410852713176,516.0,0.20679012345679013,648.0,1,53
excel,2024-06,469,1,0.5121987286806099,1,0.7249466950959488,469.0,0.7761194029850746,469.0,0.4840085287846482,469.0,0.4840085287846482,469.0,28.85390326599327,231.0,0.7974413646055437,469.0,1.0108108108108107,370.0,0.5,370.0,0.22174840085287847,469.0,1,54
excel,2024-07,524,1,0.5121987286806099,1,0.7309160305343512,524.0,0.7767175572519084,524.0,0.45229007633587787,524.0,0.45229007633587787,524.0,8.023110748489074,239.0,0.8015267175572519,524.0,1.0023866348448687,419.0,0.45346062052505964,419.0,0.20610687022900764,524.0,1,55
excel,2024-08,425,1,0.5121987286806099,1,0.72,425.0,0.7858823529411765,425.0,0.4211764705882353,425.0,0.4211764705882353,425.0,8.396590198412698,182.0,0.7717647058823529,425.0,0.9704142011834319,338.0,0.4378698224852071,338.0,0.20705882352941177,425.0,1,56
excel,2024-09,445,1,0.5121987286806099,1,0.7460674157303371,445.0,0.8202247191011236,445.0,0.48089887640449436,445.0,0.48089887640449436,445.0,20.256989835917313,215.0,0.8247191011235955,445.0,0.9892183288409704,371.0,0.41778975741239893,371.0,0.1797752808988764,445.0,1,57
excel,2024-10,400,1,0.5121987286806099,1,0.785,400.0,0.8375,400.0,0.5725,400.0,0.5725,400.0,63.07286735512452,232.0,1.055,400.0,1.255952380952381,336.0,0.4375,336.0,0.1875,400.0,1,58
excel,2024-11,317,1,0.5121987286806099,1,0.7350157728706624,317.0,0.7949526813880127,317.0,0.5173501577287066,317.0,0.5173501577287066,317.0,11.9009134856091,166.0,1.003154574132492,317.0,1.2373540856031129,257.0,0.45525291828793774,257.0,0.23974763406940064,317.0,1,59
excel,2024-12,303,1,0.5121987286806099,1,0.7491749174917491,303.0,0.8283828382838284,303.0,0.46864686468646866,303.0,0.46864686468646866,303.0,5.851358196400625,142.0,0.834983498349835,303.0,0.9921568627450981,255.0,0.4627450980392157,255.0,0.24422442244224424,303.0,1,60
excel,2025-01,341,1,0.5121987286806099,1,0.7067448680351907,341.0,0.7331378299120235,341.0,0.44281524926686217,341.0,0.44281524926686217,341.0,13.63348982142857,154.0,0.7448680351906158,341.0,1.0,254.0,0.515748031496063,254.0,0.24633431085043989,341.0,1,61
excel,2025-02,274,1,0.5121987286806099,1,0.7116788321167883,274.0,0.7481751824817519,274.0,0.4124087591240876,274.0,0.4124087591240876,274.0,4.263262391838741,113.0,0.7554744525547445,274.0,1.0,207.0,0.4106280193236715,207.0,0.16058394160583941,274.0,1,62
