setting,primary_tag,month_id,time_index,n_questions,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,accepted_30d_rate,response_cert_gap,post_chatgpt,chatgpt_z,cluster_id,high_post,exposure_chatgpt
stackoverflow,regex,2020-04,4.0,878,1.657307329678494,,-0.2664201675890131,0.8499496475327291,0.6605922551252847,0.1893573924074443,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-05,5.0,833,1.657307329678494,,-0.2611328138894288,0.8310454065469906,0.6650660264105642,0.16597938013642632,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-06,6.0,780,1.657307329678494,,-0.2456351839158793,0.83,0.6717948717948717,0.15820512820512822,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-07,7.0,745,1.657307329678494,,-0.1919958601658797,0.8888888888888888,0.6791946308724832,0.20969425801640562,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-08,8.0,714,1.657307329678494,,-0.2300883540262991,0.8801546391752577,0.6582633053221288,0.22189133385312887,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-09,9.0,605,1.657307329678494,,-0.2277245084468844,0.9010819165378672,0.7008264462809918,0.2002554702568754,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-10,10.0,601,1.657307329678494,,-0.2260749526763904,0.8851963746223565,0.7254575707154742,0.15973880390688222,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-11,11.0,564,1.657307329678494,,-0.2206975816230528,0.9083333333333332,0.7216312056737588,0.1867021276595744,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2020-12,12.0,533,1.657307329678494,,-0.2319223982965995,0.908273381294964,0.6585365853658537,0.24973679592911036,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-01,13.0,478,1.657307329678494,,-0.2398933632312889,0.8701550387596899,0.7133891213389121,0.15676591742077783,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-02,14.0,550,1.657307329678494,,-0.257984819907364,0.8706467661691543,0.6963636363636364,0.17428312980551786,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-03,15.0,671,1.657307329678494,,-0.2619515033627863,0.9080779944289692,0.6676602086438153,0.24041778578515394,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-04,16.0,544,1.657307329678494,,-0.2444381863750515,0.8796610169491526,0.7224264705882353,0.15723454636091727,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-05,17.0,570,1.657307329678494,,-0.2060684075177453,0.9046822742474916,0.7,0.20468227424749164,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-06,18.0,525,1.657307329678494,,-0.2951644077854328,0.8910369068541301,0.6838095238095238,0.2072273830446063,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-07,19.0,579,1.657307329678494,,-0.2999896904706162,0.8908794788273615,0.6753022452504318,0.2155772335769297,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-08,20.0,550,1.657307329678494,,-0.2329667621781463,0.8760469011725294,0.6854545454545454,0.19059235571798394,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-09,21.0,496,1.657307329678494,,-0.2432128073858289,0.8592321755027422,0.655241935483871,0.20399024001887123,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-10,22.0,490,1.657307329678494,,-0.2047875834695665,0.9078694817658348,0.7204081632653061,0.18746131850052872,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-11,23.0,480,1.657307329678494,,-0.2711096844505645,0.8936170212765957,0.675,0.21861702127659566,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2021-12,24.0,403,1.657307329678494,,-0.2091147750917642,0.903755868544601,0.6674937965260546,0.23626207201854643,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-01,25.0,398,1.657307329678494,,-0.2437375488743864,0.9134615384615384,0.7060301507537688,0.2074313877077696,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-02,26.0,418,1.657307329678494,,-0.2481171640262705,0.8577777777777778,0.6555023923444976,0.20227538543328016,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-03,27.0,394,1.657307329678494,,-0.2247407138572374,0.8775981524249422,0.5989847715736041,0.27861338085133813,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-04,28.0,357,1.657307329678494,,-0.1899658467587579,0.8545918367346939,0.6498599439775911,0.2047318927571028,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-05,29.0,389,1.657307329678494,,-0.2178751668150402,0.8978102189781022,0.6529562982005142,0.24485392077758805,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-06,30.0,400,1.657307329678494,,-0.3123574554193214,0.8778801843317973,0.6325,0.2453801843317973,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-07,31.0,434,1.657307329678494,,-0.2415772855719682,0.8798283261802575,0.6428571428571429,0.23697118332311462,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-08,32.0,416,1.657307329678494,,-0.2494955055818452,0.8914027149321267,0.6394230769230769,0.2519796380090499,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-09,33.0,488,1.657307329678494,,-0.2312737723882874,0.8462962962962963,0.6454918032786885,0.20080449301760783,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-10,34.0,496,1.657307329678494,,-0.2461307774896367,0.8663003663003663,0.6612903225806451,0.2050100437197212,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-11,35.0,441,1.657307329678494,,-0.1999257474059426,0.8571428571428571,0.6054421768707483,0.2517006802721088,0,-1.0265186621478888,stackoverflow::regex,0.0,-1.7012569028294577
stackoverflow,regex,2022-12,36.0,323,1.657307329678494,,-0.2437641279769243,0.8088642659279779,0.6253869969040248,0.18347726902395312,1,0.9169805168197676,stackoverflow::regex,1.657307329678494,1.5197185316977742
stackoverflow,regex,2023-01,37.0,367,1.657307329678494,,-0.2170331688325905,0.8819095477386935,0.6730245231607629,0.20888502457793057,1,1.0695356832578975,stackoverflow::regex,1.657307329678494,1.7725493272160096
stackoverflow,regex,2023-02,38.0,309,1.657307329678494,,-0.2032754332099313,0.8215297450424929,0.5728155339805825,0.24871421106191038,1,1.0907751740780631,stackoverflow::regex,1.657307329678494,1.8077496910309092
stackoverflow,regex,2023-03,39.0,344,1.657307329678494,,-0.1994048522745414,0.8613333333333333,0.6075581395348837,0.2537751937984496,1,1.1046366938343386,stackoverflow::regex,1.657307329678494,1.8307224893234677
stackoverflow,regex,2023-04,40.0,242,1.657307329678494,,-0.1222572868515144,0.8364312267657993,0.5785123966942148,0.25791883007158445,1,1.1241669951686228,stackoverflow::regex,1.657307329678494,1.8630902008756067
stackoverflow,regex,2023-05,41.0,216,1.657307329678494,,-0.1771858664034223,0.8666666666666667,0.6666666666666666,0.20000000000000007,1,1.1129732943112054,stackoverflow::regex,1.657307329678494,1.8445387983983803
stackoverflow,regex,2023-06,42.0,200,1.657307329678494,,-0.1556791387795864,0.8108108108108109,0.55,0.2608108108108108,1,1.0867814541979803,stackoverflow::regex,1.657307329678494,1.8011308698009652
stackoverflow,regex,2023-07,43.0,166,1.657307329678494,,-0.1447729728280437,0.8138297872340425,0.5542168674698795,0.259612919764163,1,0.9898725818734396,stackoverflow::regex,1.657307329678494,1.6405230853866266
stackoverflow,regex,2023-08,44.0,173,1.657307329678494,,-0.2341085214190731,0.7427184466019418,0.6127167630057804,0.13000168359616138,1,0.9253188388760716,stackoverflow::regex,1.657307329678494,1.5335376939589067
stackoverflow,regex,2023-09,45.0,168,1.657307329678494,,-0.1615511562750257,0.8112244897959183,0.5535714285714286,0.2576530612244897,1,0.9335644841020356,stackoverflow::regex,1.657307329678494,1.5472032622298255
stackoverflow,regex,2023-10,46.0,138,1.657307329678494,,-0.1011453145541791,0.8387096774193549,0.5579710144927537,0.2807386629266012,1,0.9365620085004364,stackoverflow::regex,1.657307329678494,1.552171081386185
stackoverflow,regex,2023-11,47.0,130,1.657307329678494,,-0.1220973187448545,0.8405797101449275,0.5692307692307692,0.2713489409141583,1,0.9443248097036234,stackoverflow::regex,1.657307329678494,1.5650364287190641
stackoverflow,regex,2023-12,48.0,115,1.657307329678494,,-0.1766187104592665,0.8359375,0.6086956521739131,0.22724184782608692,1,0.931478609386297,stackoverflow::regex,1.657307329678494,1.5437463267746407
stackoverflow,regex,2024-01,49.0,121,1.657307329678494,,-0.2039739412482502,0.7867647058823529,0.5950413223140496,0.19172338356830332,1,0.955245360187726,stackoverflow::regex,1.657307329678494,1.5831351370804914
stackoverflow,regex,2024-02,50.0,96,1.657307329678494,,-0.1422263898642753,0.8476190476190476,0.6979166666666666,0.14970238095238098,1,0.9512597482887946,stackoverflow::regex,1.657307329678494,1.5765297532671383
stackoverflow,regex,2024-03,51.0,121,1.657307329678494,,-0.0875989289585246,0.8188405797101449,0.6446280991735537,0.17421248053659122,1,0.9241037505892032,stackoverflow::regex,1.657307329678494,1.5315239192348733
stackoverflow,regex,2024-04,52.0,99,1.657307329678494,,-0.1395948822617172,0.7226890756302521,0.5858585858585859,0.13683048977166623,1,0.893771288491975,stackoverflow::regex,1.657307329678494,1.4812537074739418
stackoverflow,regex,2024-05,53.0,79,1.657307329678494,,-0.0669574604543769,0.711340206185567,0.6075949367088608,0.10374526947670626,1,0.9001548162587621,stackoverflow::regex,1.657307329678494,1.4918331748310445
stackoverflow,regex,2024-06,54.0,80,1.657307329678494,,-0.1200235623392841,0.7373737373737373,0.675,0.062373737373737304,1,0.9105996096502342,stackoverflow::regex,1.657307329678494,1.5091434074757086
stackoverflow,regex,2024-07,55.0,86,1.657307329678494,,-0.0975996797556081,0.8247422680412371,0.5232558139534884,0.30148645408774866,1,0.8185696544784788,stackoverflow::regex,1.657307329678494,1.3566214882195753
stackoverflow,regex,2024-08,56.0,104,1.657307329678494,,-0.1177017394251892,0.8016528925619835,0.5769230769230769,0.2247298156389066,1,0.7943736899120964,stackoverflow::regex,1.657307329678494,1.3165213387950685
stackoverflow,regex,2024-09,57.0,72,1.657307329678494,,-0.0818720057189885,0.8072289156626506,0.625,0.18222891566265065,1,0.8537876941417065,stackoverflow::regex,1.657307329678494,1.4149886034903503
stackoverflow,regex,2024-10,58.0,53,1.657307329678494,,-0.1601926247140662,0.704225352112676,0.5660377358490566,0.13818761626361942,1,0.9025263082320198,stackoverflow::regex,1.657307329678494,1.495763465860598
stackoverflow,regex,2024-11,59.0,49,1.657307329678494,,-0.205916299998631,0.7931034482758621,0.6530612244897959,0.14004222378606623,1,0.9175319513804596,stackoverflow::regex,1.657307329678494,1.5206324282370471
stackoverflow,regex,2024-12,60.0,31,1.657307329678494,,-0.1607822871557187,0.75,0.5483870967741935,0.2016129032258065,1,0.9087605063697852,stackoverflow::regex,1.657307329678494,1.5060954481289848
stackoverflow,regex,2025-01,61.0,45,1.657307329678494,,0.0457602437217838,0.875,0.5777777777777777,0.2972222222222223,1,0.9618948738827184,stackoverflow::regex,1.657307329678494,1.5941554248659997
stackoverflow,regex,2025-02,62.0,51,1.657307329678494,,-0.1669278594187062,0.8181818181818182,0.6078431372549019,0.21033868092691632,1,0.9649936190048208,stackoverflow::regex,1.657307329678494,1.5992909978696657
stackoverflow,regex,2025-03,63.0,48,1.657307329678494,,-0.198294542841238,0.7543859649122807,0.6875,0.06688596491228072,1,0.9784754355606526,stackoverflow::regex,1.657307329678494,1.6216345112650266
stackoverflow,regex,2025-04,64.0,44,1.657307329678494,,0.0049545422228633,0.8260869565217391,0.6136363636363636,0.2124505928853755,1,1.0402353442258343,stackoverflow::regex,1.657307329678494,1.7239896605761065
stackoverflow,regex,2025-05,65.0,31,1.657307329678494,,-0.1945308268612218,0.8787878787878788,0.6129032258064516,0.26588465298142716,1,0.9513853406830683,stackoverflow::regex,1.657307329678494,1.5767378984627203
stackoverflow,regex,2025-06,66.0,26,1.657307329678494,,0.0130171944814161,0.8888888888888888,0.6923076923076923,0.19658119658119655,1,1.058190044052818,stackoverflow::regex,1.657307329678494,1.7537461162015437
stackoverflow,regex,2025-07,67.0,25,1.657307329678494,,-0.0006338944272233,0.8148148148148148,0.56,0.2548148148148147,1,0.9884341600286032,stackoverflow::regex,1.657307329678494,1.6381391783200094
stackoverflow,regex,2025-08,68.0,19,1.657307329678494,,-0.0698857465788749,0.7272727272727273,0.631578947368421,0.09569377990430628,1,1.0250208709494475,stackoverflow::regex,1.657307329678494,1.6987746024979529
stackoverflow,regex,2025-09,69.0,16,1.657307329678494,,0.0163075869695103,0.8333333333333334,0.625,0.20833333333333337,1,1.0338027031579542,stackoverflow::regex,1.657307329678494,1.7133287973851177
stackoverflow,regex,2025-10,70.0,7,1.657307329678494,,-0.0701201067761274,0.6,0.1428571428571428,0.4571428571428572,1,1.0313242330467107,stackoverflow::regex,1.657307329678494,1.7092212107033649
stackoverflow,regex,2025-11,71.0,5,1.657307329678494,,-0.4752321894322945,1.0,0.6,0.4,1,1.0094705048817594,stackoverflow::regex,1.657307329678494,1.6730028668347896
stackoverflow,regex,2025-12,72.0,1,1.657307329678494,,0.1205469793471341,0.9166666666666666,6.0,-5.083333333333333,1,0.9872705236107,stackoverflow::regex,1.657307329678494,1.6362106751555376
stackoverflow,sql,2020-01,1.0,3580,0.8127371844006236,,0.0501406237227181,0.8814512008175779,0.5687150837988827,0.3127361170186952,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-02,2.0,3638,0.8127371844006236,,0.0455993213189513,0.8732254047322541,0.5720175920835624,0.3012078126486917,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-03,3.0,3809,0.8127371844006236,,0.0493597176197256,0.8745247148288974,0.5568390653714885,0.31768564945740885,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-04,4.0,4152,0.8127371844006236,,0.0767137220765315,0.8671434763762462,0.5828516377649325,0.2842918386113137,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-05,5.0,4049,0.8127371844006236,,0.0611975356128583,0.8636363636363636,0.5744628303284761,0.28917353330788753,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-06,6.0,3882,0.8127371844006236,,0.0666467190997109,0.8677088194120391,0.5507470376094796,0.3169617818025595,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-07,7.0,3652,0.8127371844006236,,0.023899841632425,0.8693615972393394,0.5706462212486308,0.2987153759907085,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-08,8.0,3279,0.8127371844006236,,0.0651723150768199,0.8736203090507726,0.5699908508691675,0.30362945818160514,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-09,9.0,3535,0.8127371844006236,,0.1126435343921578,0.8832173240525909,0.577934936350778,0.30528238770181293,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-10,10.0,3633,0.8127371844006236,,0.0977929976319638,0.8837209302325582,0.5986787778695293,0.2850421523630289,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-11,11.0,3570,0.8127371844006236,,0.0933250692464193,0.878117048346056,0.5943977591036415,0.2837192892424145,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2020-12,12.0,3368,0.8127371844006236,,0.1556858545615513,0.8882544861337683,0.5899643705463183,0.29829011558745,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-01,13.0,3034,0.8127371844006236,,-0.013593548485072,0.8543260741612714,0.5510876730388925,0.3032384011223789,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-02,14.0,2926,0.8127371844006236,,-0.0254463646629274,0.8488581730769231,0.5724538619275461,0.276404311149377,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-03,15.0,3437,0.8127371844006236,,-0.0190720969449828,0.8493044822256569,0.5574629036950829,0.291841578530574,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-04,16.0,3262,0.8127371844006236,,-0.0393341775783923,0.8604012091233856,0.5462906192519926,0.31411058987139295,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-05,17.0,3110,0.8127371844006236,,-0.0434829091879538,0.8518835616438356,0.5498392282958199,0.3020443333480157,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-06,18.0,3206,0.8127371844006236,,-0.0344862064179652,0.8492849284928493,0.5548970679975047,0.2943878604953446,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-07,19.0,2965,0.8127371844006236,,-0.0191810083456816,0.8342167255594818,0.5635750421585161,0.2706416834009657,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-08,20.0,2946,0.8127371844006236,,-0.0104466434590214,0.8582270795385549,0.5607603530210454,0.2974667265175095,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-09,21.0,2828,0.8127371844006236,,-0.0212230137467722,0.8436033781670316,0.5304101838755304,0.31319319429150116,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-10,22.0,2614,0.8127371844006236,,-0.0219972283944598,0.8163265306122449,0.5256312165263963,0.2906953140858486,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-11,23.0,2716,0.8127371844006236,,-0.0240019637607628,0.825518341307815,0.5445508100147275,0.2809675312930875,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2021-12,24.0,2555,0.8127371844006236,,-0.0295283747632758,0.8241946538725154,0.5174168297455969,0.30677782412691856,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-01,25.0,2497,0.8127371844006236,,-0.0402881242402645,0.8296089385474861,0.5194233079695635,0.3101856305779226,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-02,26.0,2589,0.8127371844006236,,-0.0487756373880685,0.8234306814367237,0.5210505986867516,0.3023800827499721,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-03,27.0,2782,0.8127371844006236,,-0.0381245639542132,0.8188338010601809,0.5309130122214234,0.2879207888387575,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-04,28.0,2586,0.8127371844006236,,-0.0544400921583608,0.8143333333333334,0.5177880897138438,0.29654524361948953,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-05,29.0,2664,0.8127371844006236,,-0.059623403405482,0.8089706356889319,0.5,0.3089706356889319,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-06,30.0,2433,0.8127371844006236,,-0.0430634637057147,0.78118538938663,0.5191122071516646,0.26207318223496534,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-07,31.0,2319,0.8127371844006236,,-0.0404068854670872,0.7955294979846097,0.5002156101768004,0.2953138878078093,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-08,32.0,2432,0.8127371844006236,,-0.0436564947618837,0.7904794996525365,0.5176809210526315,0.272798578599905,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-09,33.0,2345,0.8127371844006236,,-0.0694298887876897,0.7875497647484618,0.511727078891258,0.2758226858572038,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-10,34.0,2387,0.8127371844006236,,-0.0446087742831073,0.7962570621468926,0.5198994553833264,0.27635760676356624,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-11,35.0,2472,0.8127371844006236,,0.0208368656399348,0.8067984738120014,0.5048543689320388,0.3019441048799626,0,-1.0265186621478888,stackoverflow::sql,0.0,-0.8342898872087701
stackoverflow,sql,2022-12,36.0,2000,0.8127371844006236,,0.0329522758354216,0.7986348122866894,0.499,0.2996348122866894,1,0.9169805168197676,stackoverflow::sql,0.8127371844006236,0.7452641633903265
stackoverflow,sql,2023-01,37.0,1989,0.8127371844006236,,0.0276560298990015,0.8036020583190394,0.510306686777275,0.29329537154176444,1,1.0695356832578975,stackoverflow::sql,0.8127371844006236,0.8692514198270208
stackoverflow,sql,2023-02,38.0,1759,0.8127371844006236,,0.0198180515397365,0.8150516478111166,0.4945992040932347,0.3204524437178819,1,1.0907751740780631,stackoverflow::sql,0.8127371844006236,0.8865135437943051
stackoverflow,sql,2023-03,39.0,1902,0.8127371844006236,,0.0461650906160544,0.8210526315789474,0.5063091482649842,0.3147434833139632,1,1.1046366938343386,stackoverflow::sql,0.8127371844006236,0.897779316332534
stackoverflow,sql,2023-04,40.0,1309,0.8127371844006236,,0.0984271018010652,0.82088565763384,0.4889228418640183,0.33196281576982173,1,1.1241669951686228,stackoverflow::sql,0.8127371844006236,0.9136523184494559
stackoverflow,sql,2023-05,41.0,1279,0.8127371844006236,,0.1057763500217959,0.806841046277666,0.5285379202501954,0.27830312602747054,1,1.1129732943112054,stackoverflow::sql,0.8127371844006236,0.9045547815315756
stackoverflow,sql,2023-06,42.0,1250,0.8127371844006236,,0.0883336684507293,0.7732518669382213,0.524,0.24925186693822132,1,1.0867814541979803,stackoverflow::sql,0.8127371844006236,0.8832676991436818
stackoverflow,sql,2023-07,43.0,1046,0.8127371844006236,,0.0925484639385027,0.7837398373983739,0.491395793499044,0.29234404389932994,1,0.9898725818734396,stackoverflow::sql,0.8127371844006236,0.8045062551071951
stackoverflow,sql,2023-08,44.0,990,0.8127371844006236,,0.0765085484262882,0.7873263888888888,0.5040404040404041,0.2832859848484848,1,0.9253188388760716,stackoverflow::sql,0.8127371844006236,0.7520410277809927
stackoverflow,sql,2023-09,45.0,946,0.8127371844006236,,0.0691895652296072,0.7800904977375566,0.4894291754756871,0.29066132226186947,1,0.9335644841020356,stackoverflow::sql,0.8127371844006236,0.7587425702655092
stackoverflow,sql,2023-10,46.0,935,0.8127371844006236,,0.0745231121765001,0.8234183191690274,0.5283422459893048,0.2950760731797226,1,0.9365620085004364,stackoverflow::sql,0.8127371844006236,0.7611787698052376
stackoverflow,sql,2023-11,47.0,914,0.8127371844006236,,0.092983858002193,0.7968015051740357,0.487964989059081,0.3088365161149547,1,0.9443248097036234,stackoverflow::sql,0.8127371844006236,0.7674878869981776
stackoverflow,sql,2023-12,48.0,731,0.8127371844006236,,0.1190693166343826,0.7779056386651323,0.5143638850889193,0.263541753576213,1,0.931478609386297,stackoverflow::sql,0.8127371844006236,0.7570473023220273
stackoverflow,sql,2024-01,49.0,783,0.8127371844006236,,0.1002548804897052,0.7650158061116965,0.4827586206896552,0.2822571854220413,1,0.955245360187726,stackoverflow::sql,0.8127371844006236,0.7763634244507319
stackoverflow,sql,2024-02,50.0,808,0.8127371844006236,,0.0834803306660971,0.7591836734693878,0.4566831683168317,0.30250050515255605,1,0.9512597482887946,stackoverflow::sql,0.8127371844006236,0.7731241694578808
stackoverflow,sql,2024-03,51.0,715,0.8127371844006236,,0.1301338939101953,0.7416762342135477,0.4727272727272727,0.26894896148627495,1,0.9241037505892032,stackoverflow::sql,0.8127371844006236,0.7510534803479252
stackoverflow,sql,2024-04,52.0,693,0.8127371844006236,,0.1077378158013493,0.770414201183432,0.4805194805194805,0.28989472066395144,1,0.893771288491975,stackoverflow::sql,0.8127371844006236,0.7264011605070851
stackoverflow,sql,2024-05,53.0,664,0.8127371844006236,,0.0866136682313085,0.7732342007434945,0.4954819277108434,0.2777522730326511,1,0.9001548162587621,stackoverflow::sql,0.8127371844006236,0.731589290890807
stackoverflow,sql,2024-06,54.0,508,0.8127371844006236,,0.1159815802270752,0.7609756097560976,0.4960629921259842,0.26491261763011337,1,0.9105996096502342,stackoverflow::sql,0.8127371844006236,0.7400781628634383
stackoverflow,sql,2024-07,55.0,516,0.8127371844006236,,0.1328051169419767,0.7752442996742671,0.4612403100775193,0.3140039895967478,1,0.8185696544784788,stackoverflow::sql,0.8127371844006236,0.6652819962166302
stackoverflow,sql,2024-08,56.0,471,0.8127371844006236,,0.1234408807653281,0.8036697247706422,0.4479830148619957,0.35568670990864654,1,0.7943736899120964,stackoverflow::sql,0.8127371844006236,0.6456170361010913
stackoverflow,sql,2024-09,57.0,444,0.8127371844006236,,0.1180914751517119,0.8067061143984221,0.4707207207207207,0.3359853936777014,1,0.8537876941417065,stackoverflow::sql,0.8127371844006236,0.6939050066126313
stackoverflow,sql,2024-10,58.0,390,0.8127371844006236,,0.1327239597566432,0.8148148148148148,0.441025641025641,0.37378917378917376,1,0.9025263082320198,stackoverflow::sql,0.8127371844006236,0.7335166905999811
stackoverflow,sql,2024-11,59.0,304,0.8127371844006236,,0.1867587936233333,0.7656675749318801,0.5164473684210527,0.24922020651082744,1,0.9175319513804596,stackoverflow::sql,0.8127371844006236,0.7457123347625646
stackoverflow,sql,2024-12,60.0,277,0.8127371844006236,,0.1003742750863752,0.796875,0.5379061371841155,0.2589688628158845,1,0.9087605063697852,stackoverflow::sql,0.8127371844006236,0.7385834552414642
stackoverflow,sql,2025-01,61.0,293,0.8127371844006236,,0.245288710410363,0.8106508875739645,0.4505119453924914,0.36013894218147313,1,0.9618948738827184,stackoverflow::sql,0.8127371844006236,0.7817677314888335
stackoverflow,sql,2025-02,62.0,239,0.8127371844006236,,0.2209070694306901,0.8191881918819188,0.5062761506276151,0.3129120412543037,1,0.9649936190048208,stackoverflow::sql,0.8127371844006236,0.7842861968745461
stackoverflow,sql,2025-03,63.0,258,0.8127371844006236,,0.222863281312003,0.7850162866449512,0.4689922480620155,0.31602403858293565,1,0.9784754355606526,stackoverflow::sql,0.8127371844006236,0.7952433705027386
stackoverflow,sql,2025-04,64.0,168,0.8127371844006236,,0.2478630311307892,0.7777777777777778,0.5178571428571429,0.2599206349206349,1,1.0402353442258343,stackoverflow::sql,0.8127371844006236,0.845437944780118
stackoverflow,sql,2025-05,65.0,162,0.8127371844006236,,0.2898400056159325,0.7717391304347826,0.419753086419753,0.3519860440150296,1,0.9513853406830683,stackoverflow::sql,0.8127371844006236,0.773226243066785
