primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,first_answer_7d_rate,first_answer_7d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
drivers,2024-07,3,55,0,3.946480267964325,4.27481006836469,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,0,0.8185696544784788
drivers,2024-08,3,56,0,3.946480267964325,4.206728026764844,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,0,0.7943736899120964
drivers,2024-09,7,57,0,3.946480267964325,3.8929266432378173,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,1,0,0.8537876941417065
drivers,2024-10,7,58,0,3.946480267964325,3.9208981988822784,0.5714285714285713,0.0,7.0,0.0,7.0,0.5714285714285714,7.0,-0.5714285714285714,1,0,0.9025263082320198
drivers,2024-11,5,59,0,3.946480267964325,3.833310240277683,0.6,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1,0,0.9175319513804596
drivers,2024-12,3,60,0,3.946480267964325,4.1245029038095495,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.9087605063697853
drivers,2025-01,6,61,0,3.946480267964325,3.7061914222347636,0.5833333333333334,0.0,6.0,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,1,0,0.9618948738827183
drivers,2025-02,8,62,0,3.946480267964325,4.103434279764477,0.5625,0.125,8.0,0.125,8.0,0.125,8.0,0.0,1,0,0.9649936190048208
drivers,2025-03,4,63,0,3.946480267964325,4.093102596617115,0.625,0.0,4.0,0.0,4.0,0.25,4.0,-0.25,1,0,0.9784754355606526
drivers,2025-04,2,64,0,3.946480267964325,4.08130316990607,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,0,1.0402353442258345
drivers,2025-05,5,65,0,3.946480267964325,4.046427147681107,0.6,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1,0,0.9513853406830685
drivers,2025-06,4,66,0,3.946480267964325,4.093547383846586,0.625,0.25,4.0,0.25,4.0,0.0,4.0,0.25,1,0,1.058190044052818
drivers,2025-07,5,67,0,3.946480267964325,3.9615510162732006,0.6,0.0,5.0,0.0,5.0,0.2,5.0,-0.2,1,0,0.9884341600286033
drivers,2025-08,4,68,0,3.946480267964325,4.0756660114367715,0.625,0.25,4.0,0.25,4.0,0.25,4.0,0.0,1,0,1.0250208709494477
drivers,2025-09,4,69,0,3.946480267964325,3.611229808609613,0.625,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1,0,1.0338027031579542
drivers,2025-10,3,70,0,3.946480267964325,4.028155116658662,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.6666666666666666,3.0,-0.3333333333333333,1,0,1.0313242330467107
drivers,2025-11,3,71,0,3.946480267964325,4.00116243128815,0.6666666666666666,0.0,3.0,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,1.0094705048817594
drivers,2025-12,2,72,0,3.946480267964325,4.161656352116577,0.75,0.0,2.0,0.0,2.0,,0.0,,1,0,0.9872705236107
filesystems,2020-01,19,1,0,4.11806184466841,4.03625767438922,0.5263157894736842,0.3684210526315789,19.0,0.3684210526315789,19.0,0.2631578947368421,19.0,0.10526315789473684,0,0,-1.0265186621478888
filesystems,2020-02,16,2,0,4.11806184466841,4.090348720928995,0.53125,0.1875,16.0,0.1875,16.0,0.1875,16.0,0.0,0,0,-1.0265186621478888
filesystems,2020-03,23,3,0,4.11806184466841,4.106359649125747,0.5217391304347827,0.17391304347826086,23.0,0.17391304347826086,23.0,0.13043478260869565,23.0,0.043478260869565216,0,0,-1.0265186621478888
filesystems,2020-04,22,4,0,4.11806184466841,4.0668885410087725,0.5227272727272728,0.2727272727272727,22.0,0.3181818181818182,22.0,0.2727272727272727,22.0,0.0,0,0,-1.0265186621478888
filesystems,2020-05,22,5,0,4.11806184466841,4.1429346136772915,0.5227272727272728,0.13636363636363635,22.0,0.13636363636363635,22.0,0.18181818181818182,22.0,-0.04545454545454547,0,0,-1.0265186621478888
filesystems,2020-06,25,6,0,4.11806184466841,4.210274803379549,0.52,0.2,25.0,0.24,25.0,0.08,25.0,0.12000000000000001,0,0,-1.0265186621478888
filesystems,2020-07,19,7,0,4.11806184466841,4.066015574458061,0.5263157894736842,0.2631578947368421,19.0,0.2631578947368421,19.0,0.21052631578947367,19.0,0.05263157894736842,0,0,-1.0265186621478888
filesystems,2020-08,19,8,0,4.11806184466841,4.130497371191154,0.5263157894736842,0.05263157894736842,19.0,0.05263157894736842,19.0,0.21052631578947367,19.0,-0.15789473684210525,0,0,-1.0265186621478888
filesystems,2020-09,17,9,0,4.11806184466841,4.094410299788442,0.5294117647058822,0.23529411764705882,17.0,0.23529411764705882,17.0,0.058823529411764705,17.0,0.1764705882352941,0,0,-1.0265186621478888
filesystems,2020-10,25,10,0,4.11806184466841,4.278717993751789,0.52,0.28,25.0,0.32,25.0,0.2,25.0,0.08000000000000002,0,0,-1.0265186621478888
filesystems,2020-11,20,11,0,4.11806184466841,4.122366416350645,0.5250000000000001,0.45,20.0,0.45,20.0,0.2,20.0,0.25,0,0,-1.0265186621478888
filesystems,2020-12,15,12,0,4.11806184466841,4.107009182913485,0.5333333333333333,0.4,15.0,0.4,15.0,0.26666666666666666,15.0,0.13333333333333336,0,0,-1.0265186621478888
filesystems,2021-01,22,13,0,4.11806184466841,4.104429035865603,0.5227272727272728,0.36363636363636365,22.0,0.36363636363636365,22.0,0.36363636363636365,22.0,0.0,0,0,-1.0265186621478888
filesystems,2021-02,30,14,0,4.11806184466841,4.101055701558408,0.5166666666666669,0.3,30.0,0.3,30.0,0.23333333333333334,30.0,0.06666666666666665,0,0,-1.0265186621478888
filesystems,2021-03,21,15,0,4.11806184466841,4.1948117279069566,0.5238095238095237,0.38095238095238093,21.0,0.38095238095238093,21.0,0.14285714285714285,21.0,0.23809523809523808,0,0,-1.0265186621478888
filesystems,2021-04,20,16,0,4.11806184466841,4.061138009917876,0.525,0.2,20.0,0.2,20.0,0.0,20.0,0.2,0,0,-1.0265186621478888
filesystems,2021-05,15,17,0,4.11806184466841,4.089272576873257,0.5333333333333333,0.2,15.0,0.2,15.0,0.13333333333333333,15.0,0.06666666666666668,0,0,-1.0265186621478888
filesystems,2021-06,17,18,0,4.11806184466841,4.075983572429084,0.5294117647058824,0.23529411764705882,17.0,0.35294117647058826,17.0,0.23529411764705882,17.0,0.0,0,0,-1.0265186621478888
filesystems,2021-07,23,19,0,4.11806184466841,4.149111059348306,0.5217391304347827,0.21739130434782608,23.0,0.2608695652173913,23.0,0.13043478260869565,23.0,0.08695652173913043,0,0,-1.0265186621478888
filesystems,2021-08,22,20,0,4.11806184466841,4.117335000840932,0.5227272727272728,0.3181818181818182,22.0,0.36363636363636365,22.0,0.22727272727272727,22.0,0.09090909090909091,0,0,-1.0265186621478888
filesystems,2021-09,25,21,0,4.11806184466841,4.060911424575913,0.52,0.16,25.0,0.2,25.0,0.32,25.0,-0.16,0,0,-1.0265186621478888
filesystems,2021-10,21,22,0,4.11806184466841,3.960838823007742,0.5238095238095238,0.23809523809523808,21.0,0.23809523809523808,21.0,0.14285714285714285,21.0,0.09523809523809523,0,0,-1.0265186621478888
filesystems,2021-11,24,23,0,4.11806184466841,4.004329199478479,0.5208333333333334,0.2916666666666667,24.0,0.3333333333333333,24.0,0.16666666666666666,24.0,0.12500000000000003,0,0,-1.0265186621478888
filesystems,2021-12,21,24,0,4.11806184466841,4.0694313659566355,0.5238095238095238,0.38095238095238093,21.0,0.38095238095238093,21.0,0.19047619047619047,21.0,0.19047619047619047,0,0,-1.0265186621478888
filesystems,2022-01,20,25,0,4.11806184466841,4.049014580937212,0.5250000000000001,0.3,20.0,0.3,20.0,0.2,20.0,0.09999999999999998,0,0,-1.0265186621478888
filesystems,2022-02,14,26,0,4.11806184466841,4.286375939408706,0.5357142857142857,0.21428571428571427,14.0,0.2857142857142857,14.0,0.35714285714285715,14.0,-0.14285714285714288,0,0,-1.0265186621478888
filesystems,2022-03,13,27,0,4.11806184466841,4.215230109604438,0.5384615384615384,0.3076923076923077,13.0,0.3076923076923077,13.0,0.3076923076923077,13.0,0.0,0,0,-1.0265186621478888
filesystems,2022-04,12,28,0,4.11806184466841,4.21227018332507,0.5416666666666666,0.3333333333333333,12.0,0.3333333333333333,12.0,0.16666666666666666,12.0,0.16666666666666666,0,0,-1.0265186621478888
filesystems,2022-05,18,29,0,4.11806184466841,4.064300802295926,0.5277777777777778,0.2222222222222222,18.0,0.2777777777777778,18.0,0.3888888888888889,18.0,-0.16666666666666669,0,0,-1.0265186621478888
filesystems,2022-06,16,30,0,4.11806184466841,4.184025532327736,0.53125,0.125,16.0,0.1875,16.0,0.3125,16.0,-0.1875,0,0,-1.0265186621478888
filesystems,2022-07,10,31,0,4.11806184466841,4.18797812641364,0.5499999999999999,0.5,10.0,0.5,10.0,0.2,10.0,0.3,0,0,-1.0265186621478888
filesystems,2022-08,15,32,0,4.11806184466841,4.145687597934288,0.5333333333333333,0.13333333333333333,15.0,0.2,15.0,0.2,15.0,-0.06666666666666668,0,0,-1.0265186621478888
filesystems,2022-09,11,33,0,4.11806184466841,4.2389887121676235,0.5454545454545454,0.45454545454545453,11.0,0.45454545454545453,11.0,0.09090909090909091,11.0,0.36363636363636365,0,0,-1.0265186621478888
filesystems,2022-10,12,34,0,4.11806184466841,4.138412660372809,0.5416666666666666,0.08333333333333333,12.0,0.08333333333333333,12.0,0.08333333333333333,12.0,0.0,0,0,-1.0265186621478888
filesystems,2022-11,19,35,0,4.11806184466841,4.164399708824912,0.5263157894736842,0.21052631578947367,19.0,0.21052631578947367,19.0,0.15789473684210525,19.0,0.05263157894736842,0,0,-1.0265186621478888
filesystems,2022-12,15,36,0,4.11806184466841,4.106134558784243,0.5333333333333333,0.13333333333333333,15.0,0.2,15.0,0.26666666666666666,15.0,-0.13333333333333333,1,0,0.9169805168197676
filesystems,2023-01,23,37,0,4.11806184466841,4.059781666726825,0.5217391304347827,0.2608695652173913,23.0,0.2608695652173913,23.0,0.17391304347826086,23.0,0.08695652173913043,1,0,1.0695356832578977
filesystems,2023-02,16,38,0,4.11806184466841,3.994288874570654,0.53125,0.125,16.0,0.125,16.0,0.125,16.0,0.0,1,0,1.0907751740780631
filesystems,2023-03,13,39,0,4.11806184466841,4.0629723203961365,0.5384615384615383,0.23076923076923078,13.0,0.23076923076923078,13.0,0.15384615384615385,13.0,0.07692307692307693,1,0,1.1046366938343386
filesystems,2023-04,13,40,0,4.11806184466841,3.957525040710763,0.5384615384615384,0.23076923076923078,13.0,0.23076923076923078,13.0,0.15384615384615385,13.0,0.07692307692307693,1,0,1.1241669951686228
filesystems,2023-05,17,41,0,4.11806184466841,4.130335235699275,0.5294117647058822,0.17647058823529413,17.0,0.23529411764705882,17.0,0.23529411764705882,17.0,-0.05882352941176469,1,0,1.1129732943112054
filesystems,2023-06,14,42,0,4.11806184466841,4.104538765541627,0.5357142857142857,0.21428571428571427,14.0,0.2857142857142857,14.0,0.21428571428571427,14.0,0.0,1,0,1.0867814541979803
filesystems,2023-07,8,43,0,4.11806184466841,4.050203243493771,0.5625,0.25,8.0,0.25,8.0,0.0,8.0,0.25,1,0,0.9898725818734395
filesystems,2023-08,20,44,0,4.11806184466841,4.207289132743471,0.525,0.1,20.0,0.15,20.0,0.1,20.0,0.0,1,0,0.9253188388760717
filesystems,2023-09,12,45,0,4.11806184466841,3.754904635408346,0.5416666666666666,0.4166666666666667,12.0,0.4166666666666667,12.0,0.4166666666666667,12.0,0.0,1,0,0.9335644841020355
filesystems,2023-10,8,46,0,4.11806184466841,3.984245226212023,0.5625,0.25,8.0,0.25,8.0,0.25,8.0,0.0,1,0,0.9365620085004364
filesystems,2023-11,9,47,0,4.11806184466841,4.01787800801251,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,1,0,0.9443248097036234
filesystems,2023-12,7,48,0,4.11806184466841,4.142317312592393,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.2857142857142857,7.0,0.0,1,0,0.931478609386297
filesystems,2024-01,17,49,0,4.11806184466841,4.056029608269927,0.5294117647058824,0.23529411764705882,17.0,0.23529411764705882,17.0,0.23529411764705882,17.0,0.0,1,0,0.9552453601877259
filesystems,2024-02,13,50,0,4.11806184466841,4.155034302034897,0.5384615384615384,0.15384615384615385,13.0,0.15384615384615385,13.0,0.15384615384615385,13.0,0.0,1,0,0.9512597482887946
filesystems,2024-03,14,51,0,4.11806184466841,3.91780045032506,0.5357142857142856,0.21428571428571427,14.0,0.21428571428571427,14.0,0.2857142857142857,14.0,-0.07142857142857142,1,0,0.9241037505892032
filesystems,2024-04,8,52,0,4.11806184466841,4.148408584684761,0.5625,0.375,8.0,0.375,8.0,0.125,8.0,0.25,1,0,0.893771288491975
filesystems,2024-05,11,53,0,4.11806184466841,4.055786926486048,0.5454545454545454,0.36363636363636365,11.0,0.45454545454545453,11.0,0.09090909090909091,11.0,0.2727272727272727,1,0,0.9001548162587621
filesystems,2024-06,6,54,0,4.11806184466841,4.014465087340461,0.5833333333333334,0.3333333333333333,6.0,0.5,6.0,0.3333333333333333,6.0,0.0,1,0,0.9105996096502342
filesystems,2024-07,10,55,0,4.11806184466841,4.174388382265457,0.55,0.2,10.0,0.2,10.0,0.1,10.0,0.1,1,0,0.8185696544784788
filesystems,2024-08,9,56,0,4.11806184466841,4.060533742717194,0.5555555555555556,0.0,9.0,0.0,9.0,0.3333333333333333,9.0,-0.3333333333333333,1,0,0.7943736899120964
filesystems,2024-09,11,57,0,4.11806184466841,4.104254179693458,0.5454545454545454,0.2727272727272727,11.0,0.36363636363636365,11.0,0.18181818181818182,11.0,0.09090909090909088,1,0,0.8537876941417065
filesystems,2024-10,13,58,0,4.11806184466841,3.9839637388908713,0.5384615384615384,0.23076923076923078,13.0,0.23076923076923078,13.0,0.3076923076923077,13.0,-0.07692307692307693,1,0,0.9025263082320198
filesystems,2024-11,7,59,0,4.11806184466841,3.395953393365622,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,0,0.9175319513804596
filesystems,2024-12,7,60,0,4.11806184466841,4.08382195455398,0.5714285714285713,0.14285714285714285,7.0,0.42857142857142855,7.0,0.14285714285714285,7.0,0.0,1,0,0.9087605063697853
filesystems,2025-01,8,61,0,4.11806184466841,3.8611901009007012,0.5625,0.0,8.0,0.125,8.0,0.25,8.0,-0.25,1,0,0.9618948738827183
filesystems,2025-02,7,62,0,4.11806184466841,4.030825684087713,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.2857142857142857,7.0,0.0,1,0,0.9649936190048208
filesystems,2025-03,6,63,0,4.11806184466841,3.9686653933954505,0.5833333333333334,0.5,6.0,0.6666666666666666,6.0,0.6666666666666666,6.0,-0.16666666666666663,1,0,0.9784754355606526
filesystems,2025-04,12,64,0,4.11806184466841,3.984294479296184,0.5416666666666667,0.16666666666666666,12.0,0.16666666666666666,12.0,0.3333333333333333,12.0,-0.16666666666666666,1,0,1.0402353442258345
filesystems,2025-05,7,65,0,4.11806184466841,3.9877779822858566,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,1,0,0.9513853406830685
filesystems,2025-06,4,66,0,4.11806184466841,3.964007130612984,0.625,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1,0,1.058190044052818
filesystems,2025-07,2,67,0,4.11806184466841,3.9290428742623567,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,0,0.9884341600286033
filesystems,2025-08,4,68,0,4.11806184466841,3.832220030560505,0.625,0.25,4.0,0.25,4.0,0.25,4.0,0.0,1,0,1.0250208709494477
filesystems,2025-09,6,69,0,4.11806184466841,3.7674101985647623,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,1,0,1.0338027031579542
filesystems,2025-10,3,70,0,4.11806184466841,3.9164910588580786,0.6666666666666666,0.0,3.0,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,1.0313242330467107
filesystems,2025-11,2,71,0,4.11806184466841,4.209301298630649,0.75,0.5,2.0,1.0,2.0,0.0,2.0,0.5,1,0,1.0094705048817594
filesystems,2025-12,2,72,0,4.11806184466841,4.2060560352565615,0.75,0.0,2.0,0.0,2.0,,0.0,,1,0,0.9872705236107
find,2020-01,11,1,1,4.324584975944995,4.196751762640803,0.5454545454545454,0.36363636363636365,11.0,0.36363636363636365,11.0,0.18181818181818182,11.0,0.18181818181818182,0,0,-1.0265186621478888
find,2020-02,11,2,1,4.324584975944995,4.384025058730219,0.5454545454545454,0.6363636363636364,11.0,0.6363636363636364,11.0,0.2727272727272727,11.0,0.36363636363636365,0,0,-1.0265186621478888
find,2020-03,10,3,1,4.324584975944995,4.29381530837059,0.55,0.3,10.0,0.3,10.0,0.2,10.0,0.09999999999999998,0,0,-1.0265186621478888
find,2020-04,10,4,1,4.324584975944995,4.410936108790058,0.55,0.6,10.0,0.6,10.0,0.0,10.0,0.6,0,0,-1.0265186621478888
find,2020-05,7,5,1,4.324584975944995,4.276895172949615,0.5714285714285713,0.42857142857142855,7.0,0.42857142857142855,7.0,0.14285714285714285,7.0,0.2857142857142857,0,0,-1.0265186621478888
find,2020-06,15,6,1,4.324584975944995,4.342212737557081,0.5333333333333333,0.4,15.0,0.4,15.0,0.2,15.0,0.2,0,0,-1.0265186621478888
find,2020-07,14,7,1,4.324584975944995,4.219685497179604,0.5357142857142857,0.07142857142857142,14.0,0.14285714285714285,14.0,0.2857142857142857,14.0,-0.21428571428571427,0,0,-1.0265186621478888
find,2020-08,12,8,1,4.324584975944995,4.295581099090847,0.5416666666666666,0.25,12.0,0.25,12.0,0.08333333333333333,12.0,0.16666666666666669,0,0,-1.0265186621478888
find,2020-09,20,9,1,4.324584975944995,4.3482537692234215,0.525,0.45,20.0,0.45,20.0,0.2,20.0,0.25,0,0,-1.0265186621478888
find,2020-10,9,10,1,4.324584975944995,4.263525878377232,0.5555555555555556,0.4444444444444444,9.0,0.4444444444444444,9.0,0.1111111111111111,9.0,0.3333333333333333,0,0,-1.0265186621478888
find,2020-11,7,11,1,4.324584975944995,4.383221935574348,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.42857142857142855,7.0,-0.14285714285714285,0,0,-1.0265186621478888
find,2020-12,10,12,1,4.324584975944995,4.315545199797122,0.55,0.3,10.0,0.3,10.0,0.6,10.0,-0.3,0,0,-1.0265186621478888
find,2021-01,13,13,1,4.324584975944995,4.333544925406943,0.5384615384615384,0.38461538461538464,13.0,0.38461538461538464,13.0,0.23076923076923078,13.0,0.15384615384615385,0,0,-1.0265186621478888
find,2021-02,7,14,1,4.324584975944995,4.356776621842806,0.5714285714285713,0.5714285714285714,7.0,0.5714285714285714,7.0,0.2857142857142857,7.0,0.2857142857142857,0,0,-1.0265186621478888
find,2021-03,12,15,1,4.324584975944995,4.384244102740479,0.5416666666666667,0.5833333333333334,12.0,0.5833333333333334,12.0,0.25,12.0,0.33333333333333337,0,0,-1.0265186621478888
find,2021-04,11,16,1,4.324584975944995,4.3564845422560925,0.5454545454545454,0.6363636363636364,11.0,0.6363636363636364,11.0,0.2727272727272727,11.0,0.36363636363636365,0,0,-1.0265186621478888
find,2021-05,11,17,1,4.324584975944995,4.340599352394297,0.5454545454545454,0.45454545454545453,11.0,0.45454545454545453,11.0,0.2727272727272727,11.0,0.18181818181818182,0,0,-1.0265186621478888
find,2021-06,10,18,1,4.324584975944995,4.229125077137732,0.55,0.4,10.0,0.5,10.0,0.2,10.0,0.2,0,0,-1.0265186621478888
find,2021-07,10,19,1,4.324584975944995,4.238091319917717,0.55,0.1,10.0,0.2,10.0,0.2,10.0,-0.1,0,0,-1.0265186621478888
find,2021-08,10,20,1,4.324584975944995,4.417481515003379,0.55,0.5,10.0,0.5,10.0,0.3,10.0,0.2,0,0,-1.0265186621478888
find,2021-09,11,21,1,4.324584975944995,4.323073514076994,0.5454545454545454,0.36363636363636365,11.0,0.36363636363636365,11.0,0.36363636363636365,11.0,0.0,0,0,-1.0265186621478888
find,2021-10,15,22,1,4.324584975944995,4.453999128030062,0.5333333333333333,0.3333333333333333,15.0,0.3333333333333333,15.0,0.0,15.0,0.3333333333333333,0,0,-1.0265186621478888
find,2021-11,11,23,1,4.324584975944995,4.291010507657905,0.5454545454545454,0.6363636363636364,11.0,0.6363636363636364,11.0,0.09090909090909091,11.0,0.5454545454545454,0,0,-1.0265186621478888
find,2021-12,8,24,1,4.324584975944995,4.3707860618269505,0.5625,0.75,8.0,0.75,8.0,0.125,8.0,0.625,0,0,-1.0265186621478888
find,2022-01,15,25,1,4.324584975944995,4.395211817814779,0.5333333333333333,0.6,15.0,0.6,15.0,0.26666666666666666,15.0,0.3333333333333333,0,0,-1.0265186621478888
find,2022-02,4,26,1,4.324584975944995,4.448207197139849,0.625,0.25,4.0,0.25,4.0,0.25,4.0,0.0,0,0,-1.0265186621478888
find,2022-03,7,27,1,4.324584975944995,4.161831423629723,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,0,0,-1.0265186621478888
find,2022-04,3,28,1,4.324584975944995,4.141525436918414,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,0,0,-1.0265186621478888
find,2022-05,7,29,1,4.324584975944995,4.262826562524977,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,0,0,-1.0265186621478888
find,2022-06,12,30,1,4.324584975944995,4.362113126056938,0.5416666666666667,0.3333333333333333,12.0,0.3333333333333333,12.0,0.16666666666666666,12.0,0.16666666666666666,0,0,-1.0265186621478888
find,2022-07,7,31,1,4.324584975944995,4.31237283297759,0.5714285714285713,0.7142857142857143,7.0,0.7142857142857143,7.0,0.14285714285714285,7.0,0.5714285714285714,0,0,-1.0265186621478888
find,2022-08,10,32,1,4.324584975944995,4.293388322071374,0.5499999999999999,0.4,10.0,0.4,10.0,0.4,10.0,0.0,0,0,-1.0265186621478888
find,2022-09,4,33,1,4.324584975944995,4.481509980616892,0.625,0.5,4.0,0.5,4.0,0.25,4.0,0.25,0,0,-1.0265186621478888
find,2022-10,5,34,1,4.324584975944995,4.155326100888972,0.6,0.2,5.0,0.2,5.0,0.0,5.0,0.2,0,0,-1.0265186621478888
find,2022-11,1,35,1,4.324584975944995,4.276730861406982,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,-1.0265186621478888
find,2022-12,4,36,1,4.324584975944995,4.160799319908726,0.625,0.5,4.0,0.5,4.0,0.0,4.0,0.5,1,1,0.9169805168197676
find,2023-01,11,37,1,4.324584975944995,4.464179044627227,0.5454545454545454,0.36363636363636365,11.0,0.36363636363636365,11.0,0.36363636363636365,11.0,0.0,1,1,1.0695356832578977
find,2023-02,6,38,1,4.324584975944995,4.395856606881339,0.5833333333333334,0.6666666666666666,6.0,0.6666666666666666,6.0,0.5,6.0,0.16666666666666663,1,1,1.0907751740780631
find,2023-03,3,39,1,4.324584975944995,4.245104314695484,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,1,1.1046366938343386
find,2023-04,3,40,1,4.324584975944995,4.327092379631146,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1,1,1.1241669951686228
find,2023-05,4,41,1,4.324584975944995,4.486336753354337,0.625,0.5,4.0,0.5,4.0,0.0,4.0,0.5,1,1,1.1129732943112054
find,2023-06,9,42,1,4.324584975944995,4.189210319000932,0.5555555555555556,0.3333333333333333,9.0,0.3333333333333333,9.0,0.3333333333333333,9.0,0.0,1,1,1.0867814541979803
find,2023-07,5,43,1,4.324584975944995,4.310253639656972,0.6,0.6,5.0,0.6,5.0,0.0,5.0,0.6,1,1,0.9898725818734395
find,2023-08,4,44,1,4.324584975944995,4.435935916269406,0.625,0.5,4.0,0.5,4.0,0.5,4.0,0.0,1,1,0.9253188388760717
find,2023-09,4,45,1,4.324584975944995,4.37630776705007,0.625,0.5,4.0,0.5,4.0,0.5,4.0,0.0,1,1,0.9335644841020355
find,2023-10,8,46,1,4.324584975944995,4.399390315997376,0.5625,0.375,8.0,0.375,8.0,0.0,8.0,0.375,1,1,0.9365620085004364
find,2023-11,7,47,1,4.324584975944995,4.269468559100386,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,1,0.9443248097036234
find,2023-12,5,48,1,4.324584975944995,4.307202239720226,0.6,0.4,5.0,0.4,5.0,0.0,5.0,0.4,1,1,0.931478609386297
find,2024-01,2,49,1,4.324584975944995,4.452637442344141,0.75,0.5,2.0,0.5,2.0,0.0,2.0,0.5,1,1,0.9552453601877259
find,2024-02,3,50,1,4.324584975944995,4.381753847178749,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,1,1,0.9512597482887946
find,2024-03,4,51,1,4.324584975944995,4.495814880933957,0.625,0.25,4.0,0.25,4.0,0.5,4.0,-0.25,1,1,0.9241037505892032
find,2024-05,4,53,1,4.324584975944995,4.173568180162327,0.625,0.5,4.0,0.75,4.0,0.25,4.0,0.25,1,1,0.9001548162587621
find,2024-06,5,54,1,4.324584975944995,4.339987038079984,0.6,0.6,5.0,0.8,5.0,0.0,5.0,0.6,1,1,0.9105996096502342
find,2024-07,3,55,1,4.324584975944995,4.114509488557861,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666,3.0,0.0,3.0,0.6666666666666666,1,1,0.8185696544784788
find,2024-08,1,56,1,4.324584975944995,4.137502773252793,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.7943736899120964
find,2024-09,1,57,1,4.324584975944995,4.350455629013238,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.8537876941417065
find,2024-10,6,58,1,4.324584975944995,4.315654786070289,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,1,1,0.9025263082320198
find,2024-11,5,59,1,4.324584975944995,4.535152958070751,0.6000000000000001,0.6,5.0,0.6,5.0,0.0,5.0,0.6,1,1,0.9175319513804596
find,2024-12,6,60,1,4.324584975944995,4.244547363834602,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,1,1,0.9087605063697853
find,2025-01,2,61,1,4.324584975944995,4.4359495792941495,0.75,0.5,2.0,0.5,2.0,1.0,2.0,-0.5,1,1,0.9618948738827183
find,2025-02,1,62,1,4.324584975944995,4.162704602823833,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0.9649936190048208
find,2025-03,3,63,1,4.324584975944995,4.272621043506873,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,1,0.9784754355606526
find,2025-04,1,64,1,4.324584975944995,4.493588031283668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0402353442258345
find,2025-05,2,65,1,4.324584975944995,4.428406959191607,0.75,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,1,0.9513853406830685
find,2025-06,5,66,1,4.324584975944995,4.348039743205039,0.6,0.4,5.0,0.4,5.0,0.2,5.0,0.2,1,1,1.058190044052818
